decision_id,cluster_id,application,regime,environment_seed,predicted_action,predicted_action_effect,oracle_action,oracle_effect,regret
humanitarian|isolated_physical|private_fragmented|66113|8|humanitarian_incident_04|humanitarian_ngo_04_1,humanitarian|isolated_physical|private_fragmented|66113,humanitarian,isolated_physical,66113,authorize_emergency_resource,-0.08007726455908441,reroute_or_reconfigure,0.3235914022665229,0.4036686668256073
humanitarian|isolated_physical|private_fragmented|66114|0|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,authorize_emergency_resource,0.14080651699462415,authorize_emergency_resource,0.14080651699462415,0.0
humanitarian|isolated_physical|private_fragmented|66114|0|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,deploy_repair_capacity,-0.10697318381865463,no_action,0.0,0.10697318381865463
humanitarian|isolated_physical|private_fragmented|66114|0|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66114|0|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,revise_commitment,-0.11755708625774967,no_action,0.0,0.11755708625774967
humanitarian|isolated_physical|private_fragmented|66114|10|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,deploy_repair_capacity,0.3070540995860191,deploy_repair_capacity,0.3070540995860191,0.0
humanitarian|isolated_physical|private_fragmented|66114|10|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,revise_commitment,0.351430697557249,revise_commitment,0.351430697557249,0.0
humanitarian|isolated_physical|private_fragmented|66114|10|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66114|10|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66114|2|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,authorize_emergency_resource,0.15671376611677343,authorize_emergency_resource,0.15671376611677343,0.0
humanitarian|isolated_physical|private_fragmented|66114|2|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,revise_commitment,0.29550472403473993,revise_commitment,0.29550472403473993,0.0
humanitarian|isolated_physical|private_fragmented|66114|2|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66114|2|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66114|4|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,authorize_emergency_resource,0.1234074114176294,authorize_emergency_resource,0.1234074114176294,0.0
humanitarian|isolated_physical|private_fragmented|66114|4|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66114|4|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66114|4|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,authorize_emergency_resource,-0.11549644187078954,no_action,0.0,0.11549644187078954
humanitarian|isolated_physical|private_fragmented|66114|6|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,deploy_repair_capacity,0.32427658922588115,deploy_repair_capacity,0.32427658922588115,0.0
humanitarian|isolated_physical|private_fragmented|66114|6|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,revise_commitment,0.3502560302425277,revise_commitment,0.3502560302425277,0.0
humanitarian|isolated_physical|private_fragmented|66114|6|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66114|6|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66114|8|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,deploy_repair_capacity,0.31690635682128054,deploy_repair_capacity,0.31690635682128054,0.0
humanitarian|isolated_physical|private_fragmented|66114|8|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,revise_commitment,0.34189468023261266,revise_commitment,0.34189468023261266,0.0
humanitarian|isolated_physical|private_fragmented|66114|8|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66114|8|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|isolated_physical|private_fragmented|66114,humanitarian,isolated_physical,66114,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66115|0|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,no_action,0.0,authorize_emergency_resource,0.140791843132928,0.140791843132928
humanitarian|isolated_physical|private_fragmented|66115|0|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,authorize_emergency_resource,0.28976978684213217,authorize_emergency_resource,0.28976978684213217,0.0
humanitarian|isolated_physical|private_fragmented|66115|0|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,authorize_emergency_resource,-0.07688576816230508,reroute_or_reconfigure,0.23479050628354917,0.3116762744458542
humanitarian|isolated_physical|private_fragmented|66115|0|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,deploy_repair_capacity,0.25177739928448445,deploy_repair_capacity,0.25177739928448445,0.0
humanitarian|isolated_physical|private_fragmented|66115|10|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,deploy_repair_capacity,0.32617872306656415,deploy_repair_capacity,0.32617872306656415,0.0
humanitarian|isolated_physical|private_fragmented|66115|10|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,authorize_emergency_resource,0.2655971308882973,authorize_emergency_resource,0.2655971308882973,0.0
humanitarian|isolated_physical|private_fragmented|66115|10|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,authorize_emergency_resource,-0.09712473778129001,no_action,0.0,0.09712473778129001
humanitarian|isolated_physical|private_fragmented|66115|10|humanitarian_incident_04|humanitarian_ngo_04_1,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,authorize_emergency_resource,0.1216886250001047,authorize_emergency_resource,0.1216886250001047,0.0
humanitarian|isolated_physical|private_fragmented|66115|2|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,deploy_repair_capacity,0.3087394824735216,deploy_repair_capacity,0.3087394824735216,0.0
humanitarian|isolated_physical|private_fragmented|66115|2|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,authorize_emergency_resource,0.32981374022239834,authorize_emergency_resource,0.32981374022239834,0.0
humanitarian|isolated_physical|private_fragmented|66115|2|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,authorize_emergency_resource,-0.1526876690539519,reroute_or_reconfigure,0.2515835451938473,0.4042712142477992
humanitarian|isolated_physical|private_fragmented|66115|2|humanitarian_incident_04|humanitarian_ngo_04_1,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,authorize_emergency_resource,0.1267948993302526,authorize_emergency_resource,0.1267948993302526,0.0
humanitarian|isolated_physical|private_fragmented|66115|4|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,deploy_repair_capacity,0.32997903401990436,deploy_repair_capacity,0.32997903401990436,0.0
humanitarian|isolated_physical|private_fragmented|66115|4|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,authorize_emergency_resource,0.29508523061048475,authorize_emergency_resource,0.29508523061048475,0.0
humanitarian|isolated_physical|private_fragmented|66115|4|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,reroute_or_reconfigure,0.2349518840112986,reroute_or_reconfigure,0.2349518840112986,0.0
humanitarian|isolated_physical|private_fragmented|66115|4|humanitarian_incident_04|humanitarian_ngo_04_1,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,authorize_emergency_resource,0.11786577880761563,authorize_emergency_resource,0.11786577880761563,0.0
humanitarian|isolated_physical|private_fragmented|66115|6|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,deploy_repair_capacity,0.31118541582696446,deploy_repair_capacity,0.31118541582696446,0.0
humanitarian|isolated_physical|private_fragmented|66115|6|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,authorize_emergency_resource,0.3055085439055666,authorize_emergency_resource,0.3055085439055666,0.0
humanitarian|isolated_physical|private_fragmented|66115|6|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,reroute_or_reconfigure,0.24753337956409763,reroute_or_reconfigure,0.24753337956409763,0.0
humanitarian|isolated_physical|private_fragmented|66115|6|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,deploy_repair_capacity,0.2415864254432003,deploy_repair_capacity,0.2415864254432003,0.0
humanitarian|isolated_physical|private_fragmented|66115|8|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,deploy_repair_capacity,0.3131136062457225,deploy_repair_capacity,0.3131136062457225,0.0
humanitarian|isolated_physical|private_fragmented|66115|8|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,authorize_emergency_resource,0.31021503507486087,authorize_emergency_resource,0.31021503507486087,0.0
humanitarian|isolated_physical|private_fragmented|66115|8|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,reroute_or_reconfigure,0.26310141396216596,reroute_or_reconfigure,0.26310141396216596,0.0
humanitarian|isolated_physical|private_fragmented|66115|8|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|isolated_physical|private_fragmented|66115,humanitarian,isolated_physical,66115,deploy_repair_capacity,0.24040891101212267,deploy_repair_capacity,0.24040891101212267,0.0
humanitarian|isolated_physical|private_fragmented|66116|0|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|0|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,authorize_emergency_resource,0.11578911949312835,0.11578911949312835
humanitarian|isolated_physical|private_fragmented|66116|0|humanitarian_incident_03|humanitarian_regional_hub_03_3,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,deploy_repair_capacity,-0.16370786114079575,no_action,0.0,0.16370786114079575
humanitarian|isolated_physical|private_fragmented|66116|0|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|10|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|10|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,authorize_emergency_resource,0.09189229180048175,0.09189229180048175
humanitarian|isolated_physical|private_fragmented|66116|10|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|10|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|2|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|2|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,authorize_emergency_resource,0.09653125797256795,authorize_emergency_resource,0.09653125797256795,0.0
humanitarian|isolated_physical|private_fragmented|66116|2|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|2|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|4|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|4|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,authorize_emergency_resource,0.09472577582092051,authorize_emergency_resource,0.09472577582092051,0.0
humanitarian|isolated_physical|private_fragmented|66116|4|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,authorize_emergency_resource,-0.07674965728824486,no_action,0.0,0.07674965728824486
humanitarian|isolated_physical|private_fragmented|66116|4|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|6|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|6|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,authorize_emergency_resource,0.10249875804464881,authorize_emergency_resource,0.10249875804464881,0.0
humanitarian|isolated_physical|private_fragmented|66116|6|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,authorize_emergency_resource,-0.12237841036841239,no_action,0.0,0.12237841036841239
humanitarian|isolated_physical|private_fragmented|66116|6|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|8|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|8|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,authorize_emergency_resource,0.11876671390506412,authorize_emergency_resource,0.11876671390506412,0.0
humanitarian|isolated_physical|private_fragmented|66116|8|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66116|8|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|isolated_physical|private_fragmented|66116,humanitarian,isolated_physical,66116,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66117|0|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.2437501584688703,authorize_emergency_resource,0.2437501584688703,0.0
humanitarian|isolated_physical|private_fragmented|66117|0|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.30932438547601826,authorize_emergency_resource,0.30932438547601826,0.0
humanitarian|isolated_physical|private_fragmented|66117|0|humanitarian_incident_03|humanitarian_regional_hub_03_3,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,deploy_repair_capacity,0.11507339443497439,authorize_emergency_resource,0.27057406150038155,0.15550066706540716
humanitarian|isolated_physical|private_fragmented|66117|0|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,-0.05741636133990435,no_action,0.0,0.05741636133990435
humanitarian|isolated_physical|private_fragmented|66117|10|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.22730516044011415,authorize_emergency_resource,0.22730516044011415,0.0
humanitarian|isolated_physical|private_fragmented|66117|10|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.3041101230774565,authorize_emergency_resource,0.3041101230774565,0.0
humanitarian|isolated_physical|private_fragmented|66117|10|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.25442952575652983,authorize_emergency_resource,0.25442952575652983,0.0
humanitarian|isolated_physical|private_fragmented|66117|10|humanitarian_incident_04|humanitarian_ngo_04_1,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,revise_commitment,0.2211475045124674,revise_commitment,0.2211475045124674,0.0
humanitarian|isolated_physical|private_fragmented|66117|2|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.24788925540670528,authorize_emergency_resource,0.24788925540670528,0.0
humanitarian|isolated_physical|private_fragmented|66117|2|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.3051396639187129,authorize_emergency_resource,0.3051396639187129,0.0
humanitarian|isolated_physical|private_fragmented|66117|2|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.28599898816431796,authorize_emergency_resource,0.28599898816431796,0.0
humanitarian|isolated_physical|private_fragmented|66117|2|humanitarian_incident_04|humanitarian_ngo_04_1,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,revise_commitment,0.26091320511991395,revise_commitment,0.26091320511991395,0.0
humanitarian|isolated_physical|private_fragmented|66117|4|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.22918364131195998,authorize_emergency_resource,0.22918364131195998,0.0
humanitarian|isolated_physical|private_fragmented|66117|4|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.31713389141171844,authorize_emergency_resource,0.31713389141171844,0.0
humanitarian|isolated_physical|private_fragmented|66117|4|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.2640803253500035,authorize_emergency_resource,0.2640803253500035,0.0
humanitarian|isolated_physical|private_fragmented|66117|4|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,reroute_or_reconfigure,-0.0665977872081624,no_action,0.0,0.0665977872081624
humanitarian|isolated_physical|private_fragmented|66117|6|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.205088188777002,authorize_emergency_resource,0.205088188777002,0.0
humanitarian|isolated_physical|private_fragmented|66117|6|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.294853982969569,authorize_emergency_resource,0.294853982969569,0.0
humanitarian|isolated_physical|private_fragmented|66117|6|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,no_action,0.0,authorize_emergency_resource,0.2921015328400129,0.2921015328400129
humanitarian|isolated_physical|private_fragmented|66117|6|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,revise_commitment,0.26097552436239463,revise_commitment,0.26097552436239463,0.0
humanitarian|isolated_physical|private_fragmented|66117|8|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.23396243601828443,authorize_emergency_resource,0.23396243601828443,0.0
humanitarian|isolated_physical|private_fragmented|66117|8|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.30286918496670556,authorize_emergency_resource,0.30286918496670556,0.0
humanitarian|isolated_physical|private_fragmented|66117|8|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,authorize_emergency_resource,0.30799872307411147,authorize_emergency_resource,0.30799872307411147,0.0
humanitarian|isolated_physical|private_fragmented|66117|8|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|isolated_physical|private_fragmented|66117,humanitarian,isolated_physical,66117,revise_commitment,0.24919033963635678,revise_commitment,0.24919033963635678,0.0
humanitarian|isolated_physical|private_fragmented|66118|0|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,deploy_repair_capacity,0.12419263359236483,authorize_emergency_resource,0.28972113484662837,0.16552850125426355
humanitarian|isolated_physical|private_fragmented|66118|0|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66118|0|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,authorize_emergency_resource,-0.05233612692814516,revise_commitment,0.3784113121317497,0.4307474390598949
humanitarian|isolated_physical|private_fragmented|66118|0|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,deploy_repair_capacity,0.16850624491947913,deploy_repair_capacity,0.16850624491947913,0.0
humanitarian|isolated_physical|private_fragmented|66118|10|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,authorize_emergency_resource,0.3468759293507209,authorize_emergency_resource,0.3468759293507209,0.0
humanitarian|isolated_physical|private_fragmented|66118|10|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66118|10|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,revise_commitment,0.3456419808661772,revise_commitment,0.3456419808661772,0.0
humanitarian|isolated_physical|private_fragmented|66118|10|humanitarian_incident_04|humanitarian_ngo_04_1,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,authorize_emergency_resource,0.0827166605188871,authorize_emergency_resource,0.0827166605188871,0.0
humanitarian|isolated_physical|private_fragmented|66118|2|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,authorize_emergency_resource,0.34535262708694525,authorize_emergency_resource,0.34535262708694525,0.0
humanitarian|isolated_physical|private_fragmented|66118|2|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,authorize_emergency_resource,-0.05892025008869717,no_action,0.0,0.05892025008869717
humanitarian|isolated_physical|private_fragmented|66118|2|humanitarian_incident_03|humanitarian_regional_hub_03_3,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,no_action,0.0,no_action,0.0,0.0
humanitarian|isolated_physical|private_fragmented|66118|2|humanitarian_incident_04|humanitarian_ngo_04_1,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,authorize_emergency_resource,0.0792117848301603,authorize_emergency_resource,0.0792117848301603,0.0
humanitarian|isolated_physical|private_fragmented|66118|4|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|isolated_physical|private_fragmented|66118,humanitarian,isolated_physical,66118,authorize_emergency_resource,0.29105551857235745,authorize_emergency_resource,0.29105551857235745,0.0
