application,regime,action,causal_effect,beneficial,harmful
utility_restoration,telemetry_integrity,defer,-0.1872072456057664,False,True
utility_restoration,telemetry_integrity,no_action,-0.124425267434623,False,True
utility_restoration,telemetry_integrity,verify,-0.0617864934872415,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.2022403033453795,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,0.1784279792810739,True,False
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.008930532661494,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.1915939913550505,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.2029463418809762,False,True
utility_restoration,telemetry_integrity,defer,-0.0555875559295824,False,True
utility_restoration,telemetry_integrity,no_action,0.00647980849354,True,False
utility_restoration,telemetry_integrity,verify,-0.1736237873450212,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2030846703967918,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,0.0,False,False
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.5217943544497075,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0915013587032507,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4967720330357157,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.427905337040114,False,True
utility_restoration,telemetry_integrity,defer,-0.2738450360503291,False,True
utility_restoration,telemetry_integrity,no_action,-0.2051536822929016,False,True
utility_restoration,telemetry_integrity,verify,-0.1230720740940743,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.3998839815132357,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.3843047537658469,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.4122805347973274,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.3637982501365225,False,True
utility_restoration,telemetry_integrity,revise_commitment,0.132039343199999,True,False
utility_restoration,telemetry_integrity,defer,-0.2205543994418575,False,True
utility_restoration,telemetry_integrity,no_action,-0.154850940950431,False,True
utility_restoration,telemetry_integrity,verify,0.0236830562798561,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.3026736284689151,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.2149211988618429,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.3693314270092112,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,0.2153538324712424,True,False
utility_restoration,telemetry_integrity,revise_commitment,-0.2294986842258122,False,True
utility_restoration,telemetry_integrity,defer,-0.0622031147143989,False,True
utility_restoration,telemetry_integrity,no_action,0.0023217180149099,True,False
utility_restoration,telemetry_integrity,verify,0.0258969130791406,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.4202747904521405,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.3852409161498356,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.4283432971212771,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.3570131172443085,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.3823497328467381,False,True
utility_restoration,telemetry_integrity,defer,-0.1965881349152908,False,True
utility_restoration,telemetry_integrity,no_action,-0.1302496975085694,False,True
utility_restoration,telemetry_integrity,verify,0.0363093496462862,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.3905026725407138,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.3554697143754389,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.4002635561943294,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4293988470406781,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.3585983110809926,False,True
utility_restoration,telemetry_integrity,defer,-0.2324653454203921,False,True
utility_restoration,telemetry_integrity,no_action,-0.1633429675314722,False,True
utility_restoration,telemetry_integrity,verify,-0.2091037617738124,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2464310181746828,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,0.0,False,False
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.527489464475199,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.1038363212004135,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.5796765689105831,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.4603501943687093,False,True
utility_restoration,telemetry_integrity,defer,-0.3273116851646022,False,True
utility_restoration,telemetry_integrity,no_action,-0.2545834345899215,False,True
utility_restoration,telemetry_integrity,verify,0.0255464162445369,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.250175647592686,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.2113084719714358,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.2660959989078629,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,0.2563763511394108,True,False
utility_restoration,telemetry_integrity,revise_commitment,-0.2419410412257906,False,True
utility_restoration,telemetry_integrity,defer,-0.0659393962168402,False,True
utility_restoration,telemetry_integrity,no_action,0.0009730478041468,True,False
utility_restoration,telemetry_integrity,verify,-0.166703431815792,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.1879423166417139,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.4920805181279682,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,0.0,False,False
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0727752869556116,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4641598705571718,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.4142354717788175,False,True
utility_restoration,telemetry_integrity,defer,-0.2463388951909643,False,True
utility_restoration,telemetry_integrity,no_action,-0.1837760740054913,False,True
utility_restoration,telemetry_integrity,verify,0.0279459933141897,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.345362514375794,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,0.2361572015520395,True,False
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.0023347231919219,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.2021613604586488,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.1403789937062355,False,True
utility_restoration,telemetry_integrity,defer,-0.0677662925260622,False,True
utility_restoration,telemetry_integrity,no_action,-0.0009695602690558,False,True
utility_restoration,telemetry_integrity,verify,-0.2319222056478315,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2614527887679375,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,0.0,False,False
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.5761071633821033,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.1043717031233432,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.5415938949296459,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.4526345044835669,False,True
utility_restoration,telemetry_integrity,defer,-0.3362097276656098,False,True
utility_restoration,telemetry_integrity,no_action,-0.2633062611888793,False,True
utility_restoration,telemetry_integrity,verify,0.1013420544569586,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2984108015738539,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.6073487773808547,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.5671313224444384,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.6333793111635323,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,0.0,False,False
utility_restoration,telemetry_integrity,revise_commitment,-0.4529958118581115,False,True
utility_restoration,telemetry_integrity,defer,-0.3822664251196829,False,True
utility_restoration,telemetry_integrity,no_action,-0.3103544800246783,False,True
utility_restoration,telemetry_integrity,verify,-0.1395407225840936,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.407212371584404,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.4249063307679799,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.4993388342971763,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4343359695681017,False,True
utility_restoration,telemetry_integrity,revise_commitment,0.2180572142433672,True,False
utility_restoration,telemetry_integrity,defer,-0.2573202048457408,False,True
utility_restoration,telemetry_integrity,no_action,-0.1843243935465479,False,True
utility_restoration,telemetry_integrity,verify,-0.3249994362899123,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2555787679344001,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,0.0,False,False
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.4913900528965289,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0828426672855031,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.5625504096304337,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.4976015768689013,False,True
utility_restoration,telemetry_integrity,defer,-0.3225414295805339,False,True
utility_restoration,telemetry_integrity,no_action,-0.2566838293780056,False,True
utility_restoration,telemetry_integrity,verify,-0.1923796808960766,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2128486952521257,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.5096657070501398,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,0.0,False,False
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0852484945368038,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4308437673916368,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.3929395005779273,False,True
utility_restoration,telemetry_integrity,defer,-0.2744431872684185,False,True
utility_restoration,telemetry_integrity,no_action,-0.2077982254200099,False,True
utility_restoration,telemetry_integrity,verify,0.0,False,False
utility_restoration,telemetry_integrity,request_peer_evidence,0.084925309617276,True,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.4809162019011057,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.4469025098325596,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.4244736302356018,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.399259726426608,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.3329145438607508,False,True
utility_restoration,telemetry_integrity,defer,-0.2415710505957597,False,True
utility_restoration,telemetry_integrity,no_action,-0.1750318583573785,False,True
utility_restoration,telemetry_integrity,verify,-0.1026359840079731,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.4384477096071755,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.4141107923706071,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.3345302168224182,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.3486303405515232,False,True
utility_restoration,telemetry_integrity,revise_commitment,0.0897476782497989,True,False
utility_restoration,telemetry_integrity,defer,-0.174258325870599,False,True
utility_restoration,telemetry_integrity,no_action,-0.1102003102478596,False,True
utility_restoration,telemetry_integrity,verify,-0.196418394161029,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2192885501048179,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.4524391850981176,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,0.0,False,False
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0765421497913728,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4600154271891584,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.4100154271891586,False,True
utility_restoration,telemetry_integrity,defer,-0.280153926417901,False,True
utility_restoration,telemetry_integrity,no_action,-0.2163583137589062,False,True
utility_restoration,telemetry_integrity,verify,0.0249965135625092,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.3585492587404338,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.2989803677149781,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.4111125252310244,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.3691593174726926,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.2666655835702267,False,True
utility_restoration,telemetry_integrity,defer,-0.1865930772354491,False,True
utility_restoration,telemetry_integrity,no_action,-0.1246309553066962,False,True
utility_restoration,telemetry_integrity,verify,-0.1327720306871678,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.5206891933637854,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.4072083738583079,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.5306202611022601,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4782999020492111,False,True
utility_restoration,telemetry_integrity,revise_commitment,0.1884162080526966,True,False
utility_restoration,telemetry_integrity,defer,-0.2420929734556025,False,True
utility_restoration,telemetry_integrity,no_action,-0.170814914288037,False,True
utility_restoration,telemetry_integrity,verify,0.1031395271190005,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2621452192443659,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.5590140606867147,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.495601143892564,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.5565332653851005,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,0.0,False,False
utility_restoration,telemetry_integrity,revise_commitment,-0.4368987703177844,False,True
utility_restoration,telemetry_integrity,defer,-0.3387693025891072,False,True
utility_restoration,telemetry_integrity,no_action,-0.2662690937137979,False,True
utility_restoration,telemetry_integrity,verify,-0.1970367010791291,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.3872000507132237,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.3992973331735671,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.415878797324276,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.3566345646682775,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.3286185856059328,False,True
utility_restoration,telemetry_integrity,defer,-0.2128448533849534,False,True
utility_restoration,telemetry_integrity,no_action,-0.1488418080474591,False,True
utility_restoration,telemetry_integrity,verify,0.0854453882449883,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2237471047074213,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.5195807660719728,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.4685569313031207,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.5506535907851874,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,0.0,False,False
utility_restoration,telemetry_integrity,revise_commitment,-0.4514297060859111,False,True
utility_restoration,telemetry_integrity,defer,-0.2879076527461649,False,True
utility_restoration,telemetry_integrity,no_action,-0.221198252956896,False,True
utility_restoration,telemetry_integrity,verify,0.271746384406368,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,0.2534903061789316,True,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.0496900023193976,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,0.4808023189480441,True,False
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.2061072921322201,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.0579080811812662,False,True
utility_restoration,telemetry_integrity,revise_commitment,0.0,False,False
utility_restoration,telemetry_integrity,defer,0.1943731281472711,True,False
utility_restoration,telemetry_integrity,no_action,0.2602776303298769,True,False
utility_restoration,telemetry_integrity,verify,-0.3678516515613618,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,0.0904619521976559,True,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.565512471808385,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.6079415239648629,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.6653009617273811,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4948816243954035,False,True
utility_restoration,telemetry_integrity,revise_commitment,0.0,False,False
utility_restoration,telemetry_integrity,defer,-0.364869933285415,False,True
utility_restoration,telemetry_integrity,no_action,-0.2965187489298185,False,True
utility_restoration,telemetry_integrity,verify,-0.1729251928092315,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.1944498600228688,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,0.0,False,False
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.4669710880716158,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0807226119507086,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.5020087943632956,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.3372809156014166,False,True
utility_restoration,telemetry_integrity,defer,-0.2555100482088049,False,True
utility_restoration,telemetry_integrity,no_action,-0.1903462842976638,False,True
utility_restoration,telemetry_integrity,verify,0.0,False,False
utility_restoration,telemetry_integrity,request_peer_evidence,0.0930622799059363,True,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.2902356378330999,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.2653675064930574,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.2433496734993878,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.2270271689298577,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.0916976201888455,False,True
utility_restoration,telemetry_integrity,defer,-0.0213407983732849,False,True
utility_restoration,telemetry_integrity,no_action,0.0478614023232031,True,False
utility_restoration,telemetry_integrity,verify,-0.1290365935258417,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.4198619780803461,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.4112321103832375,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.4146751536093989,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4575495735025676,False,True
utility_restoration,telemetry_integrity,revise_commitment,0.155235837530015,True,False
utility_restoration,telemetry_integrity,defer,-0.2337018028734825,False,True
utility_restoration,telemetry_integrity,no_action,-0.1635067963357477,False,True
utility_restoration,telemetry_integrity,verify,-0.3660199334192238,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2944024805103034,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.5137848501057405,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,0.0,False,False
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0952642785589478,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4971097197459377,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.4333660699792716,False,True
utility_restoration,telemetry_integrity,defer,-0.3652443392321782,False,True
utility_restoration,telemetry_integrity,no_action,-0.295321484431068,False,True
utility_restoration,telemetry_integrity,verify,-0.2355517042698686,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,0.0708502405877968,True,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.4800960373813727,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.5211432049644142,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.5335095186028713,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.5000332781229015,False,True
utility_restoration,telemetry_integrity,revise_commitment,0.0,False,False
utility_restoration,telemetry_integrity,defer,-0.3090063947867038,False,True
utility_restoration,telemetry_integrity,no_action,-0.2470735887761521,False,True
utility_restoration,telemetry_integrity,verify,-0.2117471359618943,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2360890523256458,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.4806399040707924,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,0.0,False,False
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0927870955857569,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4875796088159673,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.3804576812494495,False,True
utility_restoration,telemetry_integrity,defer,-0.3031148581297065,False,True
utility_restoration,telemetry_integrity,no_action,-0.234002717756186,False,True
utility_restoration,telemetry_integrity,verify,-0.2254591159557299,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2555315779529026,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,0.0,False,False
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.5224733803009531,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0955895116456343,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4945640070771642,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.5096072411213615,False,True
utility_restoration,telemetry_integrity,defer,-0.328036774624535,False,True
utility_restoration,telemetry_integrity,no_action,-0.2580074799041456,False,True
utility_restoration,telemetry_integrity,verify,0.0981330223305725,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,-0.3127900783996576,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.601008305149601,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.5367245664799986,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.6955299178818809,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,0.0,False,False
utility_restoration,telemetry_integrity,revise_commitment,-0.5522787933662797,False,True
utility_restoration,telemetry_integrity,defer,-0.3889145518157225,False,True
utility_restoration,telemetry_integrity,no_action,-0.3180528354166262,False,True
utility_restoration,telemetry_integrity,verify,-0.2264089507885766,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2595524406331276,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,0.0,False,False
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.4772960491845173,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0944262694496665,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4963532750552399,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.4091579689092284,False,True
utility_restoration,telemetry_integrity,defer,-0.3341781363451415,False,True
utility_restoration,telemetry_integrity,no_action,-0.2645295390707052,False,True
utility_restoration,telemetry_integrity,verify,-0.39671002933202,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,0.0822869060571103,True,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.6172706290902574,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.587142659539434,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.5632049855825092,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.6197822438712477,False,True
utility_restoration,telemetry_integrity,revise_commitment,0.0,False,False
utility_restoration,telemetry_integrity,defer,-0.3942176438704543,False,True
utility_restoration,telemetry_integrity,no_action,-0.3285419291608545,False,True
utility_restoration,telemetry_integrity,verify,0.0,False,False
utility_restoration,telemetry_integrity,request_peer_evidence,0.0840973529138319,True,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.3983933540802619,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.5037597193703028,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.4249253530827733,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.423154875537607,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.386480241444327,False,True
utility_restoration,telemetry_integrity,defer,-0.2549564657311133,False,True
utility_restoration,telemetry_integrity,no_action,-0.1886882411411319,False,True
utility_restoration,telemetry_integrity,verify,-0.2000025478794368,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2310146928982224,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.4692762643680509,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,0.0,False,False
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0868365228874095,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.528078366482056,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.4303377544567578,False,True
utility_restoration,telemetry_integrity,defer,-0.3015978977944439,False,True
utility_restoration,telemetry_integrity,no_action,-0.2344332175767461,False,True
utility_restoration,telemetry_integrity,verify,0.0,False,False
utility_restoration,telemetry_integrity,request_peer_evidence,0.0618743604863365,True,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.4037961353416088,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.4007257659635597,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.3640232100792752,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4245956328085536,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.3173201063873654,False,True
utility_restoration,telemetry_integrity,defer,-0.1891202336461287,False,True
utility_restoration,telemetry_integrity,no_action,-0.1301249883960549,False,True
utility_restoration,telemetry_integrity,verify,-0.3019219969707486,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,0.0991356561569805,True,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.6834362888733351,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.5490799998961412,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.6905901734295977,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.6648951756532425,False,True
utility_restoration,telemetry_integrity,revise_commitment,0.0,False,False
utility_restoration,telemetry_integrity,defer,-0.4117546304320719,False,True
utility_restoration,telemetry_integrity,no_action,-0.3405647793261511,False,True
utility_restoration,telemetry_integrity,verify,0.0345675417075161,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,0.0,False,False
utility_restoration,telemetry_integrity,authorize_emergency_resource,0.2249682036460876,True,False
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.1811015641061031,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0164760448029837,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.2346550684148065,False,True
utility_restoration,telemetry_integrity,revise_commitment,-0.1830428821650356,False,True
utility_restoration,telemetry_integrity,defer,-0.0746998192418768,False,True
utility_restoration,telemetry_integrity,no_action,-0.0061996173863501,False,True
utility_restoration,telemetry_integrity,verify,0.0997567619705752,True,False
utility_restoration,telemetry_integrity,request_peer_evidence,-0.2839833363665869,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,-0.5739523603427827,False,True
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.4779757664694428,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,-0.5288743453320595,False,True
utility_restoration,telemetry_integrity,isolate_or_quarantine,0.0,False,False
utility_restoration,telemetry_integrity,revise_commitment,-0.4466015380085033,False,True
utility_restoration,telemetry_integrity,defer,-0.3571492235916836,False,True
utility_restoration,telemetry_integrity,no_action,-0.2857561014922226,False,True
utility_restoration,telemetry_integrity,verify,-0.1615118816888247,False,True
utility_restoration,telemetry_integrity,request_peer_evidence,-0.1838575206607356,False,True
utility_restoration,telemetry_integrity,authorize_emergency_resource,0.0,False,False
utility_restoration,telemetry_integrity,reroute_or_reconfigure,-0.3924822612096622,False,True
utility_restoration,telemetry_integrity,deploy_repair_capacity,0.0747695570907671,True,False
utility_restoration,telemetry_integrity,isolate_or_quarantine,-0.4005363290786115,False,True
