dominant_probability,q,entropy
0.6386778398510242,2.0,0.679175851440342
0.6433054003724396,2.0,0.6728543452451544
0.6479329608938548,2.0,0.6664711658187947
0.6525605214152701,2.0,0.660026313161262
0.6571880819366853,2.0,0.6535197872725572
0.6618156424581007,2.0,0.6469515881526791
0.6664432029795159,2.0,0.6403217158016289
0.6710707635009311,2.0,0.6336301702194063
0.6756983240223464,2.0,0.6268769514060107
0.6803258845437616,2.0,0.6200620593614428
0.684953445065177,2.0,0.6131854940857026
0.6895810055865922,2.0,0.6062472555787896
0.6942085661080075,2.0,0.5992473438407039
0.6988361266294227,2.0,0.5921857588714459
0.703463687150838,2.0,0.5850625006710154
0.7080912476722533,2.0,0.5778775692394122
0.7127188081936685,2.0,0.5706309645766365
0.7173463687150838,2.0,0.5633226866826873
0.7219739292364991,2.0,0.5559527355575665
0.7266014897579144,2.0,0.5485211112012728
0.7312290502793296,2.0,0.5410278136138071
0.7358566108007449,2.0,0.5334728427951686
0.7404841713221602,2.0,0.5258561987453574
0.7451117318435755,2.0,0.5181778814643737
0.7497392923649907,2.0,0.5104378909522176
0.754366852886406,2.0,0.5026362272088887
0.7589944134078213,2.0,0.4947728902343876
0.7636219739292365,2.0,0.4868478800287136
0.7682495344506518,2.0,0.47886119659186654
0.772877094972067,2.0,0.4708128399238469
0.7775046554934824,2.0,0.46270281002465596
0.7821322160148976,2.0,0.4545311068942914
0.7867597765363129,2.0,0.4462977305327548
0.7913873370577281,2.0,0.4380026809400454
0.7960148975791435,2.0,0.4296459581161636
0.8006424581005587,2.0,0.42122756206110923
0.805270018621974,2.0,0.4127474927748822
0.8098975791433892,2.0,0.40420575025748295
0.8145251396648046,2.0,0.39560233450890975
0.8191527001862198,2.0,0.38693724552916553
0.823780260707635,2.0,0.3782104833182478
0.8284078212290503,2.0,0.36942204787615857
0.8330353817504655,2.0,0.36057193920289604
0.8376629422718809,2.0,0.35166015729846123
0.8422905027932961,2.0,0.34268670216285374
0.8469180633147114,2.0,0.3336515737960737
0.8515456238361266,2.0,0.32455477219812123
0.856173184357542,2.0,0.3153962973689961
0.8608007448789572,2.0,0.3061761493086987
0.8654283054003725,2.0,0.29689432801722726
0.8700558659217877,2.0,0.28755083349458427
0.8746834264432031,2.0,0.2781456657407691
0.8793109869646183,2.0,0.2686788247557811
0.8839385474860335,2.0,0.25915031053962095
0.8885661080074488,2.0,0.24956012309228803
0.8931936685288641,2.0,0.2399082624137823
0.8978212290502794,2.0,0.23019472850410416
0.9024487895716946,2.0,0.2204195213632536
0.9070763500931099,2.0,0.21058264099123036
0.9117039106145252,2.0,0.2006840873880347
0.9163314711359405,2.0,0.19072386055366505
0.9209590316573557,2.0,0.18070196048812392
0.925586592178771,2.0,0.1706183871914105
0.9302141527001863,2.0,0.16047314066352442
0.9348417132216016,2.0,0.1502662209044662
0.9394692737430168,2.0,0.13999762791423515
0.944096834264432,2.0,0.12966736169283116
0.9487243947858474,2.0,0.11927542224025438
0.9533519553072626,2.0,0.10882180955650544
0.9579795158286779,2.0,0.09830652364158476
0.9626070763500931,2.0,0.08772956449549048
0.9672346368715085,2.0,0.07709093211822257
0.9718621973929237,2.0,0.06639062650978386
0.976489757914339,2.0,0.055628647670172476
0.9811173184357542,2.0,0.04480499559938815
0.9857448789571696,2.0,0.033919670297431016
0.9903724394785848,2.0,0.022972671764301865
0.995,2.0,0.011963999999999773
0.16666666666666666,3.0,1.0
0.17129422718808193,3.0,0.9999866864573397
0.1759217877094972,3.0,0.9999463544282938
0.18054934823091245,3.0,0.999878416811265
0.18517690875232773,3.0,0.9997822865046562
0.189804469273743,3.0,0.9996573764068698
0.19443202979515828,3.0,0.9995030994163087
0.19905959031657355,3.0,0.9993188684313754
0.20368715083798883,3.0,0.9991040963504727
0.2083147113594041,3.0,0.9988581960720033
0.21294227188081938,3.0,0.9985805804943702
0.21756983240223463,3.0,0.9982706625159754
0.2221973929236499,3.0,0.9979278550352221
0.22682495344506517,3.0,0.997551570950513
0.23145251396648045,3.0,0.9971412231602506
0.2360800744878957,3.0,0.9966962245628376
0.24070763500931097,3.0,0.9962159880566768
0.24533519553072625,3.0,0.9956999265401707
0.24996275605214152,3.0,0.9951474529117222
0.2545903165735568,3.0,0.994557980069734
0.25921787709497207,3.0,0.9939309209126087
0.26384543761638735,3.0,0.993265688338749
0.2684729981378026,3.0,0.9925616952465576
0.2731005586592179,3.0,0.9918183545344371
0.2777281191806331,3.0,0.9910350791007904
0.28235567970204845,3.0,0.99021128184402
0.28698324022346366,3.0,0.9893463756625288
0.291610800744879,3.0,0.9884397734547192
0.2962383612662942,3.0,0.9874908881189941
0.3008659217877095,3.0,0.9864991325537563
0.30549348230912476,3.0,0.9854639196574082
0.31012104283054004,3.0,0.9843846623283526
0.3147486033519553,3.0,0.9832607734649924
0.3193761638733706,3.0,0.98209166596573
0.32400372439478586,3.0,0.9808767527289681
0.32863128491620114,3.0,0.9796154466531098
0.3332588454376164,3.0,0.9783071606365573
0.33788640595903163,3.0,0.9769513075777136
0.34251396648044696,3.0,0.9755473003749812
0.3471415270018622,3.0,0.9740945519267628
0.3517690875232775,3.0,0.9725924751314613
0.35639664804469273,3.0,0.9710404828874792
0.361024208566108,3.0,0.9694379880932192
0.3656517690875233,3.0,0.9677844036470842
0.37027932960893856,3.0,0.9660791424474766
0.37490689013035383,3.0,0.9643216173927992
0.3795344506517691,3.0,0.9625112413814549
0.3841620111731844,3.0,0.9606474273118462
0.3887895716945996,3.0,0.9587295880823756
0.39341713221601493,3.0,0.9567571365914461
0.39804469273743015,3.0,0.9547294857374603
0.4026722532588455,3.0,0.952646048418821
0.4072998137802607,3.0,0.9505062375339306
0.41192737430167603,3.0,0.9483094659811919
0.41655493482309125,3.0,0.9460551466590079
0.4211824953445066,3.0,0.943742692465781
0.4258100558659218,3.0,0.9413715162999138
0.43043761638733713,3.0,0.9389410310598093
0.43506517690875235,3.0,0.93645064964387
0.43969273743016757,3.0,0.9338997849504987
0.4443202979515829,3.0,0.9312878498780979
0.4489478584729981,3.0,0.9286142573250705
0.45357541899441345,3.0,0.925878420189819
0.45820297951582867,3.0,0.9230797513707463
0.462830540037244,3.0,0.9202176637662547
0.4674581005586592,3.0,0.9172915702747474
0.47208566108007455,3.0,0.9143008837946269
0.47671322160148977,3.0,0.9112450172242957
0.4813407821229051,3.0,0.9081233834621569
0.4859683426443203,3.0,0.9049353954066129
0.49059590316573565,3.0,0.9016804659560663
0.49522346368715087,3.0,0.8983580080089202
0.4998510242085661,3.0,0.8949674344635767
0.5044785847299814,3.0,0.8915081582184391
0.5091061452513966,3.0,0.8879795921719097
0.513733705772812,3.0,0.8843811492223911
0.5183612662942272,3.0,0.8807122422682863
0.5229888268156425,3.0,0.876972284207998
0.5276163873370577,3.0,0.8731606879399288
0.5322439478584731,3.0,0.8692768663624815
0.5368715083798883,3.0,0.8653202323740584
0.5414990689013036,3.0,0.8612901988730625
0.5461266294227188,3.0,0.8571861787578967
0.5507541899441342,3.0,0.8530075849269632
0.5553817504655494,3.0,0.848753830278665
0.5600093109869646,3.0,0.8444243277114049
0.5646368715083799,3.0,0.8400184901235849
0.5692644320297952,3.0,0.8355357304136086
0.5738919925512105,3.0,0.8309754614798781
0.5785195530726257,3.0,0.8263370962207965
0.583147113594041,3.0,0.8216200475347665
0.5877746741154563,3.0,0.8168237283201902
0.5924022346368716,3.0,0.8119475514754709
0.5970297951582868,3.0,0.8069909298990111
0.6016573556797021,3.0,0.8019532764892133
0.6062849162011174,3.0,0.7968340041444805
0.6109124767225326,3.0,0.7916325257632152
0.6155400372439479,3.0,0.7863482542438197
0.6201675977653631,3.0,0.7809806024846977
0.6247951582867785,3.0,0.775528983384251
0.6294227188081937,3.0,0.7699928098408828
0.634050279329609,3.0,0.7643714947529956
0.6386778398510242,3.0,0.7586644510189924
0.6433054003724396,3.0,0.752871091537275
0.6479329608938548,3.0,0.7469908292062473
0.6525605214152701,3.0,0.7410230769243107
0.6571880819366853,3.0,0.7349672475898691
0.6618156424581007,3.0,0.7288227541013244
0.6664432029795159,3.0,0.7225890093570793
0.6710707635009311,3.0,0.7162654262555371
0.6756983240223464,3.0,0.7098514176951003
0.6803258845437616,3.0,0.7033463965741713
0.684953445065177,3.0,0.6967497757911529
0.6895810055865922,3.0,0.6900609682444478
0.6942085661080075,3.0,0.6832793868324589
0.6988361266294227,3.0,0.6764044444535885
0.703463687150838,3.0,0.6694355540062398
0.7080912476722533,3.0,0.6623721283888148
0.7127188081936685,3.0,0.6552135804997167
0.7173463687150838,3.0,0.6479593232373476
0.7219739292364991,3.0,0.6406087695001113
0.7266014897579144,3.0,0.6331613321864098
0.7312290502793296,3.0,0.6256164241946457
0.7358566108007449,3.0,0.6179734584232219
0.7404841713221602,3.0,0.6102318477705413
0.7451117318435755,3.0,0.6023910051350059
0.7497392923649907,3.0,0.594450343415019
0.754366852886406,3.0,0.5864092755089833
0.7589944134078213,3.0,0.5782672143153014
0.7636219739292365,3.0,0.5700235727323756
0.7682495344506518,3.0,0.561677763658608
0.772877094972067,3.0,0.5532291999924033
0.7775046554934824,3.0,0.5446772946321629
0.7821322160148976,3.0,0.5360214604762896
0.7867597765363129,3.0,0.5272611104231864
0.7913873370577281,3.0,0.5183956573712556
0.7960148975791435,3.0,0.5094245142189
0.8006424581005587,3.0,0.5003470938645226
0.805270018621974,3.0,0.4911628092065255
0.8098975791433892,3.0,0.48187107314331185
0.8145251396648046,3.0,0.47247129857328346
0.8191527001862198,3.0,0.46296289839484456
0.823780260707635,3.0,0.4533452855063972
0.8284078212290503,3.0,0.4436178728063438
0.8330353817504655,3.0,0.4337800731930872
0.8376629422718809,3.0,0.42383129956502996
0.8422905027932961,3.0,0.4137709648205749
0.8469180633147114,3.0,0.40359848185812486
0.8515456238361266,3.0,0.39331326357608204
0.856173184357542,3.0,0.38291472287285006
0.8608007448789572,3.0,0.37240227264683085
0.8654283054003725,3.0,0.36177532579642574
0.8700558659217877,3.0,0.35103329522004073
0.8746834264432031,3.0,0.34017559381607654
0.8793109869646183,3.0,0.32920163448293593
0.8839385474860335,3.0,0.31811083011902147
0.8885661080074488,3.0,0.3069025936227362
0.8931936685288641,3.0,0.29557633789248333
0.8978212290502794,3.0,0.2841314758266641
0.9024487895716946,3.0,0.27256742032368264
0.9070763500931099,3.0,0.26088358428194053
0.9117039106145252,3.0,0.24907938059984158
0.9163314711359405,3.0,0.23715422217578627
0.9209590316573557,3.0,0.22510752190817995
0.925586592178771,3.0,0.21293869269542479
0.9302141527001863,3.0,0.2006471474359225
0.9348417132216016,3.0,0.18823229902807667
0.9394692737430168,3.0,0.1756935603702897
0.944096834264432,3.0,0.1630303443609634
0.9487243947858474,3.0,0.15024206389850148
0.9533519553072626,3.0,0.1373281318813066
0.9579795158286779,3.0,0.12428796120778099
0.9626070763500931,3.0,0.11112096477632762
0.9672346368715085,3.0,0.09782655548534756
0.9718621973929237,3.0,0.08440414623324702
0.976489757914339,3.0,0.07085314991842616
0.9811173184357542,3.0,0.05717297943928863
0.9857448789571696,3.0,0.04336304769423613
0.9903724394785848,3.0,0.029422767581672955
0.995,3.0,0.01535155200000013
