panel_id,rank,source_state,target_state,current,state_representation
collective_n8_ring_k0.80_t0.50_g1_a0.20_forward,5,1,4,-1.6696713456276768e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.20_transpose,1,2,5,-2.7755575615628914e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.20_transpose,2,0,3,-2.688821387764051e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.20_transpose,3,0,1,2.417770844642675e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.20_transpose,4,2,3,1.8735013540549517e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.20_transpose,5,1,4,2.3635607360183997e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.50_forward,1,0,3,5.360295540768334e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.50_forward,2,2,3,-4.3021142204224816e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.50_forward,3,2,5,1.6653345369377348e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.50_forward,4,0,1,5.204170427930421e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.50_forward,5,1,4,-1.6696713456276768e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.50_transpose,1,2,5,-2.7755575615628914e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.50_transpose,2,0,3,-2.688821387764051e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.50_transpose,3,0,1,2.417770844642675e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.50_transpose,4,2,3,1.8735013540549517e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.50_transpose,5,1,4,2.3635607360183997e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.80_forward,1,0,3,5.360295540768334e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.80_forward,2,2,3,-4.3021142204224816e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.80_forward,3,2,5,1.6653345369377348e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.80_forward,4,0,1,5.204170427930421e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.80_forward,5,1,4,-1.6696713456276768e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.80_transpose,1,2,4,-2.636779683484747e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.80_transpose,2,0,2,-1.734723475976807e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.80_transpose,3,1,3,-3.642919299551295e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.80_transpose,4,0,1,-1.214306433183765e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.00_reciprocal,1,0,2,1.942890293094024e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.00_reciprocal,2,2,3,-1.6653345369377348e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.00_reciprocal,3,1,2,8.326672684688674e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.20_forward,1,0,1,1.1622647289044608e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.20_forward,2,1,2,1.3877787807814457e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.20_transpose,1,0,2,-1.1796119636642288e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.20_transpose,2,1,3,-9.71445146547012e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.20_transpose,3,0,1,-7.979727989493313e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.50_forward,1,0,1,1.8735013540549517e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.50_forward,2,0,2,-1.2836953722228372e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.50_transpose,1,0,1,1.3010426069826053e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.50_transpose,2,0,2,2.0816681711721685e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.80_forward,1,0,1,-1.5265566588595902e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.80_forward,2,1,2,-4.85722573273506e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.80_transpose,1,0,2,-9.71445146547012e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g0_a0.80_transpose,2,0,1,5.204170427930421e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g1_a0.00_reciprocal,1,0,1,2.0816681711721685e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g1_a0.20_forward,1,0,1,1.3877787807814457e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g1_a0.20_transpose,1,0,1,2.0816681711721685e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g1_a0.50_transpose,1,1,2,-2.7755575615628914e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g1_a0.50_transpose,2,0,1,-2.740863092043355e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.85_g1_a0.80_transpose,1,0,1,2.7755575615628914e-17,predeclared_macrostate
control_g0_content_permutation,1,2,3,-4.597017211338539e-17,predeclared_macrostate
control_g0_content_permutation,2,3,4,4.423544863740858e-17,predeclared_macrostate
control_g0_content_permutation,3,1,3,-2.2985086056692694e-17,predeclared_macrostate
control_g0_content_permutation,4,0,2,-3.469446951953614e-18,predeclared_macrostate
control_g0_no_message,1,0,1,-6.938893903907228e-18,predeclared_macrostate
control_g0_placebo,1,0,2,2.671474153004283e-16,predeclared_macrostate
control_g0_placebo,2,1,3,6.960577947356938e-17,predeclared_macrostate
control_g0_placebo,3,2,3,-6.331740687315346e-17,predeclared_macrostate
control_g0_sender_identity_permutation,1,0,2,5.204170427930421e-17,predeclared_macrostate
control_g0_sender_identity_permutation,2,1,2,-9.540979117872439e-18,predeclared_macrostate
control_g0_temporal_permutation,1,0,2,2.671474153004283e-16,predeclared_macrostate
control_g0_temporal_permutation,2,1,3,6.960577947356938e-17,predeclared_macrostate
control_g0_temporal_permutation,3,2,3,-6.331740687315346e-17,predeclared_macrostate
control_g0_unaltered,1,0,2,5.204170427930421e-17,predeclared_macrostate
control_g0_unaltered,2,1,2,-9.540979117872439e-18,predeclared_macrostate
control_g1_content_permutation,1,0,3,-5.360295540768334e-16,predeclared_macrostate
control_g1_content_permutation,2,1,2,-1.6089560239684886e-16,predeclared_macrostate
control_g1_content_permutation,3,0,1,-1.5612511283791264e-17,predeclared_macrostate
control_g1_placebo,1,0,3,-5.360295540768334e-16,predeclared_macrostate
control_g1_placebo,2,1,2,-1.6089560239684886e-16,predeclared_macrostate
control_g1_placebo,3,0,1,-1.5612511283791264e-17,predeclared_macrostate
control_g1_sender_identity_permutation,1,0,3,-5.360295540768334e-16,predeclared_macrostate
control_g1_sender_identity_permutation,2,1,2,-1.6089560239684886e-16,predeclared_macrostate
control_g1_sender_identity_permutation,3,0,1,-1.5612511283791264e-17,predeclared_macrostate
control_g1_temporal_permutation,1,0,3,-5.360295540768334e-16,predeclared_macrostate
control_g1_temporal_permutation,2,1,2,-1.6089560239684886e-16,predeclared_macrostate
control_g1_temporal_permutation,3,0,1,-1.5612511283791264e-17,predeclared_macrostate
control_g1_unaltered,1,0,3,-7.450637329320386e-16,predeclared_macrostate
control_g1_unaltered,2,0,1,5.598820018715145e-16,predeclared_macrostate
control_g1_unaltered,3,1,2,3.080218372031318e-16,predeclared_macrostate
control_g1_unaltered,4,3,4,-6.938893903907228e-18,predeclared_macrostate
control_g2_content_permutation,1,4,5,1.97758476261356e-16,predeclared_macrostate
control_g2_content_permutation,2,1,3,-1.5048726154098802e-16,predeclared_macrostate
control_g2_content_permutation,3,3,4,1.3877787807814457e-16,predeclared_macrostate
control_g2_content_permutation,4,1,2,-3.458604930228759e-17,predeclared_macrostate
control_g2_content_permutation,5,0,4,1.734723475976807e-17,predeclared_macrostate
control_g2_placebo,1,0,2,-6.245004513516506e-16,predeclared_macrostate
control_g2_placebo,2,1,5,-5.516420653606247e-16,predeclared_macrostate
control_g2_placebo,3,2,5,-1.960237527853792e-16,predeclared_macrostate
control_g2_placebo,4,3,4,-1.292911090688964e-16,predeclared_macrostate
control_g2_placebo,5,0,3,9.486769009248164e-17,predeclared_macrostate
control_g2_sender_identity_permutation,1,0,2,-6.245004513516506e-16,predeclared_macrostate
control_g2_sender_identity_permutation,2,1,5,-5.516420653606247e-16,predeclared_macrostate
control_g2_sender_identity_permutation,3,2,5,-1.960237527853792e-16,predeclared_macrostate
control_g2_sender_identity_permutation,4,3,4,-1.292911090688964e-16,predeclared_macrostate
control_g2_sender_identity_permutation,5,0,3,9.486769009248164e-17,predeclared_macrostate
control_g2_temporal_permutation,1,4,5,1.97758476261356e-16,predeclared_macrostate
control_g2_temporal_permutation,2,1,3,-1.5048726154098802e-16,predeclared_macrostate
control_g2_temporal_permutation,3,3,4,1.3877787807814457e-16,predeclared_macrostate
control_g2_temporal_permutation,4,1,2,-3.458604930228759e-17,predeclared_macrostate
control_g2_temporal_permutation,5,0,4,1.734723475976807e-17,predeclared_macrostate
control_g2_unaltered,1,0,2,-6.245004513516506e-16,predeclared_macrostate
control_g2_unaltered,2,1,5,-5.516420653606247e-16,predeclared_macrostate
control_g2_unaltered,3,2,5,-1.960237527853792e-16,predeclared_macrostate
control_g2_unaltered,4,3,4,-1.292911090688964e-16,predeclared_macrostate
control_g2_unaltered,5,0,3,9.486769009248164e-17,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.00_reciprocal,1,0,2,2.6020852139652106e-17,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.00_reciprocal,2,0,4,2.42861286636753e-17,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.00_reciprocal,3,1,2,8.456776945386935e-18,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.00_reciprocal,4,0,3,-3.469446951953614e-18,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.80_forward,1,0,2,2.697495005143935e-16,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.80_forward,2,1,2,6.526897078362737e-17,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.80_forward,3,0,4,2.42861286636753e-17,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.80_forward,4,0,3,1.734723475976807e-17,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.80_transpose,1,4,5,-0.007362799681854369,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.80_transpose,2,1,5,0.007362799681854316,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.80_transpose,3,1,4,-0.007362799681854269,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.80_transpose,4,0,3,3.252606517456513e-17,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.80_transpose,5,0,2,-1.7726705520137997e-17,predeclared_macrostate
memory_n16_modular_g0_markovized_a0.80_transpose,6,3,5,-1.214306433183765e-17,predeclared_macrostate
memory_n16_modular_g0_persistent_memory_a0.00_reciprocal,1,0,1,1.7520707107365752e-16,predeclared_macrostate
memory_n16_modular_g0_persistent_memory_a0.00_reciprocal,2,1,2,-8.218252467440124e-17,predeclared_macrostate
memory_n16_modular_g0_persistent_memory_a0.80_forward,1,1,2,5.204170427930421e-18,predeclared_macrostate
memory_n16_modular_g0_persistent_memory_a0.80_forward,2,0,1,-1.734723475976807e-18,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.00_reciprocal,1,0,2,5.163241795919093e-16,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.00_reciprocal,2,1,4,4.102621020685149e-16,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.00_reciprocal,3,1,3,1.700029006457271e-16,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.00_reciprocal,4,2,3,-9.681925400295555e-17,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.00_reciprocal,5,4,5,3.8163916471489756e-17,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.80_forward,1,0,3,1.3791051634015616e-16,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.80_forward,2,3,4,1.249000902703301e-16,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.80_forward,3,1,2,-6.917209860457518e-17,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.80_forward,4,0,2,5.2909066017292616e-17,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.80_transpose,1,4,5,0.01035474592521575,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.80_transpose,2,5,6,0.01035474592521567,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.80_transpose,3,4,6,-0.010354745925215632,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.80_transpose,4,1,3,-1.446325698095663e-16,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.80_transpose,5,2,3,1.2912847874302358e-16,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.80_transpose,6,0,2,9.009720053354542e-17,predeclared_macrostate
memory_n16_modular_g1_markovized_a0.80_transpose,7,1,4,6.765421556309548e-17,predeclared_macrostate
memory_n16_modular_g1_persistent_memory_a0.00_reciprocal,1,0,1,-2.422107653332617e-16,predeclared_macrostate
memory_n16_modular_g1_persistent_memory_a0.00_reciprocal,2,1,2,-1.0495077029659683e-16,predeclared_macrostate
memory_n16_modular_g1_persistent_memory_a0.80_forward,1,0,2,-3.0704605524789486e-16,predeclared_macrostate
memory_n16_modular_g1_persistent_memory_a0.80_forward,2,0,1,7.979727989493313e-17,predeclared_macrostate
memory_n16_modular_g1_persistent_memory_a0.80_transpose,1,0,3,2.259477327459791e-16,predeclared_macrostate
memory_n16_modular_g1_persistent_memory_a0.80_transpose,2,1,2,1.0028870095490916e-16,predeclared_macrostate
memory_n16_modular_g1_persistent_memory_a0.80_transpose,3,0,4,-6.418476861114186e-17,predeclared_macrostate
memory_n16_modular_g1_persistent_memory_a0.80_transpose,4,1,3,3.621235256101585e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.00_reciprocal,1,0,2,-2.0036056147532122e-16,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.00_reciprocal,2,4,7,8.484220812877974e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.00_reciprocal,3,1,3,-8.207410445715269e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.00_reciprocal,4,3,5,-7.245181017634383e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.00_reciprocal,5,0,1,-4.2934406030425976e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.00_reciprocal,6,4,5,1.4352126258276865e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.00_reciprocal,7,2,6,1.3877787807814457e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_forward,1,4,5,-2.4214300269748135e-16,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_forward,2,2,5,2.1724701031178295e-16,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_forward,3,3,6,-1.8995222061946038e-16,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_forward,4,1,3,-7.936359902593892e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_forward,5,0,1,-7.903833837419327e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_forward,6,0,2,-6.678685382510707e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_forward,7,4,7,-6.200789393669831e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_transpose,1,2,7,-2.1337098754514727e-16,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_transpose,2,1,3,1.3552527156068805e-16,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_transpose,3,2,3,1.3314002678121994e-16,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_transpose,4,5,7,1.3183898417423734e-16,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_transpose,5,0,1,6.369687763352339e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_transpose,6,4,6,1.197365774238679e-17,predeclared_macrostate
memory_n16_ring_g0_markovized_a0.80_transpose,7,0,4,-5.800481622797449e-18,predeclared_macrostate
memory_n16_ring_g0_persistent_memory_a0.00_reciprocal,1,0,2,-3.5561831257524545e-17,predeclared_macrostate
memory_n16_ring_g0_persistent_memory_a0.80_forward,1,1,3,4.2760933682828295e-16,predeclared_macrostate
memory_n16_ring_g0_persistent_memory_a0.80_forward,2,1,4,-3.426078865054194e-16,predeclared_macrostate
memory_n16_ring_g0_persistent_memory_a0.80_forward,3,0,4,2.9110828331235794e-16,predeclared_macrostate
memory_n16_ring_g0_persistent_memory_a0.80_forward,4,2,6,6.873841773558098e-17,predeclared_macrostate
memory_n16_ring_g0_persistent_memory_a0.80_forward,5,6,7,-3.4982460721602604e-17,predeclared_macrostate
memory_n16_ring_g0_persistent_memory_a0.80_forward,6,0,2,1.2956215961201778e-17,predeclared_macrostate
memory_n16_ring_g0_persistent_memory_a0.80_forward,7,5,7,-1.0232158002831948e-18,predeclared_macrostate
memory_n16_ring_g0_persistent_memory_a0.80_transpose,1,1,2,-1.7694179454963432e-16,predeclared_macrostate
memory_n16_ring_g0_persistent_memory_a0.80_transpose,2,0,2,4.163336342344337e-17,predeclared_macrostate
memory_n16_ring_g1_markovized_a0.00_reciprocal,1,2,4,2.636779683484747e-16,predeclared_macrostate
memory_n16_ring_g1_markovized_a0.00_reciprocal,2,0,1,-1.5460722979643293e-16,predeclared_macrostate
memory_n16_ring_g1_markovized_a0.00_reciprocal,3,2,3,-1.474514954580286e-16,predeclared_macrostate
memory_n16_ring_g1_markovized_a0.00_reciprocal,4,4,5,1.2836953722228372e-16,predeclared_macrostate
memory_n16_ring_g1_markovized_a0.00_reciprocal,5,0,3,8.912141857830846e-17,predeclared_macrostate
memory_n16_ring_g1_markovized_a0.80_forward,1,1,2,-1.491862189340054e-16,predeclared_macrostate
memory_n16_ring_g1_markovized_a0.80_forward,2,2,3,1.214306433183765e-17,predeclared_macrostate
memory_n16_ring_g1_markovized_a0.80_forward,3,0,2,8.673617379884035e-19,predeclared_macrostate
memory_n16_ring_g1_markovized_a0.80_transpose,1,2,4,2.3245294578089215e-16,predeclared_macrostate
memory_n16_ring_g1_markovized_a0.80_transpose,2,0,1,-5.898059818321144e-17,predeclared_macrostate
memory_n16_ring_g1_markovized_a0.80_transpose,3,0,3,3.707971429900425e-17,predeclared_macrostate
memory_n16_ring_g1_markovized_a0.80_transpose,4,2,3,8.673617379884035e-19,predeclared_macrostate
memory_n16_ring_g1_persistent_memory_a0.00_reciprocal,1,1,2,-1.6653345369377348e-16,predeclared_macrostate
memory_n16_ring_g1_persistent_memory_a0.00_reciprocal,2,0,1,-6.591949208711867e-17,predeclared_macrostate
memory_n16_ring_g1_persistent_memory_a0.80_forward,1,0,1,5.204170427930421e-18,predeclared_macrostate
memory_n16_ring_g1_persistent_memory_a0.80_transpose,1,0,2,1.0234868508263162e-16,predeclared_macrostate
memory_n16_ring_g1_persistent_memory_a0.80_transpose,2,1,2,-7.979727989493313e-17,predeclared_macrostate
memory_n8_modular_g0_markovized_a0.00_reciprocal,1,0,1,5.204170427930421e-18,predeclared_macrostate
memory_n8_modular_g0_markovized_a0.80_forward,1,0,2,-1.5265566588595902e-16,predeclared_macrostate
memory_n8_modular_g0_markovized_a0.80_forward,2,0,1,6.591949208711867e-17,predeclared_macrostate
memory_n8_modular_g0_persistent_memory_a0.00_reciprocal,1,1,2,2.983724378680108e-16,predeclared_macrostate
memory_n8_modular_g0_persistent_memory_a0.00_reciprocal,2,0,1,2.203098814490545e-16,predeclared_macrostate
memory_n8_modular_g0_persistent_memory_a0.80_forward,1,1,2,1.457167719820518e-16,predeclared_macrostate
memory_n8_modular_g0_persistent_memory_a0.80_forward,2,0,1,1.4224732503009818e-16,predeclared_macrostate
memory_n8_modular_g0_persistent_memory_a0.80_transpose,1,0,1,-5.204170427930421e-18,predeclared_macrostate
memory_n8_modular_g1_markovized_a0.00_reciprocal,1,0,1,5.377642775528102e-17,predeclared_macrostate
memory_n8_modular_g1_markovized_a0.80_forward,1,0,1,-1.3877787807814457e-17,predeclared_macrostate
memory_n8_modular_g1_markovized_a0.80_transpose,1,0,1,2.0816681711721685e-17,predeclared_macrostate
memory_n8_ring_g0_markovized_a0.00_reciprocal,1,0,1,2.3592239273284576e-16,predeclared_macrostate
memory_n8_ring_g0_markovized_a0.00_reciprocal,2,0,2,6.158268339717665e-17,predeclared_macrostate
memory_n8_ring_g0_markovized_a0.80_forward,1,0,1,1.9168694409543718e-16,predeclared_macrostate
memory_n8_ring_g0_markovized_a0.80_forward,2,1,3,-1.5395670849294163e-17,predeclared_macrostate
memory_n8_ring_g0_markovized_a0.80_forward,3,0,2,-6.938893903907228e-18,predeclared_macrostate
memory_n8_ring_g0_markovized_a0.80_transpose,1,0,2,4.85722573273506e-17,predeclared_macrostate
memory_n8_ring_g0_markovized_a0.80_transpose,2,2,3,1.214306433183765e-17,predeclared_macrostate
memory_n8_ring_g0_persistent_memory_a0.00_reciprocal,1,0,2,4.163336342344337e-16,predeclared_macrostate
memory_n8_ring_g0_persistent_memory_a0.00_reciprocal,2,0,1,-1.97758476261356e-16,predeclared_macrostate
memory_n8_ring_g0_persistent_memory_a0.00_reciprocal,3,1,3,8.673617379884035e-19,predeclared_macrostate
memory_n8_ring_g0_persistent_memory_a0.80_forward,1,0,2,4.163336342344337e-16,predeclared_macrostate
memory_n8_ring_g0_persistent_memory_a0.80_forward,2,0,1,-1.97758476261356e-16,predeclared_macrostate
memory_n8_ring_g0_persistent_memory_a0.80_forward,3,1,3,8.673617379884035e-19,predeclared_macrostate
memory_n8_ring_g0_persistent_memory_a0.80_transpose,1,0,4,-1.6067876196235176e-16,predeclared_macrostate
memory_n8_ring_g0_persistent_memory_a0.80_transpose,2,0,3,-1.1188966420050406e-16,predeclared_macrostate
memory_n8_ring_g0_persistent_memory_a0.80_transpose,3,2,3,8.673617379884035e-17,predeclared_macrostate
memory_n8_ring_g0_persistent_memory_a0.80_transpose,4,1,4,-5.637851296924623e-17,predeclared_macrostate
memory_n8_ring_g1_markovized_a0.00_reciprocal,1,0,1,1.3877787807814457e-17,predeclared_macrostate
memory_n8_ring_g1_markovized_a0.80_transpose,1,1,2,-1.1796119636642288e-16,predeclared_macrostate
memory_n8_ring_g1_markovized_a0.80_transpose,2,0,2,4.163336342344337e-17,predeclared_macrostate
memory_n8_ring_g1_persistent_memory_a0.80_forward,1,0,2,-1.3877787807814457e-17,predeclared_macrostate
memory_n8_ring_g1_persistent_memory_a0.80_forward,2,1,2,1.734723475976807e-18,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.00_reciprocal,1,6,10,2.875304161431558e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.00_reciprocal,2,9,10,-2.688821387764051e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.00_reciprocal,3,2,6,2.0816681711721685e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.00_reciprocal,4,7,9,-2.0144476364780672e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.00_reciprocal,5,0,1,-1.8240346299353005e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.00_reciprocal,6,1,7,-1.4517467089580904e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.00_reciprocal,7,0,8,9.788990364828498e-17,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.00_reciprocal,8,0,4,8.311764904816998e-17,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_forward,1,5,13,-0.007597868589993201,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_forward,2,11,13,0.007597868589993178,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_forward,3,5,11,0.007597868589993112,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_forward,4,2,7,1.8717395255246627e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_forward,5,6,11,1.700029006457271e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_forward,6,10,12,1.0836600713992617e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_forward,7,0,5,-1.0755285551056204e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_forward,8,1,8,1.0753252671982794e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_transpose,1,5,10,-2.1163626406917047e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_transpose,2,2,6,1.3978076508769366e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_transpose,3,0,5,-1.0408340855860843e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_transpose,4,1,4,8.187081654981165e-17,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_transpose,5,8,9,-7.784571598445922e-17,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_transpose,6,9,10,-6.440160904563896e-17,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_transpose,7,1,7,4.840285073789974e-17,predeclared_macrostate
relax_n16_t0.50_disordered_g0_a0.80_transpose,8,1,2,-2.608861477543245e-17,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.00_reciprocal,1,1,7,-1.994931997373328e-15,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.00_reciprocal,2,6,7,1.485140135870644e-15,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.00_reciprocal,3,6,10,-9.964902167314271e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.00_reciprocal,4,9,10,5.431310783066134e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.00_reciprocal,5,5,9,4.466912950640278e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.00_reciprocal,6,4,8,-2.88160608655913e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.00_reciprocal,7,2,3,2.655219590746473e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.00_reciprocal,8,4,9,1.4266067710835828e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_forward,1,6,10,7.47882658580501e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_forward,2,6,7,-6.49003420449823e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_forward,3,9,10,-6.205160083677663e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_forward,4,1,7,5.880712583561376e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_forward,5,4,9,-5.096495599675455e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_forward,6,4,8,4.404639088358142e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_forward,7,3,8,-2.501398407525092e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_forward,8,2,3,-1.3472609597495362e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_transpose,1,1,6,7.363901155521546e-16,predeclared_macrostate
relax_n16_t0.50_disordered_g1_a0.80_transpose,2,6,10,6.086710996333622e-16,predeclared_macrostate
