model_key,condition,phase,lag_updates,lag_sweeps,metric,estimate,ci_low,ci_high,independent_clusters,clusters_total,undefined_clusters,bootstrap_replicates
qwen,field_persistent,recovery,24,1.5,autocorrelation,-0.002139498729775222,-0.0041642507545272545,-0.0007367399740752864,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,25,1.5625,autocorrelation,-0.0022390102986019787,-0.00435689389177763,-0.0007661627018672169,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,26,1.625,autocorrelation,-0.002339451882090665,-0.004553433068034476,-0.0008055941772598935,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,27,1.6875,autocorrelation,-0.0024408365790393387,-0.004749627989064624,-0.0008181041735308524,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,28,1.75,autocorrelation,-0.0025431777353931893,-0.004859627471376786,-0.000875747516353643,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,29,1.8125,autocorrelation,-0.0026464889501011044,-0.005151040032851246,-0.0009113229063206153,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,30,1.875,autocorrelation,-0.0027507840811395712,-0.005328789992655551,-0.0009472371095253686,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,31,1.9375,autocorrelation,-0.0028560772517095064,-0.005558975887622503,-0.000983340506486963,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,32,2.0,autocorrelation,-0.002962382856611845,-0.005765885660114656,-0.0009929127576186402,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,1,0.0625,autocorrelation,0.9262225166215682,0.906066521861117,0.9517704775722801,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,2,0.125,autocorrelation,0.8520495650593829,0.8128955576451872,0.899770883074165,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,3,0.1875,autocorrelation,0.7860040846477186,0.7357547314101162,0.8506172167108955,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,4,0.25,autocorrelation,0.7071071535857004,0.6418897443598771,0.7897093645481608,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,5,0.3125,autocorrelation,0.6431071350201699,0.5597266221885081,0.7454150858602867,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,6,0.375,autocorrelation,0.5754874065109259,0.4712606789299281,0.6902006217680373,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,7,0.4375,autocorrelation,0.5125604337113544,0.3918022021379211,0.6449453157150795,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,8,0.5,autocorrelation,0.45395897064101204,0.326667480716385,0.5939849543151373,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,9,0.5625,autocorrelation,0.3923326084319279,0.2557895772426994,0.5404237817026251,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,10,0.625,autocorrelation,0.3368658932755721,0.19657457163638692,0.4974289466023564,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,11,0.6875,autocorrelation,0.2887231039501879,0.14432030474126334,0.4656526358094398,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,12,0.75,autocorrelation,0.24213032155515743,0.08826971542986918,0.443331009450116,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,13,0.8125,autocorrelation,0.20933062789123227,0.03520483576488406,0.4229836252501566,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,14,0.875,autocorrelation,0.19375843180095428,0.009747337416373937,0.40483640915463665,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,15,0.9375,autocorrelation,0.186662415029892,-0.0021776076555700035,0.3882249232288653,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,16,1.0,autocorrelation,0.17635714945515094,-0.01900007273044596,0.38772803819581764,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,17,1.0625,autocorrelation,0.17092581180226377,-0.021843900336603564,0.37892844941489984,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,18,1.125,autocorrelation,0.16828117131285703,-0.03232461399346748,0.37384830260794527,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,19,1.1875,autocorrelation,0.169184039476324,-0.03909378277717257,0.3774618617298205,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,20,1.25,autocorrelation,0.15574003563299324,-0.06194642818587252,0.3660385719521821,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,21,1.3125,autocorrelation,0.1447707381843418,-0.09569191991988805,0.3668448133058358,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,22,1.375,autocorrelation,0.13518163739876837,-0.12377436779160861,0.36315521216734425,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,23,1.4375,autocorrelation,0.11952303606744118,-0.13616919183489187,0.3549550759763911,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,24,1.5,autocorrelation,0.10847628567892603,-0.1407573823450685,0.32758070553298846,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,25,1.5625,autocorrelation,0.09753635066826614,-0.13879603428583556,0.30477456354254634,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,26,1.625,autocorrelation,0.08547064854976626,-0.1344266765143375,0.28083573494280173,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,27,1.6875,autocorrelation,0.07525206296668069,-0.13243559668521734,0.25582789252133636,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,28,1.75,autocorrelation,0.057536495055335486,-0.13017192196188185,0.22600142154251,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,29,1.8125,autocorrelation,0.02622417849691004,-0.15367060085656106,0.18711762379162952,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,30,1.875,autocorrelation,-0.007495688101674007,-0.1661359589153748,0.14840720249246653,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,31,1.9375,autocorrelation,-0.02791058114916024,-0.17052172560759885,0.11986727177340557,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,32,2.0,autocorrelation,-0.04650787861036434,-0.1786200453338442,0.08048385559925617,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,1,0.0625,autocorrelation,0.8636288801598567,0.8228998143138728,0.9059312855778795,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,2,0.125,autocorrelation,0.7522910454514736,0.6612927602527746,0.8298206275551312,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,3,0.1875,autocorrelation,0.6519882724353516,0.5138955604546903,0.7600632202647417,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,4,0.25,autocorrelation,0.5478601661433078,0.39683154150771865,0.6716888858618142,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,5,0.3125,autocorrelation,0.46827573609653905,0.299985665059721,0.6159618350956959,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,6,0.375,autocorrelation,0.3749042321194516,0.19436252178161226,0.5554459424572912,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,7,0.4375,autocorrelation,0.2840039147763388,0.0663099735009285,0.505493789317171,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,8,0.5,autocorrelation,0.20385764626539768,-0.029841687615409927,0.44582659627308036,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,9,0.5625,autocorrelation,0.14946821086195614,-0.09929531620518961,0.4239244345310054,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,10,0.625,autocorrelation,0.09778321719211526,-0.15746387182636315,0.37588698914022717,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,11,0.6875,autocorrelation,0.06654926236625129,-0.16427079785123896,0.3399372751147444,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,12,0.75,autocorrelation,0.062071980530465226,-0.1376862112130279,0.3150027461689059,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,13,0.8125,autocorrelation,0.07401034794568802,-0.09884203862938899,0.32077533018922166,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,14,0.875,autocorrelation,0.06574387289835214,-0.09032689139828616,0.2940485949982244,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,15,0.9375,autocorrelation,0.059614723751748304,-0.09584601273569797,0.29120607170425905,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,16,1.0,autocorrelation,0.04585100926287741,-0.10809549353463632,0.2714567519527772,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,17,1.0625,autocorrelation,0.039804577983629734,-0.10476351026602193,0.25932180060078397,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,18,1.125,autocorrelation,0.03916511454636753,-0.10267747065799886,0.2543551070689782,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,19,1.1875,autocorrelation,0.03383844218628166,-0.11319802583369389,0.24444362953685084,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,20,1.25,autocorrelation,0.03478851787245233,-0.12503690496338815,0.24354714043665257,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,21,1.3125,autocorrelation,0.03428285495568713,-0.1270932570779344,0.2366389239884506,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,22,1.375,autocorrelation,0.029026707768724496,-0.1304833404421263,0.22415734004460583,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,23,1.4375,autocorrelation,0.03342453735677062,-0.11508449765183663,0.22023019657260132,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,24,1.5,autocorrelation,0.042652875760768615,-0.09576870640146617,0.2136295219886045,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,25,1.5625,autocorrelation,0.04733130452721427,-0.08717482867145898,0.20911920575538193,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,26,1.625,autocorrelation,0.045550943305978975,-0.08084934825992345,0.19681627048304948,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,27,1.6875,autocorrelation,0.040083527907381684,-0.07982269046110373,0.1745195666248157,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,28,1.75,autocorrelation,0.030876883036459673,-0.0922505702957782,0.17127613207699355,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,29,1.8125,autocorrelation,0.031067777135754482,-0.08819487971736235,0.16251032999126722,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,30,1.875,autocorrelation,0.026550923813365084,-0.09213065556912585,0.14393975550754676,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,31,1.9375,autocorrelation,0.026755425774394947,-0.09192511093335294,0.15085188343219574,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,32,2.0,autocorrelation,0.031108858164352226,-0.0907085711603081,0.15125014346873492,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,1,0.0625,autocorrelation,0.660348435998476,0.5022004328116767,0.8029488346104748,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,2,0.125,autocorrelation,0.48028222715858754,0.32081038338626505,0.6405128680849744,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,3,0.1875,autocorrelation,0.3371413365293831,0.10428880396389555,0.5572710195741425,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,4,0.25,autocorrelation,0.24529883984939718,0.046562461321134174,0.4500135496685835,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,5,0.3125,autocorrelation,0.1841344409866289,-0.03730458671120014,0.41691754992481816,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,6,0.375,autocorrelation,0.22312712775502952,0.049669183491734346,0.4012908635278146,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,7,0.4375,autocorrelation,0.1937198615483143,-0.0072222090542522115,0.3946619321508808,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,8,0.5,autocorrelation,0.18521447984721484,-0.031309856699966034,0.4029105810492582,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,9,0.5625,autocorrelation,0.11939968682282126,-0.1277408141694211,0.37696334258871467,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,10,0.625,autocorrelation,0.13985179783943047,-0.09650240042238438,0.37230282800918285,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,11,0.6875,autocorrelation,0.10593450312436374,-0.1330943332199995,0.34320744805499653,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,12,0.75,autocorrelation,0.0862615328259859,-0.12271798983819028,0.32287650087740033,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,13,0.8125,autocorrelation,0.1031920785075469,-0.0872902979267084,0.33630662919158966,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,14,0.875,autocorrelation,0.10782057448236781,-0.061262859692474,0.3328462233551799,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,15,0.9375,autocorrelation,0.0841355177791777,-0.054052007828235965,0.295217278729125,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,16,1.0,autocorrelation,0.061156788668856425,-0.08829027841498494,0.2740959041971906,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,17,1.0625,autocorrelation,0.04761581187655025,-0.09711894369761925,0.25319277972749293,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,18,1.125,autocorrelation,0.05015707783864284,-0.07095651508586219,0.2464772568632023,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,19,1.1875,autocorrelation,0.06644881737312765,-0.03229616046005201,0.23957345430832758,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,20,1.25,autocorrelation,0.06653711888037529,-0.03428917770709341,0.22397305210441135,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,21,1.3125,autocorrelation,0.06209091809404577,-0.03450620143177399,0.21073116196874367,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,22,1.375,autocorrelation,0.049696830626453005,-0.03996149663638494,0.19827256983439703,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,23,1.4375,autocorrelation,0.047295924611628404,-0.04050444598312859,0.1918218006988668,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,24,1.5,autocorrelation,0.04487278798555541,-0.040878402794134176,0.1851449820772232,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,25,1.5625,autocorrelation,0.04242711055365848,-0.04160776704657617,0.17858041218377185,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,26,1.625,autocorrelation,0.03695168490406107,-0.041873691731314715,0.16256106120876415,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,27,1.6875,autocorrelation,0.031424846807049586,-0.04242460668330774,0.1468653117535588,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,28,1.75,autocorrelation,0.025845868727990842,-0.042980718946168624,0.1308294106826723,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,29,1.8125,autocorrelation,0.020214009340125853,-0.043870217289008674,0.11474884924424324,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,30,1.875,autocorrelation,0.014528513196185958,-0.0442204011847716,0.09829943993887391,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,31,1.9375,autocorrelation,0.008788610390581562,-0.04503508550810911,0.08156272536157916,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,32,2.0,autocorrelation,0.006087144883596888,-0.045628923884768594,0.07417765007660904,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,1,0.0625,autocorrelation,0.9421570453037257,0.9214167107455687,0.958680043346242,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,2,0.125,autocorrelation,0.891015138085815,0.8587216053293495,0.918228857039992,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,3,0.1875,autocorrelation,0.8455321517244285,0.8088665928212256,0.8801818527109769,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,4,0.25,autocorrelation,0.7902611267444226,0.740572700253182,0.8346296270404808,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,5,0.3125,autocorrelation,0.735798255981091,0.6703607928441025,0.7940196388649742,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,6,0.375,autocorrelation,0.6876867411965089,0.6125263591646259,0.7566864652373072,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,7,0.4375,autocorrelation,0.6470684797157644,0.5671673791888222,0.724865359389839,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,8,0.5,autocorrelation,0.6061645688219238,0.5232508195701834,0.6913572413588617,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,9,0.5625,autocorrelation,0.5675323089880857,0.47378561261997454,0.6676525099633891,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,10,0.625,autocorrelation,0.5318166746528489,0.4286809967734185,0.6413729247734067,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,11,0.6875,autocorrelation,0.5010675005768013,0.39350412976342747,0.6161384978450023,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,12,0.75,autocorrelation,0.4687847255996402,0.3504092900439459,0.5941857331910935,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,13,0.8125,autocorrelation,0.4325121019258748,0.2988009205322557,0.5739033222359313,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,14,0.875,autocorrelation,0.4006906314604206,0.25955279635914513,0.5464711535375112,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,15,0.9375,autocorrelation,0.37095264001412853,0.21490846732995825,0.5221034036362566,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,16,1.0,autocorrelation,0.3428141471215007,0.1808106831171847,0.5041986392412797,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,17,1.0625,autocorrelation,0.32185744010874173,0.1545991781214995,0.4842051890696591,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,18,1.125,autocorrelation,0.29372722678774926,0.11726682563760826,0.4592971439783786,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,19,1.1875,autocorrelation,0.2763072682446552,0.0984914227535759,0.4375047297447468,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,20,1.25,autocorrelation,0.2529897129107416,0.05935384219348916,0.4161769889831997,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,21,1.3125,autocorrelation,0.23475389734867033,0.031813180983931225,0.4074711103002695,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,22,1.375,autocorrelation,0.22229238889676436,0.015573312608992043,0.4000248550977779,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,23,1.4375,autocorrelation,0.20592125372130288,-0.003410386999742517,0.38710971459912585,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,24,1.5,autocorrelation,0.19524446219300962,-0.008298003074618256,0.3723650352122203,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,25,1.5625,autocorrelation,0.18535464353987716,-0.015178201580227322,0.3588455939959145,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,26,1.625,autocorrelation,0.1753723966750332,-0.025919863929602046,0.34818626802338803,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,27,1.6875,autocorrelation,0.16531878680402123,-0.02722622729727399,0.3284297533890986,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,28,1.75,autocorrelation,0.1498274961972493,-0.03253939924051057,0.32444945081045723,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,29,1.8125,autocorrelation,0.12958607192675364,-0.06381202587103768,0.30442552631609193,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,30,1.875,autocorrelation,0.10864160109668103,-0.08521606008707783,0.28244734836565033,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,31,1.9375,autocorrelation,0.09655975493356254,-0.0881247183184421,0.2777087924586556,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,32,2.0,autocorrelation,0.08304486258803478,-0.09809731026047912,0.254069293445998,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,0,0.0,autocorrelation,1.0,1.0,1.0,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,1,0.0625,autocorrelation,0.9176425550100326,0.9158775600088088,0.9194075500112563,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,2,0.125,autocorrelation,0.834593030650401,0.831048208757187,0.8381378525436151,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,3,0.1875,autocorrelation,0.7508426664227559,0.7455029980013324,0.7561823348441794,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,4,0.25,autocorrelation,0.666382553345724,0.6592328278322925,0.6735322788591556,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,5,0.3125,autocorrelation,0.581203630795696,0.5722284434490481,0.5901788181423441,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,6,0.375,autocorrelation,0.49529668326660814,0.4844804318488529,0.5061129346843634,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,7,0.4375,autocorrelation,0.4086523370462833,0.3959792184323469,0.42132545566021967,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,8,0.5,autocorrelation,0.32126105680681777,0.30671506352087113,0.3358070500927644,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,9,0.5625,autocorrelation,0.2331131421064045,0.21667805878332197,0.24954822542948701,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,10,0.625,autocorrelation,0.15871836564873504,0.12585812356979406,0.19157860772767604,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,11,0.6875,autocorrelation,0.083673853152134,0.03424500114916112,0.1331027051551069,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,12,0.75,autocorrelation,0.007971055458194362,-0.058171745152354556,0.07411385606874328,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,13,0.8125,autocorrelation,-0.022027292041534693,-0.058659865522837924,0.014605281439768537,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,14,0.875,autocorrelation,-0.022737858322394878,-0.05915230554261759,0.013676588897827835,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,15,0.9375,autocorrelation,-0.023454740747973817,-0.05964912280701753,0.012739641311069892,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,16,1.0,autocorrelation,-0.024178023909495434,-0.060150375939849614,0.011794328120858745,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,17,1.0625,autocorrelation,-0.024907793915515015,-0.06065612461647391,0.010840536785443883,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,18,1.125,autocorrelation,-0.025644138426093314,-0.0611664295874822,0.009878152735295576,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,19,1.1875,autocorrelation,-0.02638714668789856,-0.061681352703024515,0.008907059327227393,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,20,1.25,autocorrelation,-0.027136909570265686,-0.062200956937799035,0.00792713779726766,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,21,1.3125,autocorrelation,-0.027893519602243462,-0.06272530641672674,0.006938267212239817,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,22,1.375,autocorrelation,-0.028657071010661398,-0.06325446644133267,0.005940324420009877,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,23,1.4375,autocorrelation,-0.014038177615323229,-0.06378850351685664,0.03571214828621018,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,24,1.5,autocorrelation,0.0007160759040458348,-0.06432748538011696,0.06575963718820863,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,25,1.5625,autocorrelation,0.015607578293362533,-0.06487148102815177,0.09608663761487683,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,26,1.625,autocorrelation,0.030638253602205547,-0.06542056074766354,0.12669706795207464,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,27,1.6875,autocorrelation,0.030131575509103843,-0.0659747961452928,0.12623794716350048,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,28,1.75,autocorrelation,0.02962011743399176,-0.06653426017874875,0.12577449504673227,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,29,1.8125,autocorrelation,0.02910381141503974,-0.06709902718882514,0.12530665001890462,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,30,1.875,autocorrelation,0.02858258819590722,-0.06766917293233082,0.12483434932414526,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,31,1.9375,autocorrelation,0.028056377194773448,-0.06824477461596574,0.12435752900551264,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,disruption,32,2.0,autocorrelation,0.030468591558817162,-0.06882591093117407,0.1297630940488084,2.0,6.0,4.0,10000.0
qwen,nominal_markovized,recovery,0,0.0,autocorrelation,1.0,1.0,1.0,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,1,0.0625,autocorrelation,0.9294647348961927,0.912712719334513,0.9461551181187401,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,2,0.125,autocorrelation,0.8583367364721856,0.824691932108812,0.8918577582384781,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,3,0.1875,autocorrelation,0.7835303183196336,0.7307417533301246,0.829971212194183,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,4,0.25,autocorrelation,0.7080899474708736,0.6394677714081329,0.7682126994983295,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,5,0.3125,autocorrelation,0.6320075309127626,0.5474169896399965,0.705928582439107,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,6,0.375,autocorrelation,0.5552748372900521,0.4545794490533292,0.6431121224990364,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,7,0.4375,autocorrelation,0.4819102112370651,0.36363208818918713,0.5860185210900989,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,8,0.5,autocorrelation,0.40887993782767557,0.27286750466854637,0.5284327334621187,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,9,0.5625,autocorrelation,0.3352173676788108,0.1953390483034752,0.4703483675862773,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,10,0.625,autocorrelation,0.2699162226224532,0.10385976971988317,0.4143466463731329,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,11,0.6875,autocorrelation,0.22591679530435416,0.07951618981589399,0.36561377237202813,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,12,0.75,autocorrelation,0.17833171740093387,0.06139050036757317,0.305097784977242,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,13,0.8125,autocorrelation,0.13354117396011358,0.04061658161331118,0.23863234770612043,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,14,0.875,autocorrelation,0.08835425402866658,0.005302753903401888,0.1976363763196355,5.0,6.0,1.0,10000.0
qwen,nominal_markovized,recovery,15,0.9375,autocorrelation,0.04600802582590473,-0.032376632668965136,0.15545880731808834,5.0,6.0,1.0,10000.0
