phase,agent_i,agent_j,community_i,community_j,connected_correlation,model_key,cluster_id,panel_id,condition,memory_mode,n_agents
recovery,10,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,9,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,14,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,10,15,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,0,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,5,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,9,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,14,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,11,15,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,0,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,5,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,9,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,14,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,12,15,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,0,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,5,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,9,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,14,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,13,15,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,0,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,5,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,9,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,14,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,14,15,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,0,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,1,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,2,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,3,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,4,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,5,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,6,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,7,1,0,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,8,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,9,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,10,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,11,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,12,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,13,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,14,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
recovery,15,15,1,1,0.0,granite,V15G_g3,V15G_g3_field_persistent,field_persistent,persistent_memory,16
baseline,0,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,1,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,2,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,5,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,8,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,9,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,12,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,13,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,14,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,15,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,1,0,0,0.0815972222222221,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,2,0,0,0.05034722222222221,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,5,0,0,0.033680555555555575,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,8,0,1,-0.005902777777777812,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,9,0,1,0.006944444444444531,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,12,0,1,-0.0673611111111111,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,13,0,1,-0.06111111111111106,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,14,0,1,0.027083333333333293,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,15,0,1,0.010763888888889017,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,1,0,0,0.05034722222222221,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,2,0,0,0.9565972222222222,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,5,0,0,-0.5434027777777778,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,8,0,1,-0.11215277777777778,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,9,0,1,0.13194444444444448,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,12,0,1,-0.46319444444444446,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,13,0,1,-0.5944444444444444,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,14,0,1,0.5145833333333333,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,15,0,1,0.20451388888888888,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,1,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,2,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,5,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,8,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,9,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,12,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,13,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,14,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,15,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,1,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,2,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,5,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,8,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,9,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,12,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,13,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,14,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,15,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,0,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,1,0,0,0.033680555555555575,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,2,0,0,-0.5434027777777778,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,3,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,4,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,5,0,0,0.9632638888888889,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,6,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,7,0,0,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,8,0,1,0.1145138888888889,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,9,0,1,-0.13472222222222224,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,10,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,11,0,1,0.0,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,12,0,1,0.056805555555555526,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,13,0,1,0.18555555555555558,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,14,0,1,-0.5254166666666666,granite,V15G_g3,V15G_g3_field_scrambled,field_scrambled,scrambled_memory,16
