phase,lag_updates,lag_sweeps,autocorrelation,model_key,cluster_id,panel_id,condition,memory_mode,n_agents
disruption,28,1.75,0.23593136393991712,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
disruption,29,1.8125,0.2148389039079507,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
disruption,30,1.875,0.19354556330425124,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
disruption,31,1.9375,0.17204845867563598,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
disruption,32,2.0,0.1503446511178995,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,0,0.0,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,1,0.0625,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,2,0.125,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,3,0.1875,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,4,0.25,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,5,0.3125,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,6,0.375,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,7,0.4375,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,8,0.5,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,9,0.5625,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,10,0.625,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,11,0.6875,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,12,0.75,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,13,0.8125,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,14,0.875,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,15,0.9375,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,16,1.0,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,17,1.0625,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,18,1.125,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,19,1.1875,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,20,1.25,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,21,1.3125,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,22,1.375,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,23,1.4375,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,24,1.5,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,25,1.5625,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,26,1.625,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,27,1.6875,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,28,1.75,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,29,1.8125,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,30,1.875,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,31,1.9375,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
recovery,32,2.0,,granite,V15G_g4,V15G_g4_field_persistent,field_persistent,persistent_memory,16
baseline,0,0.0,1.0,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,0.0625,0.9871805431262766,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,0.125,0.9768174517821507,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,0.1875,0.9663669081903952,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,0.25,0.9568113144518267,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,0.3125,0.9465529692570988,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,6,0.375,0.937198865780944,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,7,0.4375,0.9311224163754767,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,8,0.5,0.9249935837854791,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,9,0.5625,0.9188116877098539,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,10,0.625,0.9159777821267118,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,11,0.6875,0.9110919712324881,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,12,0.75,0.9068038085090185,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,13,0.8125,0.9004328491753362,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,14,0.875,0.8940055096705593,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,15,0.9375,0.8875210382590734,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,16,1.0,0.8820148718016619,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,17,1.0625,0.8747636067336189,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,18,1.125,0.8643104034324988,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,19,1.1875,0.8527123328954603,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,20,1.25,0.8420638674105202,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,21,1.3125,0.8323780152660633,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,22,1.375,0.822603302092758,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,23,1.4375,0.8138081272889874,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,24,1.5,0.8038569358086282,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,25,1.5625,0.7916540192676549,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,26,1.625,0.7804216794531005,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,27,1.6875,0.7701735864597036,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,28,1.75,0.7598288133437276,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,29,1.8125,0.7471858978045132,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,30,1.875,0.7344225735458778,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,31,1.9375,0.7215371122129969,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,32,2.0,0.7085277522134538,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0,0.0,1.0,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,1,0.0625,0.9519173648386325,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,2,0.125,0.9110899199080569,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,3,0.1875,0.8699179395772231,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,4,0.25,0.8342083205370909,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,5,0.3125,0.7981947898455535,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,6,0.375,0.7677343966065125,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,7,0.4375,0.7370125407645615,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,8,0.5,0.7197946420727587,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,9,0.5625,0.696490609083766,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,10,0.625,0.6670210574371853,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,11,0.6875,0.6372941297936912,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,12,0.75,0.6073064396270086,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,13,0.8125,0.5830962201428542,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,14,0.875,0.5526033384275689,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,15,0.9375,0.5218394088748145,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,16,1.0,0.501030636783869,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,17,1.0625,0.49233533960930326,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,18,1.125,0.47120619989021634,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,19,1.1875,0.45192855809215027,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,20,1.25,0.42000783568439953,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,21,1.3125,0.39405797985405405,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,22,1.375,0.3678700519518705,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,23,1.4375,0.34144076065888335,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,24,1.5,0.314766753705776,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,25,1.5625,0.2878446164554307,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,26,1.625,0.27348826507440205,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,27,1.6875,0.25687767884480145,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,28,1.75,0.23577066300320715,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,29,1.8125,0.2079637644272505,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,30,1.875,0.17989203824580857,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,31,1.9375,0.1515516831056925,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
disruption,32,2.0,0.12293882455076767,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0,0.0,1.0,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,1,0.0625,0.9644135975392443,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,2,0.125,0.9442640437412244,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,3,0.1875,0.9147628836681302,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,4,0.25,0.8900296581420853,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,5,0.3125,0.8650859370796485,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,6,0.375,0.8348681890284309,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,7,0.4375,0.8043910611656147,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,8,0.5,0.7736511994419123,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,9,0.5625,0.7375186338364037,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,10,0.625,0.7010718720082383,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,11,0.6875,0.6643067978496958,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,12,0.75,0.6376072482445861,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,13,0.8125,0.6046078213735594,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,14,0.875,0.576556341491505,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,15,0.9375,0.5482555151216103,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,16,1.0,0.5197020028019844,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,17,1.0625,0.49620287545370645,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,18,1.125,0.47249204425544394,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,19,1.1875,0.4485666353992789,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,20,1.25,0.42980660861373876,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,21,1.3125,0.4154040094664438,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,22,1.375,0.3954370063212385,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,23,1.4375,0.3798564672315924,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,24,1.5,0.35954001247284423,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,25,1.5625,0.3381395061958606,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,26,1.625,0.31743823895789175,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,27,1.6875,0.29098280548646843,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,28,1.75,0.26986380600705934,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,29,1.8125,0.24854462643779807,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,30,1.875,0.22702240706311516,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,31,1.9375,0.1996280378702542,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
recovery,32,2.0,0.17197026128130802,granite,V15G_g4,V15G_g4_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,0.0,1.0,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,1,0.0625,0.972462712969542,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,2,0.125,0.939996124235858,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,3,0.1875,0.9025378375748571,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,4,0.25,0.8552866905920952,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,5,0.3125,0.812391275257594,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,6,0.375,0.7691292324416016,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,7,0.4375,0.7210570356574082,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,8,0.5,0.6773898166220872,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,9,0.5625,0.6381847828388708,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,10,0.625,0.5941421322881535,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,11,0.6875,0.55911369885169,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,12,0.75,0.5237779984552575,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,13,0.8125,0.48813097030202823,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,14,0.875,0.46169211455569764,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,15,0.9375,0.44458420684835764,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,16,1.0,0.4369322152341019,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,17,1.0625,0.429211595892364,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,18,1.125,0.4214214214214213,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,19,1.1875,0.41356074763399947,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,20,1.25,0.4056286131757829,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,21,1.3125,0.39762403913347294,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,22,1.375,0.38954602863205934,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,23,1.4375,0.3813935664209552,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,24,1.5,0.3731656184486371,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,25,1.5625,0.3648611314254139,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,26,1.625,0.35647903237393613,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,27,1.6875,0.34801822816704553,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,28,1.75,0.33947760505254265,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,29,1.8125,0.33085602816444265,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,30,1.875,0.3221523410202654,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,31,1.9375,0.31336536500389517,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,32,2.0,0.3044938988335213,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,0,0.0,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,1,0.0625,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,2,0.125,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,3,0.1875,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,4,0.25,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,5,0.3125,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,6,0.375,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,7,0.4375,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,8,0.5,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,9,0.5625,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,10,0.625,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,11,0.6875,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,12,0.75,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,13,0.8125,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,14,0.875,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,15,0.9375,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,16,1.0,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,17,1.0625,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,18,1.125,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,19,1.1875,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,20,1.25,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,21,1.3125,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,22,1.375,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,23,1.4375,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,24,1.5,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,25,1.5625,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,26,1.625,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,27,1.6875,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,28,1.75,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,29,1.8125,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,30,1.875,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,31,1.9375,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
disruption,32,2.0,,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,0,0.0,1.0,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,1,0.0625,0.9677677655099302,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,2,0.125,0.9352646719064984,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,3,0.1875,0.9024872905933331,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,4,0.25,0.8694321348622597,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,5,0.3125,0.836095658656879,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,6,0.375,0.8024742553044439,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,7,0.4375,0.7685642562150781,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,8,0.5,0.7343619295473557,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,9,0.5625,0.69986347883922,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,10,0.625,0.6650650416031874,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,11,0.6875,0.6299626878847442,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,12,0.75,0.5945524187828058,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,13,0.8125,0.5588301649310707,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,14,0.875,0.5227917849390549,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,15,0.9375,0.4864330637915544,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,16,1.0,0.4497497112052367,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,17,1.0625,0.412737359941015,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,18,1.125,0.3753915640708094,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,19,1.1875,0.3377077971972535,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,20,1.25,0.299681450624847,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,21,1.3125,0.26130783148100295,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,22,1.375,0.2225821607853806,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,23,1.4375,0.1834995714658354,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,24,1.5,0.14405510631925741,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,25,1.5625,0.10424371591550188,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,26,1.625,0.0640602564425524,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,27,1.6875,0.023499487490983694,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,28,1.75,-0.01744393022427905,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,29,1.8125,-0.018152552982205077,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,30,1.875,-0.018867924528301824,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,31,1.9375,-0.019590141735126774,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
recovery,32,2.0,-0.020319303338171193,granite,V15G_g5,V15G_g5_nominal_markovized,nominal_markovized,markovized,16
baseline,0,0.0,1.0,granite,V15G_g5,V15G_g5_field_markovized,field_markovized,markovized,16
baseline,1,0.0625,0.972462712969542,granite,V15G_g5,V15G_g5_field_markovized,field_markovized,markovized,16
baseline,2,0.125,0.939996124235858,granite,V15G_g5,V15G_g5_field_markovized,field_markovized,markovized,16
baseline,3,0.1875,0.9025378375748571,granite,V15G_g5,V15G_g5_field_markovized,field_markovized,markovized,16
baseline,4,0.25,0.8552866905920952,granite,V15G_g5,V15G_g5_field_markovized,field_markovized,markovized,16
baseline,5,0.3125,0.812391275257594,granite,V15G_g5,V15G_g5_field_markovized,field_markovized,markovized,16
baseline,6,0.375,0.7691292324416016,granite,V15G_g5,V15G_g5_field_markovized,field_markovized,markovized,16
baseline,7,0.4375,0.7210570356574082,granite,V15G_g5,V15G_g5_field_markovized,field_markovized,markovized,16
baseline,8,0.5,0.6773898166220872,granite,V15G_g5,V15G_g5_field_markovized,field_markovized,markovized,16
baseline,9,0.5625,0.6381847828388708,granite,V15G_g5,V15G_g5_field_markovized,field_markovized,markovized,16
