run_id,application,scenario,method,environment_seed,rl_training_seed,disruption_step,first_activation_step,first_post_disruption_activation_step,pre_disruption_false_activation,activation_before_collapse,activation_delay_from_disruption,first_deactivation_step,service_collapse_step,severe_service_loss_threshold,severe_service_loss_persistence,severe_collapse_observed,nominal_false_activation,trigger_activations,maximum_trigger_residual,minimum_standardized_entropy_residual,maximum_standardized_entropy_residual,quiet_mode_fraction,targeted_mode_fraction,crisis_mode_fraction,mean_consensus_rmse,entropy_alert_messages,offer_messages,counteroffer_messages,coalition_messages,affected_agents,contacted_agents_after_activation,affected_contact_precision,affected_contact_recall,top3_local_surprisal_contact_rate,useful_coalition_precision,coalition_recall_when_required,agreement_rate,counteroffers,commitment_breaches
holdout_locked-humanitarian-doet_rule-n10-s8106-communication_partition,humanitarian,communication_partition,doet_rule,8106,0,5.0,,,False,False,,,10.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0851832677617258,0,0,0,29,clinic_08;ngo_01,depot_06;depot_07;ngo_01;ngo_02,0.25,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8107-communication_partition,humanitarian,communication_partition,doet_rule,8107,0,5.0,,,False,False,,,9.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0815100875540359,0,0,0,40,clinic_08;ngo_01,clinic_09;depot_06;depot_07;ngo_01;ngo_02;transport_04,0.16666666666666666,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8108-communication_partition,humanitarian,communication_partition,doet_rule,8108,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0815623534234312,0,0,0,34,clinic_08;ngo_01,ngo_01;ngo_02;transport_04;transport_05,0.25,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8109-communication_partition,humanitarian,communication_partition,doet_rule,8109,0,5.0,,,False,False,,,11.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0852622610166896,0,0,0,34,clinic_08;ngo_01,clinic_09;ngo_01;ngo_02,0.3333333333333333,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8110-communication_partition,humanitarian,communication_partition,doet_rule,8110,0,5.0,,,False,False,,,10.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0816425460202044,0,0,0,31,clinic_08;ngo_01,agency_03;clinic_09;community_10;depot_06;ngo_01;ngo_02,0.16666666666666666,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8111-communication_partition,humanitarian,communication_partition,doet_rule,8111,0,5.0,,,False,False,,,10.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0851832677617258,0,0,0,41,clinic_08;ngo_01,clinic_09;depot_07;ngo_01;ngo_02;transport_05,0.2,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8112-communication_partition,humanitarian,communication_partition,doet_rule,8112,0,5.0,,,False,False,,,10.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0851832677617258,0,0,0,38,clinic_08;ngo_01,clinic_09;community_10;ngo_01;ngo_02,0.25,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8113-communication_partition,humanitarian,communication_partition,doet_rule,8113,0,5.0,,,False,False,,,11.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,2.992905869547531,1.0,0.0,0.0,0.0816425460202044,0,0,0,32,clinic_08;ngo_01,clinic_08;clinic_09;ngo_02;transport_04,0.25,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8114-communication_partition,humanitarian,communication_partition,doet_rule,8114,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0815623534234312,0,0,0,39,clinic_08;ngo_01,clinic_09;community_10;ngo_02;transport_04;transport_05,0.0,0.0,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8115-communication_partition,humanitarian,communication_partition,doet_rule,8115,0,5.0,,,False,False,,,9.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0815517465919988,0,0,0,26,clinic_08;ngo_01,community_10;ngo_02;transport_04,0.0,0.0,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8116-communication_partition,humanitarian,communication_partition,doet_rule,8116,0,5.0,,,False,False,,,9.0,0.9,3,True,False,0,0.6179901540050325,-1.28412383944249,3.072389163659129,1.0,0.0,0.0,0.085967476916249,0,0,0,38,clinic_08;ngo_01,clinic_09;community_10;depot_06;depot_07;ngo_02;transport_04,0.0,0.0,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8101-communication_partition-r7302,humanitarian,communication_partition,doet_rl,8101,7302,5.0,,,False,False,,,,0.9,3,False,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0814248227672576,0,0,0,7,clinic_08;ngo_01,ngo_01;ngo_02,0.5,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8102-communication_partition-r7303,humanitarian,communication_partition,doet_rl,8102,7303,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0815623534234312,0,0,0,18,clinic_08;ngo_01,clinic_09;community_10;ngo_01;ngo_02,0.25,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8103-communication_partition-r7304,humanitarian,communication_partition,doet_rl,8103,7304,5.0,,,False,False,,,9.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.082333251038506,0,0,0,12,clinic_08;ngo_01,community_10;ngo_01;ngo_02,0.3333333333333333,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8104-communication_partition-r7305,humanitarian,communication_partition,doet_rl,8104,7305,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0815517465919988,0,0,0,14,clinic_08;ngo_01,ngo_01;ngo_02,0.5,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8105-communication_partition-r7301,humanitarian,communication_partition,doet_rl,8105,7301,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0814248227672576,0,0,0,11,clinic_08;ngo_01,ngo_01;ngo_02;transport_04;transport_05,0.25,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,doet_rl,8106,7302,5.0,,,False,False,,,12.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0845543844321061,0,0,0,12,clinic_08;ngo_01,ngo_01;ngo_02;transport_04;transport_05,0.25,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8107-communication_partition-r7303,humanitarian,communication_partition,doet_rl,8107,7303,5.0,,,False,False,,,12.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0815100875540359,0,0,0,12,clinic_08;ngo_01,ngo_01;ngo_02;transport_04;transport_05,0.25,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8108-communication_partition-r7304,humanitarian,communication_partition,doet_rl,8108,7304,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0815623534234312,0,0,0,6,clinic_08;ngo_01,ngo_01;ngo_02,0.5,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8109-communication_partition-r7305,humanitarian,communication_partition,doet_rl,8109,7305,5.0,,,False,False,,,13.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0852622610166896,0,0,0,7,clinic_08;ngo_01,clinic_09;ngo_01;ngo_02,0.3333333333333333,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,doet_rl,8110,7301,5.0,,,False,False,,,10.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0816425460202044,0,0,0,10,clinic_08;ngo_01,community_10;ngo_01;ngo_02,0.3333333333333333,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,doet_rl,8111,7302,5.0,,,False,False,,,12.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0851832677617258,0,0,0,10,clinic_08;ngo_01,clinic_09;ngo_01;ngo_02,0.3333333333333333,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,doet_rl,8112,7303,5.0,,,False,False,,,10.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0851832677617258,0,0,0,18,clinic_08;ngo_01,clinic_09;ngo_01;transport_04;transport_05,0.25,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,doet_rl,8113,7304,5.0,,,False,False,,,15.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,2.992905869547531,1.0,0.0,0.0,0.0803598491457571,0,0,0,7,clinic_08;ngo_01,ngo_01;ngo_02,0.5,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,doet_rl,8114,7305,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0815623534234312,0,0,0,10,clinic_08;ngo_01,ngo_01;ngo_02;transport_04;transport_05,0.25,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,doet_rl,8115,7301,5.0,,,False,False,,,15.0,0.9,3,True,False,0,0.6179901540050325,-1.102705712063186,3.072389163659129,1.0,0.0,0.0,0.0815517465919988,0,0,0,12,clinic_08;ngo_01,clinic_09;depot_07;ngo_01;ngo_02,0.25,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,doet_rl,8116,7302,5.0,,,False,False,,,,0.9,3,False,False,0,0.6179901540050325,-1.28412383944249,3.072389163659129,1.0,0.0,0.0,0.085967476916249,0,0,0,11,clinic_08;ngo_01,ngo_01;ngo_02;transport_04;transport_05,0.25,0.5,0.0,0.0,,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8101-correlated,humanitarian,correlated,doet_rule,8101,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.975009700181996,3.072389163659129,1.0,0.0,0.0,0.0915487555780772,0,0,0,40,clinic_08;ngo_01;ngo_02;transport_04,agency_03;clinic_08;clinic_09;depot_07;ngo_01;ngo_02;transport_04;transport_05,0.5,1.0,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8102-correlated,humanitarian,correlated,doet_rule,8102,0,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0905183267614253,0,0,0,45,clinic_08;ngo_01;ngo_02;transport_04,agency_03;clinic_08;clinic_09;depot_06;depot_07;ngo_01;ngo_02;transport_04;transport_05,0.4444444444444444,1.0,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8103-correlated,humanitarian,correlated,doet_rule,8103,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9591992588916418,3.072389163659129,1.0,0.0,0.0,0.0883601794514588,0,0,0,36,clinic_08;ngo_01;ngo_02;transport_04,community_10;depot_07;transport_04;transport_05,0.25,0.25,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8104-correlated,humanitarian,correlated,doet_rule,8104,0,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9591992588916418,3.072389163659129,1.0,0.0,0.0,0.0883601794514588,0,0,0,26,clinic_08;ngo_01;ngo_02;transport_04,depot_07;ngo_01;ngo_02;transport_04,0.75,0.75,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8105-correlated,humanitarian,correlated,doet_rule,8105,0,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9591992588916418,3.072389163659129,1.0,0.0,0.0,0.0844890180646271,0,0,0,37,clinic_08;ngo_01;ngo_02;transport_04,clinic_08;community_10;ngo_02;transport_04,0.75,0.75,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8106-correlated,humanitarian,correlated,doet_rule,8106,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9520732444721515,3.072389163659129,1.0,0.0,0.0,0.0864382180734749,0,0,0,51,clinic_08;ngo_01;ngo_02;transport_04,clinic_08;community_10;depot_06;ngo_02;transport_04;transport_05,0.5,0.75,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8107-correlated,humanitarian,correlated,doet_rule,8107,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0875533030393323,0,0,0,29,clinic_08;ngo_01;ngo_02;transport_04,clinic_08;depot_07;ngo_01;ngo_02;transport_04,0.8,1.0,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8108-correlated,humanitarian,correlated,doet_rule,8108,0,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9591992588916418,3.072389163659129,1.0,0.0,0.0,0.0846265953501542,0,0,0,42,clinic_08;ngo_01;ngo_02;transport_04,agency_03;clinic_09;community_10;ngo_02;transport_04;transport_05,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8109-correlated,humanitarian,correlated,doet_rule,8109,0,5.0,,,False,False,,,9.0,0.9,3,True,False,0,0.0,-0.9468443649979706,3.072389163659129,1.0,0.0,0.0,0.0865172516288969,0,0,0,44,clinic_08;ngo_01;ngo_02;transport_04,agency_03;clinic_08;depot_06;depot_07;ngo_02;transport_04;transport_05,0.42857142857142855,0.75,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8110-correlated,humanitarian,correlated,doet_rule,8110,0,5.0,,,False,False,,,9.0,0.9,3,True,False,0,0.0,-0.9591992588916418,2.992905869547531,1.0,0.0,0.0,0.0907838888834737,0,0,0,39,clinic_08;ngo_01;ngo_02;transport_04,agency_03;clinic_08;clinic_09;community_10;depot_07;ngo_01;ngo_02;transport_04;transport_05,0.4444444444444444,1.0,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8111-correlated,humanitarian,correlated,doet_rule,8111,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-1.2966566093742706,3.072389163659129,1.0,0.0,0.0,0.0938129070551614,0,0,0,28,clinic_08;ngo_01;ngo_02;transport_04,clinic_08;depot_06;transport_04;transport_05,0.5,0.5,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8112-correlated,humanitarian,correlated,doet_rule,8112,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9591992588916418,2.992905869547531,1.0,0.0,0.0,0.0879590408425325,0,0,0,49,clinic_08;ngo_01;ngo_02;transport_04,agency_03;clinic_08;clinic_09;community_10;depot_07;ngo_01;ngo_02;transport_04;transport_05,0.4444444444444444,1.0,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8113-correlated,humanitarian,correlated,doet_rule,8113,0,5.0,,,False,False,,,9.0,0.9,3,True,False,0,0.0,-1.2719840480572409,2.992905869547531,1.0,0.0,0.0,0.0910411726764478,0,0,0,37,clinic_08;ngo_01;ngo_02;transport_04,agency_03;clinic_08;clinic_09;depot_06;ngo_02;transport_04,0.5,0.75,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8114-correlated,humanitarian,correlated,doet_rule,8114,0,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-1.2966566093742706,2.992905869547531,1.0,0.0,0.0,0.0932813611827963,0,0,0,37,clinic_08;ngo_01;ngo_02;transport_04,community_10;depot_07;ngo_02;transport_05,0.25,0.25,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8115-correlated,humanitarian,correlated,doet_rule,8115,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9520732444721515,3.072389163659129,1.0,0.0,0.0,0.0839353910261298,0,0,0,38,clinic_08;ngo_01;ngo_02;transport_04,agency_03;clinic_08;clinic_09;depot_07;ngo_02;transport_04,0.5,0.75,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8116-correlated,humanitarian,correlated,doet_rule,8116,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.975009700181996,3.072389163659129,1.0,0.0,0.0,0.0882879913917604,0,0,0,36,clinic_08;ngo_01;ngo_02;transport_04,clinic_08;depot_07;ngo_01;ngo_02;transport_04,0.8,1.0,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,doet_rl,8101,7303,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.975009700181996,3.072389163659129,1.0,0.0,0.0,0.0915487555780772,0,0,0,12,clinic_08;ngo_01;ngo_02;transport_04,agency_03;clinic_08;clinic_09;depot_06,0.25,0.25,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,doet_rl,8102,7304,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0905183267614253,0,0,0,17,clinic_08;ngo_01;ngo_02;transport_04,clinic_08;depot_07;ngo_01;ngo_02;transport_04;transport_05,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,doet_rl,8103,7305,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9591992588916418,3.072389163659129,1.0,0.0,0.0,0.0883601794514588,0,0,0,18,clinic_08;ngo_01;ngo_02;transport_04,clinic_08;depot_06;depot_07;ngo_01;ngo_02;transport_04;transport_05,0.5714285714285714,1.0,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8104-correlated-r7301,humanitarian,correlated,doet_rl,8104,7301,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9591992588916418,3.072389163659129,1.0,0.0,0.0,0.0883601794514588,0,0,0,17,clinic_08;ngo_01;ngo_02;transport_04,clinic_08;depot_07;ngo_01;ngo_02;transport_04;transport_05,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8105-correlated-r7302,humanitarian,correlated,doet_rl,8105,7302,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9591992588916418,3.072389163659129,1.0,0.0,0.0,0.0844890180646271,0,0,0,16,clinic_08;ngo_01;ngo_02;transport_04,clinic_08;depot_06;depot_07;ngo_01;ngo_02,0.6,0.75,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8106-correlated-r7303,humanitarian,correlated,doet_rl,8106,7303,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9520732444721515,3.072389163659129,1.0,0.0,0.0,0.0864382180734749,0,0,0,18,clinic_08;ngo_01;ngo_02;transport_04,depot_06;depot_07;ngo_01,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8107-correlated-r7304,humanitarian,correlated,doet_rl,8107,7304,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0875533030393323,0,0,0,19,clinic_08;ngo_01;ngo_02;transport_04,depot_06;depot_07;ngo_01;transport_04;transport_05,0.4,0.5,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8108-correlated-r7305,humanitarian,correlated,doet_rl,8108,7305,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9591992588916418,3.072389163659129,1.0,0.0,0.0,0.0846265953501542,0,0,0,18,clinic_08;ngo_01;ngo_02;transport_04,clinic_08;depot_07;ngo_01;ngo_02;transport_04;transport_05,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8109-correlated-r7301,humanitarian,correlated,doet_rl,8109,7301,5.0,,,False,False,,,9.0,0.9,3,True,False,0,0.0,-0.9468443649979706,3.072389163659129,1.0,0.0,0.0,0.0865172516288969,0,0,0,13,clinic_08;ngo_01;ngo_02;transport_04,community_10;depot_07;ngo_01;transport_04;transport_05,0.4,0.5,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8110-correlated-r7302,humanitarian,correlated,doet_rl,8110,7302,5.0,,,False,False,,,9.0,0.9,3,True,False,0,0.0,-0.9591992588916418,2.992905869547531,1.0,0.0,0.0,0.0907838888834737,0,0,0,14,clinic_08;ngo_01;ngo_02;transport_04,clinic_08;depot_07;ngo_01;ngo_02;transport_04;transport_05,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8111-correlated-r7303,humanitarian,correlated,doet_rl,8111,7303,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-1.2966566093742706,3.072389163659129,1.0,0.0,0.0,0.0938129070551614,0,0,0,17,clinic_08;ngo_01;ngo_02;transport_04,agency_03;clinic_09;community_10;depot_07;ngo_01;transport_04;transport_05,0.2857142857142857,0.5,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8112-correlated-r7304,humanitarian,correlated,doet_rl,8112,7304,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9591992588916418,2.992905869547531,1.0,0.0,0.0,0.0879590408425325,0,0,0,19,clinic_08;ngo_01;ngo_02;transport_04,community_10;depot_07;ngo_01;transport_04;transport_05,0.4,0.5,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8113-correlated-r7305,humanitarian,correlated,doet_rl,8113,7305,5.0,,,False,False,,,9.0,0.9,3,True,False,0,0.0,-1.2719840480572409,2.992905869547531,1.0,0.0,0.0,0.0910411726764478,0,0,0,16,clinic_08;ngo_01;ngo_02;transport_04,depot_07;ngo_01;transport_04;transport_05,0.5,0.5,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8114-correlated-r7301,humanitarian,correlated,doet_rl,8114,7301,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-1.2966566093742706,2.992905869547531,1.0,0.0,0.0,0.0932813611827963,0,0,0,15,clinic_08;ngo_01;ngo_02;transport_04,depot_07;ngo_01;transport_04;transport_05,0.5,0.5,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8115-correlated-r7302,humanitarian,correlated,doet_rl,8115,7302,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9520732444721515,3.072389163659129,1.0,0.0,0.0,0.0839353910261298,0,0,0,21,clinic_08;ngo_01;ngo_02;transport_04,depot_07;ngo_01;transport_04;transport_05,0.5,0.5,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rl-n10-s8116-correlated-r7303,humanitarian,correlated,doet_rl,8116,7303,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.975009700181996,3.072389163659129,1.0,0.0,0.0,0.0882879913917604,0,0,0,22,clinic_08;ngo_01;ngo_02;transport_04,agency_03;clinic_08;clinic_09;depot_06;depot_07;ngo_01;ngo_02;transport_04;transport_05,0.4444444444444444,1.0,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8101-compound_ood,humanitarian,compound_ood,doet_rule,8101,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.087564508072875,0,0,0,36,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,community_10;depot_06;ngo_01;transport_05,0.75,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8102-compound_ood,humanitarian,compound_ood,doet_rule,8102,0,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0876961007019777,0,0,0,36,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,depot_06;depot_07;ngo_01;ngo_02;transport_04,0.8,0.5714285714285714,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8103-compound_ood,humanitarian,compound_ood,doet_rule,8103,0,5.0,,,False,False,,,8.0,0.9,3,True,False,0,0.0,-0.9591992588916418,3.072389163659129,1.0,0.0,0.0,0.0884942475982948,0,0,0,37,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,clinic_09;community_10;ngo_01,0.6666666666666666,0.2857142857142857,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8104-compound_ood,humanitarian,compound_ood,doet_rule,8104,0,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.0877420207203384,0,0,0,39,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,community_10;depot_07;ngo_01;ngo_02;transport_04,0.8,0.5714285714285714,0.0,0.0,1.0,0.0,0,0
holdout_locked-humanitarian-doet_rule-n10-s8105-compound_ood,humanitarian,compound_ood,doet_rule,8105,0,5.0,,,False,False,,,7.0,0.9,3,True,False,0,0.0,-0.9637093011514749,3.072389163659129,1.0,0.0,0.0,0.087564508072875,0,0,0,39,agency_03;clinic_08;community_10;depot_06;ngo_01;ngo_02;transport_04,clinic_09;depot_07;ngo_01;ngo_02;transport_04,0.6,0.42857142857142855,0.0,0.0,1.0,0.0,0,0
