run_id,application,scenario_name,seed,n_agents,method,rl_training_seed,option,option_name,option_count,decision_count,option_proportion
holdout_locked-commercial-learned_no_entropy-n10-s8105-isolated-r7303,commercial,isolated,8105,10,learned_no_entropy,7303,2,disclose_summary,0,114,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8105-isolated-r7303,commercial,isolated,8105,10,learned_no_entropy,7303,3,negotiate,24,114,0.21052631578947367
holdout_locked-commercial-learned_no_entropy-n10-s8105-isolated-r7303,commercial,isolated,8105,10,learned_no_entropy,7303,4,respond_offer,5,114,0.043859649122807015
holdout_locked-commercial-learned_no_entropy-n10-s8105-isolated-r7303,commercial,isolated,8105,10,learned_no_entropy,7303,5,propose_coalition,16,114,0.14035087719298245
holdout_locked-commercial-learned_no_entropy-n10-s8105-isolated-r7303,commercial,isolated,8105,10,learned_no_entropy,7303,6,request_reallocation,55,114,0.4824561403508772
holdout_locked-commercial-learned_no_entropy-n10-s8105-isolated-r7303,commercial,isolated,8105,10,learned_no_entropy,7303,7,emergency,8,114,0.07017543859649122
holdout_locked-commercial-learned_no_entropy-n10-s8105-isolated-r7303,commercial,isolated,8105,10,learned_no_entropy,7303,8,silent,3,114,0.02631578947368421
holdout_locked-commercial-learned_no_entropy-n10-s8106-isolated-r7304,commercial,isolated,8106,10,learned_no_entropy,7304,0,continue,4,139,0.02877697841726619
holdout_locked-commercial-learned_no_entropy-n10-s8106-isolated-r7304,commercial,isolated,8106,10,learned_no_entropy,7304,1,request_info,2,139,0.014388489208633094
holdout_locked-commercial-learned_no_entropy-n10-s8106-isolated-r7304,commercial,isolated,8106,10,learned_no_entropy,7304,2,disclose_summary,0,139,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8106-isolated-r7304,commercial,isolated,8106,10,learned_no_entropy,7304,3,negotiate,24,139,0.17266187050359713
holdout_locked-commercial-learned_no_entropy-n10-s8106-isolated-r7304,commercial,isolated,8106,10,learned_no_entropy,7304,4,respond_offer,37,139,0.26618705035971224
holdout_locked-commercial-learned_no_entropy-n10-s8106-isolated-r7304,commercial,isolated,8106,10,learned_no_entropy,7304,5,propose_coalition,18,139,0.12949640287769784
holdout_locked-commercial-learned_no_entropy-n10-s8106-isolated-r7304,commercial,isolated,8106,10,learned_no_entropy,7304,6,request_reallocation,46,139,0.33093525179856115
holdout_locked-commercial-learned_no_entropy-n10-s8106-isolated-r7304,commercial,isolated,8106,10,learned_no_entropy,7304,7,emergency,6,139,0.04316546762589928
holdout_locked-commercial-learned_no_entropy-n10-s8106-isolated-r7304,commercial,isolated,8106,10,learned_no_entropy,7304,8,silent,2,139,0.014388489208633094
holdout_locked-commercial-learned_no_entropy-n10-s8107-isolated-r7305,commercial,isolated,8107,10,learned_no_entropy,7305,0,continue,5,118,0.0423728813559322
holdout_locked-commercial-learned_no_entropy-n10-s8107-isolated-r7305,commercial,isolated,8107,10,learned_no_entropy,7305,1,request_info,2,118,0.01694915254237288
holdout_locked-commercial-learned_no_entropy-n10-s8107-isolated-r7305,commercial,isolated,8107,10,learned_no_entropy,7305,2,disclose_summary,0,118,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8107-isolated-r7305,commercial,isolated,8107,10,learned_no_entropy,7305,3,negotiate,22,118,0.1864406779661017
holdout_locked-commercial-learned_no_entropy-n10-s8107-isolated-r7305,commercial,isolated,8107,10,learned_no_entropy,7305,4,respond_offer,31,118,0.2627118644067797
holdout_locked-commercial-learned_no_entropy-n10-s8107-isolated-r7305,commercial,isolated,8107,10,learned_no_entropy,7305,5,propose_coalition,25,118,0.211864406779661
holdout_locked-commercial-learned_no_entropy-n10-s8107-isolated-r7305,commercial,isolated,8107,10,learned_no_entropy,7305,6,request_reallocation,24,118,0.2033898305084746
holdout_locked-commercial-learned_no_entropy-n10-s8107-isolated-r7305,commercial,isolated,8107,10,learned_no_entropy,7305,7,emergency,8,118,0.06779661016949153
holdout_locked-commercial-learned_no_entropy-n10-s8107-isolated-r7305,commercial,isolated,8107,10,learned_no_entropy,7305,8,silent,1,118,0.00847457627118644
holdout_locked-commercial-learned_no_entropy-n10-s8108-isolated-r7301,commercial,isolated,8108,10,learned_no_entropy,7301,0,continue,3,131,0.022900763358778626
holdout_locked-commercial-learned_no_entropy-n10-s8108-isolated-r7301,commercial,isolated,8108,10,learned_no_entropy,7301,1,request_info,2,131,0.015267175572519083
holdout_locked-commercial-learned_no_entropy-n10-s8108-isolated-r7301,commercial,isolated,8108,10,learned_no_entropy,7301,2,disclose_summary,0,131,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8108-isolated-r7301,commercial,isolated,8108,10,learned_no_entropy,7301,3,negotiate,22,131,0.16793893129770993
holdout_locked-commercial-learned_no_entropy-n10-s8108-isolated-r7301,commercial,isolated,8108,10,learned_no_entropy,7301,4,respond_offer,25,131,0.19083969465648856
holdout_locked-commercial-learned_no_entropy-n10-s8108-isolated-r7301,commercial,isolated,8108,10,learned_no_entropy,7301,5,propose_coalition,32,131,0.24427480916030533
holdout_locked-commercial-learned_no_entropy-n10-s8108-isolated-r7301,commercial,isolated,8108,10,learned_no_entropy,7301,6,request_reallocation,35,131,0.26717557251908397
holdout_locked-commercial-learned_no_entropy-n10-s8108-isolated-r7301,commercial,isolated,8108,10,learned_no_entropy,7301,7,emergency,11,131,0.08396946564885496
holdout_locked-commercial-learned_no_entropy-n10-s8108-isolated-r7301,commercial,isolated,8108,10,learned_no_entropy,7301,8,silent,1,131,0.007633587786259542
holdout_locked-commercial-learned_no_entropy-n10-s8109-isolated-r7302,commercial,isolated,8109,10,learned_no_entropy,7302,0,continue,5,117,0.042735042735042736
holdout_locked-commercial-learned_no_entropy-n10-s8109-isolated-r7302,commercial,isolated,8109,10,learned_no_entropy,7302,1,request_info,2,117,0.017094017094017096
holdout_locked-commercial-learned_no_entropy-n10-s8109-isolated-r7302,commercial,isolated,8109,10,learned_no_entropy,7302,2,disclose_summary,0,117,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8109-isolated-r7302,commercial,isolated,8109,10,learned_no_entropy,7302,3,negotiate,24,117,0.20512820512820512
holdout_locked-commercial-learned_no_entropy-n10-s8109-isolated-r7302,commercial,isolated,8109,10,learned_no_entropy,7302,4,respond_offer,21,117,0.1794871794871795
holdout_locked-commercial-learned_no_entropy-n10-s8109-isolated-r7302,commercial,isolated,8109,10,learned_no_entropy,7302,5,propose_coalition,18,117,0.15384615384615385
holdout_locked-commercial-learned_no_entropy-n10-s8109-isolated-r7302,commercial,isolated,8109,10,learned_no_entropy,7302,6,request_reallocation,31,117,0.26495726495726496
holdout_locked-commercial-learned_no_entropy-n10-s8109-isolated-r7302,commercial,isolated,8109,10,learned_no_entropy,7302,7,emergency,12,117,0.10256410256410256
holdout_locked-commercial-learned_no_entropy-n10-s8109-isolated-r7302,commercial,isolated,8109,10,learned_no_entropy,7302,8,silent,4,117,0.03418803418803419
holdout_locked-commercial-learned_no_entropy-n10-s8110-isolated-r7303,commercial,isolated,8110,10,learned_no_entropy,7303,0,continue,2,129,0.015503875968992248
holdout_locked-commercial-learned_no_entropy-n10-s8110-isolated-r7303,commercial,isolated,8110,10,learned_no_entropy,7303,1,request_info,2,129,0.015503875968992248
holdout_locked-commercial-learned_no_entropy-n10-s8110-isolated-r7303,commercial,isolated,8110,10,learned_no_entropy,7303,2,disclose_summary,0,129,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8110-isolated-r7303,commercial,isolated,8110,10,learned_no_entropy,7303,3,negotiate,21,129,0.16279069767441862
holdout_locked-commercial-learned_no_entropy-n10-s8110-isolated-r7303,commercial,isolated,8110,10,learned_no_entropy,7303,4,respond_offer,32,129,0.24806201550387597
holdout_locked-commercial-learned_no_entropy-n10-s8110-isolated-r7303,commercial,isolated,8110,10,learned_no_entropy,7303,5,propose_coalition,20,129,0.15503875968992248
holdout_locked-commercial-learned_no_entropy-n10-s8110-isolated-r7303,commercial,isolated,8110,10,learned_no_entropy,7303,6,request_reallocation,47,129,0.3643410852713178
holdout_locked-commercial-learned_no_entropy-n10-s8110-isolated-r7303,commercial,isolated,8110,10,learned_no_entropy,7303,7,emergency,5,129,0.03875968992248062
holdout_locked-commercial-learned_no_entropy-n10-s8110-isolated-r7303,commercial,isolated,8110,10,learned_no_entropy,7303,8,silent,0,129,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8111-isolated-r7304,commercial,isolated,8111,10,learned_no_entropy,7304,0,continue,8,120,0.06666666666666667
holdout_locked-commercial-learned_no_entropy-n10-s8111-isolated-r7304,commercial,isolated,8111,10,learned_no_entropy,7304,1,request_info,2,120,0.016666666666666666
holdout_locked-commercial-learned_no_entropy-n10-s8111-isolated-r7304,commercial,isolated,8111,10,learned_no_entropy,7304,2,disclose_summary,0,120,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8111-isolated-r7304,commercial,isolated,8111,10,learned_no_entropy,7304,3,negotiate,21,120,0.175
holdout_locked-commercial-learned_no_entropy-n10-s8111-isolated-r7304,commercial,isolated,8111,10,learned_no_entropy,7304,4,respond_offer,34,120,0.2833333333333333
holdout_locked-commercial-learned_no_entropy-n10-s8111-isolated-r7304,commercial,isolated,8111,10,learned_no_entropy,7304,5,propose_coalition,18,120,0.15
holdout_locked-commercial-learned_no_entropy-n10-s8111-isolated-r7304,commercial,isolated,8111,10,learned_no_entropy,7304,6,request_reallocation,31,120,0.25833333333333336
holdout_locked-commercial-learned_no_entropy-n10-s8111-isolated-r7304,commercial,isolated,8111,10,learned_no_entropy,7304,7,emergency,6,120,0.05
holdout_locked-commercial-learned_no_entropy-n10-s8111-isolated-r7304,commercial,isolated,8111,10,learned_no_entropy,7304,8,silent,0,120,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8112-isolated-r7305,commercial,isolated,8112,10,learned_no_entropy,7305,0,continue,6,123,0.04878048780487805
holdout_locked-commercial-learned_no_entropy-n10-s8112-isolated-r7305,commercial,isolated,8112,10,learned_no_entropy,7305,1,request_info,2,123,0.016260162601626018
holdout_locked-commercial-learned_no_entropy-n10-s8112-isolated-r7305,commercial,isolated,8112,10,learned_no_entropy,7305,2,disclose_summary,0,123,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8112-isolated-r7305,commercial,isolated,8112,10,learned_no_entropy,7305,3,negotiate,21,123,0.17073170731707318
holdout_locked-commercial-learned_no_entropy-n10-s8112-isolated-r7305,commercial,isolated,8112,10,learned_no_entropy,7305,4,respond_offer,37,123,0.3008130081300813
holdout_locked-commercial-learned_no_entropy-n10-s8112-isolated-r7305,commercial,isolated,8112,10,learned_no_entropy,7305,5,propose_coalition,27,123,0.21951219512195122
holdout_locked-commercial-learned_no_entropy-n10-s8112-isolated-r7305,commercial,isolated,8112,10,learned_no_entropy,7305,6,request_reallocation,24,123,0.1951219512195122
holdout_locked-commercial-learned_no_entropy-n10-s8112-isolated-r7305,commercial,isolated,8112,10,learned_no_entropy,7305,7,emergency,6,123,0.04878048780487805
holdout_locked-commercial-learned_no_entropy-n10-s8112-isolated-r7305,commercial,isolated,8112,10,learned_no_entropy,7305,8,silent,0,123,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8113-isolated-r7301,commercial,isolated,8113,10,learned_no_entropy,7301,0,continue,1,121,0.008264462809917356
holdout_locked-commercial-learned_no_entropy-n10-s8113-isolated-r7301,commercial,isolated,8113,10,learned_no_entropy,7301,1,request_info,2,121,0.01652892561983471
holdout_locked-commercial-learned_no_entropy-n10-s8113-isolated-r7301,commercial,isolated,8113,10,learned_no_entropy,7301,2,disclose_summary,0,121,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8113-isolated-r7301,commercial,isolated,8113,10,learned_no_entropy,7301,3,negotiate,21,121,0.17355371900826447
holdout_locked-commercial-learned_no_entropy-n10-s8113-isolated-r7301,commercial,isolated,8113,10,learned_no_entropy,7301,4,respond_offer,29,121,0.2396694214876033
holdout_locked-commercial-learned_no_entropy-n10-s8113-isolated-r7301,commercial,isolated,8113,10,learned_no_entropy,7301,5,propose_coalition,24,121,0.19834710743801653
holdout_locked-commercial-learned_no_entropy-n10-s8113-isolated-r7301,commercial,isolated,8113,10,learned_no_entropy,7301,6,request_reallocation,32,121,0.2644628099173554
holdout_locked-commercial-learned_no_entropy-n10-s8113-isolated-r7301,commercial,isolated,8113,10,learned_no_entropy,7301,7,emergency,12,121,0.09917355371900827
holdout_locked-commercial-learned_no_entropy-n10-s8113-isolated-r7301,commercial,isolated,8113,10,learned_no_entropy,7301,8,silent,0,121,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8114-isolated-r7302,commercial,isolated,8114,10,learned_no_entropy,7302,0,continue,3,126,0.023809523809523808
holdout_locked-commercial-learned_no_entropy-n10-s8114-isolated-r7302,commercial,isolated,8114,10,learned_no_entropy,7302,1,request_info,2,126,0.015873015873015872
holdout_locked-commercial-learned_no_entropy-n10-s8114-isolated-r7302,commercial,isolated,8114,10,learned_no_entropy,7302,2,disclose_summary,0,126,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8114-isolated-r7302,commercial,isolated,8114,10,learned_no_entropy,7302,3,negotiate,31,126,0.24603174603174602
holdout_locked-commercial-learned_no_entropy-n10-s8114-isolated-r7302,commercial,isolated,8114,10,learned_no_entropy,7302,4,respond_offer,10,126,0.07936507936507936
holdout_locked-commercial-learned_no_entropy-n10-s8114-isolated-r7302,commercial,isolated,8114,10,learned_no_entropy,7302,5,propose_coalition,30,126,0.23809523809523808
holdout_locked-commercial-learned_no_entropy-n10-s8114-isolated-r7302,commercial,isolated,8114,10,learned_no_entropy,7302,6,request_reallocation,32,126,0.25396825396825395
holdout_locked-commercial-learned_no_entropy-n10-s8114-isolated-r7302,commercial,isolated,8114,10,learned_no_entropy,7302,7,emergency,16,126,0.12698412698412698
holdout_locked-commercial-learned_no_entropy-n10-s8114-isolated-r7302,commercial,isolated,8114,10,learned_no_entropy,7302,8,silent,2,126,0.015873015873015872
holdout_locked-commercial-learned_no_entropy-n10-s8115-isolated-r7303,commercial,isolated,8115,10,learned_no_entropy,7303,0,continue,2,135,0.014814814814814815
holdout_locked-commercial-learned_no_entropy-n10-s8115-isolated-r7303,commercial,isolated,8115,10,learned_no_entropy,7303,1,request_info,2,135,0.014814814814814815
holdout_locked-commercial-learned_no_entropy-n10-s8115-isolated-r7303,commercial,isolated,8115,10,learned_no_entropy,7303,2,disclose_summary,0,135,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8115-isolated-r7303,commercial,isolated,8115,10,learned_no_entropy,7303,3,negotiate,27,135,0.2
holdout_locked-commercial-learned_no_entropy-n10-s8115-isolated-r7303,commercial,isolated,8115,10,learned_no_entropy,7303,4,respond_offer,30,135,0.2222222222222222
holdout_locked-commercial-learned_no_entropy-n10-s8115-isolated-r7303,commercial,isolated,8115,10,learned_no_entropy,7303,5,propose_coalition,22,135,0.16296296296296298
holdout_locked-commercial-learned_no_entropy-n10-s8115-isolated-r7303,commercial,isolated,8115,10,learned_no_entropy,7303,6,request_reallocation,37,135,0.2740740740740741
holdout_locked-commercial-learned_no_entropy-n10-s8115-isolated-r7303,commercial,isolated,8115,10,learned_no_entropy,7303,7,emergency,9,135,0.06666666666666667
holdout_locked-commercial-learned_no_entropy-n10-s8115-isolated-r7303,commercial,isolated,8115,10,learned_no_entropy,7303,8,silent,6,135,0.044444444444444446
holdout_locked-commercial-learned_no_entropy-n10-s8116-isolated-r7304,commercial,isolated,8116,10,learned_no_entropy,7304,0,continue,6,133,0.045112781954887216
holdout_locked-commercial-learned_no_entropy-n10-s8116-isolated-r7304,commercial,isolated,8116,10,learned_no_entropy,7304,1,request_info,2,133,0.015037593984962405
holdout_locked-commercial-learned_no_entropy-n10-s8116-isolated-r7304,commercial,isolated,8116,10,learned_no_entropy,7304,2,disclose_summary,0,133,0.0
holdout_locked-commercial-learned_no_entropy-n10-s8116-isolated-r7304,commercial,isolated,8116,10,learned_no_entropy,7304,3,negotiate,22,133,0.16541353383458646
holdout_locked-commercial-learned_no_entropy-n10-s8116-isolated-r7304,commercial,isolated,8116,10,learned_no_entropy,7304,4,respond_offer,30,133,0.22556390977443608
holdout_locked-commercial-learned_no_entropy-n10-s8116-isolated-r7304,commercial,isolated,8116,10,learned_no_entropy,7304,5,propose_coalition,35,133,0.2631578947368421
holdout_locked-commercial-learned_no_entropy-n10-s8116-isolated-r7304,commercial,isolated,8116,10,learned_no_entropy,7304,6,request_reallocation,28,133,0.21052631578947367
holdout_locked-commercial-learned_no_entropy-n10-s8116-isolated-r7304,commercial,isolated,8116,10,learned_no_entropy,7304,7,emergency,10,133,0.07518796992481203
holdout_locked-commercial-learned_no_entropy-n10-s8116-isolated-r7304,commercial,isolated,8116,10,learned_no_entropy,7304,8,silent,0,133,0.0
holdout_locked-commercial-doet_rl-n10-s8101-isolated-r7304,commercial,isolated,8101,10,doet_rl,7304,0,continue,19,50,0.38
holdout_locked-commercial-doet_rl-n10-s8101-isolated-r7304,commercial,isolated,8101,10,doet_rl,7304,1,request_info,0,50,0.0
holdout_locked-commercial-doet_rl-n10-s8101-isolated-r7304,commercial,isolated,8101,10,doet_rl,7304,2,disclose_summary,0,50,0.0
holdout_locked-commercial-doet_rl-n10-s8101-isolated-r7304,commercial,isolated,8101,10,doet_rl,7304,3,negotiate,0,50,0.0
holdout_locked-commercial-doet_rl-n10-s8101-isolated-r7304,commercial,isolated,8101,10,doet_rl,7304,4,respond_offer,0,50,0.0
holdout_locked-commercial-doet_rl-n10-s8101-isolated-r7304,commercial,isolated,8101,10,doet_rl,7304,5,propose_coalition,11,50,0.22
holdout_locked-commercial-doet_rl-n10-s8101-isolated-r7304,commercial,isolated,8101,10,doet_rl,7304,6,request_reallocation,13,50,0.26
holdout_locked-commercial-doet_rl-n10-s8101-isolated-r7304,commercial,isolated,8101,10,doet_rl,7304,7,emergency,7,50,0.14
holdout_locked-commercial-doet_rl-n10-s8101-isolated-r7304,commercial,isolated,8101,10,doet_rl,7304,8,silent,0,50,0.0
holdout_locked-commercial-doet_rl-n10-s8102-isolated-r7305,commercial,isolated,8102,10,doet_rl,7305,0,continue,20,42,0.47619047619047616
