run_id,application,scenario,method,message_type,count
holdout_locked-humanitarian-doet_rule-n10-s8104-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,16
holdout_locked-humanitarian-doet_rule-n10-s8104-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,23
holdout_locked-humanitarian-doet_rule-n10-s8104-compound_ood,humanitarian,compound_ood,doet_rule,need,3
holdout_locked-humanitarian-doet_rule-n10-s8104-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8105-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,16
holdout_locked-humanitarian-doet_rule-n10-s8105-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,23
holdout_locked-humanitarian-doet_rule-n10-s8105-compound_ood,humanitarian,compound_ood,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8105-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8106-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,14
holdout_locked-humanitarian-doet_rule-n10-s8106-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,21
holdout_locked-humanitarian-doet_rule-n10-s8106-compound_ood,humanitarian,compound_ood,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8106-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8107-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,16
holdout_locked-humanitarian-doet_rule-n10-s8107-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,23
holdout_locked-humanitarian-doet_rule-n10-s8107-compound_ood,humanitarian,compound_ood,doet_rule,need,3
holdout_locked-humanitarian-doet_rule-n10-s8107-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8108-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,17
holdout_locked-humanitarian-doet_rule-n10-s8108-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,26
holdout_locked-humanitarian-doet_rule-n10-s8108-compound_ood,humanitarian,compound_ood,doet_rule,need,5
holdout_locked-humanitarian-doet_rule-n10-s8108-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8109-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,15
holdout_locked-humanitarian-doet_rule-n10-s8109-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,22
holdout_locked-humanitarian-doet_rule-n10-s8109-compound_ood,humanitarian,compound_ood,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8109-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8110-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,18
holdout_locked-humanitarian-doet_rule-n10-s8110-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,23
holdout_locked-humanitarian-doet_rule-n10-s8110-compound_ood,humanitarian,compound_ood,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8110-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8111-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,16
holdout_locked-humanitarian-doet_rule-n10-s8111-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,23
holdout_locked-humanitarian-doet_rule-n10-s8111-compound_ood,humanitarian,compound_ood,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8111-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8112-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,15
holdout_locked-humanitarian-doet_rule-n10-s8112-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,22
holdout_locked-humanitarian-doet_rule-n10-s8112-compound_ood,humanitarian,compound_ood,doet_rule,need,3
holdout_locked-humanitarian-doet_rule-n10-s8112-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8113-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,17
holdout_locked-humanitarian-doet_rule-n10-s8113-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,20
holdout_locked-humanitarian-doet_rule-n10-s8113-compound_ood,humanitarian,compound_ood,doet_rule,need,3
holdout_locked-humanitarian-doet_rule-n10-s8113-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8114-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,14
holdout_locked-humanitarian-doet_rule-n10-s8114-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,18
holdout_locked-humanitarian-doet_rule-n10-s8114-compound_ood,humanitarian,compound_ood,doet_rule,need,4
holdout_locked-humanitarian-doet_rule-n10-s8114-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8115-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,18
holdout_locked-humanitarian-doet_rule-n10-s8115-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,20
holdout_locked-humanitarian-doet_rule-n10-s8115-compound_ood,humanitarian,compound_ood,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8115-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8116-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,18
holdout_locked-humanitarian-doet_rule-n10-s8116-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,21
holdout_locked-humanitarian-doet_rule-n10-s8116-compound_ood,humanitarian,compound_ood,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8116-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,14
holdout_locked-humanitarian-doet_rl-n10-s8101-compound_ood-r7304,humanitarian,compound_ood,doet_rl,coalition_joined,4
holdout_locked-humanitarian-doet_rl-n10-s8101-compound_ood-r7304,humanitarian,compound_ood,doet_rl,coalition_proposal,9
holdout_locked-humanitarian-doet_rl-n10-s8101-compound_ood-r7304,humanitarian,compound_ood,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8101-compound_ood-r7304,humanitarian,compound_ood,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8102-compound_ood-r7305,humanitarian,compound_ood,doet_rl,coalition_joined,2
holdout_locked-humanitarian-doet_rl-n10-s8102-compound_ood-r7305,humanitarian,compound_ood,doet_rl,coalition_proposal,9
holdout_locked-humanitarian-doet_rl-n10-s8102-compound_ood-r7305,humanitarian,compound_ood,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8102-compound_ood-r7305,humanitarian,compound_ood,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8103-compound_ood-r7301,humanitarian,compound_ood,doet_rl,coalition_joined,5
holdout_locked-humanitarian-doet_rl-n10-s8103-compound_ood-r7301,humanitarian,compound_ood,doet_rl,coalition_proposal,10
holdout_locked-humanitarian-doet_rl-n10-s8103-compound_ood-r7301,humanitarian,compound_ood,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8103-compound_ood-r7301,humanitarian,compound_ood,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8104-compound_ood-r7302,humanitarian,compound_ood,doet_rl,coalition_joined,6
holdout_locked-humanitarian-doet_rl-n10-s8104-compound_ood-r7302,humanitarian,compound_ood,doet_rl,coalition_proposal,9
holdout_locked-humanitarian-doet_rl-n10-s8104-compound_ood-r7302,humanitarian,compound_ood,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8104-compound_ood-r7302,humanitarian,compound_ood,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8105-compound_ood-r7303,humanitarian,compound_ood,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8105-compound_ood-r7303,humanitarian,compound_ood,doet_rl,coalition_proposal,11
holdout_locked-humanitarian-doet_rl-n10-s8105-compound_ood-r7303,humanitarian,compound_ood,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8105-compound_ood-r7303,humanitarian,compound_ood,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8106-compound_ood-r7304,humanitarian,compound_ood,doet_rl,coalition_joined,5
holdout_locked-humanitarian-doet_rl-n10-s8106-compound_ood-r7304,humanitarian,compound_ood,doet_rl,coalition_proposal,11
holdout_locked-humanitarian-doet_rl-n10-s8106-compound_ood-r7304,humanitarian,compound_ood,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8106-compound_ood-r7304,humanitarian,compound_ood,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8107-compound_ood-r7305,humanitarian,compound_ood,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8107-compound_ood-r7305,humanitarian,compound_ood,doet_rl,coalition_proposal,9
holdout_locked-humanitarian-doet_rl-n10-s8107-compound_ood-r7305,humanitarian,compound_ood,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8107-compound_ood-r7305,humanitarian,compound_ood,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8108-compound_ood-r7301,humanitarian,compound_ood,doet_rl,coalition_joined,4
holdout_locked-humanitarian-doet_rl-n10-s8108-compound_ood-r7301,humanitarian,compound_ood,doet_rl,coalition_proposal,12
holdout_locked-humanitarian-doet_rl-n10-s8108-compound_ood-r7301,humanitarian,compound_ood,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8108-compound_ood-r7301,humanitarian,compound_ood,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8109-compound_ood-r7302,humanitarian,compound_ood,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8109-compound_ood-r7302,humanitarian,compound_ood,doet_rl,coalition_proposal,8
holdout_locked-humanitarian-doet_rl-n10-s8109-compound_ood-r7302,humanitarian,compound_ood,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8109-compound_ood-r7302,humanitarian,compound_ood,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8110-compound_ood-r7303,humanitarian,compound_ood,doet_rl,coalition_joined,1
holdout_locked-humanitarian-doet_rl-n10-s8110-compound_ood-r7303,humanitarian,compound_ood,doet_rl,coalition_proposal,8
holdout_locked-humanitarian-doet_rl-n10-s8110-compound_ood-r7303,humanitarian,compound_ood,doet_rl,need,5
holdout_locked-humanitarian-doet_rl-n10-s8110-compound_ood-r7303,humanitarian,compound_ood,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8111-compound_ood-r7304,humanitarian,compound_ood,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8111-compound_ood-r7304,humanitarian,compound_ood,doet_rl,coalition_proposal,7
holdout_locked-humanitarian-doet_rl-n10-s8111-compound_ood-r7304,humanitarian,compound_ood,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8111-compound_ood-r7304,humanitarian,compound_ood,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8112-compound_ood-r7305,humanitarian,compound_ood,doet_rl,coalition_joined,6
holdout_locked-humanitarian-doet_rl-n10-s8112-compound_ood-r7305,humanitarian,compound_ood,doet_rl,coalition_proposal,14
holdout_locked-humanitarian-doet_rl-n10-s8112-compound_ood-r7305,humanitarian,compound_ood,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8112-compound_ood-r7305,humanitarian,compound_ood,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8113-compound_ood-r7301,humanitarian,compound_ood,doet_rl,coalition_joined,4
holdout_locked-humanitarian-doet_rl-n10-s8113-compound_ood-r7301,humanitarian,compound_ood,doet_rl,coalition_proposal,10
holdout_locked-humanitarian-doet_rl-n10-s8113-compound_ood-r7301,humanitarian,compound_ood,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8113-compound_ood-r7301,humanitarian,compound_ood,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8114-compound_ood-r7302,humanitarian,compound_ood,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8114-compound_ood-r7302,humanitarian,compound_ood,doet_rl,coalition_proposal,10
holdout_locked-humanitarian-doet_rl-n10-s8114-compound_ood-r7302,humanitarian,compound_ood,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8114-compound_ood-r7302,humanitarian,compound_ood,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8115-compound_ood-r7303,humanitarian,compound_ood,doet_rl,coalition_joined,1
holdout_locked-humanitarian-doet_rl-n10-s8115-compound_ood-r7303,humanitarian,compound_ood,doet_rl,coalition_proposal,9
holdout_locked-humanitarian-doet_rl-n10-s8115-compound_ood-r7303,humanitarian,compound_ood,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8115-compound_ood-r7303,humanitarian,compound_ood,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8116-compound_ood-r7304,humanitarian,compound_ood,doet_rl,coalition_joined,5
holdout_locked-humanitarian-doet_rl-n10-s8116-compound_ood-r7304,humanitarian,compound_ood,doet_rl,coalition_proposal,8
holdout_locked-humanitarian-doet_rl-n10-s8116-compound_ood-r7304,humanitarian,compound_ood,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8116-compound_ood-r7304,humanitarian,compound_ood,doet_rl,entropy_sketch,14
