actionable_opportunities_baseline,agent_count_baseline,allocation_inequality_gini_baseline,application,autonomous_action_coverage_baseline,autonomous_beneficial_actions_baseline,autonomous_harmful_actions_baseline,autonomous_neutral_actions_baseline,baseline_calibration_sketch_messages_baseline,beneficial_actions_baseline,commitment_failures_baseline,completed_at_baseline,complexity,conservation_feasible_baseline,controller_baseline,coupling,critical_shortage_exposure_baseline,cross_community_messages_baseline,decision_epochs_baseline,delivery_completion_baseline,distributed_estimation_mae_baseline,dropped_messages_baseline,eligible_operational_proposals_baseline,environment_seed,event_count_baseline,fragmentation,harmful_actions_baseline,horizon_baseline,information_actions_baseline,information_condition,maximum_cascade_depth_baseline,maximum_conservation_residual_baseline,net_causal_utility_baseline,network_disruption,neutral_actions_baseline,operational_bytes_baseline,operational_communication_policy,operational_messages_baseline,operational_node_count_baseline,operator_escalations_baseline,operator_executed_actions_baseline,operator_minutes_baseline,physical_actions_baseline,post_disruption_sketch_messages_baseline,privacy_boundary_pass_baseline,resource_waste_baseline,run_id_baseline,service_loss_baseline,service_reaching_actions_baseline,sketch_bytes_baseline,sketch_messages_baseline,sketch_policy,started_at_baseline,stochastic_tape_digest_baseline,time_to_first_critical_delivery_baseline,topology_family,total_bytes_baseline,total_messages_baseline,weighted_unmet_critical_need_baseline,belief_consensus_recovery_baseline,cascaded_failures_baseline,crew_travel_baseline,crew_utilization_baseline,repeated_work_orders_baseline,restoration_time_mean_baseline,unsafe_switching_or_isolation_baseline,unserved_critical_load_auc_baseline,accepted_autonomous_actions_baseline,eligible_proposals_baseline,actual_autonomous_coverage_baseline,autonomous_completed_actions_baseline,autonomous_harm_rate_baseline,actionable_opportunities_entropic,agent_count_entropic,allocation_inequality_gini_entropic,autonomous_action_coverage_entropic,autonomous_beneficial_actions_entropic,autonomous_harmful_actions_entropic,autonomous_neutral_actions_entropic,baseline_calibration_sketch_messages_entropic,beneficial_actions_entropic,commitment_failures_entropic,completed_at_entropic,conservation_feasible_entropic,controller_entropic,critical_shortage_exposure_entropic,cross_community_messages_entropic,decision_epochs_entropic,delivery_completion_entropic,distributed_estimation_mae_entropic,dropped_messages_entropic,eligible_operational_proposals_entropic,event_count_entropic,harmful_actions_entropic,horizon_entropic,information_actions_entropic,maximum_cascade_depth_entropic,maximum_conservation_residual_entropic,net_causal_utility_entropic,neutral_actions_entropic,operational_bytes_entropic,operational_messages_entropic,operational_node_count_entropic,operator_escalations_entropic,operator_executed_actions_entropic,operator_minutes_entropic,physical_actions_entropic,post_disruption_sketch_messages_entropic,privacy_boundary_pass_entropic,resource_waste_entropic,run_id_entropic,service_loss_entropic,service_reaching_actions_entropic,sketch_bytes_entropic,sketch_messages_entropic,started_at_entropic,stochastic_tape_digest_entropic,time_to_first_critical_delivery_entropic,total_bytes_entropic,total_messages_entropic,weighted_unmet_critical_need_entropic,belief_consensus_recovery_entropic,cascaded_failures_entropic,crew_travel_entropic,crew_utilization_entropic,repeated_work_orders_entropic,restoration_time_mean_entropic,unsafe_switching_or_isolation_entropic,unserved_critical_load_auc_entropic,accepted_autonomous_actions_entropic,eligible_proposals_entropic,actual_autonomous_coverage_entropic,autonomous_completed_actions_entropic,autonomous_harm_rate_entropic,harm_reduction,service_loss_difference,relative_service_degradation,causal_utility_gain,coverage_difference
54,28,nan,utility_restoration,0.75,13,20,5,150,17,nan,2026-08-17T00:12:36.297725+00:00,medium,True,crossfit_strongest_nonentropic,medium,nan,14697,15,nan,0.0399774737561596,5074,68,787067,62831,high,25,60,269,private_fragmented,3,1.0480505352461479e-13,0.9526790746641473,high,9,64274,agent_event_triggered,274,16,13,13,53.66666666666666,51,15427,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-scale_free-private_fragmented-787067-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,360.6389165374,9,6986747,20138,event_triggered,2026-08-17T00:11:41.676431+00:00,fbd6940334a0ba7b71a1c8e72a2ab08760055dacaedc64d144032c4cf70d3a42,nan,scale_free,7051021,20412,nan,0.8602537598248207,2.0,17.0,0.0,1.0,26.5,23.0,90.56290363901522,38,68,0.5588235294117647,38,0.5263157894736842,53,28,nan,0.7352941176470589,14,21,3,150,21,nan,2026-08-17T00:19:46.533010+00:00,True,crossfit_generalized_entropic,nan,14612,15,nan,0.040014611058582,4963,68,62571,22,60,270,3,1.0480505352461479e-13,2.7934770408079874,7,64427,275,16,12,12,49.0,50,15303,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-scale_free-private_fragmented-787067-crossfit_generalized_entropic-event_triggered-agent_event_triggered,283.0911588866481,10,6946405,20014,2026-08-17T00:18:52.587457+00:00,fbd6940334a0ba7b71a1c8e72a2ab08760055dacaedc64d144032c4cf70d3a42,nan,7010832,20289,nan,0.8602537598248207,3.0,17.0,0.0,1.0,26.5,19.0,45.281451819507616,38,68,0.5588235294117647,38,0.5526315789473685,-0.026315789473684292,-77.54775765075192,-0.21502881163051032,1.8407979661438403,0.0
29,28,nan,utility_restoration,0.7714285714285715,8,10,2,90,10,nan,2026-08-16T23:03:32.921340+00:00,medium,True,crossfit_strongest_nonentropic,medium,nan,3082,15,nan,0.0330820037428855,994,35,787062,24799,low,13,60,34,private_fragmented,3,8.704148513061227e-14,2.567711304089971,medium,4,9850,agent_event_triggered,42,16,7,7,29.0,27,5251,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-low-medium-grid-private_fragmented-787062-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,82.05190540949836,9,2254279,6433,event_triggered,2026-08-16T23:03:13.578180+00:00,9073db1fdbf1da5ef0837a3d6530c5e76f3b49020b0ee608d577d54567c4d987,nan,grid,2264129,6475,nan,0.920204028466497,3.0,19.0,0.0,2.0,23.0,10.0,58.98463418783014,20,35,0.5714285714285714,20,0.5,40,28,nan,0.7450980392156863,15,13,1,90,16,nan,2026-08-16T23:10:10.541726+00:00,True,crossfit_generalized_entropic,nan,2947,15,nan,0.0332696676887605,974,51,24004,18,60,53,3,8.704148513061227e-14,4.274267969049922,4,14381,61,16,9,9,37.33333333333333,38,4943,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-low-medium-grid-private_fragmented-787062-crossfit_generalized_entropic-event_triggered-agent_event_triggered,105.65654866820822,15,2149922,6125,2026-08-16T23:09:45.069918+00:00,9073db1fdbf1da5ef0837a3d6530c5e76f3b49020b0ee608d577d54567c4d987,nan,2164303,6186,nan,0.8923845639200203,9.0,19.0,0.0,2.0,26.0,15.0,79.24108806866798,29,51,0.5686274509803921,29,0.4482758620689655,0.051724137931034475,23.604643258709856,0.2876794041638108,1.706556664959951,-0.0028011204481792618
35,28,nan,utility_restoration,0.8536585365853658,6,18,3,86,8,nan,2026-08-16T23:18:08.827484+00:00,medium,True,crossfit_strongest_nonentropic,medium,nan,2378,15,nan,0.0293675715797026,677,41,787061,28940,low,22,60,47,private_fragmented,3,5.506706202140776e-14,-0.5915403446743093,medium,5,12407,agent_event_triggered,53,16,8,8,32.0,35,6395,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-low-medium-modular-private_fragmented-787061-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,599.3521293526985,8,2684800,7685,event_triggered,2026-08-16T23:17:38.546200+00:00,2213dc710f2b84f9e5264d1d3f299633afd1b43069f3bbe3f6b0094c15d1c612,nan,modular,2697207,7738,nan,0.9180237538002638,4.0,15.0,0.0,1.0,31.0,20.0,401.9168766300657,27,41,0.6585365853658537,27,0.6666666666666666,35,28,nan,0.8536585365853658,7,16,4,86,9,nan,2026-08-16T23:31:52.372563+00:00,True,crossfit_generalized_entropic,nan,2378,15,nan,0.0293671321928735,677,41,28940,21,60,47,3,5.506706202140776e-14,0.3581676406681743,5,12407,53,16,8,8,32.0,35,6395,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-low-medium-modular-private_fragmented-787061-crossfit_generalized_entropic-event_triggered-agent_event_triggered,599.3521293526985,8,2684359,7685,2026-08-16T23:31:23.900448+00:00,2213dc710f2b84f9e5264d1d3f299633afd1b43069f3bbe3f6b0094c15d1c612,nan,2696766,7738,nan,0.9182745496710764,4.0,15.0,0.0,1.0,31.0,19.0,401.9168766300657,27,41,0.6585365853658537,27,0.5925925925925926,0.07407407407407407,0.0,0.0,0.9497079853424836,0.0
36,28,nan,utility_restoration,0.8780487804878049,18,6,2,150,20,nan,2026-08-17T00:11:37.719382+00:00,medium,True,crossfit_strongest_nonentropic,medium,nan,13227,15,nan,0.0314341762926126,7367,41,787060,56324,low,7,60,57,private_fragmented,3,2.3092638912203256e-14,8.80660026452187,medium,9,13745,agent_event_triggered,58,16,10,10,40.33333333333333,36,17111,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-low-medium-scale_free-private_fragmented-787060-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,106.83270657082704,8,6640149,19034,event_triggered,2026-08-17T00:10:58.884684+00:00,1a72568335301419d7a456980d26ecb6126b1039ed0f19c6560afe06611c1a24,nan,scale_free,6653894,19092,nan,0.8808734378246252,2.0,8.0,0.0,0.0,22.0,7.0,68.9296508373895,26,41,0.6341463414634146,26,0.23076923076923078,36,28,nan,0.8780487804878049,17,5,4,150,21,nan,2026-08-17T00:18:48.671671+00:00,True,crossfit_generalized_entropic,nan,13227,15,nan,0.0314329705843765,7367,41,56324,8,60,57,3,2.3092638912203256e-14,8.740600264521872,7,13745,58,16,10,10,40.33333333333333,36,17111,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-low-medium-scale_free-private_fragmented-787060-crossfit_generalized_entropic-event_triggered-agent_event_triggered,106.83270657082704,8,6655464,19034,2026-08-17T00:18:09.498267+00:00,1a72568335301419d7a456980d26ecb6126b1039ed0f19c6560afe06611c1a24,nan,6669209,19092,nan,0.88099896856161,2.0,8.0,0.0,0.0,22.0,8.0,68.9296508373895,26,41,0.6341463414634146,26,0.19230769230769232,0.038461538461538464,0.0,0.0,-0.06599999999999895,0.0
50,28,nan,utility_restoration,0.7241379310344828,15,9,3,90,19,nan,2026-08-16T23:04:40.557110+00:00,medium,True,crossfit_strongest_nonentropic,medium,nan,3204,15,nan,0.0388356089782482,881,58,787064,25779,medium,13,60,95,private_fragmented,3,1.0480505352461479e-13,8.227158981016835,medium,10,24543,agent_event_triggered,105,16,15,15,61.66666666666666,42,5440,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-medium-medium-grid-private_fragmented-787064-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,112.14452930985271,15,2304911,6622,event_triggered,2026-08-16T23:04:05.931150+00:00,d4eb0dcf5bfe027301c65fb0ca81b0775ca2b5e61e09047bb33d09e6f0f2122e,nan,grid,2329454,6727,nan,0.8935393360656121,10.0,15.0,0.0,1.0,22.0,10.0,45.40778414257961,27,58,0.46551724137931033,27,0.3333333333333333,50,28,nan,0.7166666666666667,14,12,3,90,19,nan,2026-08-16T23:11:17.534576+00:00,True,crossfit_generalized_entropic,nan,3216,15,nan,0.0386333725217238,888,60,25855,15,60,95,3,1.536548666081217e-13,7.495254765194211,9,24794,106,16,14,14,57.66666666666666,43,5466,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-medium-medium-grid-private_fragmented-787064-crossfit_generalized_entropic-event_triggered-agent_event_triggered,187.93343930495536,14,2313809,6648,2026-08-16T23:10:42.738994+00:00,d4eb0dcf5bfe027301c65fb0ca81b0775ca2b5e61e09047bb33d09e6f0f2122e,nan,2338603,6754,nan,0.8935393360656121,10.0,15.0,0.0,1.0,22.0,11.0,75.75264075118453,29,60,0.48333333333333334,29,0.41379310344827586,-0.08045977011494254,75.78890999510264,0.6758145980148497,-0.7319042158226239,0.017816091954023006
54,28,nan,utility_restoration,0.7794117647058824,20,18,2,78,25,nan,2026-08-16T23:04:03.637130+00:00,medium,True,crossfit_strongest_nonentropic,medium,nan,1238,15,nan,0.0456645210549643,810,68,787063,20623,medium,21,60,107,private_fragmented,3,4.440892098500626e-14,6.945020168971694,medium,7,28132,agent_event_triggered,119,16,13,13,53.66666666666666,53,3860,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-medium-medium-modular-private_fragmented-787063-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,485.7565218740463,13,1693748,4853,event_triggered,2026-08-16T23:03:35.420130+00:00,72cd228b7d4f3fdcf76c55a75ed4c7646483f069406e1dcccdf5aa873fca9459,nan,modular,1721880,4972,nan,0.8833762527579099,9.0,21.0,0.0,0.0,31.5,18.0,141.1544003019968,40,68,0.5882352941176471,40,0.45,54,28,nan,0.7794117647058824,20,17,3,78,24,nan,2026-08-16T23:10:40.543717+00:00,True,crossfit_generalized_entropic,nan,1232,15,nan,0.0456681144810799,820,68,20569,23,60,107,3,4.440892098500626e-14,6.21216659214493,6,28132,119,16,13,13,53.66666666666666,53,3845,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-medium-medium-modular-private_fragmented-787063-crossfit_generalized_entropic-event_triggered-agent_event_triggered,485.7565218740463,13,1687830,4838,2026-08-16T23:10:12.928897+00:00,72cd228b7d4f3fdcf76c55a75ed4c7646483f069406e1dcccdf5aa873fca9459,nan,1715962,4957,nan,0.8621858642556413,9.0,21.0,0.0,0.0,31.5,20.0,141.1544003019968,40,68,0.5882352941176471,40,0.425,0.025000000000000022,0.0,0.0,-0.7328535768267637,0.0
49,28,nan,utility_restoration,0.8305084745762712,9,23,3,150,11,nan,2026-08-16T23:47:01.562877+00:00,medium,True,crossfit_strongest_nonentropic,medium,nan,15769,15,nan,0.0399893920207291,5133,59,787065,70055,medium,31,60,118,private_fragmented,3,1.4299672557172016e-13,-3.4500729012806457,medium,6,28114,agent_event_triggered,120,16,13,13,52.99999999999999,49,18170,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-787065-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,199.43811459099467,9,7959936,22771,event_triggered,2026-08-16T23:45:48.888014+00:00,0d367c309255be29d676c3d4f23140dde2b891a1610c1e644c252590f90f13f4,nan,scale_free,7988050,22891,nan,0.8902863772882051,8.0,14.0,0.3333333333333333,1.0,45.0,27.0,78.5874410857004,36,59,0.6101694915254238,35,0.6571428571428571,49,28,nan,0.8305084745762712,9,23,3,150,11,nan,2026-08-16T23:59:38.840190+00:00,True,crossfit_generalized_entropic,nan,15769,15,nan,0.0399893920207291,5133,59,70055,31,60,118,3,1.4299672557172016e-13,-3.4500729012806457,6,28114,120,16,13,13,52.99999999999999,49,18170,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-787065-crossfit_generalized_entropic-event_triggered-agent_event_triggered,199.43811459099467,9,7959936,22771,2026-08-16T23:58:25.459149+00:00,0d367c309255be29d676c3d4f23140dde2b891a1610c1e644c252590f90f13f4,nan,7988050,22891,nan,0.8902863772882051,8.0,14.0,0.3333333333333333,1.0,45.0,27.0,78.5874410857004,36,59,0.6101694915254238,35,0.6571428571428571,0.0,0.0,0.0,0.0,0.0
22,12,nan,utility_restoration,0.88,8,5,2,34,11,nan,2026-08-16T22:53:03.045556+00:00,small,True,crossfit_strongest_nonentropic,high,nan,475,10,nan,0.0441435706904314,139,25,787087,3750,high,6,30,81,private_fragmented,3,4.796163466380676e-14,7.712869548316172,high,5,19518,agent_event_triggered,84,8,7,7,29.0,22,552,True,nan,v7-development_formal_dynamic-utility_restoration-small-high-high-high-grid-private_fragmented-787087-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,67.2670633212034,7,220725,632,event_triggered,2026-08-16T22:52:59.534691+00:00,43c4023e355438f9ec0eb34695be45dac7fae1dfd672bc35bec9329b27cd590a,nan,grid,240243,716,nan,0.8157236808415274,4.0,16.0,0.0,1.0,16.5,4.0,19.30018486321637,15,25,0.6,15,0.3333333333333333,22,12,nan,0.88,8,5,2,34,11,nan,2026-08-16T23:00:45.524817+00:00,True,crossfit_generalized_entropic,nan,475,10,nan,0.0441435706904314,139,25,3750,6,30,81,3,4.796163466380676e-14,7.712869548316172,5,19518,84,8,7,7,29.0,22,552,True,nan,v7-development_formal_dynamic-utility_restoration-small-high-high-high-grid-private_fragmented-787087-crossfit_generalized_entropic-event_triggered-agent_event_triggered,67.2670633212034,7,220725,632,2026-08-16T23:00:42.146074+00:00,43c4023e355438f9ec0eb34695be45dac7fae1dfd672bc35bec9329b27cd590a,nan,240243,716,nan,0.8157236808415274,4.0,16.0,0.0,1.0,16.5,4.0,19.30018486321637,15,25,0.6,15,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
34,12,nan,utility_restoration,0.7560975609756098,5,13,3,34,11,nan,2026-08-16T23:07:28.910949+00:00,small,True,crossfit_strongest_nonentropic,high,nan,691,10,nan,0.0371479087796609,49,41,787090,4868,high,14,30,78,private_fragmented,3,4.796163466380676e-14,4.600226477353945,high,6,19322,agent_event_triggered,82,8,10,10,43.333333333333336,31,827,True,nan,v7-development_formal_dynamic-utility_restoration-small-high-high-high-grid-private_fragmented-787090-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,228.85484679051527,7,335314,963,event_triggered,2026-08-16T23:07:23.890258+00:00,af9395095b549eef02e8be28ee88ee116b3ab0e5b539999246d1bbbb440201fa,nan,grid,354636,1045,nan,0.8973345483850501,9.0,25.0,0.0,3.0,20.5,10.0,148.42391541046962,21,41,0.5121951219512195,21,0.6190476190476191,33,12,nan,0.7317073170731707,5,13,3,34,11,nan,2026-08-16T23:14:06.172955+00:00,True,crossfit_generalized_entropic,nan,690,10,nan,0.0380285393440204,52,41,4863,15,30,78,3,4.796163466380676e-14,4.538226477353946,4,19318,82,8,9,9,38.66666666666666,30,828,True,nan,v7-development_formal_dynamic-utility_restoration-small-high-high-high-grid-private_fragmented-787090-crossfit_generalized_entropic-event_triggered-agent_event_triggered,228.85484679051527,7,335605,964,2026-08-16T23:14:01.224941+00:00,af9395095b549eef02e8be28ee88ee116b3ab0e5b539999246d1bbbb440201fa,nan,354923,1046,nan,0.8098345483850501,8.0,25.0,0.0,3.0,20.5,11.0,148.42391541046962,21,41,0.5121951219512195,21,0.6190476190476191,0.0,0.0,0.0,-0.06199999999999939,0.0
29,12,nan,utility_restoration,0.7058823529411765,9,6,1,24,11,nan,2026-08-16T23:49:38.503588+00:00,small,True,crossfit_strongest_nonentropic,high,nan,351,10,nan,0.0345963011921228,96,34,787089,3418,high,8,30,82,private_fragmented,3,2.398081733190338e-14,9.356742779936113,high,5,19927,agent_event_triggered,85,8,8,8,34.0,24,409,True,nan,v7-development_formal_dynamic-utility_restoration-small-high-high-high-modular-private_fragmented-787089-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,154.9154180352307,9,172745,495,event_triggered,2026-08-16T23:49:34.829536+00:00,5bde099522fa5152ed842b88e624bdce8661aa670e6b590efd3a722a7de8e823,nan,modular,192672,580,nan,0.7621042168857302,9.0,19.0,0.0,3.0,18.0,6.0,89.09391278932509,16,34,0.47058823529411764,16,0.375,29,12,nan,0.7058823529411765,9,6,1,24,11,nan,2026-08-17T00:02:10.931112+00:00,True,crossfit_generalized_entropic,nan,351,10,nan,0.0345963011921228,96,34,3418,8,30,82,3,2.398081733190338e-14,9.356742779936113,5,19927,85,8,8,8,34.0,24,409,True,nan,v7-development_formal_dynamic-utility_restoration-small-high-high-high-modular-private_fragmented-787089-crossfit_generalized_entropic-event_triggered-agent_event_triggered,154.9154180352307,9,172745,495,2026-08-17T00:02:07.444771+00:00,5bde099522fa5152ed842b88e624bdce8661aa670e6b590efd3a722a7de8e823,nan,192672,580,nan,0.7621042168857302,9.0,19.0,0.0,3.0,18.0,6.0,89.09391278932509,16,34,0.47058823529411764,16,0.375,0.0,0.0,0.0,0.0,0.0
28,12,nan,utility_restoration,0.8181818181818182,8,8,2,22,10,nan,2026-08-16T23:49:34.361023+00:00,small,True,crossfit_strongest_nonentropic,high,nan,371,10,nan,0.0346686554267494,54,33,787088,3303,high,12,30,78,private_fragmented,3,1.5987211554602254e-14,1.5737990247586475,high,4,19474,agent_event_triggered,83,8,8,8,33.33333333333333,27,364,True,nan,v7-development_formal_dynamic-utility_restoration-small-high-high-high-scale_free-private_fragmented-787088-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,117.14609338678552,9,155001,444,event_triggered,2026-08-16T23:49:30.633271+00:00,9d1accb79b0e857592cf9c452b45c7038a0158032e49a8b91596beba4292da4d,nan,scale_free,174475,527,nan,0.8007831459922392,5.0,19.0,0.3333333333333333,2.0,19.5,11.0,47.46820300480107,19,33,0.5757575757575758,18,0.4444444444444444,28,12,nan,0.8181818181818182,7,8,3,22,9,nan,2026-08-17T00:02:07.007655+00:00,True,crossfit_generalized_entropic,nan,371,10,nan,0.0346686554267494,54,33,3303,12,30,78,3,1.5987211554602254e-14,1.0737998535816102,5,19474,83,8,8,8,33.33333333333333,27,364,True,nan,v7-development_formal_dynamic-utility_restoration-small-high-high-high-scale_free-private_fragmented-787088-crossfit_generalized_entropic-event_triggered-agent_event_triggered,117.14609338678552,9,155001,444,2026-08-17T00:02:03.680058+00:00,9d1accb79b0e857592cf9c452b45c7038a0158032e49a8b91596beba4292da4d,nan,174475,527,nan,0.8007831459922392,5.0,19.0,0.3333333333333333,2.0,19.5,11.0,47.46820300480107,19,33,0.5757575757575758,18,0.4444444444444444,0.0,0.0,0.0,-0.4999991711770373,0.0
