accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
233,frozen_local_rule,274,52,,utility_restoration,26046,70,120,43,2121,70,,2026-08-17T03:31:14.838680+00:00,large,27.0,True,high,,87,20,21896,576640,,156,156,1.0,0.03853562761237985,74,4150,fp16,880154,61696,128,0.8205128205128205,19540,medium,1038028,24366,120,100,265,private_fragmented,3,1.3002932064409833e-12,15.0,90.0,0.09615384615384616,27.28846153846154,2.7330420451508266e-05,-6.194121904754185,high,43,-0.37471232766446533,0.052862980620822744,76348,324,30,58,0,233,0.228859972156646,0.08691845414441536,0.09573724514325431,True,341,299200,,0,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-predictive_uncertainty_change-725a913ab228-fp16-frozen_local_rule,predictive_uncertainty_change,1830.9514253708337,18,0,577008,96168,0,961680,288504,pilots,856,0,2026-08-17T03:31:02.166617+00:00,46cac3787a6dff61a9338488467521fcb4e5b63d89cd805dde75060e12779797,,small_world,76348,324,24042,0.7961538461538461,828,725a913ab228,1040,"{'initial_reference': 156, 'maximum_silence': 183, 'predictive_uncertainty_change': 701}",,0.8554193644604283,43,28.0,0.0,5,52.0,110,760.9024717175524
234,frozen_local_rule,274,52,,utility_restoration,21897,71,120,43,1775,71,,2026-08-17T03:32:30.234216+00:00,large,27.0,True,high,,87,20,18449,484480,,156,156,1.0,0.03895862784141735,74,3448,fp16,880154,54102,128,0.8205128205128205,16475,medium,886301,20573,120,100,265,private_fragmented,3,1.3002932064409833e-12,15.0,90.0,0.09615384615384616,29.870192307692307,2.7590301165467732e-05,-6.197560733066373,high,43,-0.374724878132758,0.0534043508556189,76341,324,30,57,0,234,0.228859972156646,0.08698892413179826,0.09872704551641706,True,340,253480,,0,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-tsallis_spectrum_change-1013b09ad56f-fp16-frozen_local_rule,tsallis_spectrum_change,1830.9514253708337,18,0,485976,80996,0,809960,242988,pilots,857,0,2026-08-17T03:32:18.245386+00:00,46cac3787a6dff61a9338488467521fcb4e5b63d89cd805dde75060e12779797,,small_world,76341,324,20249,0.6634615384615384,690,1013b09ad56f,1040,"{'initial_reference': 156, 'maximum_silence': 293, 'tsallis_spectrum_change': 591}",,0.8554193644604283,43,28.0,0.0,5,52.0,110,760.9024717175524
235,frozen_local_rule,276,52,,utility_restoration,25949,71,120,44,2103,71,,2026-08-17T03:32:20.081548+00:00,large,27.0,True,high,,88,20,21817,575400,,156,156,1.0,0.0380065157563216,74,4132,fp16,880154,61524,128,0.8205128205128205,19466,medium,1034062,24267,120,100,265,private_fragmented,3,1.3002932064409833e-12,15.0,90.0,0.09615384615384616,27.08653846153846,2.7371611498771527e-05,-6.549938138434828,high,44,-0.3758377032624103,0.05298367611819385,76342,324,30,58,0,235,0.228859972156646,0.08738076567370551,0.096493026021856,True,344,297280,,0,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-tsallis_spectrum_change-6f94beebed2c-fp16-frozen_local_rule,tsallis_spectrum_change,1830.9514253708337,18,0,574632,95772,0,957720,287316,pilots,858,0,2026-08-17T03:32:07.533159+00:00,46cac3787a6dff61a9338488467521fcb4e5b63d89cd805dde75060e12779797,,small_world,76342,324,23943,0.7875,819,6f94beebed2c,1040,"{'initial_reference': 156, 'maximum_silence': 176, 'tsallis_spectrum_change': 708}",,0.8554193644604283,43,28.0,0.0,5,52.0,110,760.9024717175524
235,frozen_local_rule,276,52,,utility_restoration,26446,71,120,44,2133,71,,2026-08-17T03:31:57.937170+00:00,large,27.0,True,high,,88,20,22194,585680,,156,156,1.0,0.03784331098107221,74,4252,fp16,880154,62398,128,0.8205128205128205,19797,medium,1050840,24686,120,100,265,private_fragmented,3,1.3002932064409833e-12,15.0,90.0,0.09615384615384616,26.884615384615383,2.7391698069612016e-05,-6.549938138434828,high,44,-0.3758377032624103,0.05304406432616411,76360,324,30,58,0,235,0.228859972156646,0.08776022096811087,0.09777180185137103,True,344,302080,,0,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-v7_shannon_change-c35510bd725e-fp16-frozen_local_rule,v7_shannon_change,1830.9514253708337,18,0,584688,97448,0,974480,292344,pilots,860,0,2026-08-17T03:31:45.333341+00:00,46cac3787a6dff61a9338488467521fcb4e5b63d89cd805dde75060e12779797,,small_world,76360,324,24362,0.8048076923076923,837,c35510bd725e,1040,"{'initial_reference': 156, 'maximum_silence': 167, 'v7_shannon_change': 717}",,0.8554193644604283,43,28.0,0.0,5,52.0,110,760.9024717175524
235,frozen_local_rule,276,52,,utility_restoration,22911,71,121,43,1859,71,,2026-08-17T03:31:59.298769+00:00,large,27.0,True,high,,87,20,19261,508320,,156,156,1.0,0.03881200351851867,74,3650,fp16,880154,55934,128,0.8205128205128205,17199,medium,922407,21471,121,100,266,private_fragmented,3,1.3002932064409833e-12,15.0,90.0,0.09615384615384616,29.53846153846154,2.7490860851869206e-05,-6.417560733066373,high,43,-0.3753580749820898,0.053517409993616386,76567,325,30,57,0,235,0.228859972156646,0.08702603330419514,0.09763854207546449,True,342,262120,,0,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-v7_shannon_change-c5a26765fa92-fp16-frozen_local_rule,v7_shannon_change,1830.9514253708337,18,0,507504,84584,0,845840,253752,pilots,858,0,2026-08-17T03:31:47.258341+00:00,46cac3787a6dff61a9338488467521fcb4e5b63d89cd805dde75060e12779797,,small_world,76567,325,21146,0.6951923076923077,723,c5a26765fa92,1040,"{'initial_reference': 156, 'maximum_silence': 264, 'v7_shannon_change': 620}",,0.8554193644604283,43,28.0,0.0,5,52.0,111,760.9024717175524
77,frozen_local_rule,83,28,,utility_restoration,3862,40,26,11,356,40,,2026-08-17T03:28:46.091517+00:00,medium,31.0,True,high,,49,15,3386,90040,,79,79,1.0,0.033910676355464395,39,476,fp16,880152,13613,80,0.9523809523809523,2780,high,220746,4040,26,60,298,private_fragmented,3,8.704148513061227e-14,0.0,52.0,0.0,13.723809523809523,3.821446957961558e-05,7.11310149185534,high,11,-0.31488665924112613,0.04878170799704502,71386,306,16,51,0,77,0.1367240160520578,0.07314138992943131,0.0834580351899807,True,140,45400,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule,age_of_information,672.9856177216819,19,0,89616,14936,0,149360,44808,pilots,170,0,2026-08-17T03:28:42.594656+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,71386,306,3734,0.6,252,e1d6ce4d93c3,420,"{'age_deadline': 168, 'initial_reference': 84, 'maximum_silence': 168}",,0.8538239477863464,22,19.0,0.0,0,38.0,24,351.67199674893953
78,frozen_local_rule,83,28,,utility_restoration,2663,40,27,11,263,40,,2026-08-17T03:28:49.535820+00:00,medium,31.0,True,high,,49,15,2401,63280,,79,79,1.0,0.034646526824505225,39,262,fp16,880152,11429,80,0.9523809523809523,1965,high,176324,2931,27,60,298,private_fragmented,3,8.704148513061227e-14,0.0,48.0,0.0,13.733333333333333,3.6129948371220537e-05,7.663134490650493,high,11,-0.3082597556411845,0.051910761666417005,71324,306,16,52,0,78,0.1367240160520578,0.075595798955403,0.08530225384210242,True,142,32760,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-age_of_information-e27491322545-fp16-frozen_local_rule,age_of_information,672.9856177216819,20,0,63000,10500,0,105000,31500,pilots,160,0,2026-08-17T03:28:46.309604+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,71324,306,2625,0.4,168,e27491322545,420,"{'age_deadline': 252, 'initial_reference': 84, 'maximum_silence': 84}",,0.8538239477863464,22,19.0,0.0,0,38.0,25,351.67199674893953
78,frozen_local_rule,83,28,,utility_restoration,6205,40,26,12,565,40,,2026-08-17T03:28:23.721747+00:00,medium,31.0,True,high,,48,15,5307,143840,,79,79,1.0,0.033358345846333334,39,898,fp16,880152,17876,80,0.9523809523809523,4307,high,304257,6132,26,60,298,private_fragmented,3,8.704148513061227e-14,0.0,48.0,0.0,9.58095238095238,3.973158722761809e-05,7.961134490650493,high,12,-0.3191381277714548,0.04814110111054006,71177,305,16,51,0,78,0.1367240160520578,0.07379367417569899,0.08325255777496564,True,139,68440,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-always_on-f06f6808d09b-fp16-frozen_local_rule,always_on,697.2930901294516,20,0,139848,23308,0,233080,69924,pilots,71,0,2026-08-17T03:28:19.909655+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,71177,305,5827,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",,0.8538239477863464,22,19.0,0.0,0,38.0,25,351.67199674893953
79,frozen_local_rule,84,28,,utility_restoration,4819,40,27,12,449,40,,2026-08-17T03:29:02.582251+00:00,medium,31.0,True,high,,48,15,4120,111400,,79,79,1.0,0.033255418548531666,39,699,fp16,880152,15306,80,0.9523809523809523,3332,high,251489,4813,27,60,298,private_fragmented,3,8.704148513061227e-14,0.0,48.0,0.0,11.380952380952381,3.886672483370951e-05,7.385639039063967,high,12,-0.3310460715615754,0.04882449852181636,71169,305,16,52,0,79,0.1367240160520578,0.07379367417569899,0.08347486452027884,True,141,53400,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-generalized_information-089fa0c17476-fp16-frozen_local_rule,generalized_information,703.8701810047261,20,0,108192,18032,0,180320,54096,pilots,120,0,2026-08-17T03:28:59.050659+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,71169,305,4508,0.7761904761904762,326,089fa0c17476,420,"{'below_threshold': 94, 'generalized_information_on': 242, 'initial_reference': 84}",,0.8538239477863464,22,19.0,0.0,0,38.0,26,351.67199674893953
78,frozen_local_rule,84,28,,utility_restoration,3311,40,27,11,309,40,,2026-08-17T03:29:02.770069+00:00,medium,31.0,True,high,,49,15,2860,76680,,79,79,1.0,0.03419328653878817,39,451,fp16,880152,12542,80,0.9523809523809523,2335,high,197405,3452,27,60,299,private_fragmented,3,8.704148513061227e-14,0.0,52.0,0.0,13.952380952380953,3.791536518174716e-05,6.893101491855341,high,11,-0.3185259451693899,0.04980816035374851,71605,307,16,51,0,78,0.1367240160520578,0.07525545163342065,0.08473107691864594,True,142,37720,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-generalized_information-16bfadb86d55-fp16-frozen_local_rule,generalized_information,672.9856177216819,19,0,75480,12580,0,125800,37740,pilots,170,0,2026-08-17T03:28:59.483490+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,71605,307,3145,0.5190476190476191,218,16bfadb86d55,420,"{'below_threshold': 202, 'generalized_information_on': 121, 'initial_reference': 84, 'maximum_silence': 13}",,0.8538239477863464,22,19.0,0.0,0,38.0,25,351.67199674893953
79,frozen_local_rule,84,28,,utility_restoration,2844,39,28,12,273,39,,2026-08-17T03:28:57.298712+00:00,medium,31.0,True,high,,48,15,2517,66960,,79,79,1.0,0.03393225617082755,39,327,fp16,880152,11730,80,0.9523809523809523,2051,high,181324,3055,28,60,298,private_fragmented,3,8.704148513061227e-14,0.0,52.0,0.0,14.476190476190476,3.701860350667666e-05,6.927639039063968,high,12,-0.3364984525139564,0.05077872840643603,71364,306,16,52,0,79,0.1367240160520578,0.07524133288745645,0.08439440113685973,True,142,33720,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-js_drift-565d3b5e7ead-fp16-frozen_local_rule,js_drift,703.8701810047261,20,0,65976,10996,0,109960,32988,pilots,169,0,2026-08-17T03:28:53.997028+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,71364,306,2749,0.44047619047619047,185,565d3b5e7ead,420,"{'initial_reference': 84, 'js_drift': 264, 'maximum_silence': 72}",,0.8538239477863464,22,19.0,0.0,0,38.0,27,351.67199674893953
77,frozen_local_rule,83,28,,utility_restoration,3901,39,26,12,349,39,,2026-08-17T03:28:54.643694+00:00,medium,31.0,True,high,,49,15,3330,89320,,79,79,1.0,0.03354824996603742,39,571,fp16,880152,13589,80,0.9523809523809523,2697,high,216619,3946,26,60,296,private_fragmented,3,8.704148513061227e-14,0.0,48.0,0.0,13.81904761904762,3.956362222283332e-05,7.282310390572849,high,12,-0.3312316664316543,0.04927838570840813,70939,304,16,52,0,77,0.1367240160520578,0.07342990917461437,0.08438493215316084,True,141,43880,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-js_drift-ffac7588a645-fp16-frozen_local_rule,js_drift,703.8701810047261,19,0,87408,14568,0,145680,43704,pilots,154,0,2026-08-17T03:28:51.266578+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,70939,304,3642,0.6238095238095238,262,ffac7588a645,420,"{'initial_reference': 84, 'js_drift': 306, 'maximum_silence': 30}",,0.8538239477863464,22,19.0,0.0,0,38.0,25,351.67199674893953
77,frozen_local_rule,82,28,,utility_restoration,4518,41,25,11,421,41,,2026-08-17T03:28:37.726866+00:00,medium,31.0,True,high,,49,15,3888,104720,,79,79,1.0,0.03332215914629297,39,630,fp16,880152,14771,80,0.9523809523809523,3152,high,241810,4567,25,60,299,private_fragmented,3,8.704148513061227e-14,0.0,52.0,0.0,12.228571428571428,4.109809332154937e-05,8.341134490650493,high,11,-0.29886552489028084,0.049234463594414773,71370,306,16,51,0,77,0.1367240160520578,0.07446774275524534,0.08364661953437602,True,138,50800,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-kpi_change-314c8c128df2-fp16-frozen_local_rule,kpi_change,672.9856177216819,20,0,102264,17044,0,170440,51132,pilots,128,0,2026-08-17T03:28:34.145494+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,71370,306,4261,0.7142857142857143,300,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 315, 'maximum_silence': 21}",,0.8538239477863464,22,19.0,0.0,0,38.0,23,351.67199674893953
76,frozen_local_rule,82,28,,utility_restoration,4988,40,25,11,460,40,,2026-08-17T03:28:34.921011+00:00,medium,31.0,True,high,,48,15,4289,115280,,79,79,1.0,0.03329630536445321,39,699,fp16,880152,15632,80,0.9523809523809523,3487,high,259437,5017,25,60,297,private_fragmented,3,8.704148513061227e-14,0.0,48.0,0.0,11.58095238095238,4.075043021776055e-05,8.017805842159376,high,11,-0.302808557188953,0.04859111319752708,70917,304,16,51,0,76,0.1367240160520578,0.07446774275524534,0.08343602879625625,True,138,56280,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-kpi_change-d83b95b9a33f-fp16-frozen_local_rule,kpi_change,672.9856177216819,19,0,113112,18852,0,188520,56556,pilots,116,0,2026-08-17T03:28:31.329751+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,70917,304,4713,0.7904761904761904,332,d83b95b9a33f,420,"{'initial_reference': 84, 'kpi_change': 323, 'maximum_silence': 13}",,0.8538239477863464,22,19.0,0.0,0,38.0,23,351.67199674893953
78,frozen_local_rule,83,28,,utility_restoration,6168,40,26,12,563,40,,2026-08-17T03:28:43.691771+00:00,medium,31.0,True,high,,48,15,5273,142720,,79,79,1.0,0.033358345846333334,39,895,fp16,880152,17805,80,0.9523809523809523,4279,high,302777,6095,26,60,298,private_fragmented,3,8.704148513061227e-14,0.0,48.0,0.0,9.58095238095238,3.977953581690497e-05,7.961134490650493,high,12,-0.3191381277714548,0.04814110111054006,71177,305,16,51,0,78,0.1367240160520578,0.07379367417569899,0.08325255777496564,True,139,68200,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-l1_belief_drift-a4111e560261-fp16-frozen_local_rule,l1_belief_drift,697.2930901294516,20,0,138960,23160,0,231600,69480,pilots,71,0,2026-08-17T03:28:39.919180+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,71177,305,5790,0.9928571428571429,417,a4111e560261,420,"{'initial_reference': 84, 'l1_belief_drift': 336}",,0.8538239477863464,22,19.0,0.0,0,38.0,25,351.67199674893953
78,frozen_local_rule,83,28,,utility_restoration,5970,40,26,12,545,40,,2026-08-17T03:28:46.207209+00:00,medium,31.0,True,high,,49,15,5110,138280,,79,79,1.0,0.0333973011255,39,860,fp16,880152,17448,80,0.9523809523809523,4147,high,295620,5911,26,60,299,private_fragmented,3,8.704148513061227e-14,0.0,48.0,0.0,9.790476190476191,3.957952091501592e-05,7.961134490650493,high,12,-0.3191381277714548,0.0482384841760654,71420,306,16,52,0,78,0.1367240160520578,0.07379367417569899,0.08325255777496564,True,140,66120,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-l1_belief_drift-c1987b7c3312-fp16-frozen_local_rule,l1_belief_drift,697.2930901294516,20,0,134520,22420,0,224200,67260,pilots,79,0,2026-08-17T03:28:42.499817+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,71420,306,5605,0.9595238095238096,403,c1987b7c3312,420,"{'initial_reference': 84, 'l1_belief_drift': 336}",,0.8538239477863464,22,19.0,0.0,0,38.0,25,351.67199674893953
78,frozen_local_rule,83,28,,utility_restoration,3403,40,27,11,313,40,,2026-08-17T03:28:32.223963+00:00,medium,15.0,True,high,,49,15,3003,79600,,79,79,1.0,0.033625677754877084,39,400,fp16,880152,12772,80,0.9523809523809523,2445,high,202425,3583,27,60,299,private_fragmented,3,8.704148513061227e-14,0.0,48.0,0.0,14.333333333333334,3.866487074040138e-05,7.663134490650493,high,11,-0.3082597556411845,0.0505287993791296,71345,306,16,52,0,78,0.1367240160520578,0.07588490703639128,0.08479453254942114,True,141,40520,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-matched_random-38fb0a18a6da-fp16-frozen_local_rule,matched_random,672.9856177216819,20,0,78648,13108,0,131080,39324,pilots,169,0,2026-08-17T03:28:28.887730+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,71345,306,3277,0.5238095238095238,220,38fb0a18a6da,420,"{'initial_reference': 84, 'matched_random_selected': 75, 'matched_random_wait': 200, 'maximum_silence': 61}",,0.8538239477863464,22,19.0,0.0,0,38.0,25,351.67199674893953
78,frozen_local_rule,83,28,,utility_restoration,2901,40,27,11,276,40,,2026-08-17T03:28:29.567498+00:00,medium,31.0,True,high,,49,15,2597,69120,,79,79,1.0,0.03443729568504081,39,304,fp16,880152,11864,80,0.9523809523809523,2121,high,184905,3145,27,60,299,private_fragmented,3,8.704148513061227e-14,0.0,48.0,0.0,13.99047619047619,3.640900939447104e-05,7.663134490650493,high,11,-0.3082597556411845,0.05145254255222186,71345,306,16,52,0,78,0.1367240160520578,0.075595798955403,0.08530225384210242,True,141,34760,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-matched_random-51434b2214b6-fp16-frozen_local_rule,matched_random,672.9856177216819,20,0,68136,11356,0,113560,34068,pilots,165,0,2026-08-17T03:28:26.342699+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,71345,306,2839,0.44047619047619047,185,51434b2214b6,420,"{'initial_reference': 84, 'matched_random_selected': 25, 'matched_random_wait': 235, 'maximum_silence': 76}",,0.8538239477863464,22,19.0,0.0,0,38.0,25,351.67199674893953
78,frozen_local_rule,83,28,,utility_restoration,3752,40,27,11,344,40,,2026-08-17T03:28:34.689264+00:00,medium,15.0,True,high,,49,15,3273,87560,,79,79,1.0,0.03358740223516897,39,479,fp16,880152,13395,80,0.9523809523809523,2660,high,214379,3877,27,60,300,private_fragmented,3,8.704148513061227e-14,0.0,48.0,0.0,13.81904761904762,3.807540735032659e-05,7.663134490650493,high,11,-0.3082597556411845,0.050264709778513196,71579,307,16,52,0,78,0.1367240160520578,0.07557563496665369,0.08479453254942114,True,141,43360,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-matched_random-681a73b1e0f1-fp16-frozen_local_rule,matched_random,672.9856177216819,20,0,85680,14280,0,142800,42840,pilots,163,0,2026-08-17T03:28:31.246111+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,71579,307,3570,0.5928571428571429,249,681a73b1e0f1,420,"{'initial_reference': 84, 'matched_random_selected': 119, 'matched_random_wait': 171, 'maximum_silence': 46}",,0.8538239477863464,22,19.0,0.0,0,38.0,25,351.67199674893953
79,frozen_local_rule,84,28,,utility_restoration,0,39,28,12,0,39,,2026-08-17T03:28:23.029707+00:00,medium,31.0,True,high,,50,15,0,0,,79,79,1.0,0.05022720501606434,35,0,fp16,880152,6388,80,0.9523809523809523,0,high,72353,310,28,60,302,private_fragmented,3,8.704148513061227e-14,0.0,0.0,0.0,0.0,0.0,6.7593215554476815,high,12,-0.3385022320808169,0.05382490055901287,72353,310,16,53,0,79,0.1367240160520578,0.0787223203506477,0.0905080908129987,True,143,0,,0,v8-pilots-utility_restoration-medium-high-high-high-modular-private_fragmented-880152-none-806ed450405e-fp16-frozen_local_rule,none,703.8701810047261,20,0,0,0,0,0,0,pilots,0,0,2026-08-17T03:28:20.629336+00:00,d3e413a8cda987ee2d9e5f64e16b05199b3879d15f45b5186f689ac8bde7b240,,modular,72353,310,0,0.0,0,806ed450405e,420,{'disabled': 420},,0.8538239477863464,22,19.0,0.0,0,38.0,27,351.67199674893953
