n_agents,topology,temperature,communication_availability,fragmentation,independent_n,mean_abs_magnetization_mean,mean_abs_magnetization_ci_low,mean_abs_magnetization_ci_high,belief_action_consistency_mean,belief_action_consistency_ci_low,belief_action_consistency_ci_high,susceptibility_per_agent_mean,susceptibility_per_agent_ci_low,susceptibility_per_agent_ci_high,heat_capacity_per_agent_mean,heat_capacity_per_agent_ci_low,heat_capacity_per_agent_ci_high,integrated_autocorrelation_time_mean,integrated_autocorrelation_time_ci_low,integrated_autocorrelation_time_ci_high,activity_mean,activity_ci_low,activity_ci_high,macrostate_shannon_mean,macrostate_shannon_ci_low,macrostate_shannon_ci_high
64,small_world,2.6,0.4,0,4,0.119828869,0.1097490354,0.1299087026,0.2328869048,0.2251015352,0.2406722743,0.542353548,0.4675547647,0.6171523313,0.1551264354,0.1450389479,0.165213923,0.9653099977,0.7312726542,1.199347341,0.4363048735,0.435322371,0.437287376,0.6009769499,0.577123401,0.6248304987
64,small_world,2.6,0.4,0.5,4,0.1157366071,0.1135797031,0.1178935112,0.2290178571,0.2233359689,0.2346997454,0.5005856309,0.4860799678,0.515091294,0.1714208647,0.1680862725,0.174755457,1.068414052,0.8869937579,1.249834347,0.4310128348,0.4281415868,0.4338840829,0.5901928972,0.5867859086,0.5935998857
64,small_world,2.6,0.4,1,4,0.1144717262,0.1072778155,0.1216656369,0.2227678571,0.2172146893,0.228321025,0.464429141,0.4237486536,0.5051096285,0.223403729,0.2021354803,0.2446719778,0.874796569,0.8054897592,0.9441033788,0.4176571801,0.4130881548,0.4222262053,0.5798382279,0.5686670403,0.5910094154
64,small_world,2.6,0.7,0,4,0.1256510417,0.1166450461,0.1346570372,0.2381324405,0.2319368118,0.2443280691,0.5910692141,0.5226321103,0.6595063179,0.178796617,0.1559338359,0.2016593981,1.192088697,0.8685795454,1.515597849,0.4275669643,0.4264633341,0.4286705944,0.6115258427,0.5865308986,0.6365207868
64,small_world,2.6,0.7,0.5,4,0.131547619,0.122877994,0.1402172441,0.229985119,0.2171769445,0.2427932936,0.5959955657,0.5795304379,0.6124606935,0.1920209146,0.1780066132,0.2060352161,1.126858115,0.9162187683,1.337497462,0.4222516741,0.4195762528,0.4249270954,0.6115341345,0.6021453502,0.6209229188
64,small_world,2.6,0.7,1,4,0.1185081845,0.1103974002,0.1266189688,0.2283110119,0.2232981126,0.2333239112,0.5076569109,0.4695804088,0.545733413,0.2553189494,0.2159590436,0.2946788553,0.9885978368,0.9174894381,1.059706235,0.4107421875,0.403847087,0.417637288,0.5906810533,0.5759961449,0.6053659617
64,small_world,2.6,1,0,4,0.1476004464,0.1415774606,0.1536234322,0.2465401786,0.240872813,0.2522075441,0.8004867993,0.7371244275,0.8638491711,0.2301297586,0.2194363793,0.2408231379,1.396345144,1.069065184,1.723625104,0.4171084449,0.4158057396,0.4184111503,0.6663378423,0.6543721767,0.6783035078
64,small_world,2.6,1,0.5,4,0.1477120536,0.137028103,0.1583960042,0.2350074405,0.229934096,0.2400807849,0.7636666626,0.6840184181,0.8433149071,0.2410138178,0.2104975501,0.2715300855,1.378397536,1.217487835,1.539307237,0.4123930432,0.4114727109,0.4133133754,0.6583923021,0.6422254481,0.6745591562
64,small_world,2.6,1,1,4,0.1369605655,0.1219170513,0.1520040797,0.2324776786,0.2238259591,0.241129398,0.6383268672,0.5376416957,0.7390120387,0.2848026473,0.2563324716,0.3132728231,1.261959928,0.9475244362,1.576395421,0.3988839286,0.3947661001,0.403001757,0.623280434,0.5983985146,0.6481623535
144,lattice,1.4,0.4,0,4,0.2532324735,0.2268815063,0.2795834408,0.4890707672,0.4826622075,0.4954793269,7.400939733,5.825736311,8.976143155,0.9500000795,0.8001916739,1.099808485,8.315613659,5.761522868,10.86970445,0.2913979828,0.2860071455,0.2967888201,0.7766647463,0.739397272,0.8139322206
144,lattice,1.4,0.4,0.5,4,0.219973545,0.1394065966,0.3005404933,0.4774470899,0.4641133944,0.4907807855,3.707319393,3.076467957,4.338170828,0.9755832808,0.7440724981,1.207094064,6.587515953,3.14359717,10.03143474,0.2835028108,0.2752706635,0.2917349582,0.6804449994,0.6575050817,0.703384917
144,lattice,1.4,0.4,1,4,0.1818204365,0.1205449653,0.2430959077,0.4729332011,0.4564870564,0.4893793457,2.509899798,1.989155859,3.030643737,0.9028956073,0.754813387,1.050977828,4.689539076,3.568738023,5.810340128,0.259858631,0.2491627453,0.2705545167,0.6207583427,0.5803965664,0.6611201189
144,lattice,1.4,0.7,0,4,0.4635664683,0.407143938,0.5199889985,0.603587963,0.5893628829,0.617813043,16.31810069,9.731110315,22.90509106,2.133567484,1.917160366,2.349974603,18.54254791,9.174687616,27.91040821,0.2278645833,0.2215724621,0.2341567046,0.8208342796,0.7335146686,0.9081538907
144,lattice,1.4,0.7,0.5,4,0.3874007937,0.2777817237,0.4970198636,0.5728505291,0.5541755749,0.5915254833,5.217387375,2.433895682,8.000879068,1.659294153,1.35955798,1.959030326,11.09036626,7.051988336,15.12874419,0.232359871,0.2213935377,0.2433262044,0.7090495877,0.6224831772,0.7956159983
144,lattice,1.4,0.7,1,4,0.2382275132,0.125998679,0.3504563474,0.5261574074,0.5067147995,0.5456000153,2.444602758,1.735624453,3.153581064,0.9742211938,0.8581480918,1.090294296,4.407253888,3.542683303,5.271824472,0.2343191964,0.2206131371,0.2480252557,0.6120518917,0.5682013325,0.6559024509
144,lattice,1.4,1,0,4,0.8377314815,0.8327100411,0.8427529219,0.7858465608,0.7821138427,0.789579279,0.4340991456,0.3941601546,0.4740381366,1.935479683,1.733446683,2.137512683,2.042127828,1.23092592,2.853329736,0.1203476356,0.1183459329,0.1223493382,0.3531132085,0.3351169778,0.3711094393
144,lattice,1.4,1,0.5,4,0.745610119,0.7068672442,0.7843529939,0.7369874339,0.7219628458,0.752012022,1.645987401,0.8556892963,2.436285506,2.157142703,1.456611746,2.857673659,9.087120416,3.562803922,14.61143691,0.1429088128,0.1341981066,0.1516195191,0.5009779302,0.4244503749,0.5775054856
144,lattice,1.4,1,1,4,0.3790509259,0.2242708264,0.5338310254,0.6235119048,0.6074936387,0.6395301708,3.788815159,1.731981742,5.845648576,1.251447658,1.087747848,1.415147467,8.116690201,3.193695547,13.03968486,0.191313244,0.176124231,0.2065022571,0.6566409247,0.5569316386,0.7563502108
144,lattice,1.7,0.4,0,4,0.133912037,0.1278863795,0.1399376946,0.3850859788,0.381663863,0.3885080947,2.096310747,1.841221035,2.351400458,0.5137383703,0.4977559447,0.529720796,2.679592226,1.928578804,3.430605648,0.3563492063,0.3545923806,0.3581060321,0.6256184061,0.6048726423,0.64636417
144,lattice,1.7,0.4,0.5,4,0.1308779762,0.1220590171,0.1396969353,0.3782572751,0.3729452605,0.3835692898,1.814461085,1.681495061,1.947427109,0.5991329682,0.5213270961,0.6769388403,4.09091513,2.917295831,5.264534429,0.3442894345,0.3425318446,0.3460470245,0.6043368649,0.5912185606,0.6174551691
144,lattice,1.7,0.4,1,4,0.1154927249,0.09431370516,0.1366717446,0.3749338624,0.3675713635,0.3822963613,1.320069556,1.221063867,1.419075244,0.607085429,0.5529612262,0.6612096318,1.78656418,1.539338885,2.033789475,0.3234209656,0.3174068734,0.3294350578,0.5556708782,0.5446872235,0.5666545329
144,lattice,1.7,0.7,0,4,0.177786045,0.167356317,0.188215773,0.4237929894,0.4186989752,0.4288870037,3.838243515,3.490220739,4.186266291,0.6649689398,0.6175480067,0.7123898729,5.572216138,5.075821467,6.06861081,0.3287181713,0.3264159109,0.3310204317,0.7227585755,0.7073644056,0.7381527454
144,lattice,1.7,0.7,0.5,4,0.1616071429,0.1173980937,0.205816192,0.4284060847,0.4192541808,0.4375579885,2.240643989,2.043404497,2.437883481,0.7745934808,0.7255461733,0.8236407882,3.284063141,1.965668938,4.602457344,0.3162347057,0.3125388557,0.3199305557,0.6381793473,0.6242415636,0.6521171309
144,lattice,1.7,0.7,1,4,0.1521494709,0.1126434987,0.1916554431,0.4124007937,0.4034822971,0.4213192902,1.89353987,1.547145818,2.239933921,0.7312912819,0.6882070002,0.7743755636,3.259157995,2.458659093,4.059656896,0.3012421462,0.2960896428,0.3063946495,0.6098365252,0.580711612,0.6389614383
144,lattice,1.7,1,0,4,0.2475529101,0.2056140435,0.2894917766,0.4938492063,0.4873364731,0.5003619396,7.393753288,5.099954645,9.687551932,1.47737522,1.179338831,1.775411609,9.569117991,7.262325054,11.87591093,0.2888372189,0.2842979622,0.2933764756,0.8056358508,0.7616175717,0.8496541299
144,lattice,1.7,1,0.5,4,0.2436590608,0.2079193039,0.2793988178,0.4912202381,0.4841210431,0.4983194331,3.757296182,3.001665507,4.512926858,1.158537535,0.9683581584,1.348716912,7.184468141,2.761319737,11.60761655,0.2825665509,0.2776388469,0.2874942549,0.7122762281,0.6823115049,0.7422409512
144,lattice,1.7,1,1,4,0.199702381,0.1290781063,0.2703266556,0.466005291,0.4485595475,0.4834510345,2.354007853,1.460572211,3.247443496,1.124773531,0.9750650443,1.274482019,3.942171057,1.862299094,6.02204302,0.275853588,0.2683183855,0.2833887904,0.6374488451,0.5825543077,0.6923433825
144,lattice,2,0.4,0,4,0.1008184524,0.09251003853,0.1091268662,0.3154927249,0.3079266073,0.3230588424,1.131554174,0.9546167683,1.308491579,0.3312264296,0.2885665767,0.3738862825,2.290481169,1.776302027,2.804660311,0.3932601687,0.3920054819,0.3945148554,0.556944956,0.5334873283,0.5804025837
144,lattice,2,0.4,0.5,4,0.0927827381,0.09035999086,0.09520548533,0.3155257937,0.3081626529,0.3228889344,0.914109564,0.8499452328,0.9782738952,0.3588675828,0.3097598035,0.407975362,1.475226033,1.018184101,1.932267964,0.3841662533,0.3814552313,0.3868772753,0.5262818856,0.5155007872,0.537062984
144,lattice,2,0.4,1,4,0.09935515873,0.08750986342,0.111200454,0.3096230159,0.3021047767,0.317141255,0.8721725009,0.8278876944,0.9164573075,0.4571472199,0.42825063,0.4860438098,1.328875875,1.090695216,1.567056535,0.3611813823,0.3576149137,0.3647478508,0.5215375665,0.51359441,0.529480723
144,lattice,2,0.7,0,4,0.1194113757,0.1100205313,0.12880222,0.3503306878,0.3421250196,0.358536356,1.571287557,1.404240004,1.738335109,0.4261791419,0.3999308211,0.4524274626,3.239768772,1.386581385,5.092956158,0.3747953869,0.3736455826,0.3759451912,0.6099589069,0.595577827,0.6243399869
144,lattice,2,0.7,0.5,4,0.1184193122,0.1111839638,0.1256546605,0.3431878307,0.336588804,0.3497868574,1.337899935,1.128368221,1.54743165,0.4932259923,0.4633889857,0.523062999,2.209177073,1.978923735,2.439430411,0.3664434524,0.3641618831,0.3687250217,0.5823364855,0.5601114984,0.6045614726
144,lattice,2,0.7,1,4,0.1065641534,0.09912405918,0.1140042477,0.3361111111,0.3251969173,0.347025305,1.018676422,0.8863492188,1.151003625,0.5076509709,0.4457846891,0.5695172527,1.931488943,1.551261976,2.311715909,0.3481584821,0.3430799441,0.3532370202,0.5462274303,0.5278455317,0.5646093289
144,lattice,2,1,0,4,0.1443287037,0.1345229591,0.1541344483,0.3727513228,0.3687168066,0.3767858389,2.369788596,2.072779973,2.666797219,0.5848752126,0.5195529076,0.6501975176,4.799921878,3.836724637,5.76311912,0.3524450231,0.3496113018,0.3552787445,0.6747474055,0.6554121454,0.6940826656
144,lattice,2,1,0.5,4,0.1408482143,0.1234115559,0.1582848727,0.3714451058,0.3673539354,0.3755362763,1.919790269,1.421454002,2.418126536,0.6500235011,0.5946534431,0.7053935591,2.917061599,2.042200427,3.79192277,0.3460131448,0.3439559298,0.3480703599,0.6342417607,0.5924552251,0.6760282963
144,lattice,2,1,1,4,0.1419394841,0.1188965887,0.1649823795,0.3702876984,0.3603268085,0.3802485884,1.547149727,1.08087207,2.013427384,0.6602339172,0.6030458074,0.7174220271,2.41551012,1.731176647,3.099843592,0.3287822421,0.3220893131,0.335475171,0.5963757898,0.5501913376,0.642560242
144,lattice,2.3,0.4,0,4,0.08488756614,0.08100597576,0.08876915651,0.2726851852,0.268043491,0.2773268793,0.6826279002,0.6301812227,0.7350745776,0.2296199611,0.2188504661,0.240389456,1.339852109,0.965521872,1.714182346,0.4169560185,0.4155637724,0.4183482647,0.5047021236,0.4928335375,0.5165707097
144,lattice,2.3,0.4,0.5,4,0.08462301587,0.08098702608,0.08825900567,0.2704695767,0.2670787025,0.273860451,0.6620683942,0.6046971369,0.7194396515,0.2646823198,0.2363516493,0.2930129904,1.520498525,0.8739529365,2.167044113,0.4099557705,0.4092259327,0.4106856083,0.5000322815,0.4814274003,0.5186371627
144,lattice,2.3,0.4,1,4,0.08954199735,0.08021165112,0.09887234359,0.2727347884,0.2704681997,0.275001377,0.6735793603,0.5992130027,0.7479457178,0.3382327739,0.3135883508,0.3628771971,1.298705038,0.9899665062,1.607443571,0.3889508929,0.3851535378,0.3927482479,0.4978686768,0.4805933773,0.5151439764
144,lattice,2.3,0.7,0,4,0.0892526455,0.08228387228,0.09622141873,0.2849537037,0.2790757706,0.2908316368,0.7699215455,0.6625458784,0.8772972126,0.2800435625,0.2635809134,0.2965062116,1.396407578,1.140204032,1.652611124,0.4048425099,0.4036138678,0.406071152,0.5208225964,0.4998203176,0.5418248751
144,lattice,2.3,0.7,0.5,4,0.09541170635,0.08929494949,0.1015284632,0.2881448413,0.283889587,0.2924000955,0.7866789802,0.7282749489,0.8450830114,0.3039517848,0.2937314168,0.3141721529,1.472727377,1.097901741,1.847553012,0.3978298611,0.397426365,0.3982333572,0.5284134295,0.5134406253,0.5433862336
144,lattice,2.3,0.7,1,4,0.09762731481,0.08055603558,0.1146985941,0.2905257937,0.2835381323,0.297513455,0.6768924347,0.5906005203,0.7631843491,0.378191777,0.3386929799,0.4176905741,1.265584276,0.920616022,1.610552531,0.3782428075,0.3750615305,0.3814240846,0.5016745806,0.4855148914,0.5178342698
144,lattice,2.3,1,0,4,0.1132275132,0.1027675654,0.123687461,0.3053240741,0.2999296277,0.3107185204,1.229870457,1.014352506,1.445388407,0.3456752703,0.3213194745,0.370031066,2.095016838,1.636489006,2.553544669,0.392485119,0.3902958693,0.3946743687,0.595753657,0.5742197033,0.6172876106
144,lattice,2.3,1,0.5,4,0.1087053571,0.101335949,0.1160747652,0.3002480159,0.2943023679,0.3061936639,0.9773726852,0.8186110625,1.136134308,0.4385028957,0.4303431394,0.4466626519,1.273975055,1.074092182,1.473857927,0.3836185516,0.3822866489,0.3849504543,0.5540524813,0.527907633,0.5801973296
144,lattice,2.3,1,1,4,0.1080687831,0.1016903115,0.1144472546,0.3099867725,0.3005814006,0.3193921443,0.9128130238,0.8409480823,0.9846779652,0.4525106791,0.4108215343,0.494199824,1.518171096,1.347045233,1.689296958,0.3645978009,0.3600363294,0.3691592724,0.5444703466,0.5307126423,0.5582280509
144,lattice,2.6,0.4,0,4,0.07858796296,0.07599570797,0.08118021796,0.2406415344,0.2328476596,0.2484354092,0.5250697109,0.4953177588,0.5548216631,0.1565637783,0.1460329994,0.1670945573,1.054649901,0.858128362,1.25117144,0.433552414,0.4314367031,0.4356681249,0.4825284088,0.4777834496,0.4872733681
144,lattice,2.6,0.4,0.5,4,0.07733134921,0.07102149577,0.08364120264,0.2374338624,0.2323559205,0.2425118043,0.4964205465,0.4419799364,0.5508611566,0.1879688747,0.1571813521,0.2187563973,0.8541740813,0.7972345347,0.911113628,0.4278728505,0.4265082315,0.4292374695,0.4696129251,0.4525143546,0.4867114956
144,lattice,2.6,0.4,1,4,0.08043154762,0.07609368368,0.08476941156,0.2410548942,0.23887523,0.2432345584,0.4822370214,0.4354452033,0.5290288395,0.2664899314,0.2512679984,0.2817118643,0.9047377938,0.6860593229,1.123416265,0.4103071263,0.4060628932,0.4145513595,0.4687925198,0.4478479761,0.4897370636
144,lattice,2.6,0.7,0,4,0.08520998677,0.07927294885,0.09114702469,0.2447255291,0.2384360703,0.2510149879,0.6169536413,0.5425943484,0.6913129342,0.2088211211,0.1716760237,0.2459662186,0.9939356615,0.903465513,1.08440581,0.426603836,0.4261827994,0.4270248725,0.5104661277,0.4958831468,0.5250491086
144,lattice,2.6,0.7,0.5,4,0.08149801587,0.07800617725,0.08498985449,0.2551917989,0.2484738442,0.2619097537,0.5595563635,0.499275267,0.61983746,0.2524408806,0.2252311203,0.2796506408,0.9503851576,0.9059065799,0.9948637352,0.4173859127,0.4161142058,0.4186576196,0.4893446246,0.4718185906,0.5068706585
144,lattice,2.6,0.7,1,4,0.08677248677,0.08190684074,0.09163813281,0.2489087302,0.2432053947,0.2546120656,0.5459332968,0.4948212317,0.5970453618,0.2813489791,0.2308539302,0.331844028,1.399399005,1.145975529,1.652822481,0.4015170304,0.3989140402,0.4041200206,0.4849527164,0.4695155292,0.5003899037
144,lattice,2.6,1,0,4,0.09700727513,0.08940142392,0.1046131263,0.2588293651,0.2481575971,0.269501133,0.8055746034,0.6932168714,0.9179323354,0.2353822463,0.2163930055,0.2543714871,1.685254371,1.021455258,2.349053484,0.4144923942,0.4122524995,0.4167322888,0.5484598944,0.5283441313,0.5685756575
144,lattice,2.6,1,0.5,4,0.09279927249,0.09100221916,0.09459632581,0.2611937831,0.2575328934,0.2648546728,0.7054589687,0.6917632043,0.7191547331,0.279730899,0.2545727716,0.3048890264,1.983591834,1.237336056,2.729847612,0.4095506779,0.4062982015,0.4128031544,0.5302057905,0.5252572747,0.5351543063
144,lattice,2.6,1,1,4,0.09249338624,0.08991881539,0.09506795709,0.2554232804,0.247973429,0.2628731318,0.6043797059,0.5327928426,0.6759665693,0.3365772346,0.2839653545,0.3891891147,1.227372709,1.084139314,1.370606105,0.3923776455,0.3895716743,0.3951836168,0.5036333981,0.4862974879,0.5209693082
144,modular,1.4,0.4,0,4,0.9314897487,0.9277162334,0.9352632639,0.877364418,0.8727419583,0.8819868777,0.07302360594,0.06534695457,0.0807002573,0.8109852159,0.7135121776,0.9084582543,0.7135336554,0.5439620821,0.8831052286,0.06153893849,0.05949584298,0.063582034,0.1498527985,0.1272429398,0.1724626573
144,modular,1.4,0.4,0.5,4,0.9269593254,0.9191811257,0.9347375251,0.8718419312,0.8618477789,0.8818360835,0.08109401995,0.06766911142,0.09451892848,0.8439695613,0.7800603637,0.9078787589,0.6679994387,0.6125257092,0.7234731682,0.06465980489,0.05995906709,0.0693605427,0.1688455243,0.1259059552,0.2117850935
144,modular,1.4,0.4,1,4,0.8997437169,0.8811673384,0.9183200954,0.8380456349,0.8145566426,0.8615346272,0.1117177939,0.102288244,0.1211473439,0.9079791439,0.8711762778,0.9447820099,0.7290101371,0.5858948407,0.8721254335,0.0783192791,0.06958642356,0.08705213464,0.2202867335,0.2034783828,0.2370950842
144,modular,1.4,0.7,0,4,0.5081762566,0.006750273817,1.009602239,0.6722387566,0.4098942602,0.934583253,0.3539535474,-0.003327515495,0.7112346102,0.5002403115,0.3887031901,0.6117774329,1.74259235,-0.07599523916,3.561179938,0.1016720403,0.03777946327,0.1655646174,0.2444287983,0.03263001167,0.4562275849
144,modular,1.4,0.7,0.5,4,0.7281084656,0.2922269686,1.163989963,0.7914351852,0.5740117563,1.008858614,0.1776698543,-0.0611245673,0.4164642759,0.5851034013,0.4725473185,0.6976594842,0.8117496613,0.406271225,1.217228098,0.07222428902,0.01825322845,0.1261953496,0.1441733257,-0.02450876335,0.3128554148
144,modular,1.4,0.7,1,4,0.9475694444,0.9444712443,0.9506676446,0.8982804233,0.8935642083,0.9029966383,0.05785462333,0.05318308884,0.06252615783,0.6453873761,0.5865191639,0.7042555884,0.5932279137,0.496719439,0.6897363884,0.04721188823,0.04509942843,0.04932434803,0.06849164314,0.06191236415,0.07507092213
144,modular,1.4,1,0,4,0.7281994048,0.2886932652,1.167705544,0.7932705026,0.5744261086,1.012114897,0.1697911324,-0.062554084,0.4021363488,0.5276276071,0.414543829,0.6407113851,0.779715949,0.3698240229,1.189607875,0.06902901786,0.01873777182,0.1193202639,0.1308237715,-0.05058527743,0.3122328204
144,modular,1.4,1,0.5,4,0.7321015212,0.2980852497,1.166117793,0.7865244709,0.5500686002,1.022980342,0.2165859912,-0.1216655062,0.5548374886,0.4495684681,0.3388085041,0.5603284321,1.03546024,0.2738042172,1.797116262,0.07117022156,0.01521039422,0.1271300489,0.136247959,-0.06288018425,0.3353761022
144,modular,1.4,1,1,4,0.5074900794,0.003408402382,1.011571756,0.6686177249,0.3997505526,0.9374848971,0.3072384642,0.01518509214,0.5992918362,0.4463215784,0.3067617467,0.5858814101,1.181213058,0.5788714141,1.783554703,0.09703000992,0.03571105854,0.1583489613,0.2273132209,0.01782740482,0.4367990369
144,modular,1.7,0.4,0,4,0.8536044974,0.8476869722,0.8595220225,0.7546957672,0.7481817439,0.7612097904,0.1590520004,0.1415890647,0.1765149362,1.189998705,1.107880877,1.272116533,0.6717751379,0.6145142505,0.7290360253,0.1196593915,0.1152588254,0.1240599577,0.2362641244,0.2317793501,0.2407488986
144,modular,1.7,0.4,0.5,4,0.8488425926,0.8392899355,0.8583952497,0.7486772487,0.7377219471,0.7596325503,0.1749971285,0.1602194126,0.1897748443,1.230079704,1.178624566,1.281534842,0.6980390844,0.6330189203,0.7630592485,0.1224041005,0.1164342469,0.1283739542,0.2652986128,0.2515164689,0.2790807567
144,modular,1.7,0.4,1,4,0.8071428571,0.7895968072,0.8246889071,0.7069775132,0.6923062011,0.7216488254,0.2261148441,0.192870625,0.2593590631,1.204032764,1.135659891,1.272405638,0.9478491224,0.7630018632,1.132696382,0.1429150132,0.136481194,0.1493488325,0.2887487087,0.2669535838,0.3105438335
144,modular,1.7,0.7,0,4,0.8960400132,0.8926145871,0.8994654394,0.7974702381,0.7918246792,0.803115797,0.1017091327,0.09516077777,0.1082574877,0.8057926933,0.7307768343,0.8808085523,0.6643077258,0.5545236123,0.7740918393,0.08681382275,0.08432115446,0.08930649104,0.2442155054,0.2314561458,0.256974865
144,modular,1.7,0.7,0.5,4,0.8981068122,0.8959575755,0.9002560489,0.8017691799,0.7978318466,0.8057065132,0.0986915368,0.0902648126,0.107118261,0.797824899,0.7308177423,0.8648320558,0.8450602407,0.5059192012,1.18420128,0.08600777116,0.08401926024,0.08799628209,0.2447808809,0.2351573572,0.2544044046
144,modular,1.7,0.7,1,4,0.6840608466,0.2736692798,1.094452413,0.6869378307,0.4769967224,0.896878939,0.1795523765,0.03448914623,0.3246156068,0.7273211809,0.598235616,0.8564067459,0.9093474864,0.5761149738,1.242579999,0.1172949735,0.0636022965,0.1709876506,0.2818127338,0.2176765597,0.3459489079
144,modular,1.7,1,0,4,0.4833085317,0.009242958553,0.9573741049,0.5875165344,0.3405274473,0.8345056215,0.3164631825,0.05064583764,0.5822805274,0.5328146553,0.2631285812,0.8025007293,1.031849037,0.5926626064,1.471035468,0.1287657077,0.07768721723,0.1798441981,0.3327619245,0.2335724849,0.431951364
144,modular,1.7,1,0.5,4,0.692650463,0.2773222432,1.107978683,0.7058366402,0.502477487,0.9091957935,0.1667589953,0.008105623584,0.3254123669,0.5539184056,0.3949830368,0.7128537744,0.7900393299,0.2954806118,1.284598048,0.1035900298,0.06014130906,0.1470387505,0.2735565662,0.1943652244,0.352747908
144,modular,1.7,1,1,4,0.8996031746,0.8976338634,0.9015724858,0.8000661376,0.7961460467,0.8039862284,0.0916477239,0.07818534807,0.1051100997,0.6797745817,0.5831135456,0.7764356178,0.7141953197,0.5258871518,0.9025034875,0.08478422619,0.08345404949,0.08611440289,0.2308594794,0.2263368979,0.2353820609
144,modular,2,0.4,0,4,0.7455274471,0.7356373854,0.7554175088,0.6010747354,0.5922313127,0.6099181582,0.2637156124,0.2239997375,0.3034314873,1.341818792,1.188776046,1.494861538,0.8495506267,0.6803454826,1.018755771,0.190625,0.1858181,0.1954319,0.3480945105,0.3173752098,0.3788138112
144,modular,2,0.4,0.5,4,0.7337880291,0.7257940833,0.7417819749,0.5924437831,0.588001761,0.5968858051,0.2810423556,0.2267586221,0.3353260891,1.324743697,1.113399383,1.53608801,0.9015039579,0.7499697013,1.053038215,0.1953993056,0.1909640837,0.1998345274,0.3458166101,0.3262461869,0.3653870333
144,modular,2,0.4,1,4,0.6884589947,0.6667081272,0.7102098622,0.5550595238,0.5368948323,0.5732242153,0.3870482568,0.3077854994,0.4663110142,1.451411902,1.307969844,1.59485396,1.062145411,0.9092551242,1.215035697,0.2113529266,0.203093433,0.2196124202,0.4034231569,0.365255481,0.4415908327
144,modular,2,0.7,0,4,0.4508267196,0.02131182687,0.8803416123,0.4853505291,0.2720687068,0.6986323514,0.3121354954,0.1113721561,0.5128988347,0.6492166206,0.4865590339,0.8118742073,1.110590008,0.7076389979,1.513541017,0.1771536045,0.1254768311,0.2288303779,0.3459022313,0.251259666,0.4405447967
144,modular,2,0.7,0.5,4,0.827786045,0.8205012051,0.8350708849,0.6717757937,0.660995422,0.6825561653,0.1415308288,0.1254063087,0.1576553489,0.8438553095,0.7473513539,0.9403592652,0.7581921623,0.6241929889,0.8921913357,0.1334635417,0.1308413907,0.1360856926,0.2546473226,0.2399107627,0.2693838825
144,modular,2,0.7,1,4,0.8181051587,0.8163574608,0.8198528567,0.6612433862,0.6568726693,0.6656141032,0.1471776187,0.1322241732,0.1621310642,0.8376895283,0.7786520029,0.8967270536,0.7115505301,0.6401114772,0.782989583,0.1395585317,0.1372919624,0.1418251011,0.2643030816,0.2546938237,0.2739123396
144,modular,2,1,0,4,0.6446263228,0.2620510887,1.027201557,0.5943452381,0.4238468196,0.7648436566,0.1901808154,0.08072512686,0.2996365039,0.5776974366,0.3688612256,0.7865336476,0.8795904185,0.5638379572,1.19534288,0.1411747685,0.1077345732,0.1746149639,0.2765798019,0.2015466571,0.3516129466
144,modular,2,1,0.5,4,0.6438409392,0.2592127943,1.028469084,0.5905588624,0.4115657728,0.7695519521,0.1947473584,0.09406093194,0.2954337849,0.6349154003,0.4329442554,0.8368865451,0.7965182812,0.5792146405,1.013821922,0.1412264385,0.1056761616,0.1767767153,0.2886746261,0.2203891272,0.356960125
144,modular,2,1,1,4,0.8367642196,0.8328130513,0.8407153879,0.6756448413,0.6674103195,0.683879363,0.1338856411,0.1213746742,0.1463966079,0.7224525887,0.6784956918,0.7664094855,0.7052135639,0.5556392833,0.8547878444,0.1252831515,0.1242602332,0.1263060697,0.2414512079,0.2371795807,0.2457228351
144,modular,2.3,0.4,0,4,0.6275793651,0.6144929506,0.6406657796,0.4570436508,0.4477949454,0.4662923562,0.3397194083,0.2820359975,0.3974028191,1.288928604,1.097160259,1.48069695,0.9941130158,0.7508564574,1.237369574,0.2546192956,0.24863993,0.2605986613,0.3970691936,0.3677529312,0.426385456
144,modular,2.3,0.4,0.5,4,0.6063657407,0.5957339871,0.6169974944,0.4466600529,0.4395130623,0.4538070436,0.4137847873,0.3675554885,0.460014086,1.403342771,1.282002224,1.524683318,1.158613323,0.8059329079,1.511293738,0.2625351356,0.2579555732,0.2671146979,0.427479191,0.4082074845,0.4467508975
144,modular,2.3,0.4,1,4,0.5447751323,0.5109956576,0.578554607,0.4157407407,0.3950437286,0.4364377529,0.6446784934,0.4639264255,0.8254305613,1.418585058,1.271113644,1.566056473,2.001675838,0.8438594847,3.159492191,0.2778604497,0.2654454991,0.2902754003,0.4805799349,0.4455152973,0.5156445725
144,modular,2.3,0.7,0,4,0.7639715608,0.7581098202,0.7698333015,0.5578042328,0.5483417138,0.5672667518,0.1729659275,0.162021289,0.1839105661,0.8448414447,0.8349840863,0.854698803,0.8390694874,0.6394588107,1.038680164,0.1720403439,0.1694278181,0.1746528698,0.2963028304,0.2872438338,0.3053618269
