run_id,stage,application,method,scenario,seed,completion_status,wall_clock_seconds,disruption_sources,analysis_valid,exclusion_reason,scenario_name,n_agents,agreement_rate,coalition_proposals,coalition_recall_when_required,coalitions,coalitions_formed,commitment_breaches,commitment_memory_accuracy,commitment_memory_items,conservation_error,cumulative_unmet_weighted_need,delivered_messages,fairness,final_backlog,fulfillment_rate,individually_rational_agreement_rate,information_disclosures,inventory_efficiency,max_free_energy,mean_agent_utility,mean_consensus_rmse,mean_time_to_agreement,message_bytes,message_delivery_rate,messages,minimum_agent_utility,monitor_sketch_bytes,monitor_sketch_messages,on_time_delivery_rate,partner_reliability_brier,partner_reliability_observations,primary_outcome,recovery_time,service_loss_auc,social_welfare,tool_calls,total_communication_bytes,total_communication_messages,total_cost,transport_efficiency,useful_coalition_precision,generated_tokens,llm_calls,llm_latency_seconds,planner_revision,prompt_tokens
pilot-humanitarian-centralized_llm-n08-s1102-paired_compound_v8,pilot,humanitarian,centralized_llm,partition-compound-p1.0-o1.0,1102,complete,7.2913108840584755,ngo_01;transport_04;depot_06;agency_03,True,,paired_compound_v8,8.0,0.0,,0.0,0,,0,0.0,0,-1.1368683772161603e-13,3610.181219591698,0,0.9999993895753875,269.68163565180345,0.04047471965458932,0.0,0,0.017199448307544614,0.27080183423074433,0.009024406523936795,0.03536224112001583,,0,0.0,0,-1.020126345265568,0.0,0.0,1.0,,0,3610.181219591698,14.0,16.828462550725533,0.2879765913614102,6,0.0,0.0,7.020744350301092,1.0,0.0,354,6,7.238349810242653,a09a35458c702b33eeacc393d103063234e8bc28,7314
pilot-humanitarian-centralized_llm-n08-s1102-paired_nominal_v8,pilot,humanitarian,centralized_llm,reliable-nominal-p0.5-o0.5,1102,complete,6.442424740642309,,True,,paired_nominal_v8,8.0,0.0,,,0,,0,0.0,0,-2.2737367544323206e-13,2128.29017284529,0,0.9999999180949539,139.87697714044828,0.11049551557692723,0.0,0,0.019972830854268084,0.23118718424322535,0.6072100139885911,0.0008192327778762983,,0,0.0,0,-0.1616841254753313,0.0,0.0,1.0,,0,2128.29017284529,14.0,15.992899338103085,0.352204047221022,5,0.0,0.0,13.038525221987742,1.0,0.0,322,5,6.393927425146103,a09a35458c702b33eeacc393d103063234e8bc28,5978
pilot-humanitarian-centralized_llm-n08-s1103-paired_compound_v8,pilot,humanitarian,centralized_llm,partition-compound-p1.0-o1.0,1103,complete,7.353862211108208,ngo_01;transport_04;depot_06;agency_03,True,,paired_compound_v8,8.0,0.0,,0.0,0,,0,0.0,0,-1.1368683772161603e-13,2406.710588002819,0,0.9999998021311861,189.14586864646543,0.0710904530418857,0.0,0,0.023168842551915297,0.27080183423074433,-0.2592051072941432,0.03503273855318511,,0,0.0,0,-0.9736521753624015,0.0,0.0,1.0,,0,2406.710588002819,14.0,14.154261456544354,0.31779161641729037,6,0.0,0.0,6.717036813841868,1.0,0.0,354,6,7.302368976175785,a09a35458c702b33eeacc393d103063234e8bc28,7314
pilot-humanitarian-centralized_llm-n08-s1103-paired_nominal_v8,pilot,humanitarian,centralized_llm,reliable-nominal-p0.5-o0.5,1103,complete,6.487008575350046,,True,,paired_nominal_v8,8.0,0.0,,,0,,0,0.0,0,-1.1368683772161603e-13,1332.6843272155422,0,0.999999969059225,93.41848247545181,0.17977711170865224,0.0,0,0.02512686807790873,0.23118718424322535,0.602758985815161,0.0007941326729342541,,0,0.0,0,-0.089522657184582,0.0,0.0,1.0,,0,1332.6843272155422,14.0,12.801396243349737,0.4188243806590003,5,0.0,0.0,12.47449693999204,1.0,0.0,326,5,6.435285273939371,a09a35458c702b33eeacc393d103063234e8bc28,5976
pilot-humanitarian-centralized_lookahead-n08-s1101-paired_compound_v8,pilot,humanitarian,centralized_lookahead,partition-compound-p1.0-o1.0,1101,complete,0.036689821630716324,ngo_01;transport_04;depot_06;agency_03,True,,paired_compound_v8,8.0,0.0,,0.0,0,,0,0.0,0,-1.1368683772161603e-13,863.4243771939382,0,0.9999999980394778,67.41932661900823,0.7141905689062766,0.0,0,0.23996998234767206,0.27080183423074433,-0.14835963493140072,0.03477496153925562,,0,0.0,0,-1.381052094000369,0.0,0.0,1.0,,0,863.4243771939382,3.0,4.432648480851352,0.9027926369786287,24,0.0,0.0,144.83102175729292,1.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-centralized_lookahead-n08-s1101-paired_nominal_v8,pilot,humanitarian,centralized_lookahead,reliable-nominal-p0.5-o0.5,1101,complete,0.036033354699611664,,True,,paired_nominal_v8,8.0,0.0,,,0,,0,0.0,0,-1.1368683772161603e-13,132.9994808406015,0,0.9999999988693494,7.985054993806944,0.9404501789489906,0.0,0,0.1333519720178367,0.23118718424322535,0.946419093570017,0.0005041658699964417,,0,0.0,0,0.7833892280830718,0.0,0.0,1.0,,0,132.9994808406015,1.0,1.5312640401489452,1.1215527689298592,14,0.0,0.0,92.38476219858094,1.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-centralized_lookahead-n08-s1102-paired_compound_v8,pilot,humanitarian,centralized_lookahead,partition-compound-p1.0-o1.0,1102,complete,0.03716418147087097,ngo_01;transport_04;depot_06;agency_03,True,,paired_compound_v8,8.0,0.0,,0.0,0,,0,0.0,0,-1.1368683772161603e-13,1366.0043198828564,0,0.9999999971869832,113.48252260463788,0.5962300174672964,0.0,0,0.2533637651440143,0.27080183423074433,0.0903018555883035,0.03525957828400416,,0,0.0,0,-1.0312414512218222,0.0,0.0,1.0,,0,1366.0043198828564,14.0,5.886581653572322,0.7857027025403038,26,0.0,0.0,170.1164673388535,1.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-centralized_lookahead-n08-s1102-paired_nominal_v8,pilot,humanitarian,centralized_lookahead,reliable-nominal-p0.5-o0.5,1102,complete,0.03979089483618736,,True,,paired_nominal_v8,8.0,0.0,,,0,,0,0.0,0,-2.2737367544323206e-13,158.76999658839316,0,0.9999999988966093,7.548685434431242,0.9519964637305273,0.0,0,0.17207996401187475,0.23118718424322535,0.9442847095533133,0.0004682560804407622,,0,0.0,0,0.7815008348411494,0.0,0.0,1.0,,0,158.76999658839316,1.0,1.9053516097514525,1.1087229271607233,19,0.0,0.0,146.67514928224992,1.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-centralized_lookahead-n08-s1103-paired_compound_v8,pilot,humanitarian,centralized_lookahead,partition-compound-p1.0-o1.0,1103,complete,0.03985733538866043,ngo_01;transport_04;depot_06;agency_03,True,,paired_compound_v8,8.0,0.0,,0.0,0,,0,0.0,0,-1.1368683772161603e-13,766.2439129700471,0,0.9999999982002843,51.83898542920933,0.7454148546071613,0.0,0,0.24293556537157848,0.27080183423074433,-0.019821952261555476,0.03493540680359903,,0,0.0,0,-1.0771242950907314,0.0,0.0,1.0,,0,766.2439129700471,5.0,4.373903207991414,0.9252072913908688,25,0.0,0.0,142.95762691298785,1.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-centralized_lookahead-n08-s1103-paired_nominal_v8,pilot,humanitarian,centralized_lookahead,reliable-nominal-p0.5-o0.5,1103,complete,0.03501758351922035,,True,,paired_nominal_v8,8.0,0.0,,,0,,0,0.0,0,-1.1368683772161603e-13,110.780117307228,0,0.9999999989196251,4.318468997502367,0.9620834440865722,0.0,0,0.13446730537466933,0.23118718424322535,0.9484666433617482,0.00041057070930678363,,0,0.0,0,0.7873112339045722,0.0,0.0,1.0,,0,110.780117307228,1.0,1.3763806933638496,1.136990215771051,14,0.0,0.0,85.5266965641548,1.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-learned_no_entropy-n08-s1101-communication_loss,pilot,humanitarian,learned_no_entropy,partition-moderate-p0.5-o0.5,1101,complete,27.38410571962595,ngo_01,True,,communication_loss,8.0,0.0,,,1,,0,0.0,0,0.0,817.8599485505889,0,0.9999997472705955,101.75991773335684,0.06290310133863794,0.0,2,0.006553158241206773,0.3195312465222615,0.4398730550352786,0.01822418535718043,,1094,0.0,5,-0.09790907097611841,,,0.0,,0,817.8599485505889,11.0,12.607854464047362,0.31290303815628684,40,,,0.0,0.0,0.0,2787,40,27.329960640519857,a09a35458c702b33eeacc393d103063234e8bc28,47755
pilot-humanitarian-learned_no_entropy-n08-s1101-compound_stress_v2,pilot,humanitarian,learned_no_entropy,intermittent-compound-p1.0-o1.0,1101,complete,24.967544946819544,ngo_01;transport_04;depot_06;agency_03,True,,compound_stress_v2,8.0,0.0,,1.0,1,,0,0.0,0,0.0,1925.2578975808246,0,0.9999992695134271,177.785843591663,0.036999318312884305,0.0,0,0.010776462644376754,0.3195312465222615,-0.27519281869677625,0.024043809393760038,,644,0.0,5,-1.1725143140296599,,,0.0,,0,1925.2578975808246,11.0,12.899851437097222,0.2869991356912411,40,,,0.0,0.0,0.0,2556,40,24.9121238514781,a09a35458c702b33eeacc393d103063234e8bc28,42425
pilot-humanitarian-learned_no_entropy-n08-s1101-nominal,pilot,humanitarian,learned_no_entropy,reliable-nominal-p0.5-o0.5,1101,complete,20.311661787331104,,True,,nominal,8.0,0.0,,,0,,0,0.0,0,0.0,821.9006388123978,0,0.9999997568640037,99.6789717287103,0.06413207869645086,0.0,3,0.00625774035975504,0.22509015786347805,0.543627439655222,0.000745196207768442,,596,0.0,3,-0.09860710502544852,,,0.0,,0,821.9006388123978,11.0,12.633978210145571,0.31413201791245177,32,,,0.0,0.0,0.0,2231,32,20.26721002534032,a09a35458c702b33eeacc393d103063234e8bc28,37437
pilot-humanitarian-learned_no_entropy-n08-s1101-paired_compound_v8,pilot,humanitarian,learned_no_entropy,partition-compound-p1.0-o1.0,1101,complete,74.73904721438885,ngo_01;transport_04;depot_06;agency_03,True,,paired_compound_v8,8.0,0.047619047619047616,,1.0,17,,1,1.0,42,-1.1368683772161603e-13,3030.4023359341163,35,0.9999988074225793,229.0584042827636,0.028957192271408392,1.0,3,0.00972969571531813,0.27080183423074433,-0.2770932639276549,0.03486681956142268,3.0,20514,0.5384615384615384,65,-1.1700377800970898,0.0,0.0,0.0,0.13,2,3030.4023359341163,14.0,16.787067187675987,0.2789568941270532,71,20514.0,65.0,0.0,0.0,0.0,4561,75,74.5612944625318,a09a35458c702b33eeacc393d103063234e8bc28,116405
pilot-humanitarian-learned_no_entropy-n08-s1101-paired_nominal_v8,pilot,humanitarian,learned_no_entropy,reliable-nominal-p0.5-o0.5,1101,complete,93.9347281306982,,True,,paired_nominal_v8,8.0,0.22727272727272727,,,6,,5,1.0,44,-1.1368683772161603e-13,1921.199659154455,66,0.9999996146404515,127.25964153912608,0.050940928202986076,1.0,2,0.007223214354511466,0.23118718424322535,0.5378352985999018,0.0008438550970882915,1.0,20337,0.9850746268656716,67,-0.11130895320679222,0.0,0.0,0.0,0.125,10,1921.199659154455,14.0,16.43244336243733,0.30094083186309895,59,20337.0,67.0,0.0,0.0,0.0,5592,87,93.72111229225999,a09a35458c702b33eeacc393d103063234e8bc28,164752
pilot-humanitarian-learned_no_entropy-n08-s1101-single_disruption,pilot,humanitarian,learned_no_entropy,reliable-moderate-p0.5-o0.5,1101,complete,27.643527626991272,ngo_01,True,,single_disruption,8.0,0.0,,,0,,0,0.0,0,2.2737367544323206e-13,277.69571901573465,0,0.9999999972572404,43.84947562499061,0.603818108986803,0.0,2,0.06359726400038128,0.22509015786347805,0.6850086161022763,0.0006458367133993219,,396,0.0,4,0.20864533597988977,,,1.0,,0,277.69571901573465,1.0,5.345137391600835,0.6836086353397733,40,,,188.38811932249962,0.5454545454545454,0.0,2895,40,27.587649069726467,a09a35458c702b33eeacc393d103063234e8bc28,47282
pilot-humanitarian-learned_no_entropy-n08-s1101-single_disruption_route_v2,pilot,humanitarian,learned_no_entropy,reliable-moderate-p0.5-o0.5,1101,complete,29.040525436401367,ngo_01,True,,single_disruption_route_v2,8.0,0.0,,,0,,0,0.0,0,-1.1368683772161603e-13,1201.2903984696181,4,0.9999997581653217,99.3935575303962,0.06430439534719642,0.0,4,0.008758718815765839,0.22509015786347805,0.44147162113316213,0.000745196207768442,,810,1.0,4,-0.10048879766857406,,,0.0,,0,1201.2903984696181,11.0,12.54656340426149,0.3143043348885268,40,,,0.0,0.0,0.0,2803,40,28.982557825744152,a09a35458c702b33eeacc393d103063234e8bc28,49389
pilot-humanitarian-learned_no_entropy-n08-s1102-communication_loss,pilot,humanitarian,learned_no_entropy,partition-moderate-p0.5-o0.5,1102,complete,31.41975223645568,ngo_01,True,,communication_loss,8.0,0.0,,,1,,0,0.0,0,-2.2737367544323206e-13,757.9205708984624,2,0.9999999984969022,23.589840297997412,0.8156547692255142,0.0,2,0.10241470888042212,0.3137759497842679,0.7836860339101936,0.018273865104364996,,3023,0.2222222222222222,9,0.002051308868316004,,,1.0,,0,757.9205708984624,8.0,11.856158588069281,0.9531702175378386,39,,,143.94148361156826,1.0,1.0,3046,40,31.36288334429264,a09a35458c702b33eeacc393d103063234e8bc28,48112
pilot-humanitarian-learned_no_entropy-n08-s1102-compound_stress_v2,pilot,humanitarian,learned_no_entropy,intermittent-compound-p1.0-o1.0,1102,complete,24.731690887361765,ngo_01;transport_04;depot_06;agency_03,True,,compound_stress_v2,8.0,0.0,,0.0,0,,0,0.0,0,-1.1368683772161603e-13,2368.781547897816,0,0.9999973037633727,222.83503028769425,0.019258409296034732,0.0,5,0.0072023033409497695,0.3137759497842679,-9.681672803305008e-05,0.024093489140944602,,991,0.0,5,-1.0197020190583967,,,0.0,,0,2368.781547897816,11.0,14.351507705026751,0.2692577352368779,40,,,0.0,0.0,0.0,2583,40,24.67626430094242,a09a35458c702b33eeacc393d103063234e8bc28,42940
pilot-humanitarian-learned_no_entropy-n08-s1102-nominal,pilot,humanitarian,learned_no_entropy,reliable-nominal-p0.5-o0.5,1102,complete,22.82856146991253,,True,,nominal,8.0,0.0,,,1,,0,0.0,0,2.2737367544323206e-13,1001.8973334496635,3,0.9999991924162001,119.97355762773083,0.035188927089461065,0.0,2,0.004116430168294306,0.22509015786347805,0.5758257665215853,0.0007948759549530044,,1390,0.6,5,-0.2593694525182245,,,0.0,,0,1001.8973334496635,11.0,14.293683381635502,0.2851887251935111,31,,,0.0,0.0,0.0,2292,32,22.78231531009078,a09a35458c702b33eeacc393d103063234e8bc28,37984
pilot-humanitarian-learned_no_entropy-n08-s1102-paired_compound_v8,pilot,humanitarian,learned_no_entropy,partition-compound-p1.0-o1.0,1102,complete,64.3776502199471,ngo_01;transport_04;depot_06;agency_03,True,,paired_compound_v8,8.0,0.05555555555555555,,1.0,17,,1,1.0,36,-1.1368683772161603e-13,3790.181219591698,32,0.9999958743769465,276.68163565180345,0.01556877103044926,1.0,2,0.0066158400808057965,0.27080183423074433,-0.0001900626382305981,0.03536224112001583,1.0,22748,0.4155844155844156,77,-1.0196282262930851,0.0,0.0,0.0,0.125,2,3790.181219591698,14.0,18.157830294599346,0.2655677396246859,59,22748.0,77.0,0.0,0.0,0.0,4304,66,64.20492892339826,a09a35458c702b33eeacc393d103063234e8bc28,106062
pilot-humanitarian-learned_no_entropy-n08-s1102-paired_nominal_v8,pilot,humanitarian,learned_no_entropy,reliable-nominal-p0.5-o0.5,1102,complete,81.60882888361812,,True,,paired_nominal_v8,8.0,0.047619047619047616,,,4,,1,0.84,50,-2.2737367544323206e-13,2368.2901728452903,54,0.9999987084921075,152.8769771404483,0.027826026044785304,1.0,4,0.0050297472131530145,0.23118718424322535,0.5716572908378134,0.0008183506921293623,1.0,17257,0.9818181818181818,55,-0.27772009115559676,0.0,0.0,0.0,0.125,2,2368.2901728452903,14.0,17.950378010977786,0.2778257031678122,73,17257.0,55.0,0.0,0.0,0.0,5171,78,81.40676931291819,a09a35458c702b33eeacc393d103063234e8bc28,150432
pilot-humanitarian-learned_no_entropy-n08-s1102-single_disruption,pilot,humanitarian,learned_no_entropy,reliable-moderate-p0.5-o0.5,1102,complete,28.651052944362164,ngo_01,True,,single_disruption,8.0,0.0,,,0,,0,0.0,0,0.0,1025.7202054040918,2,0.9999991730673368,121.45438090903333,0.034774808503333296,0.0,3,0.004273569747582057,0.22509015786347805,0.4962798568458193,0.0007948759549530044,,606,0.6666666666666666,3,-0.2647296600754994,,,0.0,,0,1025.7202054040918,11.0,14.30884461361998,0.2847746017701675,38,,,0.0,0.0,0.0,2891,40,28.596386563032866,a09a35458c702b33eeacc393d103063234e8bc28,48122
pilot-humanitarian-learned_no_entropy-n08-s1102-single_disruption_route_v2,pilot,humanitarian,learned_no_entropy,reliable-moderate-p0.5-o0.5,1102,complete,25.11758203804493,ngo_01,True,,single_disruption_route_v2,8.0,0.0,,,0,,0,0.0,0,1.1368683772161603e-13,1483.9081017923163,0,0.9999992293712154,117.0951307106209,0.036022779460995746,0.0,5,0.006019886214960399,0.22509015786347805,0.4966964212883169,0.0007948759549530044,,981,0.0,5,-0.273025783379412,,,0.0,,0,1483.9081017923163,11.0,14.166334683698834,0.2860225868037996,40,,,0.0,0.0,0.0,2689,40,25.059934079647064,a09a35458c702b33eeacc393d103063234e8bc28,49098
pilot-humanitarian-learned_no_entropy-n08-s1103-communication_loss,pilot,humanitarian,learned_no_entropy,partition-moderate-p0.5-o0.5,1103,complete,31.404202599078417,ngo_01,True,,communication_loss,8.0,0.0,,,1,,0,0.0,0,-1.1368683772161603e-13,422.8075805109579,3,0.9999999989999999,0.0,1.0000000000000002,0.0,2,0.09619292439094657,0.3195312465222615,0.8565807192687378,0.018077404804596044,,3095,0.3333333333333333,9,-0.012783987603084496,,,1.0,,0,422.8075805109579,8.0,9.035815430965618,1.0292285234015484,39,,,201.85915940111977,1.0,1.0,3201,40,31.349034942686558,a09a35458c702b33eeacc393d103063234e8bc28,48242
pilot-humanitarian-learned_no_entropy-n08-s1103-compound_stress_v2,pilot,humanitarian,learned_no_entropy,intermittent-compound-p1.0-o1.0,1103,complete,24.39521674439311,ngo_01;transport_04;depot_06;agency_03,True,,compound_stress_v2,8.0,0.0,,0.0,0,,0,0.0,0,0.0,1555.5197647382322,0,0.9999995680111219,147.89863603420594,0.04811313138213713,0.0,5,0.01301796966666524,0.3195312465222615,-0.27919482523589806,0.024043809393760038,,989,0.0,5,-0.9731926289292065,,,0.0,,0,1555.5197647382322,11.0,12.23308301436571,0.29811302338491763,40,,,0.0,0.0,0.0,2600,40,24.338866971433163,a09a35458c702b33eeacc393d103063234e8bc28,42902
pilot-humanitarian-learned_no_entropy-n08-s1103-nominal,pilot,humanitarian,learned_no_entropy,reliable-nominal-p0.5-o0.5,1103,complete,20.73695145174861,,True,,nominal,8.0,0.0,,,0,,0,0.0,0,1.1368683772161603e-13,651.6165286308233,0,0.999999857900637,81.63694657883457,0.08388878485657263,0.0,3,0.007521053705511368,0.22509015786347805,0.5563656678295572,0.000745196207768442,,596,0.0,3,-0.24947338862399254,,,0.0,,0,651.6165286308233,11.0,11.801016633440614,0.33388874933173185,32,,,0.0,0.0,0.0,2218,32,20.691361855715513,a09a35458c702b33eeacc393d103063234e8bc28,37422
pilot-humanitarian-learned_no_entropy-n08-s1103-paired_compound_v8,pilot,humanitarian,learned_no_entropy,partition-compound-p1.0-o1.0,1103,complete,56.00899887830019,ngo_01;transport_04;depot_06;agency_03,True,,paired_compound_v8,8.0,0.15,,1.0,16,,3,1.0,40,-1.1368683772161603e-13,2586.710588002819,35,0.9999992580722217,196.14586864646543,0.03671292803836346,1.0,2,0.01196498282040034,0.27080183423074433,-0.2789935409506332,0.03503273855318511,1.3333333333333333,20375,0.5303030303030303,66,-0.9729646248623309,0.0,0.0,0.0,0.0,6,2586.710588002819,14.0,16.03381294514103,0.2867127425564189,61,20375.0,66.0,0.0,0.0,0.0,3881,63,55.85038297995925,a09a35458c702b33eeacc393d103063234e8bc28,100002
pilot-humanitarian-learned_no_entropy-n08-s1103-paired_nominal_v8,pilot,humanitarian,learned_no_entropy,reliable-nominal-p0.5-o0.5,1103,complete,84.94264548644423,,True,,paired_nominal_v8,8.0,0.3684210526315789,,,6,,10,0.9285714285714286,42,-1.1368683772161603e-13,1482.6843272155422,61,0.999999974320791,91.41848247545181,0.19733729608666079,1.0,3,0.027581198510166643,0.23118718424322535,0.6064995060030094,0.0007941326729342543,1.5714285714285714,17316,0.9104477611940298,67,-0.0982751263849868,0.0,0.0,1.0,0.125,8,1482.6843272155422,14.0,14.93556393404918,0.43130720878236,68,17316.0,67.0,18.257303613023275,1.0,0.16666666666666666,4854,78,84.74282348528503,a09a35458c702b33eeacc393d103063234e8bc28,144843
pilot-humanitarian-learned_no_entropy-n08-s1103-single_disruption,pilot,humanitarian,learned_no_entropy,reliable-moderate-p0.5-o0.5,1103,complete,27.50451985001564,ngo_01,True,,single_disruption,8.0,0.0,,,0,,0,0.0,0,0.0,656.8705684358148,0,0.9999998536499635,82.95995397069953,0.0826615511679121,0.0,2,0.00782073345949339,0.22509015786347805,0.47123183783926303,0.000745196207768442,,396,0.0,4,-0.24039039251076016,,,0.0,,0,656.8705684358148,11.0,11.799375762083066,0.33266151458040294,40,,,0.0,0.0,0.0,2832,40,27.448977954685688,a09a35458c702b33eeacc393d103063234e8bc28,47220
pilot-humanitarian-learned_no_entropy-n08-s1103-single_disruption_route_v2,pilot,humanitarian,learned_no_entropy,reliable-moderate-p0.5-o0.5,1103,complete,33.67890214174986,ngo_01,True,,single_disruption_route_v2,8.0,0.0,,,1,,0,0.0,0,1.1368683772161603e-13,999.4023814407022,6,0.9999998538988244,82.88303073047832,0.08273192185265496,0.0,0,0.01096082647685665,0.22509015786347805,0.47705726065500675,0.000745196207768442,,2672,0.6666666666666666,9,-0.21885942772291295,,,0.0,,0,999.4023814407022,11.0,11.862370688856586,0.3327318853273611,39,,,0.0,0.0,0.0,2725,40,33.61815597862005,a09a35458c702b33eeacc393d103063234e8bc28,49948
pilot-humanitarian-scripted_independent-n08-s1101-communication_loss,pilot,humanitarian,scripted_independent,partition-moderate-p0.5-o0.5,1101,complete,0.017670150846242905,ngo_01,True,,communication_loss,8.0,0.09090909090909091,,,0,,2,0.4772727272727273,44,-4.547473508864641e-13,386.59236980737813,6,0.9999999982225045,27.268233239220155,0.7500595469160859,1.0,2,0.0785801319333888,0.3195312465222615,0.74391581032618,0.01822418535718043,2.5,8045,0.21428571428571427,28,0.17591926825220333,,,1.0,0.125,4,386.59236980737813,11.0,7.522962315192694,0.9245560614448797,40,,,82.3734859516481,1.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-scripted_independent-n08-s1101-compound_stress_v2,pilot,humanitarian,scripted_independent,intermittent-compound-p1.0-o1.0,1101,complete,0.020915962755680084,ngo_01;transport_04;depot_06;agency_03,True,,compound_stress_v2,8.0,0.25,,0.0,0,,4,0.75,32,0.0,1887.8649211133245,9,0.9999992585760074,179.16282143167186,0.03672539885091729,1.0,0,0.010894211196101468,0.3195312465222615,-0.27525754895994986,0.024043809393760038,3.0,7429,0.375,24,-1.172429961852281,,,0.0,0.25,8,1887.8649211133245,11.0,12.887065671642983,0.28672521349491914,37,,,0.0,0.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-scripted_independent-n08-s1101-nominal,pilot,humanitarian,scripted_independent,reliable-nominal-p0.5-o0.5,1101,complete,0.018046047538518906,,True,,nominal,8.0,0.16666666666666666,,,0,,3,0.7222222222222222,36,2.2737367544323206e-13,594.7846862672055,19,0.999999996457005,50.14083368874063,0.5312693139337064,1.0,0,0.05220764847389357,0.22509015786347805,0.7587061084393887,0.000745196207768442,4.0,6752,0.7916666666666666,24,0.43089855702675117,,,1.0,0.12666666666666668,6,594.7846862672055,11.0,10.355177954993684,0.729932604363942,32,,,54.91565730109874,1.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-scripted_independent-n08-s1101-paired_compound_v8,pilot,humanitarian,scripted_independent,partition-compound-p1.0-o1.0,1101,complete,0.0482708215713501,ngo_01;transport_04;depot_06;agency_03,True,,paired_compound_v8,8.0,0.6,,1.0,8,,5,1.0,20,-1.1368683772161603e-13,2860.698335934116,29,0.9999997120741537,221.98740428276358,0.05893314410320743,1.0,4,0.019801697426216475,0.27080183423074433,-0.2700096078886935,0.03486681956142268,1.8333333333333333,16614,0.5178571428571429,56,-1.179268729909325,0.0,0.0,1.0,0.2708333333333333,12,2860.698335934116,14.0,15.593930593506766,0.30676149725861424,65,16614.0,56.0,5.12250818368161,1.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-scripted_independent-n08-s1101-paired_nominal_v8,pilot,humanitarian,scripted_independent,reliable-nominal-p0.5-o0.5,1101,complete,0.04659322276711464,,True,,paired_nominal_v8,8.0,0.35,,,0,,2,0.975,40,-2.2737367544323206e-13,1353.819259154455,33,0.9999999930231753,83.32484153912607,0.37859170580452245,1.0,4,0.05368274863326711,0.23118718424322535,0.6876274244936877,0.0008438550970882915,1.8571428571428572,11977,0.868421052631579,38,0.2515720610872457,0.0,0.0,1.0,0.125,14,1353.819259154455,14.0,12.06931181634579,0.6016322246434879,54,11977.0,38.0,36.15005418125155,1.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-scripted_independent-n08-s1101-single_disruption,pilot,humanitarian,scripted_independent,reliable-moderate-p0.5-o0.5,1101,complete,0.018759243190288544,ngo_01,True,,single_disruption,8.0,0.19047619047619047,,,0,,4,0.6904761904761905,42,4.547473508864641e-13,308.0506418445111,24,0.9999999989999999,0.0,1.0000000000000002,1.0,0,0.09911059664539643,0.22509015786347805,0.8451124582877556,0.0006458367133993219,3.0,8046,0.8275862068965517,29,0.11998732234595372,,,1.0,0.125,8,308.0506418445111,5.0,6.835299514494483,1.1490687126555583,40,,,105.13329804718876,1.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-scripted_independent-n08-s1101-single_disruption_route_v2,pilot,humanitarian,scripted_independent,reliable-moderate-p0.5-o0.5,1101,complete,0.021736811846494675,ngo_01,True,,single_disruption_route_v2,8.0,0.16,,,0,,4,0.9,50,0.0,1150.890745308263,28,0.9999997684775171,97.10410371621691,0.06572087912490349,1.0,0,0.008705259418938268,0.22509015786347805,0.44315879727907814,0.000745196207768442,3.0,10825,0.8484848484848485,33,-0.09060319088893348,,,0.0,0.125,8,1150.890745308263,11.0,12.484198421490612,0.3157208212442828,40,,,0.0,0.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-scripted_independent-n08-s1102-communication_loss,pilot,humanitarian,scripted_independent,partition-moderate-p0.5-o0.5,1102,complete,0.01816975325345993,ngo_01,True,,communication_loss,8.0,0.0,,,0,,0,0.62,50,1.1368683772161603e-13,1083.2307333565493,6,0.999999048854561,130.57430297702942,0.032424727027439676,0.0,0,0.004283282781291784,0.3137759497842679,0.49716724731378314,0.018273865104364996,,7886,0.24,25,-0.25284375952319066,,,0.0,,0,1083.2307333565493,11.0,14.347369181159792,0.28242448924107993,36,,,0.0,0.0,0.0,0,0,0.0,mock-v2,0
pilot-humanitarian-scripted_independent-n08-s1102-compound_stress_v2,pilot,humanitarian,scripted_independent,intermittent-compound-p1.0-o1.0,1102,complete,0.020311396569013596,ngo_01;transport_04;depot_06;agency_03,True,,compound_stress_v2,8.0,0.0,,0.0,0,,0,0.6875,32,0.0,2279.233608323587,10,0.999997593519093,210.2792860455748,0.0203848850713403,0.0,0,0.007243402982407085,0.3137759497842679,0.0022142034720502024,0.024093489140944602,,6466,0.5555555555555556,18,-1.0197245485739028,,,0.0,,0,2279.233608323587,11.0,14.347956126650743,0.27038428345111354,36,,,0.0,0.0,0.0,0,0,0.0,mock-v2,0
