application,scenario_name,seed,n_agents,option,option_name,option_proportion_difference_doet_minus_nonentropy,doet_rl_option_proportion,learned_no_entropy_option_proportion,doet_rl_decision_count,learned_no_entropy_decision_count,doet_rl_training_seed,learned_no_entropy_training_seed,panel_option_total_variation_distance
humanitarian,communication_partition,8102,10,6,request_reallocation,0.027210884353741527,0.40816326530612246,0.38095238095238093,49,105,7303,7303,0.3551020408163265
humanitarian,communication_partition,8102,10,7,emergency,0.0585034013605442,0.16326530612244897,0.10476190476190476,49,105,7303,7303,0.3551020408163265
humanitarian,communication_partition,8102,10,8,silent,0.021768707482993192,0.04081632653061224,0.01904761904761905,49,105,7303,7303,0.3551020408163265
humanitarian,communication_partition,8103,10,0,continue,0.3431568431568432,0.4090909090909091,0.06593406593406594,44,91,7304,7304,0.5112387612387612
humanitarian,communication_partition,8103,10,1,request_info,-0.03296703296703297,0.0,0.03296703296703297,44,91,7304,7304,0.5112387612387612
humanitarian,communication_partition,8103,10,2,disclose_summary,0.0,0.0,0.0,44,91,7304,7304,0.5112387612387612
humanitarian,communication_partition,8103,10,3,negotiate,-0.1978021978021978,0.0,0.1978021978021978,44,91,7304,7304,0.5112387612387612
humanitarian,communication_partition,8103,10,4,respond_offer,-0.12087912087912088,0.0,0.12087912087912088,44,91,7304,7304,0.5112387612387612
humanitarian,communication_partition,8103,10,5,propose_coalition,-0.07467532467532467,0.06818181818181818,0.14285714285714285,44,91,7304,7304,0.5112387612387612
humanitarian,communication_partition,8103,10,6,request_reallocation,0.16808191808191808,0.4318181818181818,0.26373626373626374,44,91,7304,7304,0.5112387612387612
humanitarian,communication_partition,8103,10,7,emergency,-0.08491508491508493,0.09090909090909091,0.17582417582417584,44,91,7304,7304,0.5112387612387612
humanitarian,communication_partition,8103,10,8,silent,0.0,0.0,0.0,44,91,7304,7304,0.5112387612387612
humanitarian,communication_partition,8104,10,0,continue,0.406981981981982,0.425,0.018018018018018018,40,111,7305,7305,0.5756756756756756
humanitarian,communication_partition,8104,10,1,request_info,-0.02702702702702703,0.0,0.02702702702702703,40,111,7305,7305,0.5756756756756756
humanitarian,communication_partition,8104,10,2,disclose_summary,0.0,0.0,0.0,40,111,7305,7305,0.5756756756756756
humanitarian,communication_partition,8104,10,3,negotiate,-0.21621621621621623,0.0,0.21621621621621623,40,111,7305,7305,0.5756756756756756
humanitarian,communication_partition,8104,10,4,respond_offer,-0.27927927927927926,0.0,0.27927927927927926,40,111,7305,7305,0.5756756756756756
humanitarian,communication_partition,8104,10,5,propose_coalition,-0.05315315315315314,0.1,0.15315315315315314,40,111,7305,7305,0.5756756756756756
humanitarian,communication_partition,8104,10,6,request_reallocation,0.09977477477477478,0.325,0.22522522522522523,40,111,7305,7305,0.5756756756756756
humanitarian,communication_partition,8104,10,7,emergency,0.06891891891891891,0.15,0.08108108108108109,40,111,7305,7305,0.5756756756756756
humanitarian,communication_partition,8104,10,8,silent,0.0,0.0,0.0,40,111,7305,7305,0.5756756756756756
humanitarian,communication_partition,8105,10,0,continue,0.3640552995391705,0.42857142857142855,0.06451612903225806,35,93,7301,7301,0.4165898617511521
humanitarian,communication_partition,8105,10,1,request_info,-0.043010752688172046,0.0,0.043010752688172046,35,93,7301,7301,0.4165898617511521
humanitarian,communication_partition,8105,10,2,disclose_summary,0.0,0.0,0.0,35,93,7301,7301,0.4165898617511521
humanitarian,communication_partition,8105,10,3,negotiate,-0.1827956989247312,0.0,0.1827956989247312,35,93,7301,7301,0.4165898617511521
humanitarian,communication_partition,8105,10,4,respond_offer,-0.11827956989247312,0.0,0.11827956989247312,35,93,7301,7301,0.4165898617511521
humanitarian,communication_partition,8105,10,5,propose_coalition,-0.07188940092165899,0.05714285714285714,0.12903225806451613,35,93,7301,7301,0.4165898617511521
humanitarian,communication_partition,8105,10,6,request_reallocation,0.02396313364055297,0.3142857142857143,0.2903225806451613,35,93,7301,7301,0.4165898617511521
humanitarian,communication_partition,8105,10,7,emergency,-0.0006144393241167556,0.17142857142857143,0.17204301075268819,35,93,7301,7301,0.4165898617511521
humanitarian,communication_partition,8105,10,8,silent,0.02857142857142857,0.02857142857142857,0.0,35,93,7301,7301,0.4165898617511521
humanitarian,communication_partition,8106,10,0,continue,0.4554112554112554,0.4857142857142857,0.030303030303030304,35,99,7302,7302,0.45685425685425685
humanitarian,communication_partition,8106,10,1,request_info,-0.020202020202020204,0.0,0.020202020202020204,35,99,7302,7302,0.45685425685425685
humanitarian,communication_partition,8106,10,2,disclose_summary,0.0,0.0,0.0,35,99,7302,7302,0.45685425685425685
humanitarian,communication_partition,8106,10,3,negotiate,-0.23232323232323232,0.0,0.23232323232323232,35,99,7302,7302,0.45685425685425685
humanitarian,communication_partition,8106,10,4,respond_offer,-0.050505050505050504,0.0,0.050505050505050504,35,99,7302,7302,0.45685425685425685
humanitarian,communication_partition,8106,10,5,propose_coalition,-0.023665223665223674,0.05714285714285714,0.08080808080808081,35,99,7302,7302,0.45685425685425685
humanitarian,communication_partition,8106,10,6,request_reallocation,-0.13015873015873014,0.3142857142857143,0.4444444444444444,35,99,7302,7302,0.45685425685425685
humanitarian,communication_partition,8106,10,7,emergency,0.0014430014430014404,0.14285714285714285,0.1414141414141414,35,99,7302,7302,0.45685425685425685
humanitarian,communication_partition,8106,10,8,silent,0.0,0.0,0.0,35,99,7302,7302,0.45685425685425685
humanitarian,communication_partition,8107,10,0,continue,0.369496855345912,0.4166666666666667,0.04716981132075472,36,106,7303,7303,0.4004192872117401
humanitarian,communication_partition,8107,10,1,request_info,-0.02830188679245283,0.0,0.02830188679245283,36,106,7303,7303,0.4004192872117401
humanitarian,communication_partition,8107,10,2,disclose_summary,0.0,0.0,0.0,36,106,7303,7303,0.4004192872117401
humanitarian,communication_partition,8107,10,3,negotiate,-0.2358490566037736,0.0,0.2358490566037736,36,106,7303,7303,0.4004192872117401
humanitarian,communication_partition,8107,10,4,respond_offer,0.0,0.0,0.0,36,106,7303,7303,0.4004192872117401
humanitarian,communication_partition,8107,10,5,propose_coalition,-0.09591194968553458,0.08333333333333333,0.1792452830188679,36,106,7303,7303,0.4004192872117401
humanitarian,communication_partition,8107,10,6,request_reallocation,0.0031446540880503138,0.3333333333333333,0.330188679245283,36,106,7303,7303,0.4004192872117401
humanitarian,communication_partition,8107,10,7,emergency,-0.04035639412997902,0.1388888888888889,0.1792452830188679,36,106,7303,7303,0.4004192872117401
humanitarian,communication_partition,8107,10,8,silent,0.027777777777777776,0.027777777777777776,0.0,36,106,7303,7303,0.4004192872117401
humanitarian,communication_partition,8108,10,0,continue,0.38989898989898986,0.4444444444444444,0.05454545454545454,36,110,7304,7304,0.4792929292929293
humanitarian,communication_partition,8108,10,1,request_info,-0.02727272727272727,0.0,0.02727272727272727,36,110,7304,7304,0.4792929292929293
humanitarian,communication_partition,8108,10,2,disclose_summary,0.0,0.0,0.0,36,110,7304,7304,0.4792929292929293
humanitarian,communication_partition,8108,10,3,negotiate,-0.23636363636363636,0.0,0.23636363636363636,36,110,7304,7304,0.4792929292929293
humanitarian,communication_partition,8108,10,4,respond_offer,-0.13636363636363635,0.0,0.13636363636363635,36,110,7304,7304,0.4792929292929293
humanitarian,communication_partition,8108,10,5,propose_coalition,-0.07222222222222223,0.027777777777777776,0.1,36,110,7304,7304,0.4792929292929293
humanitarian,communication_partition,8108,10,6,request_reallocation,0.08939393939393941,0.4166666666666667,0.32727272727272727,36,110,7304,7304,0.4792929292929293
humanitarian,communication_partition,8108,10,7,emergency,-0.007070707070707075,0.1111111111111111,0.11818181818181818,36,110,7304,7304,0.4792929292929293
humanitarian,communication_partition,8108,10,8,silent,0.0,0.0,0.0,36,110,7304,7304,0.4792929292929293
humanitarian,communication_partition,8109,10,0,continue,0.3733970329394015,0.4146341463414634,0.041237113402061855,41,97,7305,7305,0.5416142821222026
humanitarian,communication_partition,8109,10,1,request_info,-0.030927835051546393,0.0,0.030927835051546393,41,97,7305,7305,0.5416142821222026
humanitarian,communication_partition,8109,10,2,disclose_summary,0.0,0.0,0.0,41,97,7305,7305,0.5416142821222026
humanitarian,communication_partition,8109,10,3,negotiate,-0.26804123711340205,0.0,0.26804123711340205,41,97,7305,7305,0.5416142821222026
humanitarian,communication_partition,8109,10,4,respond_offer,-0.041237113402061855,0.0,0.041237113402061855,41,97,7305,7305,0.5416142821222026
humanitarian,communication_partition,8109,10,5,propose_coalition,-0.14432989690721648,0.0,0.14432989690721648,41,97,7305,7305,0.5416142821222026
humanitarian,communication_partition,8109,10,6,request_reallocation,0.16821724918280112,0.4878048780487805,0.31958762886597936,41,97,7305,7305,0.5416142821222026
humanitarian,communication_partition,8109,10,7,emergency,-0.057078199647975864,0.0975609756097561,0.15463917525773196,41,97,7305,7305,0.5416142821222026
humanitarian,communication_partition,8109,10,8,silent,0.0,0.0,0.0,41,97,7305,7305,0.5416142821222026
humanitarian,communication_partition,8110,10,0,continue,0.3453996983408748,0.38461538461538464,0.0392156862745098,39,102,7301,7301,0.41251885369532426
humanitarian,communication_partition,8110,10,1,request_info,-0.0392156862745098,0.0,0.0392156862745098,39,102,7301,7301,0.41251885369532426
humanitarian,communication_partition,8110,10,2,disclose_summary,0.0,0.0,0.0,39,102,7301,7301,0.41251885369532426
humanitarian,communication_partition,8110,10,3,negotiate,-0.19607843137254902,0.0,0.19607843137254902,39,102,7301,7301,0.41251885369532426
humanitarian,communication_partition,8110,10,4,respond_offer,-0.09803921568627451,0.0,0.09803921568627451,39,102,7301,7301,0.41251885369532426
humanitarian,communication_partition,8110,10,5,propose_coalition,-0.05052790346907993,0.07692307692307693,0.12745098039215685,39,102,7301,7301,0.41251885369532426
humanitarian,communication_partition,8110,10,6,request_reallocation,0.04147812971342385,0.38461538461538464,0.3431372549019608,39,102,7301,7301,0.41251885369532426
humanitarian,communication_partition,8110,10,7,emergency,-0.02865761689291102,0.1282051282051282,0.1568627450980392,39,102,7301,7301,0.41251885369532426
humanitarian,communication_partition,8110,10,8,silent,0.02564102564102564,0.02564102564102564,0.0,39,102,7301,7301,0.41251885369532426
humanitarian,communication_partition,8111,10,0,continue,0.3882783882783883,0.41025641025641024,0.02197802197802198,39,91,7302,7302,0.4139194139194139
humanitarian,communication_partition,8111,10,1,request_info,-0.03296703296703297,0.0,0.03296703296703297,39,91,7302,7302,0.4139194139194139
humanitarian,communication_partition,8111,10,2,disclose_summary,0.0,0.0,0.0,39,91,7302,7302,0.4139194139194139
humanitarian,communication_partition,8111,10,3,negotiate,-0.26373626373626374,0.0,0.26373626373626374,39,91,7302,7302,0.4139194139194139
humanitarian,communication_partition,8111,10,4,respond_offer,-0.04395604395604396,0.0,0.04395604395604396,39,91,7302,7302,0.4139194139194139
humanitarian,communication_partition,8111,10,5,propose_coalition,-0.05860805860805861,0.05128205128205128,0.10989010989010989,39,91,7302,7302,0.4139194139194139
humanitarian,communication_partition,8111,10,6,request_reallocation,0.025641025641025605,0.41025641025641024,0.38461538461538464,39,91,7302,7302,0.4139194139194139
humanitarian,communication_partition,8111,10,7,emergency,-0.014652014652014655,0.1282051282051282,0.14285714285714285,39,91,7302,7302,0.4139194139194139
humanitarian,communication_partition,8111,10,8,silent,0.0,0.0,0.0,39,91,7302,7302,0.4139194139194139
humanitarian,communication_partition,8112,10,0,continue,0.2726495726495727,0.3111111111111111,0.038461538461538464,45,104,7303,7303,0.48333333333333334
humanitarian,communication_partition,8112,10,1,request_info,-0.028846153846153848,0.0,0.028846153846153848,45,104,7303,7303,0.48333333333333334
humanitarian,communication_partition,8112,10,2,disclose_summary,0.0,0.0,0.0,45,104,7303,7303,0.48333333333333334
humanitarian,communication_partition,8112,10,3,negotiate,-0.21153846153846154,0.0,0.21153846153846154,45,104,7303,7303,0.48333333333333334
humanitarian,communication_partition,8112,10,4,respond_offer,-0.009615384615384616,0.0,0.009615384615384616,45,104,7303,7303,0.48333333333333334
humanitarian,communication_partition,8112,10,5,propose_coalition,-0.18696581196581197,0.1111111111111111,0.2980769230769231,45,104,7303,7303,0.48333333333333334
humanitarian,communication_partition,8112,10,6,request_reallocation,0.16623931623931623,0.37777777777777777,0.21153846153846154,45,104,7303,7303,0.48333333333333334
humanitarian,communication_partition,8112,10,7,emergency,-0.04636752136752137,0.15555555555555556,0.20192307692307693,45,104,7303,7303,0.48333333333333334
humanitarian,communication_partition,8112,10,8,silent,0.044444444444444446,0.044444444444444446,0.0,45,104,7303,7303,0.48333333333333334
humanitarian,communication_partition,8113,10,0,continue,0.509994288977727,0.5294117647058824,0.019417475728155338,34,103,7304,7304,0.509994288977727
humanitarian,communication_partition,8113,10,1,request_info,-0.02912621359223301,0.0,0.02912621359223301,34,103,7304,7304,0.509994288977727
humanitarian,communication_partition,8113,10,2,disclose_summary,0.0,0.0,0.0,34,103,7304,7304,0.509994288977727
humanitarian,communication_partition,8113,10,3,negotiate,-0.22330097087378642,0.0,0.22330097087378642,34,103,7304,7304,0.509994288977727
humanitarian,communication_partition,8113,10,4,respond_offer,-0.04854368932038835,0.0,0.04854368932038835,34,103,7304,7304,0.509994288977727
humanitarian,communication_partition,8113,10,5,propose_coalition,-0.10651056539120501,0.029411764705882353,0.13592233009708737,34,103,7304,7304,0.509994288977727
humanitarian,communication_partition,8113,10,6,request_reallocation,-0.025699600228440866,0.35294117647058826,0.3786407766990291,34,103,7304,7304,0.509994288977727
humanitarian,communication_partition,8113,10,7,emergency,-0.07681324957167333,0.08823529411764706,0.1650485436893204,34,103,7304,7304,0.509994288977727
humanitarian,communication_partition,8113,10,8,silent,0.0,0.0,0.0,34,103,7304,7304,0.509994288977727
humanitarian,communication_partition,8114,10,0,continue,0.4169062679700978,0.4594594594594595,0.0425531914893617,37,94,7305,7305,0.4810235767682576
humanitarian,communication_partition,8114,10,1,request_info,-0.031914893617021274,0.0,0.031914893617021274,37,94,7305,7305,0.4810235767682576
humanitarian,communication_partition,8114,10,2,disclose_summary,0.0,0.0,0.0,37,94,7305,7305,0.4810235767682576
humanitarian,communication_partition,8114,10,3,negotiate,-0.2127659574468085,0.0,0.2127659574468085,37,94,7305,7305,0.4810235767682576
humanitarian,communication_partition,8114,10,4,respond_offer,-0.11702127659574468,0.0,0.11702127659574468,37,94,7305,7305,0.4810235767682576
humanitarian,communication_partition,8114,10,5,propose_coalition,-0.0523289246693502,0.05405405405405406,0.10638297872340426,37,94,7305,7305,0.4810235767682576
humanitarian,communication_partition,8114,10,6,request_reallocation,0.06411730879815986,0.35135135135135137,0.2872340425531915,37,94,7305,7305,0.4810235767682576
humanitarian,communication_partition,8114,10,7,emergency,-0.06699252443933293,0.13513513513513514,0.20212765957446807,37,94,7305,7305,0.4810235767682576
humanitarian,communication_partition,8114,10,8,silent,0.0,0.0,0.0,37,94,7305,7305,0.4810235767682576
humanitarian,communication_partition,8115,10,0,continue,0.356507864144062,0.36585365853658536,0.009345794392523364,41,107,7301,7301,0.5058126282197402
humanitarian,communication_partition,8115,10,1,request_info,-0.037383177570093455,0.0,0.037383177570093455,41,107,7301,7301,0.5058126282197402
humanitarian,communication_partition,8115,10,2,disclose_summary,0.0,0.0,0.0,41,107,7301,7301,0.5058126282197402
humanitarian,communication_partition,8115,10,3,negotiate,-0.21495327102803738,0.0,0.21495327102803738,41,107,7301,7301,0.5058126282197402
humanitarian,communication_partition,8115,10,4,respond_offer,-0.11214953271028037,0.0,0.11214953271028037,41,107,7301,7301,0.5058126282197402
humanitarian,communication_partition,8115,10,5,propose_coalition,-0.10439936175062685,0.07317073170731707,0.17757009345794392,41,107,7301,7301,0.5058126282197402
humanitarian,communication_partition,8115,10,6,request_reallocation,0.12491452017323912,0.4146341463414634,0.2897196261682243,41,107,7301,7301,0.5058126282197402
humanitarian,communication_partition,8115,10,7,emergency,-0.03692728516070207,0.12195121951219512,0.1588785046728972,41,107,7301,7301,0.5058126282197402
humanitarian,communication_partition,8115,10,8,silent,0.024390243902439025,0.024390243902439025,0.0,41,107,7301,7301,0.5058126282197402
humanitarian,communication_partition,8116,10,0,continue,0.4801980198019802,0.5,0.019801980198019802,34,101,7302,7302,0.4801980198019802
humanitarian,communication_partition,8116,10,1,request_info,-0.0297029702970297,0.0,0.0297029702970297,34,101,7302,7302,0.4801980198019802
humanitarian,communication_partition,8116,10,2,disclose_summary,0.0,0.0,0.0,34,101,7302,7302,0.4801980198019802
humanitarian,communication_partition,8116,10,3,negotiate,-0.2079207920792079,0.0,0.2079207920792079,34,101,7302,7302,0.4801980198019802
humanitarian,communication_partition,8116,10,4,respond_offer,-0.019801980198019802,0.0,0.019801980198019802,34,101,7302,7302,0.4801980198019802
humanitarian,communication_partition,8116,10,5,propose_coalition,-0.06027955736750144,0.08823529411764706,0.1485148514851485,34,101,7302,7302,0.4801980198019802
humanitarian,communication_partition,8116,10,6,request_reallocation,-0.12143273150844497,0.2647058823529412,0.38613861386138615,34,101,7302,7302,0.4801980198019802
humanitarian,communication_partition,8116,10,7,emergency,-0.04105998835177635,0.14705882352941177,0.18811881188118812,34,101,7302,7302,0.4801980198019802
humanitarian,communication_partition,8116,10,8,silent,0.0,0.0,0.0,34,101,7302,7302,0.4801980198019802
humanitarian,correlated,8101,10,0,continue,0.2071674030436917,0.23809523809523808,0.030927835051546393,42,97,7303,7303,0.49067255768286694
humanitarian,correlated,8101,10,1,request_info,-0.030927835051546393,0.0,0.030927835051546393,42,97,7303,7303,0.49067255768286694
humanitarian,correlated,8101,10,2,disclose_summary,0.0,0.0,0.0,42,97,7303,7303,0.49067255768286694
humanitarian,correlated,8101,10,3,negotiate,-0.16494845360824742,0.0,0.16494845360824742,42,97,7303,7303,0.49067255768286694
humanitarian,correlated,8101,10,4,respond_offer,-0.18556701030927836,0.0,0.18556701030927836,42,97,7303,7303,0.49067255768286694
humanitarian,correlated,8101,10,5,propose_coalition,-0.08001963672066764,0.09523809523809523,0.17525773195876287,42,97,7303,7303,0.49067255768286694
humanitarian,correlated,8101,10,6,request_reallocation,0.11683848797250856,0.3333333333333333,0.21649484536082475,42,97,7303,7303,0.49067255768286694
humanitarian,correlated,8101,10,7,emergency,-0.029209621993127155,0.16666666666666666,0.1958762886597938,42,97,7303,7303,0.49067255768286694
humanitarian,correlated,8101,10,8,silent,0.16666666666666666,0.16666666666666666,0.0,42,97,7303,7303,0.49067255768286694
humanitarian,correlated,8102,10,0,continue,0.35714285714285715,0.35714285714285715,0.0,42,97,7304,7304,0.46465390279823265
humanitarian,correlated,8102,10,1,request_info,-0.030927835051546393,0.0,0.030927835051546393,42,97,7304,7304,0.46465390279823265
humanitarian,correlated,8102,10,2,disclose_summary,0.0,0.0,0.0,42,97,7304,7304,0.46465390279823265
humanitarian,correlated,8102,10,3,negotiate,-0.18556701030927836,0.0,0.18556701030927836,42,97,7304,7304,0.46465390279823265
humanitarian,correlated,8102,10,4,respond_offer,-0.030927835051546393,0.0,0.030927835051546393,42,97,7304,7304,0.46465390279823265
humanitarian,correlated,8102,10,5,propose_coalition,-0.21723122238586154,0.07142857142857142,0.28865979381443296,42,97,7304,7304,0.46465390279823265
humanitarian,correlated,8102,10,6,request_reallocation,0.09548355424644084,0.40476190476190477,0.30927835051546393,42,97,7304,7304,0.46465390279823265
humanitarian,correlated,8102,10,7,emergency,0.012027491408934693,0.16666666666666666,0.15463917525773196,42,97,7304,7304,0.46465390279823265
humanitarian,correlated,8102,10,8,silent,0.0,0.0,0.0,42,97,7304,7304,0.46465390279823265
humanitarian,correlated,8103,10,0,continue,0.29830917874396135,0.32608695652173914,0.027777777777777776,46,108,7305,7305,0.5446859903381642
humanitarian,correlated,8103,10,1,request_info,-0.027777777777777776,0.0,0.027777777777777776,46,108,7305,7305,0.5446859903381642
humanitarian,correlated,8103,10,2,disclose_summary,0.0,0.0,0.0,46,108,7305,7305,0.5446859903381642
humanitarian,correlated,8103,10,3,negotiate,-0.14814814814814814,0.0,0.14814814814814814,46,108,7305,7305,0.5446859903381642
humanitarian,correlated,8103,10,4,respond_offer,-0.2037037037037037,0.0,0.2037037037037037,46,108,7305,7305,0.5446859903381642
humanitarian,correlated,8103,10,5,propose_coalition,-0.14734299516908214,0.13043478260869565,0.2777777777777778,46,108,7305,7305,0.5446859903381642
humanitarian,correlated,8103,10,6,request_reallocation,0.15942028985507248,0.32608695652173914,0.16666666666666666,46,108,7305,7305,0.5446859903381642
humanitarian,correlated,8103,10,7,emergency,-0.01771336553945249,0.13043478260869565,0.14814814814814814,46,108,7305,7305,0.5446859903381642
humanitarian,correlated,8103,10,8,silent,0.08695652173913043,0.08695652173913043,0.0,46,108,7305,7305,0.5446859903381642
humanitarian,correlated,8104,10,0,continue,0.26666666666666666,0.2857142857142857,0.01904761904761905,42,105,7301,7301,0.4761904761904762
humanitarian,correlated,8104,10,1,request_info,-0.02857142857142857,0.0,0.02857142857142857,42,105,7301,7301,0.4761904761904762
humanitarian,correlated,8104,10,2,disclose_summary,0.0,0.0,0.0,42,105,7301,7301,0.4761904761904762
humanitarian,correlated,8104,10,3,negotiate,-0.2,0.0,0.2,42,105,7301,7301,0.4761904761904762
humanitarian,correlated,8104,10,4,respond_offer,-0.13333333333333333,0.0,0.13333333333333333,42,105,7301,7301,0.4761904761904762
humanitarian,correlated,8104,10,5,propose_coalition,-0.1142857142857143,0.047619047619047616,0.1619047619047619,42,105,7301,7301,0.4761904761904762
humanitarian,correlated,8104,10,6,request_reallocation,0.11428571428571427,0.42857142857142855,0.3142857142857143,42,105,7301,7301,0.4761904761904762
humanitarian,correlated,8104,10,7,emergency,0.0,0.14285714285714285,0.14285714285714285,42,105,7301,7301,0.4761904761904762
humanitarian,correlated,8104,10,8,silent,0.09523809523809523,0.09523809523809523,0.0,42,105,7301,7301,0.4761904761904762
humanitarian,correlated,8105,10,0,continue,0.328974358974359,0.358974358974359,0.03,39,100,7302,7302,0.4630769230769231
humanitarian,correlated,8105,10,1,request_info,-0.04,0.0,0.04,39,100,7302,7302,0.4630769230769231
humanitarian,correlated,8105,10,2,disclose_summary,0.0,0.0,0.0,39,100,7302,7302,0.4630769230769231
humanitarian,correlated,8105,10,3,negotiate,-0.18,0.0,0.18,39,100,7302,7302,0.4630769230769231
humanitarian,correlated,8105,10,4,respond_offer,-0.03,0.0,0.03,39,100,7302,7302,0.4630769230769231
humanitarian,correlated,8105,10,5,propose_coalition,-0.2030769230769231,0.07692307692307693,0.28,39,100,7302,7302,0.4630769230769231
humanitarian,correlated,8105,10,6,request_reallocation,0.043333333333333335,0.3333333333333333,0.29,39,100,7302,7302,0.4630769230769231
humanitarian,correlated,8105,10,7,emergency,0.09076923076923077,0.23076923076923078,0.14,39,100,7302,7302,0.4630769230769231
humanitarian,correlated,8105,10,8,silent,-0.01,0.0,0.01,39,100,7302,7302,0.4630769230769231
humanitarian,correlated,8106,10,0,continue,0.24788451966152317,0.2682926829268293,0.02040816326530612,41,98,7303,7303,0.44026879044300654
humanitarian,correlated,8106,10,1,request_info,-0.030612244897959183,0.0,0.030612244897959183,41,98,7303,7303,0.44026879044300654
humanitarian,correlated,8106,10,2,disclose_summary,0.0,0.0,0.0,41,98,7303,7303,0.44026879044300654
humanitarian,correlated,8106,10,3,negotiate,-0.21428571428571427,0.0,0.21428571428571427,41,98,7303,7303,0.44026879044300654
humanitarian,correlated,8106,10,4,respond_offer,-0.01020408163265306,0.0,0.01020408163265306,41,98,7303,7303,0.44026879044300654
humanitarian,correlated,8106,10,5,propose_coalition,0.021652563464410163,0.1951219512195122,0.17346938775510204,41,98,7303,7303,0.44026879044300654
humanitarian,correlated,8106,10,6,request_reallocation,-0.133648581383773,0.24390243902439024,0.37755102040816324,41,98,7303,7303,0.44026879044300654
humanitarian,correlated,8106,10,7,emergency,-0.05151816824290692,0.12195121951219512,0.17346938775510204,41,98,7303,7303,0.44026879044300654
humanitarian,correlated,8106,10,8,silent,0.17073170731707318,0.17073170731707318,0.0,41,98,7303,7303,0.44026879044300654
humanitarian,correlated,8107,10,0,continue,0.3295559666975023,0.3404255319148936,0.010869565217391304,47,92,7304,7304,0.3295559666975023
humanitarian,correlated,8107,10,1,request_info,-0.03260869565217391,0.0,0.03260869565217391,47,92,7304,7304,0.3295559666975023
humanitarian,correlated,8107,10,2,disclose_summary,0.0,0.0,0.0,47,92,7304,7304,0.3295559666975023
humanitarian,correlated,8107,10,3,negotiate,-0.17391304347826086,0.0,0.17391304347826086,47,92,7304,7304,0.3295559666975023
humanitarian,correlated,8107,10,4,respond_offer,-0.010869565217391304,0.0,0.010869565217391304,47,92,7304,7304,0.3295559666975023
humanitarian,correlated,8107,10,5,propose_coalition,-0.0783996299722479,0.10638297872340426,0.18478260869565216,47,92,7304,7304,0.3295559666975023
humanitarian,correlated,8107,10,6,request_reallocation,-0.01965772432932472,0.40425531914893614,0.42391304347826086,47,92,7304,7304,0.3295559666975023
humanitarian,correlated,8107,10,7,emergency,-0.014107308048103617,0.14893617021276595,0.16304347826086957,47,92,7304,7304,0.3295559666975023
humanitarian,correlated,8107,10,8,silent,0.0,0.0,0.0,47,92,7304,7304,0.3295559666975023
humanitarian,correlated,8108,10,0,continue,0.32653061224489793,0.32653061224489793,0.0,49,116,7305,7305,0.40429275158339195
humanitarian,correlated,8108,10,1,request_info,-0.02586206896551724,0.0,0.02586206896551724,49,116,7305,7305,0.40429275158339195
humanitarian,correlated,8108,10,2,disclose_summary,0.0,0.0,0.0,49,116,7305,7305,0.40429275158339195
humanitarian,correlated,8108,10,3,negotiate,-0.12931034482758622,0.0,0.12931034482758622,49,116,7305,7305,0.40429275158339195
humanitarian,correlated,8108,10,4,respond_offer,-0.19827586206896552,0.0,0.19827586206896552,49,116,7305,7305,0.40429275158339195
humanitarian,correlated,8108,10,5,propose_coalition,-0.050844475721323015,0.061224489795918366,0.11206896551724138,49,116,7305,7305,0.40429275158339195
humanitarian,correlated,8108,10,6,request_reallocation,0.00615763546798026,0.42857142857142855,0.4224137931034483,49,116,7305,7305,0.40429275158339195
humanitarian,correlated,8108,10,7,emergency,0.030788177339901468,0.14285714285714285,0.11206896551724138,49,116,7305,7305,0.40429275158339195
humanitarian,correlated,8108,10,8,silent,0.04081632653061224,0.04081632653061224,0.0,49,116,7305,7305,0.40429275158339195
humanitarian,correlated,8109,10,0,continue,0.3813084112149533,0.4,0.018691588785046728,35,107,7301,7301,0.5164218958611482
humanitarian,correlated,8109,10,1,request_info,-0.037383177570093455,0.0,0.037383177570093455,35,107,7301,7301,0.5164218958611482
humanitarian,correlated,8109,10,2,disclose_summary,0.0,0.0,0.0,35,107,7301,7301,0.5164218958611482
humanitarian,correlated,8109,10,3,negotiate,-0.17757009345794392,0.0,0.17757009345794392,35,107,7301,7301,0.5164218958611482
humanitarian,correlated,8109,10,4,respond_offer,-0.009345794392523364,0.0,0.009345794392523364,35,107,7301,7301,0.5164218958611482
humanitarian,correlated,8109,10,5,propose_coalition,-0.045126835781041374,0.08571428571428572,0.1308411214953271,35,107,7301,7301,0.5164218958611482
humanitarian,correlated,8109,10,6,request_reallocation,-0.24699599465954603,0.2857142857142857,0.5327102803738317,35,107,7301,7301,0.5164218958611482
humanitarian,correlated,8109,10,7,emergency,0.02082777036048064,0.11428571428571428,0.09345794392523364,35,107,7301,7301,0.5164218958611482
humanitarian,correlated,8109,10,8,silent,0.11428571428571428,0.11428571428571428,0.0,35,107,7301,7301,0.5164218958611482
humanitarian,correlated,8110,10,0,continue,0.33198924731182794,0.375,0.043010752688172046,40,93,7302,7302,0.5056451612903226
humanitarian,correlated,8110,10,1,request_info,-0.03225806451612903,0.0,0.03225806451612903,40,93,7302,7302,0.5056451612903226
humanitarian,correlated,8110,10,2,disclose_summary,0.0,0.0,0.0,40,93,7302,7302,0.5056451612903226
humanitarian,correlated,8110,10,3,negotiate,-0.1827956989247312,0.0,0.1827956989247312,40,93,7302,7302,0.5056451612903226
