actionable_opportunities,agent_count,allocation_inequality_gini,application,autonomous_action_coverage,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,baseline_calibration_sketch_messages,beneficial_actions,commitment_failures,completed_at,complexity,conservation_feasible,controller,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivery_completion,distributed_estimation_mae,dropped_messages,eligible_operational_proposals,environment_seed,event_count,fragmentation,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,net_causal_utility,network_disruption,neutral_actions,operational_bytes,operational_communication_policy,operational_messages,operational_node_count,operator_escalations,operator_executed_actions,operator_minutes,physical_actions,post_disruption_sketch_messages,privacy_boundary_pass,resource_waste,run_id,service_loss,service_reaching_actions,sketch_bytes,sketch_messages,sketch_policy,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
262,52,,utility_restoration,0.41379310344827586,67,68,13,178,78,,2026-08-16T23:15:50.820365+00:00,large,True,crossfit_generalized_entropic,high,,4568,20,,0.04709427310254766,2635,406,787094,57136,high,68,100,677,private_fragmented,3,9.023892744153272e-13,10.893471765639768,high,22,166901,agent_event_triggered,714,30,20,20,80.33333333333334,168,10027,True,,v7-development_formal_dynamic-utility_restoration-large-high-high-high-grid-private_fragmented-787094-crossfit_generalized_entropic-event_triggered-agent_event_triggered,3219.644309660122,19,4816107,13779,event_triggered,2026-08-16T23:14:06.802744+00:00,d909e900adf639770aa36968335978557cdd3b46bd2032b000613023ba44661f,,grid,4983008,14493,,0.9087421393117288,38,29.0,0.0,3,30.333333333333332,61,1554.0897893372191
262,52,,utility_restoration,0.41379310344827586,68,69,11,178,79,,2026-08-16T23:09:14.130607+00:00,large,True,crossfit_strongest_nonentropic,high,,4570,20,,0.04707146934763273,2618,406,787094,57227,high,69,100,675,private_fragmented,3,9.023892744153272e-13,10.833471765639763,high,20,166439,agent_event_triggered,712,30,20,20,80.33333333333334,168,10053,True,,v7-development_formal_dynamic-utility_restoration-large-high-high-high-grid-private_fragmented-787094-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,3219.644309660122,19,4824647,13805,event_triggered,2026-08-16T23:07:29.542390+00:00,d909e900adf639770aa36968335978557cdd3b46bd2032b000613023ba44661f,,grid,4991086,14517,,0.9087153774887093,38,29.0,0.0,3,30.333333333333332,62,1554.0897893372191
229,52,,utility_restoration,0.5358166189111748,46,114,7,332,55,,2026-08-17T00:07:00.893199+00:00,large,True,crossfit_generalized_entropic,high,,10841,20,,0.03991130962101986,8003,349,787093,192528,high,119,100,611,private_fragmented,3,1.3500311979441904e-12,-12.08384791127393,high,13,149393,agent_event_triggered,634,30,20,20,80.66666666666666,187,43102,True,,v7-development_formal_dynamic-utility_restoration-large-high-high-high-modular-private_fragmented-787093-crossfit_generalized_entropic-event_triggered-agent_event_triggered,3620.8135493315344,20,21172682,60792,event_triggered,2026-08-17T00:02:11.415617+00:00,6d58f9b2a5e79136186f2e1437971b01e1ce3a52d9f2098b55b42cc906203385,,modular,21322075,61426,,0.8820463883269831,25,35.0,0.0,4,30.333333333333332,109,1840.26202496225
229,52,,utility_restoration,0.5358166189111748,47,112,8,332,54,,2026-08-16T23:54:38.516737+00:00,large,True,crossfit_strongest_nonentropic,high,,10814,20,,0.03993953766856337,8037,349,787093,191841,high,118,100,611,private_fragmented,3,1.3500311979441904e-12,-11.55459627367004,high,15,149393,agent_event_triggered,634,30,20,20,80.66666666666666,187,42884,True,,v7-development_formal_dynamic-utility_restoration-large-high-high-high-modular-private_fragmented-787093-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,3620.8135493315344,20,21112706,60574,event_triggered,2026-08-16T23:49:39.049003+00:00,6d58f9b2a5e79136186f2e1437971b01e1ce3a52d9f2098b55b42cc906203385,,modular,21262099,61208,,0.8835573562971589,25,35.0,0.0,4,30.333333333333332,108,1840.26202496225
257,52,,utility_restoration,0.42676767676767674,65,69,15,294,78,,2026-08-16T23:41:24.040663+00:00,large,True,crossfit_generalized_entropic,high,,52828,20,,0.03882418952609388,13773,396,787092,241915,high,72,100,679,private_fragmented,3,1.3500311979441904e-12,13.731657235865606,high,19,168111,agent_event_triggered,716,30,20,20,80.5,169,56805,True,,v7-development_formal_dynamic-utility_restoration-large-high-high-high-scale_free-private_fragmented-787092-crossfit_generalized_entropic-event_triggered-agent_event_triggered,3221.4364937509217,31,27636405,79077,event_triggered,2026-08-16T23:34:58.014756+00:00,924c6ef7f391ac578242c5914f1beee5989a80d626ee5e0732ecdf6dbd4dc401,,scale_free,27804516,79793,,0.8923231137632359,46,34.0,0.0,5,25.333333333333332,65,1618.7607217726181
257,52,,utility_restoration,0.42676767676767674,65,69,15,294,77,,2026-08-16T23:28:00.533334+00:00,large,True,crossfit_strongest_nonentropic,high,,52584,20,,0.03870238221454955,13706,396,787092,241217,high,71,100,675,private_fragmented,3,1.3500311979441904e-12,14.113520517313468,high,21,167161,agent_event_triggered,712,30,20,20,80.5,169,56555,True,,v7-development_formal_dynamic-utility_restoration-large-high-high-high-scale_free-private_fragmented-787092-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,3230.216225266812,31,27531593,78827,event_triggered,2026-08-16T23:21:27.064236+00:00,924c6ef7f391ac578242c5914f1beee5989a80d626ee5e0732ecdf6dbd4dc401,,scale_free,27698754,79539,,0.895988984794137,46,34.0,0.0,5,25.333333333333332,64,1618.7607217726181
77,28,,utility_restoration,0.6732673267326733,25,23,5,90,30,,2026-08-16T23:12:39.167813+00:00,medium,True,crossfit_generalized_entropic,high,,2598,15,,0.04542518159239763,893,101,787077,21983,high,27,60,275,private_fragmented,3,1.5365486660812167e-13,6.460810595815831,high,11,65705,agent_event_triggered,281,16,15,15,61.666666666666664,68,3918,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-grid-private_fragmented-787077-crossfit_generalized_entropic-event_triggered-agent_event_triggered,632.9636339229789,18,1772289,5100,event_triggered,2026-08-16T23:12:09.269722+00:00,2d8da995ea4dd315dd3fafd651b0b17da443dcff9dbf7b8817e770f651632e6d,,grid,1837994,5381,,0.8712360691545612,26,19.0,0.0,0,20.2,23,434.66567939700815
77,28,,utility_restoration,0.6732673267326733,24,23,6,90,31,,2026-08-16T23:06:02.325881+00:00,medium,True,crossfit_strongest_nonentropic,high,,2625,15,,0.04521571562169239,886,101,787077,22165,high,25,60,275,private_fragmented,3,1.5365486660812167e-13,7.778727821648113,high,12,65705,agent_event_triggered,281,16,15,15,61.666666666666664,68,3977,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-grid-private_fragmented-787077-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,632.9636339229789,18,1792673,5159,event_triggered,2026-08-16T23:05:32.378474+00:00,2d8da995ea4dd315dd3fafd651b0b17da443dcff9dbf7b8817e770f651632e6d,,grid,1858378,5440,,0.8881110691545612,25,19.0,0.0,0,20.2,21,434.66567939700815
94,28,,utility_restoration,0.5833333333333334,29,28,5,90,37,,2026-08-16T23:34:29.453450+00:00,medium,True,crossfit_generalized_entropic,high,,2620,15,,0.043648614173313706,810,132,787078,22368,high,30,60,279,private_fragmented,3,9.769962616701378e-14,5.688691394632259,high,10,67354,agent_event_triggered,286,16,15,15,61.666666666666664,77,4042,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-grid-private_fragmented-787078-crossfit_generalized_entropic-event_triggered-agent_event_triggered,816.6233275000737,17,1811042,5189,event_triggered,2026-08-16T23:34:01.010385+00:00,4e4a547e8eb863c60e1a5bde2ddf5f3e4213bf0bfc1c4715602c63744702aa45,,grid,1878396,5475,,0.8584211683869704,18,21.0,0.0,1,16.0,28,362.218467798298
94,28,,utility_restoration,0.5833333333333334,27,28,7,90,35,,2026-08-16T23:20:56.895553+00:00,medium,True,crossfit_strongest_nonentropic,high,,2652,15,,0.04342869607859253,747,132,787078,22660,high,29,60,279,private_fragmented,3,9.769962616701378e-14,5.581911166393118,high,13,67354,agent_event_triggered,286,16,15,15,61.666666666666664,77,4119,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-grid-private_fragmented-787078-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,816.198307200737,17,1834332,5266,event_triggered,2026-08-16T23:20:26.148088+00:00,4e4a547e8eb863c60e1a5bde2ddf5f3e4213bf0bfc1c4715602c63744702aa45,,grid,1901686,5552,,0.8532084668465681,18,21.0,0.0,1,16.0,27,362.218467798298
89,28,,utility_restoration,0.5555555555555556,21,31,3,90,27,,2026-08-16T22:59:00.040975+00:00,medium,True,crossfit_generalized_entropic,high,,2548,15,,0.04829729613145439,908,126,787081,21760,high,35,60,265,private_fragmented,3,1.0480505352461478e-13,2.044840041383468,high,8,65006,agent_event_triggered,276,16,15,15,61.666666666666664,70,4282,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-grid-private_fragmented-787081-crossfit_generalized_entropic-event_triggered-agent_event_triggered,454.0852310971168,12,1749882,5042,event_triggered,2026-08-16T22:58:30.025253+00:00,c6f307c61d7e18837b609f8062a3761019f9672ea8b81f662a6174306840070b,,grid,1814888,5318,,0.8186511671147317,12,19.0,0.0,1,21.5,31,97.02412944745492
88,28,,utility_restoration,0.552,21,30,3,90,29,,2026-08-16T22:51:13.972295+00:00,medium,True,crossfit_strongest_nonentropic,high,,2586,15,,0.04869188688932783,820,125,787081,22058,high,34,60,264,private_fragmented,3,1.0480505352461478e-13,3.2242936555141126,high,6,64772,agent_event_triggered,275,16,15,15,61.666666666666664,69,4354,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-grid-private_fragmented-787081-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,367.28287166937423,11,1772267,5114,event_triggered,2026-08-16T22:50:42.743603+00:00,c6f307c61d7e18837b609f8062a3761019f9672ea8b81f662a6174306840070b,,grid,1837039,5389,,0.8236928594266968,11,19.0,0.0,1,21.5,30,30.791751902447565
128,28,,utility_restoration,0.4385026737967914,32,28,7,90,42,,2026-08-16T23:00:39.987850+00:00,medium,True,crossfit_generalized_entropic,high,,2308,15,,0.04664375533027054,1394,187,787084,19668,high,30,60,269,private_fragmented,3,1.5365486660812167e-13,10.167937850578914,high,10,66286,agent_event_triggered,283,16,15,15,61.666666666666664,82,3979,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-grid-private_fragmented-787084-crossfit_generalized_entropic-event_triggered-agent_event_triggered,1230.3219072255831,13,1562244,4486,event_triggered,2026-08-16T23:00:13.748280+00:00,0f377a0e9dcd75eaabce16f07e6e77b22bd95301cdd273b6d0440a504d376112,,grid,1628530,4769,,0.8619098316715991,21,19.0,0.0,0,19.0,27,536.7543788841613
125,28,,utility_restoration,0.4486486486486487,36,29,4,90,46,,2026-08-16T22:52:57.325665+00:00,medium,True,crossfit_strongest_nonentropic,high,,2323,15,,0.04644226300919162,1403,185,787084,19759,high,30,60,274,private_fragmented,3,1.5365486660812167e-13,12.212042033895573,high,7,67613,agent_event_triggered,288,16,14,14,57.66666666666666,83,4005,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-grid-private_fragmented-787084-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,1241.3615237651277,14,1572455,4512,event_triggered,2026-08-16T22:52:30.164546+00:00,0f377a0e9dcd75eaabce16f07e6e77b22bd95301cdd273b6d0440a504d376112,,grid,1640068,4800,,0.8422270301142234,21,21.0,0.0,0,22.0,28,536.7543788841613
98,28,,utility_restoration,0.4068965517241379,17,24,7,90,25,,2026-08-16T23:42:10.115851+00:00,medium,True,crossfit_generalized_entropic,high,,2952,15,,0.011123574324847403,928,145,787095,24182,high,24,60,28,public_shared,3,6.927791673660977e-14,9.048543317211672,high,10,16739,agent_event_triggered,71,16,11,11,45.666666666666664,59,4966,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-grid-public_shared-787095-crossfit_generalized_entropic-event_triggered-agent_event_triggered,930.3616170139568,13,2149127,6148,event_triggered,2026-08-16T23:41:41.321956+00:00,c3f5c5d4673b281c090bd400d993ff7f65cf6e960b45dd3f7bc7acdd421f98ae,,grid,2165866,6219,,0.8152603755167732,19,21.0,0.0,1,26.0,23,343.8240427411755
98,28,,utility_restoration,0.4068965517241379,17,24,7,90,24,,2026-08-16T23:28:46.026311+00:00,medium,True,crossfit_strongest_nonentropic,high,,2952,15,,0.0111157338645457,928,145,787095,24183,high,24,60,28,public_shared,3,6.927791673660977e-14,8.810543317211673,high,11,16739,agent_event_triggered,71,16,11,11,45.666666666666664,59,4966,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-grid-public_shared-787095-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,930.3616170139568,13,2147477,6148,event_triggered,2026-08-16T23:28:17.453975+00:00,c3f5c5d4673b281c090bd400d993ff7f65cf6e960b45dd3f7bc7acdd421f98ae,,grid,2164216,6219,,0.8099148247092076,19,21.0,0.0,1,26.0,23,343.8240427411755
62,28,,utility_restoration,0.7228915662650602,39,9,0,90,49,,2026-08-17T00:23:20.477010+00:00,medium,True,crossfit_generalized_entropic,high,,2427,15,,0.005999503815409422,1295,83,787098,20794,high,10,60,24,public_shared,3,2.6645352591003757e-15,23.36429201334227,high,1,10767,agent_event_triggered,46,16,12,12,49.666666666666664,60,3986,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-grid-public_shared-787098-crossfit_generalized_entropic-event_triggered-agent_event_triggered,228.0596421053941,18,1808785,5168,event_triggered,2026-08-17T00:22:59.006829+00:00,cc7986bbb68848a1b18fa39bef9b58c6dba332fed1ff723cf7dc4e39567ac677,,grid,1819552,5214,,0.7957710746427937,10,19.0,0.0,1,27.666666666666668,8,124.00120811767302
62,28,,utility_restoration,0.7228915662650602,39,9,0,90,49,,2026-08-17T00:16:08.712192+00:00,medium,True,crossfit_strongest_nonentropic,high,,2427,15,,0.005991673105542047,1295,83,787098,20795,high,10,60,24,public_shared,3,2.6645352591003757e-15,23.36429201334227,high,1,10767,agent_event_triggered,46,16,12,12,49.666666666666664,60,3986,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-grid-public_shared-787098-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,224.6262955756875,18,1809250,5168,event_triggered,2026-08-17T00:15:47.416390+00:00,cc7986bbb68848a1b18fa39bef9b58c6dba332fed1ff723cf7dc4e39567ac677,,grid,1820017,5214,,0.800669150355291,10,19.0,0.0,1,27.666666666666668,8,124.00120811767302
99,28,,utility_restoration,0.5514705882352942,23,32,5,88,27,,2026-08-16T23:33:58.729713+00:00,medium,True,crossfit_generalized_entropic,high,,962,15,,0.04840882001177279,1042,136,787076,21428,high,34,60,293,private_fragmented,3,7.993605777301127e-14,2.5965178295018245,high,14,71836,agent_event_triggered,305,16,15,15,61.666666666666664,75,3894,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-private_fragmented-787076-crossfit_generalized_entropic-event_triggered-agent_event_triggered,617.5665017903231,15,1719684,4932,event_triggered,2026-08-16T23:33:33.242299+00:00,2059e471918d7b244a7515a483c2ba04247c18c8cad6b10a253a3bb3ae1654df,,modular,1791520,5237,,0.7996007608322097,14,19.0,0.0,1,14.0,32,159.43788211262373
99,28,,utility_restoration,0.5514705882352942,24,32,4,88,28,,2026-08-16T23:20:23.808221+00:00,medium,True,crossfit_strongest_nonentropic,high,,981,15,,0.04799108728594789,973,136,787076,21966,high,33,60,292,private_fragmented,3,7.993605777301127e-14,3.030351078500874,high,14,71623,agent_event_triggered,304,16,15,15,61.666666666666664,75,4052,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-private_fragmented-787076-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,682.3084437446147,15,1773003,5090,event_triggered,2026-08-16T23:19:56.150227+00:00,2059e471918d7b244a7515a483c2ba04247c18c8cad6b10a253a3bb3ae1654df,,modular,1844626,5394,,0.7996007608322097,14,19.0,0.0,1,14.0,32,196.3708249843668
80,28,,utility_restoration,0.6272727272727273,21,29,5,76,28,,2026-08-17T00:01:31.678388+00:00,medium,True,crossfit_generalized_entropic,high,,766,15,,0.049951499262826216,1043,110,787080,16394,high,31,60,274,private_fragmented,3,7.993605777301127e-14,5.207674210993508,high,10,65138,agent_event_triggered,279,16,14,14,57.66666666666666,69,2885,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-private_fragmented-787080-crossfit_generalized_entropic-event_triggered-agent_event_triggered,596.271347675039,16,1150549,3294,event_triggered,2026-08-17T00:01:10.067890+00:00,329bc7b45af3a98301269c3f67647dffe5f5e0bc22d73fccbd6e46350940f430,,modular,1215687,3573,,0.8610766884316444,13,15.0,0.0,0,21.0,27,366.943806703522
80,28,,utility_restoration,0.6272727272727273,23,30,2,76,29,,2026-08-16T23:48:56.532416+00:00,medium,True,crossfit_strongest_nonentropic,high,,794,15,,0.049802310421652916,1035,110,787080,16581,high,32,60,274,private_fragmented,3,7.993605777301127e-14,4.9644823446793005,high,8,65141,agent_event_triggered,279,16,14,14,57.66666666666666,69,2944,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-private_fragmented-787080-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,596.370493977571,16,1169658,3353,event_triggered,2026-08-16T23:48:33.573304+00:00,329bc7b45af3a98301269c3f67647dffe5f5e0bc22d73fccbd6e46350940f430,,modular,1234799,3632,,0.8653481999380448,13,15.0,0.0,0,21.0,28,366.943806703522
80,28,,utility_restoration,0.6574074074074074,21,27,8,80,28,,2026-08-17T00:02:01.582905+00:00,medium,True,crossfit_generalized_entropic,high,,752,15,,0.043347740584255556,432,108,787083,21414,high,31,60,267,private_fragmented,3,7.283063041541027e-14,-3.2612332257970387,high,12,65684,agent_event_triggered,279,16,15,15,61.666666666666664,71,3776,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-private_fragmented-787083-crossfit_generalized_entropic-event_triggered-agent_event_triggered,912.0467676383445,13,1660606,4762,event_triggered,2026-08-17T00:01:33.450677+00:00,a1fc88a4362b68194583f2abcb521217d65e03658bcf4c22a18c432ba2cf5a18,,modular,1726290,5041,,0.8523505740354044,13,21.0,0.0,1,23.0,27,478.30655108430125
78,28,,utility_restoration,0.6509433962264151,19,26,9,80,29,,2026-08-16T23:49:28.387400+00:00,medium,True,crossfit_strongest_nonentropic,high,,759,15,,0.04287008862309522,397,106,787083,21470,high,28,60,268,private_fragmented,3,7.283063041541027e-14,-0.6075569283569127,high,12,65624,agent_event_triggered,279,16,15,15,61.666666666666664,69,3785,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-private_fragmented-787083-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,907.3015471889439,11,1660752,4771,event_triggered,2026-08-16T23:48:58.499922+00:00,a1fc88a4362b68194583f2abcb521217d65e03658bcf4c22a18c432ba2cf5a18,,modular,1726376,5050,,0.8278080512579271,11,21.0,0.0,1,23.0,24,478.30655108430125
89,28,,utility_restoration,0.5901639344262295,23,32,2,102,31,,2026-08-16T23:34:55.927054+00:00,medium,True,crossfit_generalized_entropic,high,,984,15,,0.04616755182753668,1815,122,787086,19590,high,34,60,245,private_fragmented,3,8.704148513061227e-14,2.409577500006021,high,7,60204,agent_event_triggered,257,16,15,15,61.666666666666664,72,3943,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-private_fragmented-787086-crossfit_generalized_entropic-event_triggered-agent_event_triggered,845.1587805786697,11,1613923,4645,event_triggered,2026-08-16T23:34:31.734305+00:00,e7e4287bd050c5a6b8a903d554c14005dc5f24fcfc4299cbd3d484d89e2a960e,,modular,1674127,4902,,0.8582420970054445,10,19.0,0.0,1,16.333333333333332,29,513.3322581239141
89,28,,utility_restoration,0.5901639344262295,22,34,1,102,29,,2026-08-16T23:21:24.802813+00:00,medium,True,crossfit_strongest_nonentropic,high,,977,15,,0.046182228193847034,1825,122,787086,19411,high,37,60,245,private_fragmented,3,8.704148513061227e-14,0.7680923537432975,high,6,60219,agent_event_triggered,257,16,15,15,61.666666666666664,72,3886,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-private_fragmented-787086-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,851.6439003564477,10,1597006,4588,event_triggered,2026-08-16T23:20:59.249685+00:00,e7e4287bd050c5a6b8a903d554c14005dc5f24fcfc4299cbd3d484d89e2a960e,,modular,1657225,4845,,0.8623720280896532,9,19.0,0.0,1,16.333333333333332,32,513.3322581239141
75,28,,utility_restoration,0.5045871559633027,26,17,0,78,33,,2026-08-16T23:03:11.340309+00:00,medium,True,crossfit_generalized_entropic,high,,1150,15,,0.008074035792087934,866,109,787097,20999,high,18,60,21,public_shared,3,7.638334409421077e-14,11.796108694747502,high,4,12999,agent_event_triggered,55,16,12,12,49.666666666666664,55,4183,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787097-crossfit_generalized_entropic-event_triggered-agent_event_triggered,944.9144812793007,22,1776908,5086,event_triggered,2026-08-16T23:02:43.359158+00:00,f1c5f07dcf429560b21b8679faff0316bb866227a1f8657b61c07961e7398082,,modular,1789907,5141,,0.7880428331352833,22,19.0,0.0,1,23.0,16,463.5651611171803
76,28,,utility_restoration,0.4864864864864865,26,16,0,78,33,,2026-08-16T22:55:32.744027+00:00,medium,True,crossfit_strongest_nonentropic,high,,1150,15,,0.008074035792087934,866,111,787097,20997,high,17,60,21,public_shared,3,5.861977570020827e-14,12.016108694747501,high,4,12998,agent_event_triggered,55,16,12,12,49.666666666666664,54,4183,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787097-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,949.7144812793007,22,1776908,5086,event_triggered,2026-08-16T22:55:03.615491+00:00,f1c5f07dcf429560b21b8679faff0316bb866227a1f8657b61c07961e7398082,,modular,1789906,5141,,0.7880428331352833,22,19.0,0.0,1,23.0,15,463.5651611171803
91,28,,utility_restoration,0.4153846153846154,27,13,2,80,37,,2026-08-16T23:16:20.003323+00:00,medium,True,crossfit_generalized_entropic,high,,802,15,,0.008522428571762953,1103,130,787100,18027,high,13,60,48,public_shared,3,1.2168044349891716e-13,12.713677997743744,high,4,20904,agent_event_triggered,89,16,12,12,49.666666666666664,54,3517,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787100-crossfit_generalized_entropic-event_triggered-agent_event_triggered,1261.899574416411,14,1438266,4133,event_triggered,2026-08-16T23:15:56.718286+00:00,323fb2d674e6e498191060be8e755f4a4b0beff0f416e1efbbdfccb28db0f7a1,,modular,1459170,4222,,0.8236762772407463,16,19.0,0.0,1,22.0,11,577.5032465957362
91,28,,utility_restoration,0.4153846153846154,28,13,1,80,38,,2026-08-16T23:09:43.045189+00:00,medium,True,crossfit_strongest_nonentropic,high,,802,15,,0.008522753615783365,1103,130,787100,18028,high,13,60,48,public_shared,3,1.2168044349891716e-13,12.748551376054916,high,3,20904,agent_event_triggered,89,16,12,12,49.666666666666664,54,3517,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787100-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,1261.899574416411,13,1438161,4133,event_triggered,2026-08-16T23:09:20.032061+00:00,323fb2d674e6e498191060be8e755f4a4b0beff0f416e1efbbdfccb28db0f7a1,,modular,1459065,4222,,0.8191941351427394,16,19.0,0.0,1,22.0,11,577.5032465957362
125,28,,utility_restoration,0.4340659340659341,28,27,9,150,36,,2026-08-17T00:21:36.557521+00:00,medium,True,crossfit_generalized_entropic,high,,14987,15,,0.040827814766742694,5710,182,787075,59857,high,28,60,272,private_fragmented,3,1.5365486660812167e-13,15.574483401248072,high,15,68728,agent_event_triggered,295,16,15,15,61.666666666666664,79,15269,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-crossfit_generalized_entropic-event_triggered-agent_event_triggered,1176.3526423086432,15,6670580,19310,event_triggered,2026-08-17T00:20:39.904714+00:00,44f8b8c835cf06387f688e33d146b7996c73a2db15d4a0d6cd406843a56bfad9,,scale_free,6739308,19605,,0.8887044375604897,24,19.0,0.0,0,16.333333333333332,26,637.7873605429276
125,28,,utility_restoration,0.4340659340659341,26,29,9,150,35,,2026-08-17T00:14:25.974840+00:00,medium,True,crossfit_strongest_nonentropic,high,,15048,15,,0.040819706192937455,5690,182,787075,60121,high,29,60,272,private_fragmented,3,1.5365486660812167e-13,14.716842177883828,high,15,68728,agent_event_triggered,295,16,15,15,61.666666666666664,79,15350,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,1176.3526423086432,15,6710023,19391,event_triggered,2026-08-17T00:13:29.386100+00:00,44f8b8c835cf06387f688e33d146b7996c73a2db15d4a0d6cd406843a56bfad9,,scale_free,6778751,19686,,0.8937044375604897,24,19.0,0.0,0,16.333333333333332,27,637.7873605429276
98,28,,utility_restoration,0.4057971014492754,10,28,3,150,14,,2026-08-16T23:13:56.085094+00:00,medium,True,crossfit_generalized_entropic,high,,15422,15,,0.035988676492143115,5985,138,787079,64129,high,31,60,274,private_fragmented,3,9.059419880941277e-14,-1.2021328699750935,high,11,66309,agent_event_triggered,283,16,15,15,61.666666666666664,56,16145,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-crossfit_generalized_entropic-event_triggered-agent_event_triggered,700.3740756195699,9,7289338,20856,event_triggered,2026-08-16T23:12:41.786590+00:00,743d38928b141a18595499e5c58bd686f33cd630d3c9900e15dabb670e2d886b,,scale_free,7355647,21139,,0.8711330256809586,15,19.0,0.0,0,13.666666666666666,28,256.5709871209364
98,28,,utility_restoration,0.4028776978417266,11,29,2,150,14,,2026-08-16T23:07:18.845259+00:00,medium,True,crossfit_strongest_nonentropic,high,,15370,15,,0.0359992544445465,5987,139,787079,63914,high,31,60,274,private_fragmented,3,9.059419880941277e-14,-1.2478273102001172,high,11,66309,agent_event_triggered,283,16,14,14,57.666666666666664,56,16074,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,700.3740756195699,9,7256200,20785,event_triggered,2026-08-16T23:06:05.049016+00:00,743d38928b141a18595499e5c58bd686f33cd630d3c9900e15dabb670e2d886b,,scale_free,7322509,21068,,0.8733501100551366,15,19.0,0.0,0,13.0,28,256.5709871209364
77,28,,utility_restoration,0.625,15,32,4,150,20,,2026-08-16T23:00:08.737112+00:00,medium,True,crossfit_generalized_entropic,high,,14492,15,,0.039241038147193985,4689,104,787082,61974,high,32,60,246,private_fragmented,3,1.4299672557172016e-13,4.792192789877715,high,13,58982,agent_event_triggered,251,16,14,14,57.666666666666664,65,17955,True,,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787082-crossfit_generalized_entropic-event_triggered-agent_event_triggered,749.9009173456271,13,6835570,19743,event_triggered,2026-08-16T22:59:02.374445+00:00,d8a9026c9a6f8aef4b60e2a6154d0aae3ad38f14cfb6a1aad7cae82a0a83d4bf,,scale_free,6894552,19994,,0.9025852491998948,11,21.0,0.0,0,19.8,32,377.5310184618448
