cluster_id,application,regime,information_condition,environment_seed,topology_family,scenario_family,policy,score_threshold,eligible_incidents,selected_count,action_coverage,beneficial_count,neutral_count,harmful_count,harmful_action_rate,causal_utility,baseline_service_loss,service_loss,operator_escalations,operator_minutes,maximum_queue_length,selected_candidates,escalated_candidates,sketch_messages,sketch_bytes,operational_messages,operational_bytes,escalation_messages,escalation_bytes,total_messages,total_bytes
humanitarian|compound|private_fragmented|51101,humanitarian,compound,private_fragmented,51101,humanitarian_topology_1,compound_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0088891619827788,4.187758372012281,4.178869210029502,0,13.0,0,humanitarian|compound|private_fragmented|51101|relief_04|deploy_repair_capacity;humanitarian|compound|private_fragmented|51101|relief_03|request_peer_evidence,,23,4020,12,1467,0,0,35,5487
humanitarian|compound|private_fragmented|51102,humanitarian,compound,private_fragmented,51102,humanitarian_topology_2,compound_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.1362,3.62519999769522,3.48899999769522,0,8.0,0,humanitarian|compound|private_fragmented|51102|relief_03|request_peer_evidence;humanitarian|compound|private_fragmented|51102|relief_04|request_peer_evidence,,20,3526,12,1476,0,0,32,5002
humanitarian|compound|private_fragmented|51103,humanitarian,compound,private_fragmented,51103,humanitarian_topology_3,compound_route_or_service_failure,mandatory_intervention,0.0,3,2,0.6666666666666666,1,0,1,0.5,0.0050896957552548985,3.78549913026929,3.780409434514035,0,10.0,0,humanitarian|compound|private_fragmented|51103|relief_02|verify;humanitarian|compound|private_fragmented|51103|relief_01|request_peer_evidence,,22,3860,12,1413,0,0,34,5273
humanitarian|compound|private_fragmented|51104,humanitarian,compound,private_fragmented,51104,humanitarian_topology_0,compound_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.1476861496911252,4.176730402737595,4.02904425304647,0,12.0,0,humanitarian|compound|private_fragmented|51104|relief_04|verify;humanitarian|compound|private_fragmented|51104|relief_02|verify,,20,3513,12,1470,0,0,32,4983
humanitarian|compound|private_fragmented|51105,humanitarian,compound,private_fragmented,51105,humanitarian_topology_1,compound_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,1,0,1,0.5,-0.1500585278915707,3.8078280882025477,3.957886616094118,0,10.0,0,humanitarian|compound|private_fragmented|51105|relief_04|request_peer_evidence;humanitarian|compound|private_fragmented|51105|relief_01|verify,,24,4217,12,1461,0,0,36,5678
humanitarian|compound|private_fragmented|51106,humanitarian,compound,private_fragmented,51106,humanitarian_topology_2,compound_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,0,1,1,0.5,-0.0696818325277919,4.244357746683514,4.314039579211306,0,12.0,0,humanitarian|compound|private_fragmented|51106|relief_02|verify;humanitarian|compound|private_fragmented|51106|relief_01|verify,,18,3163,12,1473,0,0,30,4636
humanitarian|compound|private_fragmented|51107,humanitarian,compound,private_fragmented,51107,humanitarian_topology_3,compound_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,4.516871216504551,4.516871216504551,0,8.0,0,humanitarian|compound|private_fragmented|51107|relief_01|request_peer_evidence;humanitarian|compound|private_fragmented|51107|relief_02|request_peer_evidence,,23,4020,12,1455,0,0,35,5475
humanitarian|compound|private_fragmented|51108,humanitarian,compound,private_fragmented,51108,humanitarian_topology_0,compound_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.3050260099748751,4.179844541830217,3.8748185318553423,0,12.0,0,humanitarian|compound|private_fragmented|51108|relief_01|request_peer_evidence;humanitarian|compound|private_fragmented|51108|relief_02|authorize_emergency_resource,,23,4011,12,1467,0,0,35,5478
humanitarian|compound|private_fragmented|51109,humanitarian,compound,private_fragmented,51109,humanitarian_topology_1,compound_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.3430280884129162,3.828936532393745,3.485908443980829,0,13.0,0,humanitarian|compound|private_fragmented|51109|relief_01|revise_commitment;humanitarian|compound|private_fragmented|51109|relief_04|verify,,23,4014,12,1491,0,0,35,5505
humanitarian|compound|private_fragmented|51110,humanitarian,compound,private_fragmented,51110,humanitarian_topology_2,compound_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0430188964675952,3.7289611128815405,3.6859422164139453,0,10.0,0,humanitarian|compound|private_fragmented|51110|relief_02|request_peer_evidence;humanitarian|compound|private_fragmented|51110|relief_04|verify,,21,3687,12,1425,0,0,33,5112
humanitarian|compound|private_fragmented|51111,humanitarian,compound,private_fragmented,51111,humanitarian_topology_3,compound_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,3.4686036451826814,3.4686036451826814,0,10.0,0,humanitarian|compound|private_fragmented|51111|relief_04|request_peer_evidence;humanitarian|compound|private_fragmented|51111|relief_03|verify,,22,3886,12,1455,0,0,34,5341
humanitarian|compound|private_fragmented|51112,humanitarian,compound,private_fragmented,51112,humanitarian_topology_0,compound_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.1484929570683228,3.6479943322109447,3.499501375142622,0,11.0,0,humanitarian|compound|private_fragmented|51112|relief_02|revise_commitment;humanitarian|compound|private_fragmented|51112|relief_03|request_peer_evidence,,25,4405,12,1470,0,0,37,5875
humanitarian|compound|private_fragmented|51113,humanitarian,compound,private_fragmented,51113,humanitarian_topology_1,compound_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,0,1,1,0.5,-0.4529222876935166,3.470832293745374,3.9237545814388906,0,13.0,0,humanitarian|compound|private_fragmented|51113|relief_01|revise_commitment;humanitarian|compound|private_fragmented|51113|relief_03|verify,,22,3884,12,1488,0,0,34,5372
humanitarian|compound|private_fragmented|51114,humanitarian,compound,private_fragmented,51114,humanitarian_topology_2,compound_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,0,1,1,0.5,-0.0785933576247601,4.058252538844835,4.136845896469595,0,10.0,0,humanitarian|compound|private_fragmented|51114|relief_04|request_peer_evidence;humanitarian|compound|private_fragmented|51114|relief_02|verify,,25,4395,12,1401,0,0,37,5796
humanitarian|compound|private_fragmented|51115,humanitarian,compound,private_fragmented,51115,humanitarian_topology_3,compound_route_or_service_failure,mandatory_intervention,0.0,3,2,0.6666666666666666,1,0,1,0.5,0.011307782207179401,3.4947184172290733,3.483410635021894,0,12.0,0,humanitarian|compound|private_fragmented|51115|relief_04|verify;humanitarian|compound|private_fragmented|51115|relief_03|verify,,22,3839,12,1476,0,0,34,5315
humanitarian|compound|private_fragmented|51116,humanitarian,compound,private_fragmented,51116,humanitarian_topology_0,compound_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.1605995031947579,3.025457674925243,2.8648581717304853,0,13.0,0,humanitarian|compound|private_fragmented|51116|relief_04|revise_commitment;humanitarian|compound|private_fragmented|51116|relief_01|verify,,19,3317,12,1464,0,0,31,4781
humanitarian|compound|private_fragmented|51117,humanitarian,compound,private_fragmented,51117,humanitarian_topology_1,compound_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,3.7311419536469526,3.7311419536469526,0,8.0,0,humanitarian|compound|private_fragmented|51117|relief_02|request_peer_evidence;humanitarian|compound|private_fragmented|51117|relief_04|request_peer_evidence,,25,4348,12,1470,0,0,37,5818
humanitarian|compound|private_fragmented|51118,humanitarian,compound,private_fragmented,51118,humanitarian_topology_2,compound_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.1283365034802787,3.555752382084922,3.427415878604643,0,15.0,0,humanitarian|compound|private_fragmented|51118|relief_02|deploy_repair_capacity;humanitarian|compound|private_fragmented|51118|relief_01|verify,,20,3510,12,1488,0,0,32,4998
humanitarian|compound|private_fragmented|51119,humanitarian,compound,private_fragmented,51119,humanitarian_topology_3,compound_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.1068455777185599,3.2402846746882794,3.1334390969697195,0,12.0,0,humanitarian|compound|private_fragmented|51119|relief_01|verify;humanitarian|compound|private_fragmented|51119|relief_03|verify,,17,2980,12,1443,0,0,29,4423
humanitarian|compound|private_fragmented|51120,humanitarian,compound,private_fragmented,51120,humanitarian_topology_0,compound_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,0,0,2,1.0,-0.6991366389541004,4.20681830634243,4.90595494529653,0,15.0,0,humanitarian|compound|private_fragmented|51120|relief_03|deploy_repair_capacity;humanitarian|compound|private_fragmented|51120|relief_01|verify,,21,3679,12,1425,0,0,33,5104
humanitarian|ood|private_fragmented|51101,humanitarian,ood,private_fragmented,51101,humanitarian_topology_1,ood_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,1,0,1,0.5,0.0992468337484471,3.979254439996751,3.880007606248304,0,15.0,0,humanitarian|ood|private_fragmented|51101|relief_04|deploy_repair_capacity;humanitarian|ood|private_fragmented|51101|relief_02|verify,,27,4716,12,1467,0,0,39,6183
humanitarian|ood|private_fragmented|51102,humanitarian,ood,private_fragmented,51102,humanitarian_topology_2,ood_resource_shortage,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,4.193482934869664,4.193482934869664,0,8.0,0,humanitarian|ood|private_fragmented|51102|relief_04|request_peer_evidence;humanitarian|ood|private_fragmented|51102|relief_01|request_peer_evidence,,19,3311,12,1464,0,0,31,4775
humanitarian|ood|private_fragmented|51103,humanitarian,ood,private_fragmented,51103,humanitarian_topology_3,ood_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.1946495147637576,3.5057686521915157,3.311119137427758,0,15.0,0,humanitarian|ood|private_fragmented|51103|relief_04|deploy_repair_capacity;humanitarian|ood|private_fragmented|51103|relief_02|verify,,20,3481,12,1470,0,0,32,4951
humanitarian|ood|private_fragmented|51104,humanitarian,ood,private_fragmented,51104,humanitarian_topology_0,ood_resource_shortage,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.09085600338797001,4.349892286423336,4.259036283035366,0,12.0,0,humanitarian|ood|private_fragmented|51104|relief_04|verify;humanitarian|ood|private_fragmented|51104|relief_02|verify,,23,4005,12,1476,0,0,35,5481
humanitarian|ood|private_fragmented|51105,humanitarian,ood,private_fragmented,51105,humanitarian_topology_1,ood_resource_shortage,mandatory_intervention,0.0,4,2,0.5,1,0,1,0.5,0.05893194248796568,4.237832626388972,4.1789006839010066,0,10.0,0,humanitarian|ood|private_fragmented|51105|relief_03|request_peer_evidence;humanitarian|ood|private_fragmented|51105|relief_01|verify,,20,3513,12,1371,0,0,32,4884
humanitarian|ood|private_fragmented|51106,humanitarian,ood,private_fragmented,51106,humanitarian_topology_2,ood_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,0,1,1,0.5,-0.4687352033089381,4.714846434345594,5.183581637654532,0,10.0,0,humanitarian|ood|private_fragmented|51106|relief_02|verify;humanitarian|ood|private_fragmented|51106|relief_01|request_peer_evidence,,23,4054,12,1494,0,0,35,5548
humanitarian|ood|private_fragmented|51107,humanitarian,ood,private_fragmented,51107,humanitarian_topology_3,ood_resource_shortage,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.1581142481871975,3.5585348794777154,3.400420631290518,0,11.0,0,humanitarian|ood|private_fragmented|51107|relief_04|revise_commitment;humanitarian|ood|private_fragmented|51107|relief_02|request_peer_evidence,,25,4356,12,1467,0,0,37,5823
humanitarian|ood|private_fragmented|51108,humanitarian,ood,private_fragmented,51108,humanitarian_topology_0,ood_resource_shortage,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0344594821912214,3.844876807059226,3.8104173248680047,0,10.0,0,humanitarian|ood|private_fragmented|51108|relief_03|request_peer_evidence;humanitarian|ood|private_fragmented|51108|relief_04|verify,,24,4179,12,1467,0,0,36,5646
humanitarian|ood|private_fragmented|51109,humanitarian,ood,private_fragmented,51109,humanitarian_topology_1,ood_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,0,1,1,0.5,-0.2325185050620704,3.159291219677381,3.391809724739451,0,10.0,0,humanitarian|ood|private_fragmented|51109|relief_02|request_peer_evidence;humanitarian|ood|private_fragmented|51109|relief_04|verify,,26,4568,12,1500,0,0,38,6068
humanitarian|ood|private_fragmented|51110,humanitarian,ood,private_fragmented,51110,humanitarian_topology_2,ood_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,3.9879321011238726,3.9879321011238726,0,10.0,0,humanitarian|ood|private_fragmented|51110|relief_03|request_peer_evidence;humanitarian|ood|private_fragmented|51110|relief_02|verify,,22,3868,12,1422,0,0,34,5290
humanitarian|ood|private_fragmented|51111,humanitarian,ood,private_fragmented,51111,humanitarian_topology_3,ood_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0380700366032762,3.7580814774098554,3.720011440806579,0,10.0,0,humanitarian|ood|private_fragmented|51111|relief_04|request_peer_evidence;humanitarian|ood|private_fragmented|51111|relief_03|verify,,22,3842,12,1470,0,0,34,5312
humanitarian|ood|private_fragmented|51112,humanitarian,ood,private_fragmented,51112,humanitarian_topology_0,ood_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,0,1,1,0.5,-0.2525755969904212,3.545738896082498,3.7983144930729194,0,11.0,0,humanitarian|ood|private_fragmented|51112|relief_02|revise_commitment;humanitarian|ood|private_fragmented|51112|relief_03|request_peer_evidence,,21,3674,12,1482,0,0,33,5156
humanitarian|ood|private_fragmented|51113,humanitarian,ood,private_fragmented,51113,humanitarian_topology_1,ood_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,5.04350807413671,5.04350807413671,0,8.0,0,humanitarian|ood|private_fragmented|51113|relief_03|request_peer_evidence;humanitarian|ood|private_fragmented|51113|relief_04|request_peer_evidence,,24,4174,12,1461,0,0,36,5635
humanitarian|ood|private_fragmented|51114,humanitarian,ood,private_fragmented,51114,humanitarian_topology_2,ood_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.1041062586942535,4.088939856121796,3.984833597427542,0,10.0,0,humanitarian|ood|private_fragmented|51114|relief_04|request_peer_evidence;humanitarian|ood|private_fragmented|51114|relief_02|verify,,18,3158,12,1461,0,0,30,4619
humanitarian|ood|private_fragmented|51115,humanitarian,ood,private_fragmented,51115,humanitarian_topology_3,ood_route_or_service_failure,mandatory_intervention,0.0,3,2,0.6666666666666666,1,1,0,0.0,0.0508453508261868,4.28675850919483,4.235913158368644,0,10.0,0,humanitarian|ood|private_fragmented|51115|relief_01|verify;humanitarian|ood|private_fragmented|51115|relief_04|request_peer_evidence,,24,4199,12,1428,0,0,36,5627
humanitarian|ood|private_fragmented|51116,humanitarian,ood,private_fragmented,51116,humanitarian_topology_0,ood_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,1,0,1,0.5,-0.3488888817944317,3.3761760387708217,3.7250649205652535,0,10.0,0,humanitarian|ood|private_fragmented|51116|relief_01|verify;humanitarian|ood|private_fragmented|51116|relief_04|request_peer_evidence,,22,3871,12,1419,0,0,34,5290
humanitarian|ood|private_fragmented|51117,humanitarian,ood,private_fragmented,51117,humanitarian_topology_1,ood_resource_shortage,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,3.548381488307606,3.548381488307606,0,8.0,0,humanitarian|ood|private_fragmented|51117|relief_02|request_peer_evidence;humanitarian|ood|private_fragmented|51117|relief_04|request_peer_evidence,,25,4362,12,1467,0,0,37,5829
humanitarian|ood|private_fragmented|51118,humanitarian,ood,private_fragmented,51118,humanitarian_topology_2,ood_resource_shortage,mandatory_intervention,0.0,4,2,0.5,1,0,1,0.5,-0.4504320223407648,3.8774223497416846,4.32785437208245,0,15.0,0,humanitarian|ood|private_fragmented|51118|relief_02|deploy_repair_capacity;humanitarian|ood|private_fragmented|51118|relief_01|verify,,20,3486,12,1458,0,0,32,4944
humanitarian|ood|private_fragmented|51119,humanitarian,ood,private_fragmented,51119,humanitarian_topology_3,ood_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0484755972032381,3.9153408374590506,3.8668652402558124,0,10.0,0,humanitarian|ood|private_fragmented|51119|relief_01|verify;humanitarian|ood|private_fragmented|51119|relief_03|request_peer_evidence,,22,3845,12,1470,0,0,34,5315
humanitarian|ood|private_fragmented|51120,humanitarian,ood,private_fragmented,51120,humanitarian_topology_0,ood_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,1,0,1,0.5,-0.462660297266331,3.519016209396217,3.981676506662548,0,15.0,0,humanitarian|ood|private_fragmented|51120|relief_01|verify;humanitarian|ood|private_fragmented|51120|relief_03|deploy_repair_capacity,,22,3868,12,1455,0,0,34,5323
humanitarian|partition|private_fragmented|51101,humanitarian,partition,private_fragmented,51101,humanitarian_topology_1,partition_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,0,0,2,1.0,-0.19058154593557258,2.860334245972045,3.0509157919076175,0,15.0,0,humanitarian|partition|private_fragmented|51101|relief_04|deploy_repair_capacity;humanitarian|partition|private_fragmented|51101|relief_03|verify,,22,3855,12,1488,0,0,34,5343
humanitarian|partition|private_fragmented|51102,humanitarian,partition,private_fragmented,51102,humanitarian_topology_2,partition_unsafe_or_compromised_component,mandatory_intervention,0.0,3,2,0.6666666666666666,0,2,0,0.0,0.0,3.39136592558112,3.39136592558112,0,8.0,0,humanitarian|partition|private_fragmented|51102|relief_02|request_peer_evidence;humanitarian|partition|private_fragmented|51102|relief_04|request_peer_evidence,,21,3666,12,1473,0,0,33,5139
