accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,event_ledger_scope,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc,candidate_name,configuration_digest,method,panel_id,sketch_on_wire_bytes_always,fully_counted_bytes_always,transmitted_sketch_messages_always,fully_counted_messages_always,normalized_time_integrated_estimation_error_always,primary_distributed_state_error_always,primary_distributed_state_error_p95_always,pointwise_estimation_mae_p95_always,disagreement_time_integrated_error_always,mean_detection_delay_steps_always,service_loss_always,autonomous_harmful_actions_always,normalized_autonomous_reward_always,sketch_byte_reduction,fully_counted_byte_reduction,message_reduction,estimation_error_increase,primary_estimation_error_increase,primary_p95_increase,pointwise_p95_increase,disagreement_error_increase,detection_delay_increase,service_loss_increase,harmful_action_increase,reward_degradation
190,frozen_local_rule,203,52,nan,utility_restoration,22910,60,102,28,3308,60,nan,2026-08-17T04:59:30.233017+00:00,large,52.0,True,high,nan,219,20,20631,491334,nan,78,78,1.0,0.0542307237416862,23,2279,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,57099,136,0.8717948717948718,19455,medium,836819,22920,102,100,250,private_fragmented,3,1.2327916465437738e-12,30.0,90.0,0.9615384615384616,26.29326923076923,0.0008693969767288,-2.954340538274646,low,28,-0.2339339478185632,0.0575067240224644,67229,285,30,13,0,190,0.2046248732398521,0.1046947889925482,0.1228544783710832,0.0558687238820753,0.1104852187614715,True,230,210120,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-age_of_information-e27491322545-uint8_simplex-frozen_local_rule,age_of_information,1140.7788399913654,18,0,543240,90540,0,769590,135810,development,882,0,2026-08-17T04:59:15.350020+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,67229,285,22635,0.55,572,e27491322545,1040,"{'age_deadline': 468, 'initial_reference': 156, 'maximum_silence': 416}",nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,93.0,560.8283447643819,aoi_30_u8,e27491322545,age_of_information,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,0.4440623848704409,0.4237704443918051,0.4440623848704409,0.001974889441456802,0.0015461502876266964,-0.0029963912255309005,0.0020659102950301017,0.0011174111337965004,-0.19230769230769196,0.0,0,7.134020424690024e-05
191,frozen_local_rule,204,52,nan,utility_restoration,41502,60,102,29,5987,60,nan,2026-08-17T04:58:52.584987+00:00,large,52.0,True,high,nan,221,20,37104,888386,nan,78,78,1.0,0.0531133126078897,23,4398,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,92177,136,0.8717948717948718,34951,medium,1452232,41003,102,100,251,private_fragmented,3,1.2327916465437738e-12,15.0,75.0,1.1538461538461535,18.60576923076923,0.0008695778440526,-2.954340538274646,low,29,-0.2338626076143163,0.0555318345810076,67922,288,30,13,0,191,0.2046248732398521,0.1011820994017207,0.1207885680760531,0.0543225735944486,0.1134816099870024,True,233,373150,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1140.7788399913654,18,0,977160,162860,0,1384310,244290,development,883,0,2026-08-17T04:58:33.227766+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,67922,288,40715,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,94.0,560.8283447643819,always_on_u8,f06f6808d09b,always_on,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
190,frozen_local_rule,202,52,nan,utility_restoration,30729,60,101,29,4454,60,nan,2026-08-17T04:58:59.616218+00:00,large,52.0,True,high,nan,221,20,27488,656064,nan,78,78,1.0,0.0549429768395577,23,3241,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,71786,136,0.8717948717948718,25894,medium,1093371,30448,101,100,251,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.9615384615384616,25.22596153846154,0.0008709729161144,-2.7343405382746453,low,29,-0.2329168854505749,0.055982435773255,67931,288,30,13,0,190,0.2046248732398521,0.0987832237921728,0.1199022099388008,0.0554627063064063,0.1143619617865812,True,232,278528,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,1140.7788399913654,18,0,723840,120640,0,1025440,180960,development,883,0,2026-08-17T04:58:43.001512+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,67931,288,30160,0.7375,767,e25eb5b9df1b,1040,"{'below_threshold': 273, 'generalized_information_on': 382, 'initial_reference': 156, 'maximum_silence': 229}",nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,93.0,560.8283447643819,generalized_0125_u8,e25eb5b9df1b,generalized_information,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,0.25924106594621144,0.24710996590076517,0.25924106594621144,0.0004506011922474004,0.0011401327119576962,0.0008803517995788074,-0.0008863581372522966,0.001829664231667999,-0.19230769230769196,0.0,-1,-0.0009457221637413915
191,frozen_local_rule,204,52,nan,utility_restoration,27853,60,102,29,4020,60,nan,2026-08-17T04:59:56.213663+00:00,large,52.0,True,high,nan,221,20,24954,594796,nan,78,78,1.0,0.0542042245359327,23,2899,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,66378,136,0.8717948717948718,23503,medium,998374,27655,102,100,251,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.5769230769230769,26.408653846153847,0.000869474994134,-2.954340538274645,low,29,-0.2338626076143162,0.0556639562754826,67896,288,30,13,0,191,0.2046248732398521,0.0977872423951161,0.1154962274187392,0.0549340904057077,0.1127587863087575,True,232,253640,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule,js_drift,1140.7788399913654,18,0,656808,109468,0,930478,164202,development,883,0,2026-08-17T04:59:40.438699+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,67896,288,27367,0.6663461538461538,693,565d3b5e7ead,1040,"{'initial_reference': 156, 'js_drift': 588, 'maximum_silence': 296}",nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,94.0,560.8283447643819,js_007_u8,565d3b5e7ead,js_drift,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,0.32783986245855334,0.31252444512997923,0.32783986245855334,0.00013212169447500421,0.000611516811259101,-0.0007228236782448882,-0.00529234065731389,0.0010909119280430035,-0.5769230769230766,0.0,0,-8.326672684688674e-17
192,frozen_local_rule,205,52,nan,utility_restoration,28408,60,103,29,4091,60,nan,2026-08-17T04:59:03.335548+00:00,large,52.0,True,high,nan,223,20,25503,606424,nan,78,78,1.0,0.0540728473990574,23,2905,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,67492,136,0.8717948717948718,24072,medium,1019494,28263,103,100,253,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.5769230769230769,25.6875,0.000856536476369,-3.1743405382746444,low,29,-0.2348651341437693,0.0563909946049264,68412,290,30,13,0,192,0.2046248732398521,0.1023839878286993,0.1190463641534569,0.0552319210019919,0.1104852187614715,True,233,260678,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,1140.7788399913654,18,0,671352,111892,0,951082,167838,development,883,0,2026-08-17T04:58:47.368806+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,68412,290,27973,0.6740384615384616,701,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 607, 'maximum_silence': 277}",nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,95.0,560.8283447643819,kpi_012_u8,314c8c128df2,kpi_change,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,0.31295591305415693,0.2979813142803629,0.31295591305415693,0.0008591600239188021,0.0009093474075433025,-0.0029963912255309005,-0.0017422039225961916,0.0009595347911676988,-0.5769230769230766,0.0,1,0.0010025265294530128
191,frozen_local_rule,204,52,nan,utility_restoration,40415,60,102,29,5842,60,nan,2026-08-17T04:59:26.952223+00:00,large,52.0,True,high,nan,221,20,36154,865368,nan,78,78,1.0,0.0532498807984144,23,4261,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,90140,136,0.8717948717948718,34056,medium,1416217,39943,102,100,251,private_fragmented,3,1.2327916465437738e-12,15.0,75.0,1.1538461538461535,19.572115384615383,0.0008684808522462,-2.954340538274646,low,29,-0.2338626076143163,0.0555867329157718,67947,288,30,13,0,191,0.2046248732398521,0.1011820994017207,0.1207885680760531,0.0544183068570931,0.1134816099870024,True,233,363868,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule,l1_belief_drift,1140.7788399913654,18,0,951720,158620,0,1348270,237930,development,883,0,2026-08-17T04:59:08.180366+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,67947,288,39655,0.9740384615384616,1013,c1987b7c3312,1040,"{'initial_reference': 156, 'l1_belief_drift': 863, 'maximum_silence': 21}",nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,94.0,560.8283447643819,l1_024_u8,c1987b7c3312,l1_belief_drift,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,0.026034630971386474,0.024799756512733473,0.026034630971386474,5.489833476420014e-05,9.573326264449705e-05,0.0,0.0,0.00013656819052469682,0.0,0.0,0,0.0
190,frozen_local_rule,203,52,nan,utility_restoration,28160,60,101,29,4054,60,nan,2026-08-17T04:59:30.527974+00:00,large,52.0,True,high,nan,221,20,25247,602888,nan,78,78,1.0,0.0532432935576592,23,2913,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,66972,136,0.8717948717948718,23822,medium,1011051,28033,101,100,250,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.5769230769230769,26.322115384615383,0.0008681316306384,-2.7343405382746453,low,29,-0.2328502039761986,0.0572962912873209,67687,287,30,13,0,190,0.2046248732398521,0.1059935508174603,0.1247259673505692,0.0552697924224901,0.1132493838666509,True,231,255510,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,1140.7788399913654,18,0,665904,110984,0,943364,166476,development,882,0,2026-08-17T04:59:14.884592+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,67687,287,27746,0.6778846153846154,705,681a73b1e0f1,1040,"{'initial_reference': 156, 'matched_random_selected': 268, 'matched_random_wait': 335, 'maximum_silence': 281}",nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,93.0,560.8283447643819,random_045_u8,681a73b1e0f1,matched_random,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,0.318531253837652,0.30379512364415606,0.318531253837652,0.001764456706313304,0.0009472188280414962,-0.0002322261203514947,0.003937399274516112,0.00012998094976950092,-0.5769230769230766,0.0,-1,-0.0010124036381176926
191,frozen_local_rule,204,52,nan,utility_restoration,0,59,102,30,0,59,nan,2026-08-17T04:58:44.154603+00:00,large,52.0,True,high,nan,220,20,0,0,nan,78,78,1.0,0.118238104734412,19,0,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,13560,139,0.8910256410256411,0,medium,66993,284,102,100,247,private_fragmented,3,1.2327916465437738e-12,0.0,0.0,0.0,0.0,0.0,-3.169247301257772,low,30,-0.2358508658849399,0.0771681898264828,66993,284,30,12,0,191,0.2180371334800277,0.1300742798067053,0.1532247166836838,0.0977031472804474,0.15559778334044,True,231,0,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-none-806ed450405e-uint8_simplex-frozen_local_rule,none,1145.639767471588,18,0,0,0,0,0,0,development,0,0,2026-08-17T04:58:36.390214+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,66993,284,0,0.0,0,806ed450405e,1040,{'disabled': 1040},nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,94.0,560.8283447643819,none_u8,806ed450405e,none,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,1.0,0.9538689410507412,1.0,0.0216363552454752,0.043380573685998805,0.042116173353437605,0.032436148607630694,0.06512479212652231,-1.1538461538461535,4.860927480222472,0,0.0019882582706235996
191,frozen_local_rule,204,52,nan,utility_restoration,41191,60,102,29,5945,60,nan,2026-08-17T05:00:01.571280+00:00,large,52.0,True,high,nan,221,20,36842,882504,nan,78,78,1.0,0.0529517614065887,23,4349,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,91604,136,0.8717948717948718,34708,medium,1442416,40714,102,100,251,private_fragmented,3,1.2327916465437738e-12,15.0,75.0,1.1538461538461535,18.75,0.0008689084973801,-2.954340538274646,low,29,-0.2338626076143163,0.0556984495754623,67932,288,30,13,0,191,0.2046248732398521,0.1011820994017207,0.1207885680760531,0.0543251054910255,0.1134816099870024,True,233,370124,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,offline_oracle,1140.7788399913654,18,0,970224,161704,0,1374484,242556,development,883,0,2026-08-17T04:59:42.194755+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,67932,288,40426,0.9942307692307693,1034,df72669ae5df,1040,"{'initial_reference': 156, 'maximum_silence': 4, 'offline_oracle': 880}",nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,94.0,560.8283447643819,offline_oracle_u8,df72669ae5df,offline_oracle,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,0.007098121085595044,0.006759250588060262,0.007098121085595044,0.00016661499445470157,2.53189657689612e-06,0.0,0.0,-0.00016155120130099954,0.0,0.0,0,0.0
190,frozen_local_rule,203,52,nan,utility_restoration,22910,60,102,28,3308,60,nan,2026-08-17T04:59:27.083301+00:00,large,52.0,True,high,nan,219,20,20631,491334,nan,78,78,1.0,0.0542307237416862,23,2279,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,57099,136,0.8717948717948718,19455,medium,836819,22920,102,100,250,private_fragmented,3,1.2327916465437738e-12,30.0,90.0,0.9615384615384616,26.29326923076923,0.0008693969767288,-2.954340538274646,low,28,-0.2339339478185632,0.0575067240224644,67229,285,30,13,0,190,0.2046248732398521,0.1046947889925482,0.1228544783710832,0.0558687238820753,0.1104852187614715,True,230,210120,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,1140.7788399913654,18,0,543240,90540,0,769590,135810,development,882,0,2026-08-17T04:59:12.293206+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,67229,285,22635,0.55,572,52761a8cde7f,1040,"{'initial_reference': 156, 'maximum_silence': 416, 'periodic_wait': 468}",nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,93.0,560.8283447643819,periodic_18_u8,52761a8cde7f,periodic,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,0.4440623848704409,0.4237704443918051,0.4440623848704409,0.001974889441456802,0.0015461502876266964,-0.0029963912255309005,0.0020659102950301017,0.0011174111337965004,-0.19230769230769196,0.0,0,7.134020424690024e-05
189,frozen_local_rule,201,52,nan,utility_restoration,27792,60,101,28,4033,60,nan,2026-08-17T04:59:03.245084+00:00,large,52.0,True,high,nan,220,20,24943,593674,nan,78,78,1.0,0.0536422630432413,23,2849,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,66294,136,0.8717948717948718,23493,medium,997416,27638,101,100,250,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,1.1538461538461535,26.63942307692308,0.0008695016041625,-2.7343405382746453,low,28,-0.2329842304222087,0.0575590436005454,67448,286,30,13,0,189,0.2046248732398521,0.105075567696811,0.1245347769574969,0.0556006533218933,0.1127587863087575,True,229,254388,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,1140.7788399913654,18,0,656448,109408,0,929968,164112,development,882,0,2026-08-17T04:58:47.565269+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,67448,286,27352,0.6673076923076923,694,71c476debc21,1040,"{'initial_reference': 156, 'maximum_silence': 284, 'predictive_uncertainty_change': 600}",nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,92.0,560.8283447643819,uncertainty_008_u8,71c476debc21,predictive_uncertainty_change,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,0.3282082770477711,0.3131841193418131,0.3282082770477711,0.002027209019537804,0.0012780797274446962,-0.0007228236782448882,0.0037462088814438077,0.0005289504353516022,0.0,0.0,-1,-0.0008783771921075934
190,frozen_local_rule,202,52,nan,utility_restoration,30315,59,102,29,4394,59,nan,2026-08-17T04:59:58.457018+00:00,large,52.0,True,high,nan,222,20,27190,648414,nan,78,78,1.0,0.054094946735977,23,3125,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,71078,136,0.8717948717948718,25628,medium,1081504,30093,102,100,252,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,1.1538461538461535,25.54326923076923,0.0008583069448425,-3.192340538274644,low,29,-0.2351842121832482,0.0575695034268057,68168,289,30,13,0,190,0.2046248732398521,0.1046986737033789,0.1237335711688166,0.0558322250813913,0.1127587863087575,True,230,276046,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule,tsallis_spectrum_change,1140.7788399913654,18,0,715296,119216,0,1013336,178824,development,882,0,2026-08-17T04:59:41.973187+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,68168,289,29804,0.7278846153846154,757,1013b09ad56f,1040,"{'initial_reference': 156, 'maximum_silence': 230, 'tsallis_spectrum_change': 654}",nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,94.0,560.8283447643819,spectrum_008_u8,1013b09ad56f,tsallis_spectrum_change,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,0.267984772196979,0.2552815252659355,0.267984772196979,0.0020376688457981046,0.0015096514869427022,-0.0007228236782448882,0.002945003092763507,0.0009816341280872998,0.0,0.0,0,0.0013216045689319056
190,frozen_local_rule,202,52,nan,utility_restoration,30611,59,102,29,4442,59,nan,2026-08-17T04:59:53.452472+00:00,large,52.0,True,high,nan,222,20,27441,655112,nan,78,78,1.0,0.054572477513885,23,3170,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,71625,136,0.8717948717948718,25874,medium,1091751,30395,102,100,252,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.9615384615384616,25.370192307692307,0.0008614414184952,-3.192340538274644,low,29,-0.2351842121832482,0.0574952616720825,68147,289,30,13,0,190,0.2046248732398521,0.1053870711446733,0.1233205143737092,0.0560338695929837,0.1128058911974783,True,230,277882,nan,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule,v7_shannon_change,1140.7788399913654,18,0,722544,120424,0,1023604,180636,development,882,0,2026-08-17T04:59:37.224872+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,nan,scale_free,68147,289,30106,0.7336538461538461,763,c5a26765fa92,1040,"{'initial_reference': 156, 'maximum_silence': 232, 'v7_shannon_change': 652}",nan,full,0.8744045241272376,19.0,37.0,0.0,3.0,50.333333333333336,94.0,560.8283447643819,v7_shannon_006_u8,c5a26765fa92,v7_shannon_change,utility_restoration:8811020,1384310,1452232,40715,41003,0.0555318345810076,0.0543225735944486,0.1134816099870024,0.1207885680760531,0.0531133126078897,1.1538461538461535,1140.7788399913654,102,-0.2338626076143163,0.2605673584673953,0.24822549014207096,0.2605673584673953,0.0019634270910749013,0.0017112959985350965,-0.0006757187895240907,0.0025319462976561014,0.0014591649059952985,-0.19230769230769196,0.0,0,0.0013216045689319056
