accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,event_ledger_scope,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
88,frozen_local_rule,91,28,,utility_restoration,2753,45,31,12,165,45,,2026-08-17T04:55:11.476119+00:00,medium,31.0,True,high,,157,15,2381,67218,,58,58,1.0,0.09018479174081043,36,372,uint8_simplex,8811016,pooled_current_private_evidence_pre_exchange,11402,77,0.9166666666666666,1777,high,154235,2914,31,60,271,private_fragmented,3,1.0480505352461478e-13,12.0,52.0,0.20689655172413793,9.047619047619047,0.001990283921972052,1.3615702097541922,medium,12,-0.3134915271450157,0.07796904437813633,64577,277,16,12,0,88,0.1677822242335161,0.11864414966758213,0.13201031106249664,0.08407691805947337,0.14467692911548308,True,123,13736,,0,v8-development-utility_restoration-medium-high-high-medium-grid-private_fragmented-8811016-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,551.8024463990884,19,0,63288,10548,0,89658,15822,development,92,0,2026-08-17T04:55:07.870527+00:00,308149f9c4a27894ab468ba4f5155be848e9c0d8593a87cfee395fbf2026b3c3,,grid,64577,277,2637,0.6666666666666666,280,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 305, 'maximum_silence': 30, 'partition_recovery': 1}",,full,0.817778141516662,14,21.0,0.0,1,22.0,28,371.95976171823975
88,frozen_local_rule,91,28,,utility_restoration,4074,45,31,12,254,45,,2026-08-17T04:55:13.932787+00:00,medium,31.0,True,high,,157,15,3489,98906,,58,58,1.0,0.08766205950295611,36,585,uint8_simplex,8811016,pooled_current_private_evidence_pre_exchange,13835,77,0.9166666666666666,2590,high,195697,4128,31,60,272,private_fragmented,3,1.0480505352461478e-13,12.0,48.0,0.20689655172413793,7.40952380952381,0.0019760444463233088,1.3615702097541922,medium,12,-0.3134915271450157,0.07802286838580788,64797,278,16,12,0,88,0.16684735017198318,0.11688354138029526,0.1312761062618214,0.082842463944382,0.14268047500561803,True,123,19720,,0,v8-development-utility_restoration-medium-high-high-medium-grid-private_fragmented-8811016-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule,l1_belief_drift,551.8024463990884,19,0,92400,15400,0,130900,23100,development,50,0,2026-08-17T04:55:10.062880+00:00,308149f9c4a27894ab468ba4f5155be848e9c0d8593a87cfee395fbf2026b3c3,,grid,64797,278,3850,0.9904761904761905,416,c1987b7c3312,420,"{'initial_reference': 84, 'l1_belief_drift': 335, 'partition_recovery': 1}",,full,0.817778141516662,14,21.0,0.0,1,22.0,28,371.95976171823975
87,frozen_local_rule,89,28,,utility_restoration,2548,45,30,12,159,45,,2026-08-17T04:55:17.259519+00:00,medium,31.0,True,high,,157,15,2201,61914,,58,58,1.0,0.08989155821555414,36,347,uint8_simplex,8811016,pooled_current_private_evidence_pre_exchange,11015,77,0.9166666666666666,1644,high,146954,2700,30,60,271,private_fragmented,3,1.0480505352461478e-13,12.0,52.0,0.20689655172413793,9.285714285714286,0.0019430672462762246,2.998279999172317,medium,12,-0.29476529782577165,0.07907016752872234,64572,277,16,13,0,87,0.1677822242335161,0.11864414966758213,0.13212772515092785,0.08448086287213825,0.14467692911548308,True,122,12920,,0,v8-development-utility_restoration-medium-high-high-medium-grid-private_fragmented-8811016-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,551.8024463990884,19,0,58152,9692,0,82382,14538,development,96,0,2026-08-17T04:55:13.717679+00:00,308149f9c4a27894ab468ba4f5155be848e9c0d8593a87cfee395fbf2026b3c3,,grid,64572,277,2423,0.6071428571428571,255,681a73b1e0f1,420,"{'initial_reference': 84, 'matched_random_selected': 133, 'matched_random_wait': 165, 'maximum_silence': 37, 'partition_recovery': 1}",,full,0.817778141516662,14,21.0,0.0,1,22.0,27,371.95976171823975
86,frozen_local_rule,88,28,,utility_restoration,0,45,29,12,0,45,,2026-08-17T04:55:06.604967+00:00,medium,31.0,True,high,,158,15,0,0,,58,58,1.0,0.12250497883575784,36,0,uint8_simplex,8811016,pooled_current_private_evidence_pre_exchange,6271,77,0.9166666666666666,0,high,65043,279,29,60,272,private_fragmented,3,1.0480505352461478e-13,12.0,0.0,0.20689655172413793,0.0,0.0,3.2182799991723168,medium,12,-0.29188247351535634,0.08459980261205984,65043,279,16,13,0,86,0.17070555605928284,0.1259072716621519,0.13608733307517648,0.10355239072390884,0.15302242739245966,True,121,0,,0,v8-development-utility_restoration-medium-high-high-medium-grid-private_fragmented-8811016-none-806ed450405e-uint8_simplex-frozen_local_rule,none,551.8024463990884,19,0,0,0,0,0,0,development,0,0,2026-08-17T04:55:03.978904+00:00,308149f9c4a27894ab468ba4f5155be848e9c0d8593a87cfee395fbf2026b3c3,,grid,65043,279,0,0.0,0,806ed450405e,420,{'disabled': 420},,full,0.817778141516662,14,21.0,0.0,1,22.0,26,371.95976171823975
88,frozen_local_rule,91,28,,utility_restoration,4104,45,31,12,254,45,,2026-08-17T04:55:23.712429+00:00,medium,31.0,True,high,,157,15,3515,99654,,58,58,1.0,0.08748006810423548,36,589,uint8_simplex,8811016,pooled_current_private_evidence_pre_exchange,13891,77,0.9166666666666666,2608,high,196679,4157,31,60,272,private_fragmented,3,1.0480505352461478e-13,12.0,48.0,0.20689655172413793,7.466666666666667,0.00197787869465946,1.3615702097541922,medium,12,-0.3134915271450157,0.07798073324151973,64793,278,16,12,0,88,0.16684735017198318,0.11688354138029526,0.1312761062618214,0.08273040067287761,0.14268047500561803,True,123,19856,,0,v8-development-utility_restoration-medium-high-high-medium-grid-private_fragmented-8811016-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,offline_oracle,551.8024463990884,19,0,93096,15516,0,131886,23274,development,50,0,2026-08-17T04:55:19.602761+00:00,308149f9c4a27894ab468ba4f5155be848e9c0d8593a87cfee395fbf2026b3c3,,grid,64793,278,3879,0.9976190476190476,419,df72669ae5df,420,"{'initial_reference': 84, 'offline_oracle': 335, 'partition_recovery': 1}",,full,0.817778141516662,14,21.0,0.0,1,22.0,28,371.95976171823975
87,frozen_local_rule,89,28,,utility_restoration,2505,45,30,12,166,45,,2026-08-17T04:55:13.971783+00:00,medium,31.0,True,high,,158,15,2207,62254,,58,58,1.0,0.08919798929126288,36,298,uint8_simplex,8811016,pooled_current_private_evidence_pre_exchange,10986,77,0.9166666666666666,1652,high,148166,2724,30,60,273,private_fragmented,3,1.0480505352461478e-13,12.0,48.0,0.20689655172413793,9.133333333333333,0.0019335425781488297,1.5815702097541924,medium,12,-0.3106833853473236,0.0784191817106785,65036,279,16,12,0,87,0.1677822242335161,0.11864414966758213,0.13275960123870037,0.08380858550097067,0.14467692911548308,True,121,12784,,0,v8-development-utility_restoration-medium-high-high-medium-grid-private_fragmented-8811016-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,551.8024463990884,19,0,58680,9780,0,83130,14670,development,117,0,2026-08-17T04:55:10.435684+00:00,308149f9c4a27894ab468ba4f5155be848e9c0d8593a87cfee395fbf2026b3c3,,grid,65036,279,2445,0.6,252,52761a8cde7f,420,"{'initial_reference': 84, 'partition_recovery': 1, 'periodic_due': 167, 'periodic_wait': 168}",,full,0.817778141516662,14,21.0,0.0,1,22.0,27,371.95976171823975
88,frozen_local_rule,91,28,,utility_restoration,2795,45,31,12,170,45,,2026-08-17T04:55:11.945730+00:00,medium,31.0,True,high,,156,15,2417,68340,,58,58,1.0,0.08915322616195374,36,378,uint8_simplex,8811016,pooled_current_private_evidence_pre_exchange,11480,77,0.9166666666666666,1786,high,154921,2934,31,60,271,private_fragmented,3,1.0480505352461478e-13,12.0,52.0,0.20689655172413793,9.60952380952381,0.0019708441142235146,1.3615702097541922,medium,12,-0.3134915271450157,0.07825809954872576,64583,277,16,12,0,88,0.1677822242335161,0.1183677523798593,0.13212772515092785,0.08370566285533974,0.14467692911548308,True,123,13838,,0,v8-development-utility_restoration-medium-high-high-medium-grid-private_fragmented-8811016-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,551.8024463990884,19,0,63768,10628,0,90338,15942,development,96,0,2026-08-17T04:55:08.230495+00:00,308149f9c4a27894ab468ba4f5155be848e9c0d8593a87cfee395fbf2026b3c3,,grid,64583,277,2657,0.680952380952381,286,71c476debc21,420,"{'initial_reference': 84, 'maximum_silence': 28, 'partition_recovery': 1, 'predictive_uncertainty_change': 307}",,full,0.817778141516662,14,21.0,0.0,1,22.0,28,371.95976171823975
88,frozen_local_rule,91,28,,utility_restoration,2808,45,31,12,174,45,,2026-08-17T04:55:23.030293+00:00,medium,31.0,True,high,,156,15,2415,68578,,58,58,1.0,0.08927317399737393,36,393,uint8_simplex,8811016,pooled_current_private_evidence_pre_exchange,11487,77,0.9166666666666666,1797,high,155103,2946,31,60,270,private_fragmented,3,1.0480505352461478e-13,12.0,52.0,0.20689655172413793,9.380952380952381,0.0019701028384845214,1.3615702097541922,medium,12,-0.3134915271450157,0.07874865049355335,64323,276,16,12,0,88,0.1677822242335161,0.11845511875666065,0.13212772515092785,0.08401091224546363,0.14463661156576954,True,123,13532,,0,v8-development-utility_restoration-medium-high-high-medium-grid-private_fragmented-8811016-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule,tsallis_spectrum_change,551.8024463990884,19,0,64080,10680,0,90780,16020,development,91,0,2026-08-17T04:55:19.392735+00:00,308149f9c4a27894ab468ba4f5155be848e9c0d8593a87cfee395fbf2026b3c3,,grid,64323,276,2670,0.6857142857142857,288,1013b09ad56f,420,"{'initial_reference': 84, 'maximum_silence': 26, 'partition_recovery': 1, 'tsallis_spectrum_change': 309}",,full,0.817778141516662,14,21.0,0.0,1,22.0,28,371.95976171823975
88,frozen_local_rule,91,28,,utility_restoration,2990,45,31,12,186,45,,2026-08-17T04:55:19.737293+00:00,medium,31.0,True,high,,156,15,2567,72828,,58,58,1.0,0.0887917547038008,36,423,uint8_simplex,8811016,pooled_current_private_evidence_pre_exchange,11821,77,0.9166666666666666,1917,high,161028,3120,31,60,270,private_fragmented,3,1.0480505352461478e-13,12.0,52.0,0.20689655172413793,9.285714285714286,0.0019655545279277237,1.3615702097541922,medium,12,-0.3134915271450157,0.07853156253963865,64332,276,16,12,0,88,0.1677822242335161,0.1183677523798593,0.13201031106249664,0.08366165862171972,0.14430636738569344,True,123,14450,,0,v8-development-utility_restoration-medium-high-high-medium-grid-private_fragmented-8811016-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule,v7_shannon_change,551.8024463990884,19,0,68256,11376,0,96696,17064,development,90,0,2026-08-17T04:55:16.126410+00:00,308149f9c4a27894ab468ba4f5155be848e9c0d8593a87cfee395fbf2026b3c3,,grid,64332,276,2844,0.7261904761904762,305,c5a26765fa92,420,"{'initial_reference': 84, 'maximum_silence': 22, 'partition_recovery': 1, 'v7_shannon_change': 313}",,full,0.817778141516662,14,21.0,0.0,1,22.0,28,371.95976171823975
73,frozen_local_rule,79,28,,utility_restoration,1676,26,32,15,102,26,,2026-08-17T04:53:42.425574+00:00,medium,31.0,True,high,,74,15,1475,41310,,52,52,1.0,0.07989341501208966,1,201,uint8_simplex,8811012,pooled_current_private_evidence_pre_exchange,8768,65,0.7738095238095238,1126,medium,84002,1782,32,60,96,private_fragmented,3,6.927791673660977e-14,24.0,52.0,0.6923076923076923,9.895238095238096,0.0019839969252753984,8.224790007558866,low,15,-0.19806058038401136,0.06860356472251027,27358,116,16,9,0,73,0.19329962853990124,0.10779151297686419,0.13327041805333945,0.07424848986729997,0.13475660247001156,True,92,8840,,0,v8-development-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-age_of_information-e27491322545-uint8_simplex-frozen_local_rule,age_of_information,507.64870178816307,22,0,39984,6664,0,56644,9996,development,106,0,2026-08-17T04:53:39.164772+00:00,e949f09c5e6b12849cc715004088515ba74b5b5a6f2f2e15251f5cc5bcb0737a,,grid,27358,116,1666,0.4,168,e27491322545,420,"{'age_deadline': 252, 'initial_reference': 84, 'maximum_silence': 84}",,full,0.861735438662789,20,19.0,0.0,0,27.4,28,301.71049989809615
73,frozen_local_rule,79,28,,utility_restoration,4204,26,32,15,250,26,,2026-08-17T04:53:32.877875+00:00,medium,31.0,True,high,,73,15,3740,103836,,52,52,1.0,0.07634813272760492,1,464,uint8_simplex,8811012,pooled_current_private_evidence_pre_exchange,13557,65,0.7738095238095238,2828,medium,168769,4281,32,60,95,private_fragmented,3,6.927791673660977e-14,24.0,36.0,0.6923076923076923,7.104761904761904,0.001983688581585338,8.224790007558866,low,15,-0.19806058038401136,0.06681098306654339,27125,115,16,9,0,73,0.19329962853990124,0.10060644929330916,0.13327041805333945,0.07157955789707415,0.13099270469856708,True,92,23324,,0,v8-development-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,507.64870178816307,22,0,99984,16664,0,141644,24996,development,43,0,2026-08-17T04:53:28.906548+00:00,e949f09c5e6b12849cc715004088515ba74b5b5a6f2f2e15251f5cc5bcb0737a,,grid,27125,115,4166,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",,full,0.861735438662789,20,19.0,0.0,0,27.4,28,301.71049989809615
73,frozen_local_rule,79,28,,utility_restoration,2945,26,32,15,173,26,,2026-08-17T04:53:33.527028+00:00,medium,31.0,True,high,,74,15,2617,72794,,52,52,1.0,0.07695525059487346,1,328,uint8_simplex,8811012,pooled_current_private_evidence_pre_exchange,11179,65,0.7738095238095238,1983,medium,126663,3037,32,60,96,private_fragmented,3,6.927791673660977e-14,24.0,48.0,0.6923076923076923,8.8,0.001959096224310006,8.224790007558866,low,15,-0.19806058038401136,0.06723934037741978,27349,116,16,9,0,73,0.19329962853990124,0.10908427274162183,0.1337427035684104,0.0720972954861466,0.133014935326399,True,92,16184,,0,v8-development-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,507.64870178816307,22,0,70104,11684,0,99314,17526,development,92,0,2026-08-17T04:53:29.803080+00:00,e949f09c5e6b12849cc715004088515ba74b5b5a6f2f2e15251f5cc5bcb0737a,,grid,27349,116,2921,0.6976190476190476,293,e25eb5b9df1b,420,"{'below_threshold': 127, 'generalized_information_on': 209, 'initial_reference': 84}",,full,0.861735438662789,20,19.0,0.0,0,27.4,28,301.71049989809615
73,frozen_local_rule,79,28,,utility_restoration,2636,26,32,15,158,26,,2026-08-17T04:53:45.328227+00:00,medium,31.0,True,high,,73,15,2339,65110,,52,52,1.0,0.07714145944400623,1,297,uint8_simplex,8811012,pooled_current_private_evidence_pre_exchange,10588,65,0.7738095238095238,1772,medium,115979,2728,32,60,95,private_fragmented,3,6.927791673660977e-14,24.0,52.0,0.6923076923076923,9.542857142857143,0.00195933470600756,8.224790007558866,low,15,-0.19806058038401136,0.06863399388406145,27137,115,16,9,0,73,0.19329962853990124,0.11181858251827584,0.133290311264496,0.07288772666403384,0.13168918881252673,True,92,14416,,0,v8-development-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule,js_drift,507.64870178816307,22,0,62712,10452,0,88842,15678,development,93,0,2026-08-17T04:53:41.813987+00:00,e949f09c5e6b12849cc715004088515ba74b5b5a6f2f2e15251f5cc5bcb0737a,,grid,27137,115,2613,0.6261904761904762,263,565d3b5e7ead,420,"{'initial_reference': 84, 'js_drift': 297, 'maximum_silence': 39}",,full,0.861735438662789,20,19.0,0.0,0,27.4,28,301.71049989809615
73,frozen_local_rule,79,28,,utility_restoration,2815,26,32,15,169,26,,2026-08-17T04:53:36.467226+00:00,medium,31.0,True,high,,74,15,2499,69496,,52,52,1.0,0.07728721258310224,1,316,uint8_simplex,8811012,pooled_current_private_evidence_pre_exchange,10931,65,0.7738095238095238,1892,medium,122354,2910,32,60,96,private_fragmented,3,6.927791673660977e-14,24.0,48.0,0.6923076923076923,8.857142857142858,0.001976379622787615,8.224790007558866,low,15,-0.19806058038401136,0.06699380258048519,27358,116,16,9,0,73,0.19329962853990124,0.10113008328042507,0.132300173772675,0.07214050758179372,0.13168918881252673,True,92,15470,,0,v8-development-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,507.64870178816307,22,0,67056,11176,0,94996,16764,development,91,0,2026-08-17T04:53:32.935209+00:00,e949f09c5e6b12849cc715004088515ba74b5b5a6f2f2e15251f5cc5bcb0737a,,grid,27358,116,2794,0.6738095238095239,283,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 302, 'maximum_silence': 34}",,full,0.861735438662789,20,19.0,0.0,0,27.4,28,301.71049989809615
73,frozen_local_rule,79,28,,utility_restoration,4094,26,32,15,243,26,,2026-08-17T04:53:39.251200+00:00,medium,31.0,True,high,,73,15,3643,101218,,52,52,1.0,0.0764792437872751,1,451,uint8_simplex,8811012,pooled_current_private_evidence_pre_exchange,13350,65,0.7738095238095238,2753,medium,165032,4171,32,60,95,private_fragmented,3,6.927791673660977e-14,24.0,36.0,0.6923076923076923,7.304761904761905,0.001985460549761747,8.224790007558866,low,15,-0.19806058038401136,0.06685482934162176,27128,115,16,9,0,73,0.19329962853990124,0.10060644929330916,0.13327041805333945,0.07166703656444844,0.13099270469856708,True,92,22644,,0,v8-development-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule,l1_belief_drift,507.64870178816307,22,0,97344,16224,0,137904,24336,development,49,0,2026-08-17T04:53:35.425484+00:00,e949f09c5e6b12849cc715004088515ba74b5b5a6f2f2e15251f5cc5bcb0737a,,grid,27128,115,4056,0.9738095238095238,409,c1987b7c3312,420,"{'initial_reference': 84, 'l1_belief_drift': 336}",,full,0.861735438662789,20,19.0,0.0,0,27.4,28,301.71049989809615
73,frozen_local_rule,79,28,,utility_restoration,2635,26,32,15,158,26,,2026-08-17T04:53:42.096604+00:00,medium,31.0,True,high,,73,15,2346,65212,,52,52,1.0,0.07760623931764916,1,289,uint8_simplex,8811012,pooled_current_private_evidence_pre_exchange,10594,65,0.7738095238095238,1784,medium,116102,2732,32,60,95,private_fragmented,3,6.927791673660977e-14,24.0,52.0,0.6923076923076923,8.657142857142857,0.001944599480533791,8.224790007558866,low,15,-0.19806058038401136,0.06797608114694623,27124,115,16,9,0,73,0.19329962853990124,0.1078527862551884,0.1337427035684104,0.0727911602322977,0.13168918881252673,True,92,14552,,0,v8-development-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,507.64870178816307,22,0,62808,10468,0,88978,15702,development,86,0,2026-08-17T04:53:38.623423+00:00,e949f09c5e6b12849cc715004088515ba74b5b5a6f2f2e15251f5cc5bcb0737a,,grid,27124,115,2617,0.6166666666666667,259,681a73b1e0f1,420,"{'initial_reference': 84, 'matched_random_selected': 142, 'matched_random_wait': 161, 'maximum_silence': 33}",,full,0.861735438662789,20,19.0,0.0,0,27.4,28,301.71049989809615
73,frozen_local_rule,78,28,,utility_restoration,0,26,31,16,0,26,,2026-08-17T04:53:31.697140+00:00,medium,31.0,True,high,,72,15,0,0,,52,52,1.0,0.10082400060020075,1,0,uint8_simplex,8811012,pooled_current_private_evidence_pre_exchange,5610,65,0.7738095238095238,0,medium,26875,114,31,60,95,private_fragmented,3,7.638334409421077e-14,12.0,0.0,0.46153846153846156,0.0,0.0,6.139880439445737,low,16,-0.2809903529405915,0.06961991860781326,26875,114,16,9,0,73,0.20594319273233852,0.1165684743444757,0.14837298024757453,0.08522195960400701,0.15021534702260692,True,91,0,,0,v8-development-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-none-806ed450405e-uint8_simplex-frozen_local_rule,none,604.307371635948,22,0,0,0,0,0,0,development,0,0,2026-08-17T04:53:29.072060+00:00,e949f09c5e6b12849cc715004088515ba74b5b5a6f2f2e15251f5cc5bcb0737a,,grid,26875,114,0,0.0,0,806ed450405e,420,{'disabled': 420},,full,0.861735438662789,20,19.0,0.0,0,27.4,27,398.9104998980963
73,frozen_local_rule,79,28,,utility_restoration,4204,26,32,15,250,26,,2026-08-17T04:53:48.208264+00:00,medium,31.0,True,high,,73,15,3740,103836,,52,52,1.0,0.07634813272760492,1,464,uint8_simplex,8811012,pooled_current_private_evidence_pre_exchange,13557,65,0.7738095238095238,2828,medium,168769,4281,32,60,95,private_fragmented,3,6.927791673660977e-14,24.0,36.0,0.6923076923076923,7.104761904761904,0.001983688581585338,8.224790007558866,low,15,-0.19806058038401136,0.06681098306654339,27125,115,16,9,0,73,0.19329962853990124,0.10060644929330916,0.13327041805333945,0.07157955789707415,0.13099270469856708,True,92,23324,,0,v8-development-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,offline_oracle,507.64870178816307,22,0,99984,16664,0,141644,24996,development,43,0,2026-08-17T04:53:44.285318+00:00,e949f09c5e6b12849cc715004088515ba74b5b5a6f2f2e15251f5cc5bcb0737a,,grid,27125,115,4166,1.0,420,df72669ae5df,420,"{'initial_reference': 84, 'offline_oracle': 336}",,full,0.861735438662789,20,19.0,0.0,0,27.4,28,301.71049989809615
73,frozen_local_rule,79,28,,utility_restoration,2543,26,32,15,150,26,,2026-08-17T04:53:39.315157+00:00,medium,31.0,True,high,,72,15,2272,62900,,52,52,1.0,0.07691907407684573,1,271,uint8_simplex,8811012,pooled_current_private_evidence_pre_exchange,10424,65,0.7738095238095238,1723,medium,113018,2647,32,60,94,private_fragmented,3,6.927791673660977e-14,24.0,48.0,0.6923076923076923,9.723809523809523,0.0019460125980649498,8.224790007558866,low,15,-0.19806058038401136,0.06659976446248445,26896,114,16,9,0,73,0.19329962853990124,0.10413087194986588,0.1337427035684104,0.07175941926966509,0.133014935326399,True,92,14348,,0,v8-development-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,507.64870178816307,22,0,60792,10132,0,86122,15198,development,121,0,2026-08-17T04:53:35.767870+00:00,e949f09c5e6b12849cc715004088515ba74b5b5a6f2f2e15251f5cc5bcb0737a,,grid,26896,114,2533,0.6,252,52761a8cde7f,420,"{'initial_reference': 84, 'periodic_due': 168, 'periodic_wait': 168}",,full,0.861735438662789,20,19.0,0.0,0,27.4,28,301.71049989809615
73,frozen_local_rule,79,28,,utility_restoration,2473,26,32,15,146,26,,2026-08-17T04:53:37.105608+00:00,medium,31.0,True,high,,73,15,2177,60928,,52,52,1.0,0.07700049710546263,1,296,uint8_simplex,8811012,pooled_current_private_evidence_pre_exchange,10263,65,0.7738095238095238,1654,medium,110261,2561,32,60,95,private_fragmented,3,6.927791673660977e-14,24.0,52.0,0.6923076923076923,9.447619047619048,0.0020038739961399125,8.224790007558866,low,15,-0.19806058038401136,0.06723603315615172,27097,115,16,9,0,73,0.19329962853990124,0.10242434843623117,0.132300173772675,0.07211826513080719,0.13168918881252673,True,92,13090,,0,v8-development-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,507.64870178816307,22,0,58704,9784,0,83164,14676,development,97,0,2026-08-17T04:53:33.610454+00:00,e949f09c5e6b12849cc715004088515ba74b5b5a6f2f2e15251f5cc5bcb0737a,,grid,27097,115,2446,0.5928571428571429,249,71c476debc21,420,"{'initial_reference': 84, 'maximum_silence': 43, 'predictive_uncertainty_change': 293}",,full,0.861735438662789,20,19.0,0.0,0,27.4,28,301.71049989809615
73,frozen_local_rule,79,28,,utility_restoration,2966,26,32,15,183,26,,2026-08-17T04:53:47.767993+00:00,medium,31.0,True,high,,74,15,2642,73372,,52,52,1.0,0.07724056141350699,1,324,uint8_simplex,8811012,pooled_current_private_evidence_pre_exchange,11225,65,0.7738095238095238,2002,medium,127241,3054,32,60,96,private_fragmented,3,6.927791673660977e-14,24.0,52.0,0.6923076923076923,8.82857142857143,0.001967720708393422,8.224790007558866,low,15,-0.19806058038401136,0.06683315149256767,27349,116,16,9,0,73,0.19329962853990124,0.10779151297686419,0.13327041805333945,0.07203685645303734,0.133014935326399,True,92,16456,,0,v8-development-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule,tsallis_spectrum_change,507.64870178816307,22,0,70512,11752,0,99892,17628,development,83,0,2026-08-17T04:53:44.203497+00:00,e949f09c5e6b12849cc715004088515ba74b5b5a6f2f2e15251f5cc5bcb0737a,,grid,27349,116,2938,0.6952380952380952,292,1013b09ad56f,420,"{'initial_reference': 84, 'maximum_silence': 25, 'tsallis_spectrum_change': 311}",,full,0.861735438662789,20,19.0,0.0,0,27.4,28,301.71049989809615
