model_key,condition,phase,agent_i,agent_j,community_i,community_j,connected_correlation,between_cluster_sd,independent_clusters
granite,field_scrambled,disruption,13,1,1,0,-0.04017361111111111,0.08369446922133351,6
granite,field_scrambled,disruption,13,2,1,0,-0.10663194444444445,0.23992043012080452,6
granite,field_scrambled,disruption,13,3,1,0,-0.00416666666666667,0.010206207261596585,6
granite,field_scrambled,disruption,13,4,1,0,0.040486111111111105,0.06287135049418742,6
granite,field_scrambled,disruption,13,5,1,0,0.012152777777777762,0.02836323993533937,6
granite,field_scrambled,disruption,13,6,1,0,0.04162037037037037,0.06849330116534572,6
granite,field_scrambled,disruption,13,7,1,0,-0.021354166666666664,0.05230681221568245,6
granite,field_scrambled,disruption,13,8,1,1,0.08868055555555555,0.20268654245099926,6
granite,field_scrambled,disruption,13,9,1,1,0.0641203703703704,0.15719831155702216,6
granite,field_scrambled,disruption,13,10,1,1,0.016284722222222204,0.043559190386526093,6
granite,field_scrambled,disruption,13,11,1,1,-0.019895833333333335,0.04430084766871472,6
granite,field_scrambled,disruption,13,12,1,1,0.013402777777777776,0.03684465952054904,6
granite,field_scrambled,disruption,13,13,1,1,0.18457175925925928,0.3338334628169377,6
granite,field_scrambled,disruption,13,14,1,1,0.03432870370370372,0.0955847991696615,6
granite,field_scrambled,disruption,13,15,1,1,0.0,0.0,6
granite,field_scrambled,disruption,14,0,1,0,-0.038993055555555566,0.20762106830811083,6
granite,field_scrambled,disruption,14,1,1,0,0.061504629629629624,0.14466090662780523,6
granite,field_scrambled,disruption,14,2,1,0,-0.0046527777777777835,0.04091504956448423,6
granite,field_scrambled,disruption,14,3,1,0,-0.031516203703703706,0.0857174966368073,6
granite,field_scrambled,disruption,14,4,1,0,0.022500000000000006,0.08995026060393627,6
granite,field_scrambled,disruption,14,5,1,0,-0.06151620370370368,0.0973602236513154,6
granite,field_scrambled,disruption,14,6,1,0,0.039293981481481464,0.14246025285412528,6
granite,field_scrambled,disruption,14,7,1,0,-0.10270833333333333,0.168163228821814,6
granite,field_scrambled,disruption,14,8,1,1,0.09371527777777779,0.14696565530332104,6
granite,field_scrambled,disruption,14,9,1,1,0.02075231481481483,0.13449310713000698,6
granite,field_scrambled,disruption,14,10,1,1,-0.06957175925925925,0.08832233090837491,6
granite,field_scrambled,disruption,14,11,1,1,-0.013657407407407405,0.21607070221089547,6
granite,field_scrambled,disruption,14,12,1,1,0.06715277777777778,0.14054220813875995,6
granite,field_scrambled,disruption,14,13,1,1,0.03432870370370372,0.0955847991696615,6
granite,field_scrambled,disruption,14,14,1,1,0.4713773148148148,0.4358034752197735,6
granite,field_scrambled,disruption,14,15,1,1,0.011365740740740732,0.1945319330292767,6
granite,field_scrambled,disruption,15,0,1,0,0.05697916666666666,0.09233127912125265,6
granite,field_scrambled,disruption,15,1,1,0,0.0,0.0,6
granite,field_scrambled,disruption,15,2,1,0,0.0,0.0,6
granite,field_scrambled,disruption,15,3,1,0,-0.07119212962962965,0.1300838880622223,6
granite,field_scrambled,disruption,15,4,1,0,0.0,0.0,6
granite,field_scrambled,disruption,15,5,1,0,-0.04214120370370369,0.07425440109200877,6
granite,field_scrambled,disruption,15,6,1,0,-0.025717592592592597,0.06299497926463221,6
granite,field_scrambled,disruption,15,7,1,0,-0.08620370370370371,0.2111550880121425,6
granite,field_scrambled,disruption,15,8,1,1,-0.0158912037037037,0.05144517219357664,6
granite,field_scrambled,disruption,15,9,1,1,-0.013148148148148154,0.029377763419618844,6
granite,field_scrambled,disruption,15,10,1,1,-0.022858796296296318,0.18190738817226856,6
granite,field_scrambled,disruption,15,11,1,1,-0.12070601851851852,0.21273648069227666,6
granite,field_scrambled,disruption,15,12,1,1,0.0027083333333333217,0.2752818946603241,6
granite,field_scrambled,disruption,15,13,1,1,0.0,0.0,6
granite,field_scrambled,disruption,15,14,1,1,0.011365740740740732,0.1945319330292767,6
granite,field_scrambled,disruption,15,15,1,1,0.17188657407407407,0.2665127247235254,6
granite,field_scrambled,recovery,0,0,0,0,0.3256828703703704,0.3962780504166573,6
granite,field_scrambled,recovery,0,1,0,0,0.01168981481481482,0.018376299959615428,6
granite,field_scrambled,recovery,0,2,0,0,0.0662962962962963,0.1623920977622922,6
granite,field_scrambled,recovery,0,3,0,0,0.05068287037037037,0.2540612578047574,6
granite,field_scrambled,recovery,0,4,0,0,-0.10481481481481482,0.16579277064562833,6
granite,field_scrambled,recovery,0,5,0,0,-0.04203703703703704,0.08311947868355238,6
granite,field_scrambled,recovery,0,6,0,0,-0.07087962962962963,0.12120210861073022,6
granite,field_scrambled,recovery,0,7,0,0,-0.019629629629629625,0.048082576432410526,6
granite,field_scrambled,recovery,0,8,0,1,0.01890046296296297,0.0820838552421209,6
granite,field_scrambled,recovery,0,9,0,1,0.016354166666666666,0.04981280060553378,6
granite,field_scrambled,recovery,0,10,0,1,-0.04111111111111111,0.10070124498108622,6
granite,field_scrambled,recovery,0,11,0,1,-0.03,0.07348469228349534,6
granite,field_scrambled,recovery,0,12,0,1,0.03554398148148148,0.08706461805656412,6
granite,field_scrambled,recovery,0,13,0,1,-0.001701388888888861,0.016112892023217036,6
granite,field_scrambled,recovery,0,14,0,1,0.027048611111111124,0.03925408265902078,6
granite,field_scrambled,recovery,0,15,0,1,0.06355324074074074,0.10043107719584665,6
granite,field_scrambled,recovery,1,0,0,0,0.01168981481481482,0.018376299959615428,6
granite,field_scrambled,recovery,1,1,0,0,0.31557870370370367,0.39894467428186087,6
granite,field_scrambled,recovery,1,2,0,0,0.0,0.0,6
granite,field_scrambled,recovery,1,3,0,0,0.2305324074074074,0.3282963431723376,6
granite,field_scrambled,recovery,1,4,0,0,0.0039004629629629806,0.2587017475162328,6
granite,field_scrambled,recovery,1,5,0,0,-0.009722222222222235,0.023814483610392036,6
granite,field_scrambled,recovery,1,6,0,0,-0.016851851851851857,0.18934902424765515,6
granite,field_scrambled,recovery,1,7,0,0,-0.08715277777777779,0.15099126553717776,6
granite,field_scrambled,recovery,1,8,0,1,-0.05526620370370371,0.13459303955844934,6
granite,field_scrambled,recovery,1,9,0,1,-0.0359375,0.08802853763127046,6
granite,field_scrambled,recovery,1,10,0,1,0.0,0.0,6
granite,field_scrambled,recovery,1,11,0,1,-0.05541666666666667,0.09659408194432342,6
granite,field_scrambled,recovery,1,12,0,1,-0.014895833333333332,0.036487190960207756,6
granite,field_scrambled,recovery,1,13,0,1,-0.03621527777777777,0.058680280242615165,6
granite,field_scrambled,recovery,1,14,0,1,0.05743055555555555,0.18254440416167442,6
granite,field_scrambled,recovery,1,15,0,1,-0.06041666666666665,0.13959241264003808,6
granite,field_scrambled,recovery,2,0,0,0,0.0662962962962963,0.1623920977622922,6
granite,field_scrambled,recovery,2,1,0,0,0.0,0.0,6
granite,field_scrambled,recovery,2,2,0,0,0.12637731481481482,0.30955993635936946,6
granite,field_scrambled,recovery,2,3,0,0,0.08494212962962965,0.20806487525793685,6
granite,field_scrambled,recovery,2,4,0,0,-0.12496527777777777,0.3061011661207173,6
granite,field_scrambled,recovery,2,5,0,0,-0.013148148148148154,0.03220625402548254,6
granite,field_scrambled,recovery,2,6,0,0,-0.05789351851851852,0.1418095797847391,6
granite,field_scrambled,recovery,2,7,0,0,0.0,0.0,6
granite,field_scrambled,recovery,2,8,0,1,-0.020474537037037027,0.050152168460456475,6
granite,field_scrambled,recovery,2,9,0,1,0.0,0.0,6
granite,field_scrambled,recovery,2,10,0,1,-0.07836805555555555,0.1919617482451956,6
granite,field_scrambled,recovery,2,11,0,1,0.0,0.0,6
granite,field_scrambled,recovery,2,12,0,1,0.0,0.0,6
granite,field_scrambled,recovery,2,13,0,1,-0.008472222222222223,0.02075262143191304,6
granite,field_scrambled,recovery,2,14,0,1,0.0020717592592592593,0.005074753055071631,6
granite,field_scrambled,recovery,2,15,0,1,0.04972222222222222,0.12179407332171914,6
granite,field_scrambled,recovery,3,0,0,0,0.05068287037037037,0.2540612578047574,6
granite,field_scrambled,recovery,3,1,0,0,0.2305324074074074,0.3282963431723376,6
granite,field_scrambled,recovery,3,2,0,0,0.08494212962962965,0.20806487525793685,6
granite,field_scrambled,recovery,3,3,0,0,0.5450925925925926,0.40192147640999293,6
granite,field_scrambled,recovery,3,4,0,0,-0.05905092592592592,0.27656992489045057,6
granite,field_scrambled,recovery,3,5,0,0,-0.05157407407407407,0.08032374052657824,6
granite,field_scrambled,recovery,3,6,0,0,-0.15622685185185184,0.35718497534202404,6
granite,field_scrambled,recovery,3,7,0,0,-0.11043981481481481,0.18373580437033268,6
granite,field_scrambled,recovery,3,8,0,1,-0.1372337962962963,0.18427984527544727,6
granite,field_scrambled,recovery,3,9,0,1,-0.04215277777777777,0.06536710790830733,6
granite,field_scrambled,recovery,3,10,0,1,-0.05267361111111111,0.1290234701320167,6
granite,field_scrambled,recovery,3,11,0,1,-0.03189814814814815,0.051328392819812906,6
granite,field_scrambled,recovery,3,12,0,1,-0.07259259259259258,0.13175644257289668,6
granite,field_scrambled,recovery,3,13,0,1,-0.015162037037037035,0.01988279055068238,6
granite,field_scrambled,recovery,3,14,0,1,0.06791666666666668,0.22339673557608086,6
granite,field_scrambled,recovery,3,15,0,1,-0.05707175925925927,0.1863269189117948,6
granite,field_scrambled,recovery,4,0,0,0,-0.10481481481481482,0.16579277064562833,6
granite,field_scrambled,recovery,4,1,0,0,0.0039004629629629806,0.2587017475162328,6
granite,field_scrambled,recovery,4,2,0,0,-0.12496527777777777,0.3061011661207173,6
granite,field_scrambled,recovery,4,3,0,0,-0.05905092592592592,0.27656992489045057,6
granite,field_scrambled,recovery,4,4,0,0,0.6134837962962963,0.48143670704163016,6
granite,field_scrambled,recovery,4,5,0,0,0.04430555555555556,0.07933826431921225,6
granite,field_scrambled,recovery,4,6,0,0,0.1147337962962963,0.15366878071993892,6
granite,field_scrambled,recovery,4,7,0,0,-0.05859953703703704,0.09084255407525506,6
granite,field_scrambled,recovery,4,8,0,1,-0.022372685185185186,0.12436423519289284,6
granite,field_scrambled,recovery,4,9,0,1,0.011111111111111112,0.02721655269759087,6
granite,field_scrambled,recovery,4,10,0,1,0.08093750000000001,0.19825557605651348,6
granite,field_scrambled,recovery,4,11,0,1,-0.01866898148148148,0.03546930773795092,6
granite,field_scrambled,recovery,4,12,0,1,-0.013692129629629632,0.03353873108463542,6
granite,field_scrambled,recovery,4,13,0,1,-0.07314814814814814,0.136732105682169,6
granite,field_scrambled,recovery,4,14,0,1,0.0641898148148148,0.12713736455118366,6
granite,field_scrambled,recovery,4,15,0,1,-0.030486111111111113,0.14605564404502624,6
granite,field_scrambled,recovery,5,0,0,0,-0.04203703703703704,0.08311947868355238,6
granite,field_scrambled,recovery,5,1,0,0,-0.009722222222222235,0.023814483610392036,6
granite,field_scrambled,recovery,5,2,0,0,-0.013148148148148154,0.03220625402548254,6
granite,field_scrambled,recovery,5,3,0,0,-0.05157407407407407,0.08032374052657824,6
granite,field_scrambled,recovery,5,4,0,0,0.04430555555555556,0.07933826431921225,6
granite,field_scrambled,recovery,5,5,0,0,0.27572916666666664,0.3376710750404622,6
granite,field_scrambled,recovery,5,6,0,0,0.00263888888888889,0.10136320070316505,6
granite,field_scrambled,recovery,5,7,0,0,-0.07063657407407407,0.14009091250583708,6
granite,field_scrambled,recovery,5,8,0,1,0.06069444444444443,0.24236271091480907,6
granite,field_scrambled,recovery,5,9,0,1,0.0,0.0,6
granite,field_scrambled,recovery,5,10,0,1,-0.037222222222222226,0.09117545153692942,6
granite,field_scrambled,recovery,5,11,0,1,-0.018750000000000006,0.04592793267718461,6
granite,field_scrambled,recovery,5,12,0,1,0.032245370370370376,0.07898470397446684,6
granite,field_scrambled,recovery,5,13,0,1,0.03925925925925927,0.07321426922470098,6
granite,field_scrambled,recovery,5,14,0,1,-0.0031944444444444533,0.005222665465823103,6
granite,field_scrambled,recovery,5,15,0,1,0.016388888888888897,0.04435233510909691,6
granite,field_scrambled,recovery,6,0,0,0,-0.07087962962962963,0.12120210861073022,6
granite,field_scrambled,recovery,6,1,0,0,-0.016851851851851857,0.18934902424765515,6
granite,field_scrambled,recovery,6,2,0,0,-0.05789351851851852,0.1418095797847391,6
granite,field_scrambled,recovery,6,3,0,0,-0.15622685185185184,0.35718497534202404,6
granite,field_scrambled,recovery,6,4,0,0,0.1147337962962963,0.15366878071993892,6
granite,field_scrambled,recovery,6,5,0,0,0.00263888888888889,0.10136320070316505,6
granite,field_scrambled,recovery,6,6,0,0,0.46989583333333335,0.5158367171963143,6
granite,field_scrambled,recovery,6,7,0,0,0.015891203703703703,0.03892534047270027,6
granite,field_scrambled,recovery,6,8,0,1,-0.01185185185185185,0.02621428591452055,6
granite,field_scrambled,recovery,6,9,0,1,-0.134375,0.32915018418648956,6
granite,field_scrambled,recovery,6,10,0,1,0.12243055555555554,0.2998923900365793,6
granite,field_scrambled,recovery,6,11,0,1,-0.0032291666666666666,0.007909810627737346,6
granite,field_scrambled,recovery,6,12,0,1,0.0,0.0,6
granite,field_scrambled,recovery,6,13,0,1,-0.028819444444444436,0.14499914191955554,6
granite,field_scrambled,recovery,6,14,0,1,-0.04964120370370371,0.09987150711481617,6
granite,field_scrambled,recovery,6,15,0,1,-0.07381944444444445,0.10422878703264418,6
granite,field_scrambled,recovery,7,0,0,0,-0.019629629629629625,0.048082576432410526,6
granite,field_scrambled,recovery,7,1,0,0,-0.08715277777777779,0.15099126553717776,6
granite,field_scrambled,recovery,7,2,0,0,0.0,0.0,6
granite,field_scrambled,recovery,7,3,0,0,-0.11043981481481481,0.18373580437033268,6
granite,field_scrambled,recovery,7,4,0,0,-0.05859953703703704,0.09084255407525506,6
granite,field_scrambled,recovery,7,5,0,0,-0.07063657407407407,0.14009091250583708,6
granite,field_scrambled,recovery,7,6,0,0,0.015891203703703703,0.03892534047270027,6
granite,field_scrambled,recovery,7,7,0,0,0.4005324074074074,0.4520885019901382,6
granite,field_scrambled,recovery,7,8,0,1,0.030972222222222217,0.3326194090793505,6
granite,field_scrambled,recovery,7,9,0,1,0.0,0.0,6
granite,field_scrambled,recovery,7,10,0,1,0.0,0.0,6
granite,field_scrambled,recovery,7,11,0,1,0.12734953703703702,0.2354411181036112,6
granite,field_scrambled,recovery,7,12,0,1,-0.028356481481481483,0.049054046839347235,6
granite,field_scrambled,recovery,7,13,0,1,0.020925925925925935,0.15143497429698735,6
granite,field_scrambled,recovery,7,14,0,1,0.03711805555555556,0.10020651659629826,6
granite,field_scrambled,recovery,7,15,0,1,-0.003680555555555557,0.009015483081076978,6
granite,field_scrambled,recovery,8,0,1,0,0.01890046296296297,0.0820838552421209,6
granite,field_scrambled,recovery,8,1,1,0,-0.05526620370370371,0.13459303955844934,6
granite,field_scrambled,recovery,8,2,1,0,-0.020474537037037027,0.050152168460456475,6
granite,field_scrambled,recovery,8,3,1,0,-0.1372337962962963,0.18427984527544727,6
granite,field_scrambled,recovery,8,4,1,0,-0.022372685185185186,0.12436423519289284,6
granite,field_scrambled,recovery,8,5,1,0,0.06069444444444443,0.24236271091480907,6
granite,field_scrambled,recovery,8,6,1,0,-0.01185185185185185,0.02621428591452055,6
granite,field_scrambled,recovery,8,7,1,0,0.030972222222222217,0.3326194090793505,6
granite,field_scrambled,recovery,8,8,1,1,0.4586689814814815,0.39302244515200574,6
granite,field_scrambled,recovery,8,9,1,1,0.06555555555555555,0.1570325772700495,6
granite,field_scrambled,recovery,8,10,1,1,0.04329861111111111,0.10605950379342441,6
granite,field_scrambled,recovery,8,11,1,1,0.031111111111111128,0.07620634755325446,6
granite,field_scrambled,recovery,8,12,1,1,0.11401620370370373,0.22535925715451904,6
granite,field_scrambled,recovery,8,13,1,1,0.013240740740740747,0.12246125353047446,6
granite,field_scrambled,recovery,8,14,1,1,0.06011574074074074,0.09623721923588163,6
granite,field_scrambled,recovery,8,15,1,1,0.06026620370370373,0.1715961538067972,6
granite,field_scrambled,recovery,9,0,1,0,0.016354166666666666,0.04981280060553378,6
granite,field_scrambled,recovery,9,1,1,0,-0.0359375,0.08802853763127046,6
granite,field_scrambled,recovery,9,2,1,0,0.0,0.0,6
granite,field_scrambled,recovery,9,3,1,0,-0.04215277777777777,0.06536710790830733,6
granite,field_scrambled,recovery,9,4,1,0,0.011111111111111112,0.02721655269759087,6
granite,field_scrambled,recovery,9,5,1,0,0.0,0.0,6
granite,field_scrambled,recovery,9,6,1,0,-0.134375,0.32915018418648956,6
granite,field_scrambled,recovery,9,7,1,0,0.0,0.0,6
granite,field_scrambled,recovery,9,8,1,1,0.06555555555555555,0.1570325772700495,6
granite,field_scrambled,recovery,9,9,1,1,0.275625,0.43846144357286426,6
granite,field_scrambled,recovery,9,10,1,1,0.0,0.0,6
granite,field_scrambled,recovery,9,11,1,1,0.0,0.0,6
granite,field_scrambled,recovery,9,12,1,1,0.022256944444444444,0.05451815712236171,6
granite,field_scrambled,recovery,9,13,1,1,0.06020833333333334,0.1527439987910054,6
granite,field_scrambled,recovery,9,14,1,1,0.09697916666666669,0.15055128728830808,6
granite,field_scrambled,recovery,9,15,1,1,0.040729166666666664,0.09060596064369422,6
granite,field_scrambled,recovery,10,0,1,0,-0.04111111111111111,0.10070124498108622,6
granite,field_scrambled,recovery,10,1,1,0,0.0,0.0,6
granite,field_scrambled,recovery,10,2,1,0,-0.07836805555555555,0.1919617482451956,6
granite,field_scrambled,recovery,10,3,1,0,-0.05267361111111111,0.1290234701320167,6
