replicate,full_statmech_balanced_accuracy,order_only_balanced_accuracy,simple_uncertainty_balanced_accuracy,full_minus_order_only_balanced_accuracy,full_minus_simple_uncertainty_balanced_accuracy
9373,0.5416666666666666,0.375,0.3333333333333333,0.16666666666666663,0.20833333333333331
9374,0.25,0.2916666666666667,0.20833333333333334,-0.041666666666666685,0.04166666666666666
9375,0.08333333333333333,0.125,0.125,-0.04166666666666667,-0.04166666666666667
9376,0.2916666666666667,0.20833333333333334,0.25,0.08333333333333334,0.041666666666666685
9377,0.20833333333333334,0.25,0.16666666666666666,-0.04166666666666666,0.041666666666666685
9378,0.25,0.4583333333333333,0.2916666666666667,-0.20833333333333331,-0.041666666666666685
9379,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.04166666666666663,0.0
9380,0.375,0.20833333333333334,0.2916666666666667,0.16666666666666666,0.08333333333333331
9381,0.20833333333333334,0.16666666666666666,0.125,0.041666666666666685,0.08333333333333334
9382,0.20833333333333334,0.08333333333333333,0.2916666666666667,0.125,-0.08333333333333334
9383,0.16666666666666666,0.16666666666666666,0.25,0.0,-0.08333333333333334
9384,0.08333333333333333,0.20833333333333334,0.3333333333333333,-0.125,-0.25
9385,0.4166666666666667,0.20833333333333334,0.25,0.20833333333333334,0.16666666666666669
9386,0.20833333333333334,0.375,0.25,-0.16666666666666666,-0.04166666666666666
9387,0.25,0.20833333333333334,0.2916666666666667,0.04166666666666666,-0.041666666666666685
9388,0.20833333333333334,0.2916666666666667,0.25,-0.08333333333333334,-0.04166666666666666
9389,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.041666666666666685,0.0
9390,0.25,0.20833333333333334,0.20833333333333334,0.04166666666666666,0.04166666666666666
9391,0.2916666666666667,0.16666666666666666,0.3333333333333333,0.12500000000000003,-0.04166666666666663
9392,0.375,0.16666666666666666,0.375,0.20833333333333334,0.0
9393,0.2916666666666667,0.375,0.25,-0.08333333333333331,0.041666666666666685
9394,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0
9395,0.16666666666666666,0.4166666666666667,0.16666666666666666,-0.25,0.0
9396,0.125,0.20833333333333334,0.125,-0.08333333333333334,0.0
9397,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0
9398,0.25,0.16666666666666666,0.3333333333333333,0.08333333333333334,-0.08333333333333331
9399,0.2916666666666667,0.375,0.25,-0.08333333333333331,0.041666666666666685
9400,0.25,0.3333333333333333,0.20833333333333334,-0.08333333333333331,0.04166666666666666
9401,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.041666666666666685,0.0
9402,0.2916666666666667,0.16666666666666666,0.16666666666666666,0.12500000000000003,0.12500000000000003
9403,0.25,0.2916666666666667,0.20833333333333334,-0.041666666666666685,0.04166666666666666
9404,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.0,-0.125
9405,0.2916666666666667,0.25,0.08333333333333333,0.041666666666666685,0.20833333333333337
9406,0.2916666666666667,0.20833333333333334,0.25,0.08333333333333334,0.041666666666666685
9407,0.08333333333333333,0.125,0.08333333333333333,-0.04166666666666667,0.0
9408,0.4166666666666667,0.25,0.375,0.16666666666666669,0.041666666666666685
9409,0.2916666666666667,0.25,0.20833333333333334,0.041666666666666685,0.08333333333333334
9410,0.2916666666666667,0.2916666666666667,0.25,0.0,0.041666666666666685
9411,0.16666666666666666,0.25,0.2916666666666667,-0.08333333333333334,-0.12500000000000003
9412,0.2916666666666667,0.2916666666666667,0.25,0.0,0.041666666666666685
9413,0.3333333333333333,0.25,0.3333333333333333,0.08333333333333331,0.0
9414,0.08333333333333333,0.25,0.125,-0.16666666666666669,-0.04166666666666667
9415,0.25,0.20833333333333334,0.20833333333333334,0.04166666666666666,0.04166666666666666
9416,0.20833333333333334,0.2916666666666667,0.16666666666666666,-0.08333333333333334,0.041666666666666685
9417,0.2916666666666667,0.25,0.2916666666666667,0.041666666666666685,0.0
9418,0.375,0.2916666666666667,0.375,0.08333333333333331,0.0
9419,0.20833333333333334,0.20833333333333334,0.125,0.0,0.08333333333333334
9420,0.16666666666666666,0.2916666666666667,0.125,-0.12500000000000003,0.04166666666666666
9421,0.25,0.16666666666666666,0.25,0.08333333333333334,0.0
9422,0.25,0.3333333333333333,0.20833333333333334,-0.08333333333333331,0.04166666666666666
9423,0.2916666666666667,0.25,0.20833333333333334,0.041666666666666685,0.08333333333333334
9424,0.25,0.20833333333333334,0.125,0.04166666666666666,0.125
9425,0.125,0.08333333333333333,0.125,0.04166666666666667,0.0
9426,0.25,0.125,0.3333333333333333,0.125,-0.08333333333333331
9427,0.4166666666666667,0.2916666666666667,0.25,0.125,0.16666666666666669
9428,0.375,0.125,0.4583333333333333,0.25,-0.08333333333333331
9429,0.2916666666666667,0.125,0.25,0.16666666666666669,0.041666666666666685
9430,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.0
9431,0.125,0.16666666666666666,0.2916666666666667,-0.04166666666666666,-0.16666666666666669
9432,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.0,-0.041666666666666685
9433,0.20833333333333334,0.2916666666666667,0.16666666666666666,-0.08333333333333334,0.041666666666666685
9434,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333334,0.08333333333333334
9435,0.375,0.20833333333333334,0.4583333333333333,0.16666666666666666,-0.08333333333333331
9436,0.2916666666666667,0.4166666666666667,0.16666666666666666,-0.125,0.12500000000000003
9437,0.25,0.2916666666666667,0.25,-0.041666666666666685,0.0
9438,0.20833333333333334,0.125,0.16666666666666666,0.08333333333333334,0.041666666666666685
9439,0.2916666666666667,0.2916666666666667,0.20833333333333334,0.0,0.08333333333333334
9440,0.2916666666666667,0.2916666666666667,0.375,0.0,-0.08333333333333331
9441,0.4166666666666667,0.20833333333333334,0.375,0.20833333333333334,0.041666666666666685
9442,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0
9443,0.25,0.25,0.20833333333333334,0.0,0.04166666666666666
9444,0.4166666666666667,0.20833333333333334,0.3333333333333333,0.20833333333333334,0.08333333333333337
9445,0.25,0.2916666666666667,0.16666666666666666,-0.041666666666666685,0.08333333333333334
9446,0.2916666666666667,0.3333333333333333,0.20833333333333334,-0.04166666666666663,0.08333333333333334
9447,0.25,0.20833333333333334,0.2916666666666667,0.04166666666666666,-0.041666666666666685
9448,0.375,0.4166666666666667,0.25,-0.041666666666666685,0.125
9449,0.20833333333333334,0.125,0.125,0.08333333333333334,0.08333333333333334
9450,0.25,0.4166666666666667,0.125,-0.16666666666666669,0.125
9451,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.0,0.0
9452,0.25,0.25,0.25,0.0,0.0
9453,0.125,0.16666666666666666,0.20833333333333334,-0.04166666666666666,-0.08333333333333334
9454,0.2916666666666667,0.2916666666666667,0.16666666666666666,0.0,0.12500000000000003
9455,0.2916666666666667,0.16666666666666666,0.4166666666666667,0.12500000000000003,-0.125
9456,0.25,0.25,0.2916666666666667,0.0,-0.041666666666666685
9457,0.2916666666666667,0.4166666666666667,0.3333333333333333,-0.125,-0.04166666666666663
9458,0.125,0.125,0.125,0.0,0.0
9459,0.2916666666666667,0.2916666666666667,0.375,0.0,-0.08333333333333331
9460,0.2916666666666667,0.2916666666666667,0.125,0.0,0.16666666666666669
9461,0.20833333333333334,0.08333333333333333,0.2916666666666667,0.125,-0.08333333333333334
9462,0.25,0.25,0.2916666666666667,0.0,-0.041666666666666685
9463,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.0,-0.041666666666666685
9464,0.125,0.25,0.375,-0.125,-0.25
9465,0.2916666666666667,0.3333333333333333,0.2916666666666667,-0.04166666666666663,0.0
9466,0.16666666666666666,0.20833333333333334,0.16666666666666666,-0.041666666666666685,0.0
9467,0.16666666666666666,0.20833333333333334,0.16666666666666666,-0.041666666666666685,0.0
9468,0.4166666666666667,0.375,0.2916666666666667,0.041666666666666685,0.125
9469,0.16666666666666666,0.20833333333333334,0.3333333333333333,-0.041666666666666685,-0.16666666666666666
9470,0.4583333333333333,0.20833333333333334,0.3333333333333333,0.24999999999999997,0.125
9471,0.16666666666666666,0.20833333333333334,0.20833333333333334,-0.041666666666666685,-0.041666666666666685
9472,0.2916666666666667,0.16666666666666666,0.20833333333333334,0.12500000000000003,0.08333333333333334
9473,0.4166666666666667,0.20833333333333334,0.25,0.20833333333333334,0.16666666666666669
9474,0.20833333333333334,0.25,0.2916666666666667,-0.04166666666666666,-0.08333333333333334
9475,0.2916666666666667,0.25,0.2916666666666667,0.041666666666666685,0.0
9476,0.2916666666666667,0.16666666666666666,0.20833333333333334,0.12500000000000003,0.08333333333333334
9477,0.125,0.2916666666666667,0.16666666666666666,-0.16666666666666669,-0.04166666666666666
9478,0.3333333333333333,0.25,0.3333333333333333,0.08333333333333331,0.0
9479,0.20833333333333334,0.375,0.2916666666666667,-0.16666666666666666,-0.08333333333333334
9480,0.20833333333333334,0.20833333333333334,0.3333333333333333,0.0,-0.12499999999999997
9481,0.4583333333333333,0.20833333333333334,0.375,0.24999999999999997,0.08333333333333331
9482,0.2916666666666667,0.3333333333333333,0.16666666666666666,-0.04166666666666663,0.12500000000000003
9483,0.375,0.2916666666666667,0.25,0.08333333333333331,0.125
9484,0.125,0.2916666666666667,0.16666666666666666,-0.16666666666666669,-0.04166666666666666
9485,0.20833333333333334,0.25,0.125,-0.04166666666666666,0.08333333333333334
9486,0.3333333333333333,0.375,0.25,-0.041666666666666685,0.08333333333333331
9487,0.3333333333333333,0.20833333333333334,0.3333333333333333,0.12499999999999997,0.0
9488,0.20833333333333334,0.5,0.16666666666666666,-0.29166666666666663,0.041666666666666685
9489,0.375,0.20833333333333334,0.3333333333333333,0.16666666666666666,0.041666666666666685
9490,0.16666666666666666,0.4583333333333333,0.20833333333333334,-0.29166666666666663,-0.041666666666666685
9491,0.20833333333333334,0.16666666666666666,0.25,0.041666666666666685,-0.04166666666666666
9492,0.20833333333333334,0.3333333333333333,0.3333333333333333,-0.12499999999999997,-0.12499999999999997
9493,0.2916666666666667,0.2916666666666667,0.20833333333333334,0.0,0.08333333333333334
9494,0.20833333333333334,0.25,0.25,-0.04166666666666666,-0.04166666666666666
9495,0.2916666666666667,0.20833333333333334,0.20833333333333334,0.08333333333333334,0.08333333333333334
9496,0.4166666666666667,0.3333333333333333,0.375,0.08333333333333337,0.041666666666666685
9497,0.2916666666666667,0.25,0.2916666666666667,0.041666666666666685,0.0
9498,0.20833333333333334,0.4166666666666667,0.16666666666666666,-0.20833333333333334,0.041666666666666685
9499,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.0,0.041666666666666685
9500,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
9501,0.25,0.16666666666666666,0.125,0.08333333333333334,0.125
9502,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.0,-0.041666666666666685
9503,0.16666666666666666,0.2916666666666667,0.2916666666666667,-0.12500000000000003,-0.12500000000000003
9504,0.375,0.2916666666666667,0.20833333333333334,0.08333333333333331,0.16666666666666666
9505,0.125,0.25,0.25,-0.125,-0.125
9506,0.2916666666666667,0.125,0.125,0.16666666666666669,0.16666666666666669
9507,0.20833333333333334,0.25,0.16666666666666666,-0.04166666666666666,0.041666666666666685
9508,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333334,0.08333333333333334
9509,0.16666666666666666,0.25,0.2916666666666667,-0.08333333333333334,-0.12500000000000003
9510,0.2916666666666667,0.25,0.20833333333333334,0.041666666666666685,0.08333333333333334
9511,0.375,0.20833333333333334,0.3333333333333333,0.16666666666666666,0.041666666666666685
9512,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.041666666666666685,0.16666666666666669
9513,0.3333333333333333,0.375,0.2916666666666667,-0.041666666666666685,0.04166666666666663
9514,0.16666666666666666,0.041666666666666664,0.25,0.125,-0.08333333333333334
9515,0.3333333333333333,0.25,0.2916666666666667,0.08333333333333331,0.04166666666666663
9516,0.2916666666666667,0.2916666666666667,0.25,0.0,0.041666666666666685
9517,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0
9518,0.3333333333333333,0.25,0.3333333333333333,0.08333333333333331,0.0
9519,0.125,0.16666666666666666,0.16666666666666666,-0.04166666666666666,-0.04166666666666666
9520,0.125,0.2916666666666667,0.16666666666666666,-0.16666666666666669,-0.04166666666666666
9521,0.125,0.16666666666666666,0.3333333333333333,-0.04166666666666666,-0.20833333333333331
9522,0.25,0.25,0.3333333333333333,0.0,-0.08333333333333331
9523,0.3333333333333333,0.4166666666666667,0.375,-0.08333333333333337,-0.041666666666666685
9524,0.2916666666666667,0.20833333333333334,0.25,0.08333333333333334,0.041666666666666685
9525,0.20833333333333334,0.25,0.20833333333333334,-0.04166666666666666,0.0
9526,0.3333333333333333,0.4166666666666667,0.4166666666666667,-0.08333333333333337,-0.08333333333333337
9527,0.3333333333333333,0.3333333333333333,0.375,0.0,-0.041666666666666685
9528,0.2916666666666667,0.2916666666666667,0.20833333333333334,0.0,0.08333333333333334
9529,0.2916666666666667,0.2916666666666667,0.25,0.0,0.041666666666666685
9530,0.2916666666666667,0.25,0.4166666666666667,0.041666666666666685,-0.125
9531,0.2916666666666667,0.375,0.25,-0.08333333333333331,0.041666666666666685
9532,0.125,0.2916666666666667,0.125,-0.16666666666666669,0.0
9533,0.3333333333333333,0.2916666666666667,0.20833333333333334,0.04166666666666663,0.12499999999999997
9534,0.20833333333333334,0.20833333333333334,0.25,0.0,-0.04166666666666666
9535,0.5,0.4166666666666667,0.375,0.08333333333333331,0.125
9536,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,-0.16666666666666666
9537,0.25,0.16666666666666666,0.25,0.08333333333333334,0.0
9538,0.375,0.4583333333333333,0.2916666666666667,-0.08333333333333331,0.08333333333333331
9539,0.16666666666666666,0.08333333333333333,0.20833333333333334,0.08333333333333333,-0.041666666666666685
9540,0.16666666666666666,0.20833333333333334,0.25,-0.041666666666666685,-0.08333333333333334
9541,0.25,0.2916666666666667,0.20833333333333334,-0.041666666666666685,0.04166666666666666
9542,0.20833333333333334,0.25,0.2916666666666667,-0.04166666666666666,-0.08333333333333334
9543,0.20833333333333334,0.20833333333333334,0.2916666666666667,0.0,-0.08333333333333334
9544,0.25,0.3333333333333333,0.3333333333333333,-0.08333333333333331,-0.08333333333333331
9545,0.2916666666666667,0.375,0.3333333333333333,-0.08333333333333331,-0.04166666666666663
9546,0.25,0.20833333333333334,0.20833333333333334,0.04166666666666666,0.04166666666666666
9547,0.16666666666666666,0.2916666666666667,0.125,-0.12500000000000003,0.04166666666666666
9548,0.3333333333333333,0.16666666666666666,0.2916666666666667,0.16666666666666666,0.04166666666666663
9549,0.4166666666666667,0.2916666666666667,0.375,0.125,0.041666666666666685
9550,0.20833333333333334,0.25,0.20833333333333334,-0.04166666666666666,0.0
9551,0.2916666666666667,0.16666666666666666,0.2916666666666667,0.12500000000000003,0.0
9552,0.25,0.16666666666666666,0.25,0.08333333333333334,0.0
9553,0.2916666666666667,0.25,0.25,0.041666666666666685,0.041666666666666685
9554,0.2916666666666667,0.20833333333333334,0.2916666666666667,0.08333333333333334,0.0
9555,0.3333333333333333,0.375,0.375,-0.041666666666666685,-0.041666666666666685
9556,0.2916666666666667,0.375,0.25,-0.08333333333333331,0.041666666666666685
9557,0.20833333333333334,0.16666666666666666,0.25,0.041666666666666685,-0.04166666666666666
9558,0.20833333333333334,0.16666666666666666,0.3333333333333333,0.041666666666666685,-0.12499999999999997
9559,0.2916666666666667,0.16666666666666666,0.125,0.12500000000000003,0.16666666666666669
9560,0.4166666666666667,0.4166666666666667,0.2916666666666667,0.0,0.125
9561,0.25,0.2916666666666667,0.375,-0.041666666666666685,-0.125
9562,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
9563,0.25,0.3333333333333333,0.3333333333333333,-0.08333333333333331,-0.08333333333333331
9564,0.2916666666666667,0.20833333333333334,0.4166666666666667,0.08333333333333334,-0.125
9565,0.20833333333333334,0.25,0.25,-0.04166666666666666,-0.04166666666666666
9566,0.375,0.20833333333333334,0.375,0.16666666666666666,0.0
9567,0.20833333333333334,0.16666666666666666,0.2916666666666667,0.041666666666666685,-0.08333333333333334
9568,0.3333333333333333,0.2916666666666667,0.25,0.04166666666666663,0.08333333333333331
9569,0.16666666666666666,0.25,0.125,-0.08333333333333334,0.04166666666666666
9570,0.25,0.3333333333333333,0.25,-0.08333333333333331,0.0
9571,0.20833333333333334,0.2916666666666667,0.2916666666666667,-0.08333333333333334,-0.08333333333333334
9572,0.375,0.3333333333333333,0.375,0.041666666666666685,0.0
9573,0.3333333333333333,0.25,0.2916666666666667,0.08333333333333331,0.04166666666666663
9574,0.2916666666666667,0.3333333333333333,0.3333333333333333,-0.04166666666666663,-0.04166666666666663
9575,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.0,-0.041666666666666685
9576,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.041666666666666685,0.0
9577,0.2916666666666667,0.25,0.125,0.041666666666666685,0.16666666666666669
9578,0.3333333333333333,0.4583333333333333,0.20833333333333334,-0.125,0.12499999999999997
9579,0.16666666666666666,0.25,0.25,-0.08333333333333334,-0.08333333333333334
9580,0.5833333333333334,0.4166666666666667,0.375,0.16666666666666669,0.20833333333333337
9581,0.2916666666666667,0.25,0.20833333333333334,0.041666666666666685,0.08333333333333334
9582,0.20833333333333334,0.125,0.20833333333333334,0.08333333333333334,0.0
9583,0.2916666666666667,0.3333333333333333,0.25,-0.04166666666666663,0.041666666666666685
9584,0.20833333333333334,0.3333333333333333,0.16666666666666666,-0.12499999999999997,0.041666666666666685
9585,0.2916666666666667,0.16666666666666666,0.16666666666666666,0.12500000000000003,0.12500000000000003
9586,0.2916666666666667,0.3333333333333333,0.25,-0.04166666666666663,0.041666666666666685
9587,0.25,0.25,0.125,0.0,0.125
9588,0.2916666666666667,0.375,0.2916666666666667,-0.08333333333333331,0.0
9589,0.2916666666666667,0.08333333333333333,0.3333333333333333,0.20833333333333337,-0.04166666666666663
9590,0.3333333333333333,0.375,0.20833333333333334,-0.041666666666666685,0.12499999999999997
9591,0.08333333333333333,0.16666666666666666,0.375,-0.08333333333333333,-0.2916666666666667
9592,0.25,0.3333333333333333,0.25,-0.08333333333333331,0.0
9593,0.20833333333333334,0.25,0.375,-0.04166666666666666,-0.16666666666666666
9594,0.20833333333333334,0.20833333333333334,0.2916666666666667,0.0,-0.08333333333333334
9595,0.2916666666666667,0.125,0.3333333333333333,0.16666666666666669,-0.04166666666666663
9596,0.3333333333333333,0.4583333333333333,0.25,-0.125,0.08333333333333331
9597,0.25,0.25,0.25,0.0,0.0
9598,0.25,0.2916666666666667,0.25,-0.041666666666666685,0.0
9599,0.25,0.2916666666666667,0.375,-0.041666666666666685,-0.125
9600,0.2916666666666667,0.25,0.20833333333333334,0.041666666666666685,0.08333333333333334
9601,0.375,0.4166666666666667,0.25,-0.041666666666666685,0.125
9602,0.2916666666666667,0.25,0.25,0.041666666666666685,0.041666666666666685
9603,0.375,0.20833333333333334,0.25,0.16666666666666666,0.125
9604,0.08333333333333333,0.125,0.16666666666666666,-0.04166666666666667,-0.08333333333333333
9605,0.25,0.16666666666666666,0.4166666666666667,0.08333333333333334,-0.16666666666666669
9606,0.16666666666666666,0.041666666666666664,0.20833333333333334,0.125,-0.041666666666666685
9607,0.3333333333333333,0.2916666666666667,0.25,0.04166666666666663,0.08333333333333331
9608,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
9609,0.125,0.20833333333333334,0.20833333333333334,-0.08333333333333334,-0.08333333333333334
9610,0.16666666666666666,0.20833333333333334,0.125,-0.041666666666666685,0.04166666666666666
9611,0.16666666666666666,0.125,0.16666666666666666,0.04166666666666666,0.0
9612,0.125,0.125,0.20833333333333334,0.0,-0.08333333333333334
9613,0.375,0.08333333333333333,0.3333333333333333,0.2916666666666667,0.041666666666666685
9614,0.20833333333333334,0.125,0.20833333333333334,0.08333333333333334,0.0
9615,0.25,0.20833333333333334,0.375,0.04166666666666666,-0.125
9616,0.25,0.16666666666666666,0.2916666666666667,0.08333333333333334,-0.041666666666666685
9617,0.375,0.375,0.2916666666666667,0.0,0.08333333333333331
9618,0.2916666666666667,0.4166666666666667,0.3333333333333333,-0.125,-0.04166666666666663
9619,0.25,0.25,0.3333333333333333,0.0,-0.08333333333333331
9620,0.5416666666666666,0.2916666666666667,0.4166666666666667,0.24999999999999994,0.12499999999999994
9621,0.2916666666666667,0.3333333333333333,0.25,-0.04166666666666663,0.041666666666666685
9622,0.125,0.20833333333333334,0.16666666666666666,-0.08333333333333334,-0.04166666666666666
9623,0.16666666666666666,0.08333333333333333,0.20833333333333334,0.08333333333333333,-0.041666666666666685
9624,0.125,0.20833333333333334,0.3333333333333333,-0.08333333333333334,-0.20833333333333331
9625,0.4166666666666667,0.2916666666666667,0.3333333333333333,0.125,0.08333333333333337
9626,0.20833333333333334,0.20833333333333334,0.2916666666666667,0.0,-0.08333333333333334
9627,0.16666666666666666,0.4166666666666667,0.20833333333333334,-0.25,-0.041666666666666685
9628,0.125,0.125,0.16666666666666666,0.0,-0.04166666666666666
9629,0.25,0.3333333333333333,0.25,-0.08333333333333331,0.0
9630,0.20833333333333334,0.20833333333333334,0.25,0.0,-0.04166666666666666
9631,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.0,0.041666666666666685
9632,0.125,0.20833333333333334,0.125,-0.08333333333333334,0.0
9633,0.20833333333333334,0.375,0.25,-0.16666666666666666,-0.04166666666666666
9634,0.2916666666666667,0.125,0.25,0.16666666666666669,0.041666666666666685
9635,0.2916666666666667,0.125,0.375,0.16666666666666669,-0.08333333333333331
9636,0.16666666666666666,0.125,0.25,0.04166666666666666,-0.08333333333333334
9637,0.2916666666666667,0.3333333333333333,0.2916666666666667,-0.04166666666666663,0.0
9638,0.3333333333333333,0.2916666666666667,0.4166666666666667,0.04166666666666663,-0.08333333333333337
9639,0.25,0.25,0.16666666666666666,0.0,0.08333333333333334
9640,0.16666666666666666,0.25,0.20833333333333334,-0.08333333333333334,-0.041666666666666685
9641,0.25,0.25,0.2916666666666667,0.0,-0.041666666666666685
9642,0.16666666666666666,0.375,0.20833333333333334,-0.20833333333333334,-0.041666666666666685
9643,0.16666666666666666,0.2916666666666667,0.25,-0.12500000000000003,-0.08333333333333334
9644,0.375,0.3333333333333333,0.25,0.041666666666666685,0.125
9645,0.125,0.20833333333333334,0.2916666666666667,-0.08333333333333334,-0.16666666666666669
9646,0.16666666666666666,0.125,0.20833333333333334,0.04166666666666666,-0.041666666666666685
9647,0.25,0.2916666666666667,0.25,-0.041666666666666685,0.0
9648,0.2916666666666667,0.20833333333333334,0.2916666666666667,0.08333333333333334,0.0
9649,0.125,0.20833333333333334,0.20833333333333334,-0.08333333333333334,-0.08333333333333334
9650,0.25,0.25,0.25,0.0,0.0
9651,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
9652,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333334,0.08333333333333334
9653,0.25,0.2916666666666667,0.25,-0.041666666666666685,0.0
9654,0.20833333333333334,0.20833333333333334,0.375,0.0,-0.16666666666666666
9655,0.16666666666666666,0.125,0.16666666666666666,0.04166666666666666,0.0
9656,0.20833333333333334,0.375,0.16666666666666666,-0.16666666666666666,0.041666666666666685
9657,0.25,0.20833333333333334,0.125,0.04166666666666666,0.125
9658,0.25,0.125,0.2916666666666667,0.125,-0.041666666666666685
9659,0.375,0.5416666666666666,0.2916666666666667,-0.16666666666666663,0.08333333333333331
9660,0.3333333333333333,0.25,0.2916666666666667,0.08333333333333331,0.04166666666666663
9661,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.125,-0.16666666666666666
9662,0.375,0.25,0.375,0.125,0.0
9663,0.375,0.25,0.375,0.125,0.0
9664,0.16666666666666666,0.20833333333333334,0.2916666666666667,-0.041666666666666685,-0.12500000000000003
9665,0.2916666666666667,0.16666666666666666,0.20833333333333334,0.12500000000000003,0.08333333333333334
9666,0.25,0.3333333333333333,0.16666666666666666,-0.08333333333333331,0.08333333333333334
9667,0.4583333333333333,0.4166666666666667,0.375,0.04166666666666663,0.08333333333333331
9668,0.2916666666666667,0.2916666666666667,0.25,0.0,0.041666666666666685
9669,0.2916666666666667,0.16666666666666666,0.25,0.12500000000000003,0.041666666666666685
9670,0.20833333333333334,0.20833333333333334,0.25,0.0,-0.04166666666666666
9671,0.16666666666666666,0.25,0.25,-0.08333333333333334,-0.08333333333333334
9672,0.20833333333333334,0.25,0.2916666666666667,-0.04166666666666666,-0.08333333333333334
9673,0.25,0.25,0.20833333333333334,0.0,0.04166666666666666
9674,0.16666666666666666,0.25,0.2916666666666667,-0.08333333333333334,-0.12500000000000003
9675,0.25,0.375,0.2916666666666667,-0.125,-0.041666666666666685
9676,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
9677,0.375,0.20833333333333334,0.25,0.16666666666666666,0.125
9678,0.20833333333333334,0.08333333333333333,0.375,0.125,-0.16666666666666666
9679,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.0,0.08333333333333337
9680,0.2916666666666667,0.25,0.3333333333333333,0.041666666666666685,-0.04166666666666663
9681,0.16666666666666666,0.2916666666666667,0.125,-0.12500000000000003,0.04166666666666666
9682,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.0,-0.12500000000000003
9683,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
9684,0.16666666666666666,0.25,0.3333333333333333,-0.08333333333333334,-0.16666666666666666
9685,0.25,0.125,0.16666666666666666,0.125,0.08333333333333334
9686,0.20833333333333334,0.25,0.25,-0.04166666666666666,-0.04166666666666666
9687,0.20833333333333334,0.16666666666666666,0.25,0.041666666666666685,-0.04166666666666666
9688,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.0,-0.041666666666666685
9689,0.20833333333333334,0.2916666666666667,0.20833333333333334,-0.08333333333333334,0.0
9690,0.25,0.2916666666666667,0.16666666666666666,-0.041666666666666685,0.08333333333333334
9691,0.16666666666666666,0.20833333333333334,0.20833333333333334,-0.041666666666666685,-0.041666666666666685
9692,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.0,0.04166666666666663
9693,0.2916666666666667,0.25,0.375,0.041666666666666685,-0.08333333333333331
9694,0.20833333333333334,0.25,0.20833333333333334,-0.04166666666666666,0.0
9695,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.04166666666666663,0.04166666666666663
9696,0.125,0.25,0.2916666666666667,-0.125,-0.16666666666666669
9697,0.16666666666666666,0.16666666666666666,0.25,0.0,-0.08333333333333334
9698,0.25,0.375,0.25,-0.125,0.0
9699,0.25,0.125,0.2916666666666667,0.125,-0.041666666666666685
9700,0.25,0.2916666666666667,0.125,-0.041666666666666685,0.125
9701,0.2916666666666667,0.16666666666666666,0.2916666666666667,0.12500000000000003,0.0
9702,0.20833333333333334,0.25,0.125,-0.04166666666666666,0.08333333333333334
9703,0.3333333333333333,0.25,0.2916666666666667,0.08333333333333331,0.04166666666666663
9704,0.375,0.16666666666666666,0.25,0.20833333333333334,0.125
9705,0.2916666666666667,0.3333333333333333,0.20833333333333334,-0.04166666666666663,0.08333333333333334
9706,0.25,0.2916666666666667,0.20833333333333334,-0.041666666666666685,0.04166666666666666
9707,0.20833333333333334,0.20833333333333334,0.375,0.0,-0.16666666666666666
9708,0.375,0.2916666666666667,0.375,0.08333333333333331,0.0
9709,0.3333333333333333,0.375,0.2916666666666667,-0.041666666666666685,0.04166666666666663
9710,0.3333333333333333,0.25,0.4166666666666667,0.08333333333333331,-0.08333333333333337
9711,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.04166666666666663,0.04166666666666663
