application,episode,failed_actions,imitation_anchor_accuracy,imitation_anchor_loss,messages,ppo_actor,ppo_entropy,ppo_rows,ppo_total,ppo_value,primary_outcome,reward_sum,rl_training_seed,scenario,total_communication_messages,trigger_activations,variant
humanitarian,23,6,,,41,,,,,,1900.6117521447088,-46.64756319440161,7304,partition-compound-p1.0-o1.0,1299,0,thermo
commercial,24,6,,,50,,,,,,11.117221448287264,-25.755020362180996,7304,reliable-nominal-p0.0-o0.0,2126,0,thermo
humanitarian,25,5,,,43,,,,,,1370.3957104985736,-30.566385261556512,7304,reliable-moderate-p0.5-o0.5,2569,0,thermo
commercial,26,5,0.8115234375,0.7994173169136047,58,0.01968366988003254,1.2399004364013673,515,0.6904564416408538,1.3663435596227647,12.730452197189114,-45.458576610024366,7304,intermittent-correlated-p1.0-o0.8,1402,0,thermo
humanitarian,27,3,,,59,,,,,,1470.2234496259923,-31.413879836007165,7304,partition-compound-p1.0-o1.0,1289,0,thermo
commercial,28,0,,,42,,,,,,12.876552108814373,-42.540590235528555,7304,reliable-nominal-p0.0-o0.0,2100,0,thermo
humanitarian,29,3,,,49,,,,,,1108.8636752842428,-43.19203439688886,7304,reliable-moderate-p0.5-o0.5,2597,0,thermo
commercial,30,0,,,39,,,,,,12.798576563817717,-46.74353405290759,7304,intermittent-correlated-p1.0-o0.8,1429,0,thermo
humanitarian,31,1,,,67,,,,,,2132.6987849747643,-40.68371007590631,7304,partition-compound-p1.0-o1.0,1289,0,thermo
commercial,32,5,,,29,,,,,,11.474492489056166,-40.44280858187861,7304,reliable-nominal-p0.0-o0.0,2109,0,thermo
humanitarian,33,15,,,44,,,,,,917.4109476085889,-42.905377159405894,7304,reliable-moderate-p0.5-o0.5,2592,0,thermo
commercial,34,1,,,49,,,,,,13.361875271012043,-40.56663876767884,7304,intermittent-correlated-p1.0-o0.8,1443,0,thermo
humanitarian,35,4,,,61,,,,,,1709.629623849161,-36.45173343845928,7304,partition-compound-p1.0-o1.0,1297,0,thermo
commercial,36,16,0.79541015625,0.768408764153719,38,-0.001656399257481098,1.233521957397461,567,0.5444377040863038,1.1168586373329163,9.154087415552905,-25.510504249596835,7304,reliable-nominal-p0.0-o0.0,2104,0,thermo
humanitarian,37,7,,,53,,,,,,1017.6238499493961,-34.56192656947505,7304,reliable-moderate-p0.5-o0.5,2589,0,thermo
commercial,38,7,,,49,,,,,,13.061575540848514,-44.259307156733925,7304,intermittent-correlated-p1.0-o0.8,1393,0,thermo
humanitarian,39,1,,,72,,,,,,2590.7400974038114,-33.06639520744521,7304,partition-compound-p1.0-o1.0,1322,0,thermo
commercial,40,7,,,40,,,,,,14.317442136993275,-33.18702225902259,7304,reliable-nominal-p0.0-o0.0,2114,0,thermo
humanitarian,41,1,,,47,,,,,,1438.5420966159327,-30.894757880261675,7304,reliable-moderate-p0.5-o0.5,2583,0,thermo
commercial,42,2,,,61,,,,,,12.560510219110954,-41.639856297395355,7304,intermittent-correlated-p1.0-o0.8,1371,0,thermo
humanitarian,43,2,,,61,,,,,,1189.7379858735114,-33.63736949779484,7304,partition-compound-p1.0-o1.0,1325,0,thermo
commercial,44,3,,,42,,,,,,7.4084113097834665,-20.967363827573365,7304,reliable-nominal-p0.0-o0.0,2122,0,thermo
humanitarian,45,5,0.81396484375,0.7239588983356953,52,-0.010207489728927613,1.192390537261963,567,0.39685494363307955,0.8379726815223694,1495.3169230147628,-30.704082308788415,7304,reliable-moderate-p0.5-o0.5,2586,0,thermo
commercial,46,1,,,33,,,,,,13.769818170680178,-38.13917474227948,7304,intermittent-correlated-p1.0-o0.8,1377,0,thermo
humanitarian,47,3,,,73,,,,,,2179.765459885039,-37.29816758607153,7304,partition-compound-p1.0-o1.0,1303,0,thermo
commercial,48,2,,,47,,,,,,10.653371524421203,-26.259769223540598,7304,reliable-nominal-p0.0-o0.0,2125,0,thermo
humanitarian,49,7,,,43,,,,,,1148.2753339206233,-33.516408743577756,7304,reliable-moderate-p0.5-o0.5,2595,0,thermo
commercial,50,4,,,40,,,,,,14.131261789244565,-32.123260329419395,7304,intermittent-correlated-p1.0-o0.8,1420,0,thermo
humanitarian,51,13,,,62,,,,,,1720.9990388391057,-35.646533099617365,7304,partition-compound-p1.0-o1.0,1312,0,thermo
commercial,52,4,,,41,,,,,,12.145810347168474,-37.391427987024755,7304,reliable-nominal-p0.0-o0.0,2121,0,thermo
humanitarian,53,7,,,55,,,,,,1529.7528245107035,-34.950458176159856,7304,reliable-moderate-p0.5-o0.5,2609,0,thermo
commercial,54,2,0.7998046875,0.6898801550269127,42,-0.0055423200130462645,1.1589877796173096,561,0.35255410134792325,0.7393725955486298,10.991957531592368,-40.067560902253284,7304,intermittent-correlated-p1.0-o0.8,1376,0,thermo
humanitarian,55,5,,,66,,,,,,1902.1534655250198,-46.90474525008109,7304,partition-compound-p1.0-o1.0,1294,0,thermo
commercial,56,0,,,41,,,,,,12.508904114278229,-37.48935126450495,7304,reliable-nominal-p0.0-o0.0,2117,0,thermo
humanitarian,57,0,,,61,,,,,,811.6891858807542,-29.07745364756737,7304,reliable-moderate-p0.5-o0.5,2591,0,thermo
commercial,58,1,,,46,,,,,,14.226349271796114,-34.53304925555846,7304,intermittent-correlated-p1.0-o0.8,1416,0,thermo
humanitarian,59,2,,,62,,,,,,2272.5543056940605,-38.8263881167446,7304,partition-compound-p1.0-o1.0,1306,0,thermo
commercial,60,1,,,38,,,,,,14.341657120770202,-31.865772055985257,7304,reliable-nominal-p0.0-o0.0,2112,0,thermo
humanitarian,61,19,,,55,,,,,,1120.9122020387338,-44.17142177886134,7304,reliable-moderate-p0.5-o0.5,2595,0,thermo
commercial,62,2,,,42,,,,,,10.12072313640213,-39.125644953031205,7304,intermittent-correlated-p1.0-o0.8,1404,0,thermo
humanitarian,63,2,0.81689453125,0.6589682437479496,70,-0.012992109805345535,1.1607835149765016,537,0.39284973323345185,0.8348993706703186,2223.943039952028,-42.016374349880806,7304,partition-compound-p1.0-o1.0,1318,0,thermo
commercial,64,2,,,50,,,,,,13.156692487165907,-29.091813033821794,7304,reliable-nominal-p0.0-o0.0,2128,0,thermo
humanitarian,65,12,,,36,,,,,,677.0517985382068,-32.838972300083284,7304,reliable-moderate-p0.5-o0.5,2580,0,thermo
commercial,66,4,,,34,,,,,,12.644405069887416,-43.83785196096668,7304,intermittent-correlated-p1.0-o0.8,1418,0,thermo
humanitarian,67,3,,,76,,,,,,2448.478238917329,-43.57125641822296,7304,partition-compound-p1.0-o1.0,1324,0,thermo
commercial,68,6,,,40,,,,,,12.152600561015909,-33.13519203799229,7304,reliable-nominal-p0.0-o0.0,2110,0,thermo
humanitarian,69,10,,,47,,,,,,1130.5556769193886,-33.67751189336099,7304,reliable-moderate-p0.5-o0.5,2583,0,thermo
commercial,70,2,,,36,,,,,,12.966531857270592,-43.15403618609647,7304,intermittent-correlated-p1.0-o0.8,1440,0,thermo
humanitarian,71,1,,,63,,,,,,2171.8891237709404,-33.8788232150921,7304,partition-compound-p1.0-o1.0,1291,0,thermo
commercial,72,1,0.818359375,0.6338922418653965,52,-0.011696553118526935,1.1147396516799928,539,0.3091870425641537,0.6640619802474975,11.394636997801577,-32.415622007184744,7304,reliable-nominal-p0.0-o0.0,2134,0,thermo
humanitarian,73,5,,,47,,,,,,1145.0336816398158,-35.907879765544905,7304,reliable-moderate-p0.5-o0.5,2587,0,thermo
commercial,74,5,,,19,,,,,,11.894203635167957,-38.7894104704796,7304,intermittent-correlated-p1.0-o0.8,1439,0,thermo
humanitarian,75,9,,,56,,,,,,1395.4191370022343,-39.44659276023914,7304,partition-compound-p1.0-o1.0,1284,0,thermo
commercial,76,4,,,30,,,,,,11.956451386087036,-34.408389419456256,7304,reliable-nominal-p0.0-o0.0,2102,0,thermo
humanitarian,77,7,,,28,,,,,,1715.3102031242622,-37.30414578705216,7304,reliable-moderate-p0.5-o0.5,2566,0,thermo
commercial,78,1,,,34,,,,,,12.106663643636614,-44.85542613374064,7304,intermittent-correlated-p1.0-o0.8,1460,0,thermo
humanitarian,79,2,,,67,,,,,,1695.5531842328983,-48.10891013295999,7304,partition-compound-p1.0-o1.0,1305,0,thermo
commercial,80,11,,,30,,,,,,13.667745525099887,-34.5732861782112,7304,reliable-nominal-p0.0-o0.0,2114,0,thermo
humanitarian,81,2,,,38,,,,,,1058.880506466815,-35.75977200429257,7304,reliable-moderate-p0.5-o0.5,2586,0,thermo
commercial,82,7,0.8203125,0.6055632680654526,19,0.0034176016598939894,1.1045419836044312,548,0.404152971804142,0.8235615921020508,12.962804076054164,-45.304404200414396,7304,intermittent-correlated-p1.0-o0.8,1385,0,thermo
humanitarian,83,11,,,43,,,,,,2774.7564846366304,-31.73125871603747,7304,partition-compound-p1.0-o1.0,1279,0,thermo
commercial,84,6,,,44,,,,,,10.744558357748033,-28.474146600749723,7304,reliable-nominal-p0.0-o0.0,2092,0,thermo
humanitarian,85,5,,,58,,,,,,543.5752656819878,-28.482911500959855,7304,reliable-moderate-p0.5-o0.5,2600,0,thermo
commercial,86,10,,,36,,,,,,12.228367206662693,-43.84143659969789,7304,intermittent-correlated-p1.0-o0.8,1372,0,thermo
humanitarian,87,0,,,78,,,,,,2125.770352670317,-43.44516939686124,7304,partition-compound-p1.0-o1.0,1330,0,thermo
commercial,88,7,,,40,,,,,,7.618982254092346,-26.0185125802623,7304,reliable-nominal-p0.0-o0.0,2106,0,thermo
humanitarian,89,10,,,38,,,,,,1336.1479746774148,-43.3614253478554,7304,reliable-moderate-p0.5-o0.5,2584,0,thermo
commercial,90,0,,,40,,,,,,11.861888960760309,-39.78545039438446,7304,intermittent-correlated-p1.0-o0.8,1416,0,thermo
humanitarian,91,17,0.84130859375,0.5674018729478121,52,0.0011351751536130905,1.0610945415496826,551,0.28490701630711557,0.5887655699253083,2353.2891011216525,-40.804547193678,7304,partition-compound-p1.0-o1.0,1288,0,thermo
commercial,92,8,,,24,,,,,,12.519360793546623,-42.21172527205456,7304,reliable-nominal-p0.0-o0.0,2090,0,thermo
humanitarian,93,5,,,56,,,,,,1652.6119136204686,-29.247155783129763,7304,reliable-moderate-p0.5-o0.5,2606,0,thermo
commercial,94,1,,,33,,,,,,13.674993146888223,-36.842304385125146,7304,intermittent-correlated-p1.0-o0.8,1393,0,thermo
humanitarian,95,6,,,43,,,,,,2343.6738792462334,-38.52823759077661,7304,partition-compound-p1.0-o1.0,1301,0,thermo
commercial,96,2,,,61,,,,,,11.430619660831837,-20.426103331903427,7304,reliable-nominal-p0.0-o0.0,2129,0,thermo
humanitarian,97,16,,,37,,,,,,1704.86435090317,-35.739559607662166,7304,reliable-moderate-p0.5-o0.5,2581,0,thermo
commercial,98,3,,,45,,,,,,9.906306496561902,-25.56403910783738,7304,intermittent-correlated-p1.0-o0.8,1439,0,thermo
humanitarian,99,6,,,70,,,,,,1489.0011088811675,-32.88933236480253,7304,partition-compound-p1.0-o1.0,1302,0,thermo
commercial,100,2,0.88232421875,0.5442186109721661,39,0.015902246981859207,1.0399900102615356,533,0.23870660573244096,0.4664085125923157,10.276953288036799,-36.669577795268424,7304,reliable-nominal-p0.0-o0.0,2119,0,thermo
humanitarian,101,9,,,36,,,,,,666.1214592847069,-31.752252655542808,7304,reliable-moderate-p0.5-o0.5,2562,0,thermo
commercial,102,9,,,30,,,,,,13.45462870566167,-34.54280005494599,7304,intermittent-correlated-p1.0-o0.8,1392,0,thermo
humanitarian,103,3,,,63,,,,,,2458.060760415987,-41.596055864630884,7304,partition-compound-p1.0-o1.0,1319,0,thermo
commercial,104,7,,,19,,,,,,11.602421574886838,-21.52466306430343,7304,reliable-nominal-p0.0-o0.0,2101,0,thermo
humanitarian,105,11,,,36,,,,,,1326.8340666656245,-30.150959963065933,7304,reliable-moderate-p0.5-o0.5,2560,0,thermo
commercial,106,7,,,26,,,,,,13.26176360304425,-42.415991124737985,7304,intermittent-correlated-p1.0-o0.8,1382,0,thermo
humanitarian,107,10,,,51,,,,,,2442.8435377000337,-32.95292737651177,7304,partition-compound-p1.0-o1.0,1313,0,thermo
commercial,108,10,,,41,,,,,,13.859277625742287,-37.694371886423575,7304,reliable-nominal-p0.0-o0.0,2119,0,thermo
humanitarian,109,8,0.87890625,0.5091480631381273,34,-0.03761218589730561,0.9780506634712219,523,0.20443388655781747,0.5036531555652618,1110.6701034633625,-20.65722505482659,7304,reliable-moderate-p0.5-o0.5,2590,0,thermo
commercial,110,1,,,59,,,,,,14.485974654759262,-35.693715452532764,7304,intermittent-correlated-p1.0-o0.8,1479,0,thermo
humanitarian,111,3,,,76,,,,,,1845.715378440384,-28.16843277108549,7304,partition-compound-p1.0-o1.0,1320,0,thermo
commercial,112,10,,,26,,,,,,6.926340146634695,-7.213781472498573,7304,reliable-nominal-p0.0-o0.0,2088,0,thermo
humanitarian,113,7,,,48,,,,,,1100.9621480805076,-43.26283089046413,7304,reliable-moderate-p0.5-o0.5,2588,0,thermo
commercial,114,0,,,43,,,,,,13.282187718692317,-29.291563750952676,7304,intermittent-correlated-p1.0-o0.8,1401,0,thermo
humanitarian,115,17,,,51,,,,,,2691.7002613402483,-40.53084479918672,7304,partition-compound-p1.0-o1.0,1285,0,thermo
commercial,116,13,,,30,,,,,,10.523808457346409,-31.80219915064457,7304,reliable-nominal-p0.0-o0.0,2098,0,thermo
humanitarian,117,9,,,52,,,,,,1378.4168941225037,-42.16411084783101,7304,reliable-moderate-p0.5-o0.5,2604,0,thermo
commercial,118,0,0.88134765625,0.48997801542282104,43,-0.0063101030886173245,0.9646139216423034,545,0.22382989808917045,0.4795722854137421,13.364199233248762,-43.1946166392173,7304,intermittent-correlated-p1.0-o0.8,1445,0,thermo
humanitarian,119,4,,,60,,,,,,2170.626068512249,-33.431038228812874,7304,partition-compound-p1.0-o1.0,1318,0,thermo
commercial,120,8,,,37,,,,,,12.924983256721553,-43.39279772180419,7304,reliable-nominal-p0.0-o0.0,2115,0,thermo
humanitarian,121,5,,,47,,,,,,1301.4680938601987,-29.895550394304102,7304,reliable-moderate-p0.5-o0.5,2589,0,thermo
commercial,122,3,,,44,,,,,,12.732722649720401,-46.410401806442614,7304,intermittent-correlated-p1.0-o0.8,1450,0,thermo
humanitarian,123,12,,,62,,,,,,2003.0479874299194,-40.81999839346621,7304,partition-compound-p1.0-o1.0,1288,0,thermo
commercial,124,0,,,43,,,,,,12.033028300129113,-39.46324694471398,7304,reliable-nominal-p0.0-o0.0,2121,0,thermo
humanitarian,125,1,,,60,,,,,,752.0209597097788,-28.27736073980627,7304,reliable-moderate-p0.5-o0.5,2604,0,thermo
commercial,126,17,0.89111328125,0.46947383135557175,41,-0.0826594627276063,0.9549116015434265,515,0.14213790964335205,0.46869297862052917,14.393001507528655,-35.05008550390208,7304,intermittent-correlated-p1.0-o0.8,1449,0,thermo
humanitarian,127,13,,,53,,,,,,1523.228223591182,-41.15683245069872,7304,partition-compound-p1.0-o1.0,1271,0,thermo
commercial,128,8,,,37,,,,,,11.810574421889052,-37.18629364129081,7304,reliable-nominal-p0.0-o0.0,2113,0,thermo
humanitarian,129,7,,,34,,,,,,1309.0595333442711,-29.62373720231302,7304,reliable-moderate-p0.5-o0.5,2564,0,thermo
commercial,130,1,,,31,,,,,,13.223573139314928,-43.4803622696283,7304,intermittent-correlated-p1.0-o0.8,1393,0,thermo
humanitarian,131,3,,,53,,,,,,1540.69609520861,-34.26032607043919,7304,partition-compound-p1.0-o1.0,1305,0,thermo
commercial,132,5,,,39,,,,,,11.124818249330731,-38.92610837706398,7304,reliable-nominal-p0.0-o0.0,2103,0,thermo
humanitarian,133,4,,,54,,,,,,1186.592082998442,-42.602704368512995,7304,reliable-moderate-p0.5-o0.5,2596,0,thermo
commercial,134,5,,,41,,,,,,13.143735457597083,-29.665110680108302,7304,intermittent-correlated-p1.0-o0.8,1413,0,thermo
humanitarian,135,11,0.8916015625,0.45513184182345867,53,-0.02763579212129116,0.9361659479141236,528,0.19389521360397338,0.46178532600402833,2133.750286311456,-36.857798225210175,7304,partition-compound-p1.0-o1.0,1315,0,thermo
commercial,136,2,,,48,,,,,,9.261932681623273,-7.818967854673182,7304,reliable-nominal-p0.0-o0.0,2116,0,thermo
humanitarian,137,13,,,42,,,,,,1751.5364986169416,-31.094674207044246,7304,reliable-moderate-p0.5-o0.5,2588,0,thermo
commercial,138,1,,,44,,,,,,11.267986286946527,-38.38482838259471,7304,intermittent-correlated-p1.0-o0.8,1434,0,thermo
humanitarian,139,11,,,62,,,,,,1713.251958702328,-46.82286093195987,7304,partition-compound-p1.0-o1.0,1306,0,thermo
commercial,140,7,,,30,,,,,,12.43001363846661,-16.755149139623665,7304,reliable-nominal-p0.0-o0.0,2096,0,thermo
humanitarian,141,5,,,40,,,,,,1318.9233064304992,-27.981723765773697,7304,reliable-moderate-p0.5-o0.5,2582,0,thermo
commercial,142,19,,,44,,,,,,12.743180556359826,-42.387444567239115,7304,intermittent-correlated-p1.0-o0.8,1446,0,thermo
humanitarian,143,9,,,71,,,,,,2254.103160944923,-37.29273969655394,7304,partition-compound-p1.0-o1.0,1327,0,thermo
commercial,144,4,0.8896484375,0.4377380572259426,33,-0.004256668090820312,0.9113380885124207,550,0.2192843383550644,0.46530877351760863,12.568176698713092,-30.824721568646527,7304,reliable-nominal-p0.0-o0.0,2101,0,thermo
humanitarian,145,2,,,61,,,,,,345.2526651298018,-22.752716185636505,7304,reliable-moderate-p0.5-o0.5,2593,0,thermo
commercial,146,16,,,27,,,,,,14.11464371206018,-37.94818887724208,7304,intermittent-correlated-p1.0-o0.8,1365,0,thermo
humanitarian,147,11,,,51,,,,,,2126.2772946584328,-40.025177015297324,7304,partition-compound-p1.0-o1.0,1281,0,thermo
commercial,148,3,,,44,,,,,,10.375153403805632,-29.03166674481288,7304,reliable-nominal-p0.0-o0.0,2116,0,thermo
humanitarian,149,12,,,44,,,,,,1530.2785300592525,-32.34558820217181,7304,reliable-moderate-p0.5-o0.5,2582,0,thermo
commercial,150,11,,,39,,,,,,13.392605447830075,-40.566827001466734,7304,intermittent-correlated-p1.0-o0.8,1487,0,thermo
humanitarian,151,1,,,55,,,,,,2358.3435191925273,-39.11424217818028,7304,partition-compound-p1.0-o1.0,1285,0,thermo
commercial,152,1,,,25,,,,,,13.202900547742942,-37.949012236766436,7304,reliable-nominal-p0.0-o0.0,2095,0,thermo
humanitarian,153,8,0.89208984375,0.4237539544701576,41,0.013713981211185455,0.9208536410331726,560,0.19141011744737624,0.37380934715270997,1345.1542468713758,-25.17809698461121,7304,reliable-moderate-p0.5-o0.5,2575,0,thermo
commercial,154,11,,,40,,,,,,11.920741979394736,-43.20384047812529,7304,intermittent-correlated-p1.0-o0.8,1380,0,thermo
humanitarian,155,10,,,67,,,,,,2583.050258054889,-44.54674994800784,7304,partition-compound-p1.0-o1.0,1307,0,thermo
commercial,156,12,,,34,,,,,,12.790365839340545,-38.06775598488621,7304,reliable-nominal-p0.0-o0.0,2106,0,thermo
humanitarian,157,7,,,35,,,,,,819.8605815625485,-31.352225927622634,7304,reliable-moderate-p0.5-o0.5,2575,0,thermo
commercial,158,4,,,46,,,,,,12.28896310043553,-44.649632187914484,7304,intermittent-correlated-p1.0-o0.8,1410,0,thermo
humanitarian,159,3,,,72,,,,,,2507.7693512417645,-36.23763758643842,7304,partition-compound-p1.0-o1.0,1306,0,thermo
commercial,160,13,,,30,,,,,,8.805570386434338,-32.05553550363873,7304,reliable-nominal-p0.0-o0.0,2100,0,thermo
humanitarian,161,3,,,49,,,,,,1665.043937355832,-35.96065483174821,7304,reliable-moderate-p0.5-o0.5,2601,0,thermo
commercial,162,14,0.90087890625,0.41098491102457047,33,0.025724773183465003,0.8620645737648011,548,0.23511475086212158,0.43602125644683837,12.881774404512194,-45.67059926992416,7304,intermittent-correlated-p1.0-o0.8,1419,0,thermo
humanitarian,163,1,,,76,,,,,,1868.712528536518,-37.119786904288745,7304,partition-compound-p1.0-o1.0,1322,0,thermo
commercial,164,4,,,29,,,,,,13.931065226611201,-36.02861707204661,7304,reliable-nominal-p0.0-o0.0,2093,0,thermo
humanitarian,165,14,,,33,,,,,,1049.9347527826299,-35.49872866621939,7304,reliable-moderate-p0.5-o0.5,2573,0,thermo
commercial,166,0,,,51,,,,,,12.301503731622034,-36.74470489700396,7304,intermittent-correlated-p1.0-o0.8,1411,0,thermo
humanitarian,167,10,,,51,,,,,,1963.3450542936089,-37.674870727569775,7304,partition-compound-p1.0-o1.0,1305,0,thermo
commercial,168,9,,,39,,,,,,12.729343648384836,-23.86903884917864,7304,reliable-nominal-p0.0-o0.0,2105,0,thermo
humanitarian,169,5,,,53,,,,,,1033.8989178507022,-41.186261751942276,7304,reliable-moderate-p0.5-o0.5,2585,0,thermo
commercial,170,3,,,34,,,,,,13.472310940967697,-40.69931887969766,7304,intermittent-correlated-p1.0-o0.8,1372,0,thermo
humanitarian,171,4,0.90771484375,0.4017383586615324,64,-0.012606492564082146,0.8569086956977844,534,0.16052985116839408,0.36341085851192473,1417.3171627995207,-43.32508581289349,7304,partition-compound-p1.0-o1.0,1302,0,thermo
commercial,172,2,,,31,,,,,,14.125461154230836,-28.583740793416677,7304,reliable-nominal-p0.0-o0.0,2097,0,thermo
humanitarian,173,3,,,48,,,,,,1606.5360790575792,-35.52040007208023,7304,reliable-moderate-p0.5-o0.5,2598,0,thermo
commercial,174,10,,,37,,,,,,12.527533181329732,-40.76775968055817,7304,intermittent-correlated-p1.0-o0.8,1371,0,thermo
humanitarian,175,9,,,66,,,,,,2059.925927337779,-28.348810701097218,7304,partition-compound-p1.0-o1.0,1306,0,thermo
commercial,176,8,,,38,,,,,,12.929695842482014,-44.59056524130869,7304,reliable-nominal-p0.0-o0.0,2100,0,thermo
humanitarian,177,14,,,31,,,,,,1373.5346794389172,-34.6102982544236,7304,reliable-moderate-p0.5-o0.5,2583,0,thermo
commercial,178,0,,,45,,,,,,11.405496475542552,-25.75329268313533,7304,intermittent-correlated-p1.0-o0.8,1459,0,thermo
humanitarian,179,14,,,67,,,,,,1756.5809857625914,-37.8103990341123,7304,partition-compound-p1.0-o1.0,1309,0,thermo
commercial,180,3,0.9111328125,0.39349520951509476,41,-0.0047862306982278825,0.8255022621154785,529,0.15605348855257034,0.3381894838809967,11.818849163661397,-38.41523404910153,7304,reliable-nominal-p0.0-o0.0,2109,0,thermo
humanitarian,181,9,,,40,,,,,,1203.3413089669705,-42.948325274028534,7304,reliable-moderate-p0.5-o0.5,2586,0,thermo
commercial,182,0,,,43,,,,,,13.28755550005248,-31.84134408430002,7304,intermittent-correlated-p1.0-o0.8,1413,0,thermo
