acceptances,agreement_rate,application,coalition_formation_rate,coalition_proposals,coalition_recall_when_required,coalitions,coalitions_formed,commitment_breaches,commitment_memory_accuracy,commitment_memory_items,conservation_error,contradiction_rate,counteroffers,cumulative_unmet_weighted_need,delivered_messages,failed_actions,fairness,final_backlog,fulfillment_rate,generated_tokens,individually_rational_agreement_rate,information_disclosures,inventory_efficiency,llm_calls,llm_latency_seconds,manifest,max_free_energy,mean_agent_utility,mean_consensus_rmse,mean_time_to_agreement,message_bytes,message_delivery_rate,messages,method,minimum_agent_utility,monitor_sketch_bytes,monitor_sketch_messages,multi_step_completion_rate,n_agents,on_time_delivery_rate,option_counts,partner_reliability_brier,partner_reliability_observations,plan_revisions,planner_revision,primary_outcome,prompt_tokens,recovery_time,rejections,run_id,scenario,scenario_name,seed,service_loss_auc,social_welfare,status,tool_calls,tool_proposals,total_communication_bytes,total_communication_messages,total_cost,transport_efficiency,useful_coalition_precision,valid_structured_output_rate,valid_tool_call_rate,wall_clock_seconds
0,0.0,humanitarian,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,10012.27935202336,0,4,0.9376873947479843,797.7301868980038,0.03339217590260274,2366,0.0,0,0.050123768502404124,64,27.241029929369674,manifests/ablations-humanitarian-autonomous_no_comm-n10-s3104.json,0.3433218945789384,-0.20559423117857129,0.05601013868482282,,0,0.0,0,autonomous_no_comm,-0.9586570739626001,0,0,1.0,10,1.0,"{0: 46, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 18}",,0,4,a09a35458c702b33eeacc393d103063234e8bc28,10012.27935202336,74665,14.0,0,ablations-humanitarian-autonomous_no_comm-n10-s3104,partition-compound-p1.0-o1.0,compound_partition,3104,17.0744647415242,0.26632187996831663,complete,64,64,0,0,12.314495889020968,1.0,0.0,1.0,0.9375,27.33301803842187
0,0.0,humanitarian,0.0,0,0.0,0,0,0,1.0,2,0.0,0.0,0,7607.4861282946395,14,3,0.9564438537843615,602.3340093919944,0.027036153291791043,2844,0.0,11,0.030395091218024906,63,33.894135933369384,manifests/ablations-humanitarian-random_gate-n10-s3101.json,0.3433218945789384,-0.35651945517304406,0.05636964057512541,,5322,0.4827586206896552,29,random_gate,-1.0498351143447804,0,0,1.0,10,0.0,"{0: 0, 1: 8, 2: 12, 3: 11, 4: 0, 5: 0, 6: 0, 7: 0, 8: 32}",,0,3,a09a35458c702b33eeacc393d103063234e8bc28,7607.4861282946395,72634,14.0,0,ablations-humanitarian-random_gate-n10-s3101,partition-compound-p1.0-o1.0,compound_partition,3101,17.035770392326793,0.2661471167378814,complete,63,63,5322,29,0.0,0.0,0.0,1.0,0.9523809523809523,33.992183316498995
0,0.0,humanitarian,0.0,0,0.0,0,0,0,1.0,8,0.0,0.0,0,10364.503848985494,14,5,0.8439927140415231,818.3164133077964,0.018784635427945565,2996,0.0,16,0.027595675416194766,66,39.11866636574273,manifests/ablations-humanitarian-random_gate-n10-s3102.json,0.3433218945789384,-0.18463183863171057,0.05658234841011127,,6814,0.4,35,random_gate,-1.0348321441575279,0,0,1.0,10,0.0,"{0: 0, 1: 8, 2: 18, 3: 10, 4: 0, 5: 0, 6: 0, 7: 0, 8: 30}",,0,5,a09a35458c702b33eeacc393d103063234e8bc28,10364.503848985494,81618,14.0,0,ablations-humanitarian-random_gate-n10-s3102,partition-compound-p1.0-o1.0,compound_partition,3102,17.914086876214014,0.22978281393832634,complete,65,66,6814,35,0.0,0.0,0.0,1.0,0.9242424242424242,39.22775603458285
0,0.0,humanitarian,0.0,0,0.0,0,0,0,0.6666666666666666,12,-1.1368683772161603e-13,0.0,2,9206.058629972084,13,38,0.8878675631524221,732.483032754424,0.022205641740948478,5030,0.0,9,0.028379242344876668,91,90.71495262905954,manifests/ablations-humanitarian-random_gate-n10-s3103.json,0.3433218945789384,-0.22442094887121794,0.05641582100172915,,6404,0.41935483870967744,31,random_gate,-0.8088382045986962,0,0,0.13157894736842105,10,0.0,"{0: 0, 1: 8, 2: 12, 3: 11, 4: 34, 5: 0, 6: 0, 7: 0, 8: 26}",,0,5,a09a35458c702b33eeacc393d103063234e8bc28,9206.058629972084,134496,14.0,0,ablations-humanitarian-random_gate-n10-s3103,partition-compound-p1.0-o1.0,compound_partition,3103,17.482388788936273,0.244172532529054,complete,89,91,6404,31,0.0,0.0,0.0,1.0,0.5824175824175825,90.8759181946516
1,0.3333333333333333,humanitarian,0.0,0,0.0,0,0,1,0.8333333333333334,6,0.0,0.0,0,10205.342852023361,11,5,0.8126877383925193,806.3107868980038,0.022995082710352027,3089,1.0,14,0.03451707387470613,66,39.02188314497473,manifests/ablations-humanitarian-random_gate-n10-s3104.json,0.3433218945789384,-0.2177831628451401,0.05601013868482282,1.0,7599,0.28205128205128205,39,random_gate,-0.9660184701701491,0,0,0.8,10,0.0,"{0: 1, 1: 12, 2: 15, 3: 12, 4: 1, 5: 0, 6: 0, 7: 0, 8: 25}",0.25,2,4,a09a35458c702b33eeacc393d103063234e8bc28,10205.342852023361,78487,14.0,0,ablations-humanitarian-random_gate-n10-s3104,partition-compound-p1.0-o1.0,compound_partition,3104,17.433651110686807,0.22616701730848185,complete,65,66,7599,39,0.0,0.0,0.0,1.0,0.9242424242424242,39.12434822693467
0,0.0,humanitarian,1.0,35,1.0,35,6,0,0.75,4,0.0,0.0,0,7607.4861282946395,69,46,0.9564438537843615,602.3340093919944,0.027036153291791043,7872,0.0,2,0.030395091218024906,115,110.06856950745001,manifests/ablations-humanitarian-global_entropy_oracle-n10-s3101.json,0.3433218945789384,-0.3445098105526787,0.05636964057512541,,34516,0.4339622641509434,159,global_entropy_oracle,-1.0498351143447804,0,0,0.30434782608695654,10,1.0,"{0: 3, 1: 1, 2: 4, 3: 3, 4: 0, 5: 36, 6: 45, 7: 10, 8: 13}",,0,14,a09a35458c702b33eeacc393d103063234e8bc28,7607.4861282946395,202928,14.0,0,ablations-humanitarian-global_entropy_oracle-n10-s3101,partition-compound-p1.0-o1.0,compound_partition,3101,17.035770392326793,0.2653143337991061,complete,89,115,34516,159,5.155520301837164,1.0,0.0,1.0,0.6,110.27035960182548
0,0.0,humanitarian,1.0,30,1.0,29,7,0,0.0,0,0.0,0.0,0,10192.677648985495,80,52,0.8212888564346787,810.1342133077965,0.028595633014500965,9616,0.0,3,0.042008577170192955,120,159.7058615274727,manifests/ablations-humanitarian-global_entropy_oracle-n10-s3102.json,0.3433218945789384,-0.1757809258407092,0.05658234841011127,,37865,0.42105263157894735,190,global_entropy_oracle,-1.0334047187391948,0,0,0.2692307692307692,10,1.0,"{0: 1, 1: 3, 2: 4, 3: 0, 4: 0, 5: 34, 6: 51, 7: 13, 8: 14}",,0,14,a09a35458c702b33eeacc393d103063234e8bc28,10192.677648985495,212427,14.0,0,ablations-humanitarian-global_entropy_oracle-n10-s3102,partition-compound-p1.0-o1.0,compound_partition,3102,17.642564823590927,0.23266330127580923,complete,97,120,37865,190,10.462692444596463,1.0,0.0,1.0,0.5666666666666667,159.91836854070425
0,0.0,humanitarian,1.0,32,1.0,31,5,0,1.0,6,-1.1368683772161603e-13,0.0,0,9206.058629972084,64,50,0.8878675631524221,732.483032754424,0.022205641740948478,9543,0.0,2,0.028379242344876668,123,153.22529307007787,manifests/ablations-humanitarian-global_entropy_oracle-n10-s3103.json,0.3433218945789384,-0.220028559453665,0.05641582100172915,,37263,0.4155844155844156,154,global_entropy_oracle,-0.7931031740580261,0,0,0.3,10,0.0,"{0: 1, 1: 3, 2: 4, 3: 4, 4: 0, 5: 32, 6: 50, 7: 10, 8: 19}",,0,15,a09a35458c702b33eeacc393d103063234e8bc28,9206.058629972084,210846,14.0,0,ablations-humanitarian-global_entropy_oracle-n10-s3103,partition-compound-p1.0-o1.0,compound_partition,3103,17.482388788936273,0.244172532529054,complete,94,123,37263,154,0.0,0.0,0.0,0.975609756097561,0.5934959349593496,153.43811727687716
0,0.0,humanitarian,1.0,35,1.0,35,8,0,0.875,8,0.0,0.0,0,10205.342852023361,76,22,0.8126877383925193,806.3107868980038,0.022995082710352027,7275,0.0,3,0.03451707387470613,104,101.55263533070676,manifests/ablations-humanitarian-global_entropy_oracle-n10-s3104.json,0.3433218945789384,-0.21046161047960413,0.05601013868482282,,36375,0.38190954773869346,199,global_entropy_oracle,-0.9526652265607152,0,0,0.5454545454545454,10,0.0,"{0: 0, 1: 2, 2: 4, 3: 6, 4: 0, 5: 38, 6: 22, 7: 16, 8: 16}",,0,12,a09a35458c702b33eeacc393d103063234e8bc28,10205.342852023361,177344,14.0,0,ablations-humanitarian-global_entropy_oracle-n10-s3104,partition-compound-p1.0-o1.0,compound_partition,3104,17.433651110686807,0.22616701730848185,complete,91,104,36375,199,0.0,0.0,0.0,0.9903846153846154,0.7884615384615384,101.73843999579549
0,0.0,humanitarian,1.0,28,1.0,27,5,0,1.0,16,0.0,0.0,0,7607.4861282946395,57,32,0.9564438537843615,602.3340093919944,0.027036153291791043,7532,0.0,5,0.030395091218024906,105,123.15101862698782,manifests/ablations-humanitarian-shuffled_entropy-n10-s3101.json,0.3433218945789384,-0.34754051292653354,0.05636964057512541,,38049,0.29842931937172773,191,shuffled_entropy,-1.0498351143447804,794007,2098,0.46875,10,0.0,"{0: 1, 1: 3, 2: 3, 3: 17, 4: 1, 5: 20, 6: 32, 7: 14, 8: 14}",,0,15,a09a35458c702b33eeacc393d103063234e8bc28,7607.4861282946395,179244,14.0,0,ablations-humanitarian-shuffled_entropy-n10-s3101,partition-compound-p1.0-o1.0,compound_partition,3101,17.035770392326793,0.2661471167378814,complete,84,105,832056,2289,0.0,0.0,0.0,0.9904761904761905,0.6952380952380952,123.37080571055412
0,0.0,humanitarian,1.0,21,1.0,21,3,0,0.9,10,0.0,0.0,0,10364.503848985494,48,19,0.8439927140415231,818.3164133077964,0.018784635427945565,6290,0.0,2,0.027595675416194766,84,87.02247168496262,manifests/ablations-humanitarian-shuffled_entropy-n10-s3102.json,0.3433218945789384,-0.1780274591343432,0.05658234841011127,,37231,0.2857142857142857,168,shuffled_entropy,-1.03068624243816,793334,2096,0.3157894736842105,10,0.0,"{0: 0, 1: 3, 2: 3, 3: 17, 4: 0, 5: 20, 6: 19, 7: 11, 8: 11}",,0,6,a09a35458c702b33eeacc393d103063234e8bc28,10364.503848985494,137311,14.0,0,ablations-humanitarian-shuffled_entropy-n10-s3102,partition-compound-p1.0-o1.0,compound_partition,3102,17.914086876214014,0.22978281393832634,complete,71,84,830565,2264,0.0,0.0,0.0,0.9642857142857143,0.7738095238095238,87.20265336334705
0,0.0,humanitarian,1.0,30,1.0,30,5,0,1.0,10,-1.1368683772161603e-13,0.0,0,9206.058629972084,62,46,0.8878675631524221,732.483032754424,0.022205641740948478,8480,0.0,3,0.028379242344876668,113,134.66574772074813,manifests/ablations-humanitarian-shuffled_entropy-n10-s3103.json,0.3433218945789384,-0.22094585378375725,0.05641582100172915,,33026,0.33879781420765026,183,shuffled_entropy,-0.7931031740580261,799980,2114,0.2391304347826087,10,0.0,"{0: 2, 1: 3, 2: 3, 3: 17, 4: 0, 5: 21, 6: 45, 7: 16, 8: 6}",,0,11,a09a35458c702b33eeacc393d103063234e8bc28,9206.058629972084,197741,14.0,0,ablations-humanitarian-shuffled_entropy-n10-s3103,partition-compound-p1.0-o1.0,compound_partition,3103,17.482388788936273,0.244172532529054,complete,85,113,833006,2297,0.0,0.0,0.0,1.0,0.5929203539823009,134.89297086000443
1,0.25,humanitarian,1.0,23,1.0,23,4,1,0.8,10,0.0,0.0,1,10150.211552023362,55,54,0.8440621847558686,803.6854868980038,0.026176152653900938,8588,1.0,4,0.03929206110241696,119,135.85757282376287,manifests/ablations-humanitarian-shuffled_entropy-n10-s3104.json,0.3433218945789384,-0.21139772952240926,0.05601013868482282,2.0,34367,0.32934131736526945,167,shuffled_entropy,-0.9544984779632009,808933,2138,0.24074074074074073,10,1.0,"{0: 1, 1: 2, 2: 4, 3: 15, 4: 16, 5: 23, 6: 38, 7: 8, 8: 12}",0.25,2,13,a09a35458c702b33eeacc393d103063234e8bc28,10150.211552023362,208623,14.0,0,ablations-humanitarian-shuffled_entropy-n10-s3104,partition-compound-p1.0-o1.0,compound_partition,3104,17.343138712038034,0.2369373332715606,complete,86,119,843300,2305,2.0992494544414715,1.0,0.0,1.0,0.5462184873949579,136.08766056969762
