cluster_id,application,regime,information_condition,environment_seed,topology_family,panel_baseline_loss,selected_effect,loss_after_selection,selected_count,operator_minutes,harmful_count,beneficial_count,service_reaching_count,selected_candidates,selected_scenario_families,mean_consensus_confidence,feature_block
utility_restoration|partition|private_fragmented|51113,utility_restoration,partition,private_fragmented,51113,utility_restoration_topology_1,2.999897756141709,0.0,2.999897756141709,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|partition|private_fragmented|51114,utility_restoration,partition,private_fragmented,51114,utility_restoration_topology_2,2.6774332443160795,0.0,2.6774332443160795,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|partition|private_fragmented|51115,utility_restoration,partition,private_fragmented,51115,utility_restoration_topology_3,3.2669375897808743,0.0,3.2669375897808743,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|partition|private_fragmented|51116,utility_restoration,partition,private_fragmented,51116,utility_restoration_topology_0,3.0624853201887348,0.0,3.0624853201887348,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|partition|private_fragmented|51117,utility_restoration,partition,private_fragmented,51117,utility_restoration_topology_1,2.9853558820538497,0.0,2.9853558820538497,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|partition|private_fragmented|51118,utility_restoration,partition,private_fragmented,51118,utility_restoration_topology_2,3.0855623673473014,0.0,3.0855623673473014,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|partition|private_fragmented|51119,utility_restoration,partition,private_fragmented,51119,utility_restoration_topology_3,3.2367671903228263,0.0,3.2367671903228263,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|partition|private_fragmented|51120,utility_restoration,partition,private_fragmented,51120,utility_restoration_topology_0,3.4637730125335775,0.1264863019798651,3.3372867105537125,1,7.0,0,1,0,utility_restoration|partition|private_fragmented|51120|utility_02|revise_commitment,partition_commitment_deadlock,0.4853099634712807,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51101,utility_restoration,telemetry_integrity,private_fragmented,51101,utility_restoration_topology_1,3.6312257183222885,-0.038090861518987905,3.6693165798412766,2,12.0,1,1,1,utility_restoration|telemetry_integrity|private_fragmented|51101|utility_02|verify;utility_restoration|telemetry_integrity|private_fragmented|51101|utility_04|verify,telemetry_integrity_unsafe_or_compromised_component;telemetry_integrity_resource_shortage,0.7541361350202433,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51102,utility_restoration,telemetry_integrity,private_fragmented,51102,utility_restoration_topology_2,2.734515393190283,0.0,2.734515393190283,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51103,utility_restoration,telemetry_integrity,private_fragmented,51103,utility_restoration_topology_3,2.503262258591249,0.146700963623647,2.356561294967602,1,7.0,0,1,1,utility_restoration|telemetry_integrity|private_fragmented|51103|utility_02|revise_commitment,telemetry_integrity_commitment_deadlock,0.790126479463866,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51104,utility_restoration,telemetry_integrity,private_fragmented,51104,utility_restoration_topology_0,3.0519990674111135,0.0,3.0519990674111135,1,4.0,0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51104|utility_04|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.8446558727954508,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51105,utility_restoration,telemetry_integrity,private_fragmented,51105,utility_restoration_topology_1,2.97902295501072,-0.32076937424350804,3.299792329254228,2,16.0,1,1,1,utility_restoration|telemetry_integrity|private_fragmented|51105|utility_04|revise_commitment;utility_restoration|telemetry_integrity|private_fragmented|51105|utility_02|deploy_repair_capacity,telemetry_integrity_commitment_deadlock;telemetry_integrity_unsafe_or_compromised_component,0.7032285676030819,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51106,utility_restoration,telemetry_integrity,private_fragmented,51106,utility_restoration_topology_2,2.56798095550005,0.0,2.56798095550005,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51107,utility_restoration,telemetry_integrity,private_fragmented,51107,utility_restoration_topology_3,3.0955286051366047,0.2287665263024503,2.8667620788341543,1,7.0,0,1,1,utility_restoration|telemetry_integrity|private_fragmented|51107|utility_02|revise_commitment,telemetry_integrity_commitment_deadlock,0.7963719843970168,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51108,utility_restoration,telemetry_integrity,private_fragmented,51108,utility_restoration_topology_0,2.979253016536289,-0.0617864934872415,3.0410395100235306,1,6.0,1,0,0,utility_restoration|telemetry_integrity|private_fragmented|51108|utility_04|verify,telemetry_integrity_route_or_service_failure,0.7167541750142065,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51109,utility_restoration,telemetry_integrity,private_fragmented,51109,utility_restoration_topology_1,2.8502649918574408,0.0,2.8502649918574408,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51110,utility_restoration,telemetry_integrity,private_fragmented,51110,utility_restoration_topology_2,2.991633409274608,-0.166703431815792,3.1583368410904002,2,10.0,1,0,1,utility_restoration|telemetry_integrity|private_fragmented|51110|utility_04|verify;utility_restoration|telemetry_integrity|private_fragmented|51110|utility_01|request_peer_evidence,telemetry_integrity_route_or_service_failure;telemetry_integrity_evidence_conflict,0.7897236867637282,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51111,utility_restoration,telemetry_integrity,private_fragmented,51111,utility_restoration_topology_3,3.296789370209943,0.0,3.296789370209943,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51112,utility_restoration,telemetry_integrity,private_fragmented,51112,utility_restoration_topology_0,2.248080956528923,0.0828426672855031,2.16523828924342,2,13.0,0,1,1,utility_restoration|telemetry_integrity|private_fragmented|51112|utility_04|request_peer_evidence;utility_restoration|telemetry_integrity|private_fragmented|51112|utility_01|deploy_repair_capacity,telemetry_integrity_commitment_deadlock;telemetry_integrity_resource_shortage,0.7064341241179105,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51113,utility_restoration,telemetry_integrity,private_fragmented,51113,utility_restoration_topology_1,2.659932029231049,0.0,2.659932029231049,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51114,utility_restoration,telemetry_integrity,private_fragmented,51114,utility_restoration_topology_2,2.5840558392820667,0.17590734044264422,2.4081484988394224,2,10.0,0,2,2,utility_restoration|telemetry_integrity|private_fragmented|51114|utility_02|verify;utility_restoration|telemetry_integrity|private_fragmented|51114|utility_04|request_peer_evidence,telemetry_integrity_unsafe_or_compromised_component;telemetry_integrity_commitment_deadlock,0.7605244465479271,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51115,utility_restoration,telemetry_integrity,private_fragmented,51115,utility_restoration_topology_3,2.9359926197878705,0.0,2.9359926197878705,1,4.0,0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51115|utility_03|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.8128198646608161,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51116,utility_restoration,telemetry_integrity,private_fragmented,51116,utility_restoration_topology_0,2.2866243629459153,0.0,2.2866243629459153,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51117,utility_restoration,telemetry_integrity,private_fragmented,51117,utility_restoration_topology_1,2.75234484146118,0.0,2.75234484146118,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51118,utility_restoration,telemetry_integrity,private_fragmented,51118,utility_restoration_topology_2,2.8028918823393028,0.0164760448029837,2.7864158375363193,2,16.0,0,1,2,utility_restoration|telemetry_integrity|private_fragmented|51118|utility_02|revise_commitment;utility_restoration|telemetry_integrity|private_fragmented|51118|utility_03|deploy_repair_capacity,telemetry_integrity_commitment_deadlock;telemetry_integrity_resource_shortage,0.7750021939414596,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51119,utility_restoration,telemetry_integrity,private_fragmented,51119,utility_restoration_topology_3,2.256085467941,0.0,2.256085467941,1,6.0,0,0,1,utility_restoration|telemetry_integrity|private_fragmented|51119|utility_02|verify,telemetry_integrity_evidence_conflict,0.7598536481542638,kpi_plus_entropy_disagreement
utility_restoration|telemetry_integrity|private_fragmented|51120,utility_restoration,telemetry_integrity,private_fragmented,51120,utility_restoration_topology_0,2.395545853358982,0.0,2.395545853358982,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
utility_restoration|compound|private_fragmented|51101,utility_restoration,compound,private_fragmented,51101,utility_restoration_topology_1,3.752000738349824,-0.4195208972929746,4.171521635642799,2,10.0,1,0,1,utility_restoration|compound|private_fragmented|51101|utility_04|request_peer_evidence;utility_restoration|compound|private_fragmented|51101|utility_02|verify,compound_commitment_deadlock;compound_resource_shortage,0.7452597579154707,complete_thermodynamic
utility_restoration|compound|private_fragmented|51102,utility_restoration,compound,private_fragmented,51102,utility_restoration_topology_2,3.7496807946581034,0.0,3.7496807946581034,1,4.0,0,0,1,utility_restoration|compound|private_fragmented|51102|utility_01|request_peer_evidence,compound_commitment_deadlock,0.7212120062657978,complete_thermodynamic
utility_restoration|compound|private_fragmented|51103,utility_restoration,compound,private_fragmented,51103,utility_restoration_topology_3,3.6689747941227724,0.1459875164353871,3.522987277687385,1,7.0,0,1,1,utility_restoration|compound|private_fragmented|51103|utility_02|revise_commitment,compound_commitment_deadlock,0.7552240077792896,complete_thermodynamic
utility_restoration|compound|private_fragmented|51104,utility_restoration,compound,private_fragmented,51104,utility_restoration_topology_0,3.7465268031415,0.1020587441314988,3.6444680590100016,1,4.0,0,1,1,utility_restoration|compound|private_fragmented|51104|utility_01|request_peer_evidence,compound_commitment_deadlock,0.7360910461576784,complete_thermodynamic
utility_restoration|compound|private_fragmented|51105,utility_restoration,compound,private_fragmented,51105,utility_restoration_topology_1,3.568707534765647,0.1429587233534128,3.4257488114122343,2,15.0,0,2,1,utility_restoration|compound|private_fragmented|51105|utility_02|deploy_repair_capacity;utility_restoration|compound|private_fragmented|51105|utility_01|verify,compound_resource_shortage;compound_unsafe_or_compromised_component,0.7843775009070206,complete_thermodynamic
utility_restoration|compound|private_fragmented|51106,utility_restoration,compound,private_fragmented,51106,utility_restoration_topology_2,3.568196919292392,0.0423489912898094,3.5258479280025825,2,10.0,0,1,1,utility_restoration|compound|private_fragmented|51106|utility_04|verify;utility_restoration|compound|private_fragmented|51106|utility_01|request_peer_evidence,compound_unsafe_or_compromised_component;compound_commitment_deadlock,0.7793556699745585,complete_thermodynamic
utility_restoration|compound|private_fragmented|51107,utility_restoration,compound,private_fragmented,51107,utility_restoration_topology_3,3.7715419075346093,-0.2235274176386441,3.995069325173253,2,11.0,1,0,1,utility_restoration|compound|private_fragmented|51107|utility_03|revise_commitment;utility_restoration|compound|private_fragmented|51107|utility_02|request_peer_evidence,compound_commitment_deadlock;compound_unsafe_or_compromised_component,0.7405742616858793,complete_thermodynamic
utility_restoration|compound|private_fragmented|51108,utility_restoration,compound,private_fragmented,51108,utility_restoration_topology_0,4.329061668073642,0.0953065404243117,4.233755127649331,2,15.0,0,2,2,utility_restoration|compound|private_fragmented|51108|utility_01|deploy_repair_capacity;utility_restoration|compound|private_fragmented|51108|utility_04|verify,compound_resource_shortage;compound_unsafe_or_compromised_component,0.8072072194781696,complete_thermodynamic
utility_restoration|compound|private_fragmented|51109,utility_restoration,compound,private_fragmented,51109,utility_restoration_topology_1,3.94646154898574,0.0,3.94646154898574,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|compound|private_fragmented|51110,utility_restoration,compound,private_fragmented,51110,utility_restoration_topology_2,4.006716841112022,0.0,4.006716841112022,2,11.0,0,0,0,utility_restoration|compound|private_fragmented|51110|utility_03|revise_commitment;utility_restoration|compound|private_fragmented|51110|utility_01|request_peer_evidence,compound_commitment_deadlock;compound_evidence_conflict,0.7306998502712334,complete_thermodynamic
utility_restoration|compound|private_fragmented|51111,utility_restoration,compound,private_fragmented,51111,utility_restoration_topology_3,3.8621687403144387,0.0,3.8621687403144387,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|compound|private_fragmented|51112,utility_restoration,compound,private_fragmented,51112,utility_restoration_topology_0,3.433202201279445,0.0,3.433202201279445,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|compound|private_fragmented|51113,utility_restoration,compound,private_fragmented,51113,utility_restoration_topology_1,4.226469804458043,0.0,4.226469804458043,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|compound|private_fragmented|51114,utility_restoration,compound,private_fragmented,51114,utility_restoration_topology_2,3.7771080833200044,0.108196253279862,3.6689118300401424,2,12.0,0,1,0,utility_restoration|compound|private_fragmented|51114|utility_02|verify;utility_restoration|compound|private_fragmented|51114|utility_01|verify,compound_evidence_conflict;compound_unsafe_or_compromised_component,0.7742895433321348,complete_thermodynamic
utility_restoration|compound|private_fragmented|51115,utility_restoration,compound,private_fragmented,51115,utility_restoration_topology_3,3.405157680576922,0.0324474104200835,3.3727102701568383,1,6.0,0,1,1,utility_restoration|compound|private_fragmented|51115|utility_01|verify,compound_unsafe_or_compromised_component,0.7340391822814004,complete_thermodynamic
utility_restoration|compound|private_fragmented|51116,utility_restoration,compound,private_fragmented,51116,utility_restoration_topology_0,4.190446987147315,0.0392804513694722,4.1511665357778424,2,10.0,0,1,2,utility_restoration|compound|private_fragmented|51116|utility_03|request_peer_evidence;utility_restoration|compound|private_fragmented|51116|utility_01|verify,compound_commitment_deadlock;compound_unsafe_or_compromised_component,0.7549127642953635,complete_thermodynamic
utility_restoration|compound|private_fragmented|51117,utility_restoration,compound,private_fragmented,51117,utility_restoration_topology_1,4.128586494315184,0.0,4.128586494315184,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|compound|private_fragmented|51118,utility_restoration,compound,private_fragmented,51118,utility_restoration_topology_2,3.58934311545386,0.0,3.58934311545386,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|compound|private_fragmented|51119,utility_restoration,compound,private_fragmented,51119,utility_restoration_topology_3,3.9314047022186642,0.0946701959017627,3.8367345063169016,1,4.0,0,1,1,utility_restoration|compound|private_fragmented|51119|utility_02|request_peer_evidence,compound_commitment_deadlock,0.8508078611599332,complete_thermodynamic
utility_restoration|compound|private_fragmented|51120,utility_restoration,compound,private_fragmented,51120,utility_restoration_topology_0,3.820360150801626,0.1475407658014409,3.672819385000185,1,7.0,0,1,1,utility_restoration|compound|private_fragmented|51120|utility_01|revise_commitment,compound_commitment_deadlock,0.8041490156863429,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51101,utility_restoration,correlated,private_fragmented,51101,utility_restoration_topology_1,3.6320364940748044,-0.3097936955678195,3.9418301896426238,1,6.0,1,0,1,utility_restoration|correlated|private_fragmented|51101|utility_04|verify,correlated_route_or_service_failure,0.807353263554263,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51102,utility_restoration,correlated,private_fragmented,51102,utility_restoration_topology_2,2.916869730310076,0.0,2.916869730310076,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51103,utility_restoration,correlated,private_fragmented,51103,utility_restoration_topology_3,3.370464853728675,0.0,3.370464853728675,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51104,utility_restoration,correlated,private_fragmented,51104,utility_restoration_topology_0,2.9874391076458515,0.1253447867663811,2.8620943208794705,1,4.0,0,1,1,utility_restoration|correlated|private_fragmented|51104|utility_04|request_peer_evidence,correlated_commitment_deadlock,0.8466054490233224,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51105,utility_restoration,correlated,private_fragmented,51105,utility_restoration_topology_1,3.159327609247713,-0.4894573914462382,3.6487850006939513,1,9.0,1,0,0,utility_restoration|correlated|private_fragmented|51105|utility_02|deploy_repair_capacity,correlated_evidence_conflict,0.7665325065840247,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51106,utility_restoration,correlated,private_fragmented,51106,utility_restoration_topology_2,3.3242054149673494,0.0,3.3242054149673494,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51107,utility_restoration,correlated,private_fragmented,51107,utility_restoration_topology_3,2.866057582312282,0.0,2.866057582312282,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51108,utility_restoration,correlated,private_fragmented,51108,utility_restoration_topology_0,4.076361623263469,0.0,4.076361623263469,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51109,utility_restoration,correlated,private_fragmented,51109,utility_restoration_topology_1,2.805410806815276,0.0,2.805410806815276,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51110,utility_restoration,correlated,private_fragmented,51110,utility_restoration_topology_2,2.7374217453568295,-0.5744465833983659,3.311868328755195,2,8.0,2,0,2,utility_restoration|correlated|private_fragmented|51110|utility_01|request_peer_evidence;utility_restoration|correlated|private_fragmented|51110|utility_03|request_peer_evidence,correlated_unsafe_or_compromised_component;correlated_resource_shortage,0.7860368036942795,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51111,utility_restoration,correlated,private_fragmented,51111,utility_restoration_topology_3,3.275817524536215,0.0,3.275817524536215,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51112,utility_restoration,correlated,private_fragmented,51112,utility_restoration_topology_0,3.9825135665886697,-0.1386489208511329,4.121162487439802,2,15.0,1,1,1,utility_restoration|correlated|private_fragmented|51112|utility_02|verify;utility_restoration|correlated|private_fragmented|51112|utility_01|deploy_repair_capacity,correlated_unsafe_or_compromised_component;correlated_evidence_conflict,0.7862757722574667,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51113,utility_restoration,correlated,private_fragmented,51113,utility_restoration_topology_1,3.7529631628448423,0.0990581116912079,3.6539050511536346,1,4.0,0,1,0,utility_restoration|correlated|private_fragmented|51113|utility_01|request_peer_evidence,correlated_commitment_deadlock,0.7409196197682818,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51114,utility_restoration,correlated,private_fragmented,51114,utility_restoration_topology_2,3.585175948500603,0.0,3.585175948500603,1,6.0,0,0,1,utility_restoration|correlated|private_fragmented|51114|utility_02|verify,correlated_evidence_conflict,0.7468997799695564,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51115,utility_restoration,correlated,private_fragmented,51115,utility_restoration_topology_3,3.347744508595013,0.0,3.347744508595013,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51116,utility_restoration,correlated,private_fragmented,51116,utility_restoration_topology_0,3.8440958045887355,0.0,3.8440958045887355,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51117,utility_restoration,correlated,private_fragmented,51117,utility_restoration_topology_1,2.926585261663163,0.0,2.926585261663163,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51118,utility_restoration,correlated,private_fragmented,51118,utility_restoration_topology_2,3.1119327285263148,0.0,3.1119327285263148,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51119,utility_restoration,correlated,private_fragmented,51119,utility_restoration_topology_3,2.8144301167794943,0.0,2.8144301167794943,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|correlated|private_fragmented|51120,utility_restoration,correlated,private_fragmented,51120,utility_restoration_topology_0,3.5330655253835532,0.0921997754542713,3.440865749929282,1,9.0,0,1,1,utility_restoration|correlated|private_fragmented|51120|utility_04|deploy_repair_capacity,correlated_resource_shortage,0.7675535608268977,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51101,utility_restoration,isolated_physical,private_fragmented,51101,utility_restoration_topology_1,2.5759858519958825,0.0850486347701731,2.490937217225709,1,6.0,0,1,1,utility_restoration|isolated_physical|private_fragmented|51101|utility_04|verify,isolated_physical_unsafe_or_compromised_component,0.859107853744681,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51102,utility_restoration,isolated_physical,private_fragmented,51102,utility_restoration_topology_2,2.605039659130598,0.0,2.605039659130598,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51103,utility_restoration,isolated_physical,private_fragmented,51103,utility_restoration_topology_3,2.7817105819824293,0.0,2.7817105819824293,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51104,utility_restoration,isolated_physical,private_fragmented,51104,utility_restoration_topology_0,2.557107924356482,0.0,2.557107924356482,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51105,utility_restoration,isolated_physical,private_fragmented,51105,utility_restoration_topology_1,2.3970275112753545,0.0,2.3970275112753545,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51106,utility_restoration,isolated_physical,private_fragmented,51106,utility_restoration_topology_2,2.262477040638399,0.0,2.262477040638399,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51107,utility_restoration,isolated_physical,private_fragmented,51107,utility_restoration_topology_3,2.616077280582954,0.0797256819670955,2.5363515986158585,1,4.0,0,1,1,utility_restoration|isolated_physical|private_fragmented|51107|utility_02|request_peer_evidence,isolated_physical_commitment_deadlock,0.8396165545932832,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51108,utility_restoration,isolated_physical,private_fragmented,51108,utility_restoration_topology_0,2.4475017629566915,0.1043930948766604,2.3431086680800313,1,6.0,0,1,0,utility_restoration|isolated_physical|private_fragmented|51108|utility_04|verify,isolated_physical_unsafe_or_compromised_component,0.846981477244609,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51109,utility_restoration,isolated_physical,private_fragmented,51109,utility_restoration_topology_1,2.6016278126848764,0.0923886220311321,2.5092391906537443,2,12.0,0,1,1,utility_restoration|isolated_physical|private_fragmented|51109|utility_02|verify;utility_restoration|isolated_physical|private_fragmented|51109|utility_01|verify,isolated_physical_unsafe_or_compromised_component;isolated_physical_evidence_conflict,0.8130302049937982,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51110,utility_restoration,isolated_physical,private_fragmented,51110,utility_restoration_topology_2,2.6939820598286017,0.0,2.6939820598286017,1,6.0,0,0,0,utility_restoration|isolated_physical|private_fragmented|51110|utility_04|verify,isolated_physical_evidence_conflict,0.7962650004722279,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51111,utility_restoration,isolated_physical,private_fragmented,51111,utility_restoration_topology_3,2.2845166328739714,0.0,2.2845166328739714,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51112,utility_restoration,isolated_physical,private_fragmented,51112,utility_restoration_topology_0,2.578395112856371,0.0949328737401281,2.4834622391162426,1,4.0,0,1,0,utility_restoration|isolated_physical|private_fragmented|51112|utility_04|request_peer_evidence,isolated_physical_commitment_deadlock,0.8161757434363623,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51113,utility_restoration,isolated_physical,private_fragmented,51113,utility_restoration_topology_1,2.6302936635427705,0.0,2.6302936635427705,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51114,utility_restoration,isolated_physical,private_fragmented,51114,utility_restoration_topology_2,3.098386179504261,0.1060542634203758,2.9923319160838853,2,15.0,0,1,1,utility_restoration|isolated_physical|private_fragmented|51114|utility_02|verify;utility_restoration|isolated_physical|private_fragmented|51114|utility_03|deploy_repair_capacity,isolated_physical_evidence_conflict;isolated_physical_resource_shortage,0.7866458158559679,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51115,utility_restoration,isolated_physical,private_fragmented,51115,utility_restoration_topology_3,2.8608090346651904,0.2156034814060276,2.6452055532591627,1,6.0,0,1,1,utility_restoration|isolated_physical|private_fragmented|51115|utility_01|verify,isolated_physical_unsafe_or_compromised_component,0.7323977002236722,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51116,utility_restoration,isolated_physical,private_fragmented,51116,utility_restoration_topology_0,2.574115013502354,0.0,2.574115013502354,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51117,utility_restoration,isolated_physical,private_fragmented,51117,utility_restoration_topology_1,2.3458965735675044,0.0,2.3458965735675044,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51118,utility_restoration,isolated_physical,private_fragmented,51118,utility_restoration_topology_2,2.752641693123759,0.0,2.752641693123759,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51119,utility_restoration,isolated_physical,private_fragmented,51119,utility_restoration_topology_3,3.2512777946230944,0.0,3.2512777946230944,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|isolated_physical|private_fragmented|51120,utility_restoration,isolated_physical,private_fragmented,51120,utility_restoration_topology_0,2.129231299965374,0.0,2.129231299965374,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51101,utility_restoration,nominal,private_fragmented,51101,utility_restoration_topology_1,1.4783207813741082,0.0,1.4783207813741082,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51102,utility_restoration,nominal,private_fragmented,51102,utility_restoration_topology_2,1.2625830877782636,0.0,1.2625830877782636,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51103,utility_restoration,nominal,private_fragmented,51103,utility_restoration_topology_3,1.4172479966885052,0.0,1.4172479966885052,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51104,utility_restoration,nominal,private_fragmented,51104,utility_restoration_topology_0,1.4664005996256726,0.0,1.4664005996256726,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51105,utility_restoration,nominal,private_fragmented,51105,utility_restoration_topology_1,1.5548364007649775,0.0,1.5548364007649775,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51106,utility_restoration,nominal,private_fragmented,51106,utility_restoration_topology_2,1.3909145926251354,0.0,1.3909145926251354,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51107,utility_restoration,nominal,private_fragmented,51107,utility_restoration_topology_3,1.5824194117457338,0.0,1.5824194117457338,0,0.0,0,0,0,,,0.0,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51108,utility_restoration,nominal,private_fragmented,51108,utility_restoration_topology_0,1.4347083368267806,-0.1420442124891627,1.5767525493159433,1,6.0,1,0,0,utility_restoration|nominal|private_fragmented|51108|utility_04|verify,nominal_resource_shortage,0.8391688232509462,complete_thermodynamic
utility_restoration|nominal|private_fragmented|51109,utility_restoration,nominal,private_fragmented,51109,utility_restoration_topology_1,1.292319003553997,0.0,1.292319003553997,0,0.0,0,0,0,,,0.0,complete_thermodynamic
