cluster_id,application,regime,information_condition,environment_seed,selected_effect_kpi,loss_after_selection_kpi,selected_count_kpi,operator_minutes_kpi,harmful_count_kpi,service_reaching_count_kpi,selected_candidates_kpi,selected_scenario_families_kpi,selected_effect_thermo,loss_after_selection_thermo,selected_count_thermo,operator_minutes_thermo,harmful_count_thermo,service_reaching_count_thermo,selected_candidates_thermo,selected_scenario_families_thermo,utility_difference,loss_difference,harm_difference
commercial|nominal|private_fragmented|51116,commercial,nominal,private_fragmented,51116,-0.5250075982820834,1.9928428214283778,1,9.0,1,0,commercial|nominal|private_fragmented|51116|supply_04|deploy_repair_capacity,nominal_unsafe_or_compromised_component,-0.5250075982820834,1.9928428214283778,1,9.0,1,0,commercial|nominal|private_fragmented|51116|supply_04|deploy_repair_capacity,nominal_unsafe_or_compromised_component,0.0,0.0,0
commercial|nominal|private_fragmented|51117,commercial,nominal,private_fragmented,51117,0.0,1.0901575315770695,0,0.0,0,0,,,0.0,1.0901575315770695,0,0.0,0,0,,,0.0,0.0,0
commercial|nominal|private_fragmented|51118,commercial,nominal,private_fragmented,51118,0.0560076659380979,1.2801463358043317,1,9.0,0,0,commercial|nominal|private_fragmented|51118|supply_03|deploy_repair_capacity,nominal_route_or_service_failure,0.0560076659380979,1.2801463358043317,1,9.0,0,0,commercial|nominal|private_fragmented|51118|supply_03|deploy_repair_capacity,nominal_route_or_service_failure,0.0,0.0,0
commercial|nominal|private_fragmented|51119,commercial,nominal,private_fragmented,51119,-0.2213052212230021,1.8152481161329037,1,4.0,1,0,commercial|nominal|private_fragmented|51119|supply_04|request_peer_evidence,nominal_route_or_service_failure,0.0,1.5939428949099017,0,0.0,0,0,,,0.2213052212230021,-0.221305221223002,-1
commercial|nominal|private_fragmented|51120,commercial,nominal,private_fragmented,51120,0.0,1.3926643481585734,0,0.0,0,0,,,0.0,1.3926643481585734,0,0.0,0,0,,,0.0,0.0,0
commercial|ood|private_fragmented|51101,commercial,ood,private_fragmented,51101,0.0465042218321518,3.9622102610055943,2,10.0,0,2,commercial|ood|private_fragmented|51101|supply_03|request_peer_evidence;commercial|ood|private_fragmented|51101|supply_02|verify,ood_commitment_deadlock;ood_evidence_conflict,0.0465042218321518,3.9622102610055943,2,10.0,0,2,commercial|ood|private_fragmented|51101|supply_03|request_peer_evidence;commercial|ood|private_fragmented|51101|supply_02|verify,ood_commitment_deadlock;ood_evidence_conflict,0.0,0.0,0
commercial|ood|private_fragmented|51102,commercial,ood,private_fragmented,51102,0.0849625872946062,3.6345438326904396,2,12.0,0,1,commercial|ood|private_fragmented|51102|supply_02|verify;commercial|ood|private_fragmented|51102|supply_04|verify,ood_unsafe_or_compromised_component;ood_evidence_conflict,0.0353191849614025,3.6841872350236433,2,10.0,0,2,commercial|ood|private_fragmented|51102|supply_02|verify;commercial|ood|private_fragmented|51102|supply_03|request_peer_evidence,ood_unsafe_or_compromised_component;ood_route_or_service_failure,-0.049643402333203704,0.049643402333203746,0
commercial|ood|private_fragmented|51103,commercial,ood,private_fragmented,51103,0.0,4.351177233289936,1,4.0,0,1,commercial|ood|private_fragmented|51103|supply_01|request_peer_evidence,ood_commitment_deadlock,0.0,4.351177233289936,1,4.0,0,1,commercial|ood|private_fragmented|51103|supply_01|request_peer_evidence,ood_commitment_deadlock,0.0,0.0,0
commercial|ood|private_fragmented|51104,commercial,ood,private_fragmented,51104,0.0,4.181127919504883,0,0.0,0,0,,,0.0176593678771645,4.163468551627719,2,15.0,1,0,commercial|ood|private_fragmented|51104|supply_03|deploy_repair_capacity;commercial|ood|private_fragmented|51104|supply_02|verify,ood_resource_shortage;ood_unsafe_or_compromised_component,0.0176593678771645,-0.017659367877164378,1
commercial|ood|private_fragmented|51105,commercial,ood,private_fragmented,51105,0.0,3.360765473932443,1,4.0,0,1,commercial|ood|private_fragmented|51105|supply_03|request_peer_evidence,ood_commitment_deadlock,0.0,3.360765473932443,1,4.0,0,1,commercial|ood|private_fragmented|51105|supply_03|request_peer_evidence,ood_commitment_deadlock,0.0,0.0,0
commercial|ood|private_fragmented|51106,commercial,ood,private_fragmented,51106,0.04582417639934179,4.01203084866194,2,15.0,1,1,commercial|ood|private_fragmented|51106|supply_01|verify;commercial|ood|private_fragmented|51106|supply_04|deploy_repair_capacity,ood_unsafe_or_compromised_component;ood_resource_shortage,0.04582417639934179,4.01203084866194,2,15.0,1,1,commercial|ood|private_fragmented|51106|supply_01|verify;commercial|ood|private_fragmented|51106|supply_04|deploy_repair_capacity,ood_unsafe_or_compromised_component;ood_resource_shortage,0.0,0.0,0
commercial|ood|private_fragmented|51107,commercial,ood,private_fragmented,51107,0.1174783036865535,3.639300136950263,1,6.0,0,1,commercial|ood|private_fragmented|51107|supply_04|verify,ood_unsafe_or_compromised_component,0.15605921041090332,3.6007192302259132,2,12.0,0,1,commercial|ood|private_fragmented|51107|supply_04|verify;commercial|ood|private_fragmented|51107|supply_03|verify,ood_unsafe_or_compromised_component;ood_evidence_conflict,0.038580906724349814,-0.038580906724349884,0
commercial|ood|private_fragmented|51108,commercial,ood,private_fragmented,51108,0.0,3.3897227612403356,0,0.0,0,0,,,0.0,3.3897227612403356,2,8.0,0,1,commercial|ood|private_fragmented|51108|supply_01|request_peer_evidence;commercial|ood|private_fragmented|51108|supply_04|request_peer_evidence,ood_evidence_conflict;ood_route_or_service_failure,0.0,0.0,0
commercial|ood|private_fragmented|51109,commercial,ood,private_fragmented,51109,0.0,4.346756847794644,0,0.0,0,0,,,0.0,4.346756847794644,1,4.0,0,1,commercial|ood|private_fragmented|51109|supply_01|request_peer_evidence,ood_unsafe_or_compromised_component,0.0,0.0,0
commercial|ood|private_fragmented|51110,commercial,ood,private_fragmented,51110,0.0,3.5467160830568147,0,0.0,0,0,,,0.0,3.5467160830568147,1,4.0,0,1,commercial|ood|private_fragmented|51110|supply_02|request_peer_evidence,ood_commitment_deadlock,0.0,0.0,0
commercial|ood|private_fragmented|51111,commercial,ood,private_fragmented,51111,0.1035122608591321,3.8347181504304384,1,4.0,0,1,commercial|ood|private_fragmented|51111|supply_02|request_peer_evidence,ood_commitment_deadlock,0.1035122608591321,3.8347181504304384,2,8.0,0,2,commercial|ood|private_fragmented|51111|supply_02|request_peer_evidence;commercial|ood|private_fragmented|51111|supply_03|request_peer_evidence,ood_commitment_deadlock;ood_resource_shortage,0.0,0.0,0
commercial|ood|private_fragmented|51112,commercial,ood,private_fragmented,51112,0.0,3.5864828265754793,1,4.0,0,1,commercial|ood|private_fragmented|51112|supply_01|request_peer_evidence,ood_commitment_deadlock,0.0,3.5864828265754793,1,4.0,0,1,commercial|ood|private_fragmented|51112|supply_01|request_peer_evidence,ood_commitment_deadlock,0.0,0.0,0
commercial|ood|private_fragmented|51113,commercial,ood,private_fragmented,51113,0.1273814315532572,2.807038509938488,1,4.0,0,0,commercial|ood|private_fragmented|51113|supply_04|request_peer_evidence,ood_commitment_deadlock,0.1273814315532572,2.807038509938488,1,4.0,0,0,commercial|ood|private_fragmented|51113|supply_04|request_peer_evidence,ood_commitment_deadlock,0.0,0.0,0
commercial|ood|private_fragmented|51114,commercial,ood,private_fragmented,51114,0.0,3.646045793484041,1,4.0,0,1,commercial|ood|private_fragmented|51114|supply_02|request_peer_evidence,ood_commitment_deadlock,0.1964115884071398,3.4496342050769013,2,10.0,0,2,commercial|ood|private_fragmented|51114|supply_04|request_peer_evidence;commercial|ood|private_fragmented|51114|supply_01|verify,ood_evidence_conflict;ood_unsafe_or_compromised_component,0.1964115884071398,-0.1964115884071398,0
commercial|ood|private_fragmented|51115,commercial,ood,private_fragmented,51115,0.0,4.29697275198466,0,0.0,0,0,,,0.0,4.29697275198466,2,8.0,0,2,commercial|ood|private_fragmented|51115|supply_04|request_peer_evidence;commercial|ood|private_fragmented|51115|supply_02|request_peer_evidence,ood_commitment_deadlock;ood_resource_shortage,0.0,0.0,0
commercial|ood|private_fragmented|51116,commercial,ood,private_fragmented,51116,0.0,4.1524604898275195,0,0.0,0,0,,,0.0,4.1524604898275195,1,4.0,0,1,commercial|ood|private_fragmented|51116|supply_04|request_peer_evidence,ood_commitment_deadlock,0.0,0.0,0
commercial|ood|private_fragmented|51117,commercial,ood,private_fragmented,51117,0.0006769740875882,3.4948914369623947,2,13.0,0,1,commercial|ood|private_fragmented|51117|supply_04|deploy_repair_capacity;commercial|ood|private_fragmented|51117|supply_01|request_peer_evidence,ood_route_or_service_failure;ood_commitment_deadlock,0.0006769740875882,3.4948914369623947,2,13.0,0,1,commercial|ood|private_fragmented|51117|supply_04|deploy_repair_capacity;commercial|ood|private_fragmented|51117|supply_01|request_peer_evidence,ood_route_or_service_failure;ood_commitment_deadlock,0.0,0.0,0
commercial|ood|private_fragmented|51118,commercial,ood,private_fragmented,51118,-0.4641451517601819,4.348060950884463,2,13.0,1,1,commercial|ood|private_fragmented|51118|supply_04|request_peer_evidence;commercial|ood|private_fragmented|51118|supply_01|deploy_repair_capacity,ood_commitment_deadlock;ood_evidence_conflict,0.2382502569394485,3.6456655421848327,2,12.0,0,2,commercial|ood|private_fragmented|51118|supply_02|reroute_or_reconfigure;commercial|ood|private_fragmented|51118|supply_04|request_peer_evidence,ood_route_or_service_failure;ood_commitment_deadlock,0.7023954086996305,-0.7023954086996302,-1
commercial|ood|private_fragmented|51119,commercial,ood,private_fragmented,51119,0.1410299700485344,3.023325819809875,2,10.0,0,2,commercial|ood|private_fragmented|51119|supply_04|request_peer_evidence;commercial|ood|private_fragmented|51119|supply_01|verify,ood_commitment_deadlock;ood_unsafe_or_compromised_component,0.1410299700485344,3.023325819809875,2,10.0,0,2,commercial|ood|private_fragmented|51119|supply_04|request_peer_evidence;commercial|ood|private_fragmented|51119|supply_01|verify,ood_commitment_deadlock;ood_unsafe_or_compromised_component,0.0,0.0,0
commercial|ood|private_fragmented|51120,commercial,ood,private_fragmented,51120,0.0,3.2472429082353127,0,0.0,0,0,,,0.0567834462227601,3.1904594620125524,2,10.0,0,2,commercial|ood|private_fragmented|51120|supply_03|verify;commercial|ood|private_fragmented|51120|supply_02|request_peer_evidence,ood_evidence_conflict;ood_route_or_service_failure,0.0567834462227601,-0.056783446222760325,0
commercial|partition|private_fragmented|51101,commercial,partition,private_fragmented,51101,0.0,3.568029582934165,0,0.0,0,0,,,0.0,3.568029582934165,0,0.0,0,0,,,0.0,0.0,0
commercial|partition|private_fragmented|51102,commercial,partition,private_fragmented,51102,-0.039645525399591805,3.282705998697444,2,12.0,1,1,commercial|partition|private_fragmented|51102|supply_02|verify;commercial|partition|private_fragmented|51102|supply_01|verify,partition_evidence_conflict;partition_unsafe_or_compromised_component,0.0320304584174185,3.2110300148804334,1,6.0,0,1,commercial|partition|private_fragmented|51102|supply_02|verify,partition_evidence_conflict,0.0716759838170103,-0.07167598381701046,-1
commercial|partition|private_fragmented|51103,commercial,partition,private_fragmented,51103,0.0,2.956903229561877,0,0.0,0,0,,,0.0,2.956903229561877,0,0.0,0,0,,,0.0,0.0,0
commercial|partition|private_fragmented|51104,commercial,partition,private_fragmented,51104,0.0,2.8663882804171683,1,4.0,0,1,commercial|partition|private_fragmented|51104|supply_03|request_peer_evidence,partition_commitment_deadlock,0.0337168692979609,2.8326714111192075,1,6.0,0,1,commercial|partition|private_fragmented|51104|supply_02|verify,partition_evidence_conflict,0.0337168692979609,-0.033716869297960805,0
commercial|partition|private_fragmented|51105,commercial,partition,private_fragmented,51105,0.0318443740391016,3.2827654314357506,1,6.0,0,1,commercial|partition|private_fragmented|51105|supply_02|verify,partition_unsafe_or_compromised_component,0.0318443740391016,3.2827654314357506,1,6.0,0,1,commercial|partition|private_fragmented|51105|supply_02|verify,partition_unsafe_or_compromised_component,0.0,0.0,0
commercial|partition|private_fragmented|51106,commercial,partition,private_fragmented,51106,0.1798057693285785,2.1986990521313987,2,15.0,0,2,commercial|partition|private_fragmented|51106|supply_04|deploy_repair_capacity;commercial|partition|private_fragmented|51106|supply_01|verify,partition_resource_shortage;partition_unsafe_or_compromised_component,0.0,2.3785048214599773,0,0.0,0,0,,,-0.1798057693285785,0.1798057693285786,0
commercial|partition|private_fragmented|51107,commercial,partition,private_fragmented,51107,0.1294156384492272,3.200873671179481,2,12.0,0,1,commercial|partition|private_fragmented|51107|supply_04|verify;commercial|partition|private_fragmented|51107|supply_02|verify,partition_unsafe_or_compromised_component;partition_evidence_conflict,0.1294156384492272,3.200873671179481,2,12.0,0,1,commercial|partition|private_fragmented|51107|supply_04|verify;commercial|partition|private_fragmented|51107|supply_02|verify,partition_unsafe_or_compromised_component;partition_evidence_conflict,0.0,0.0,0
commercial|partition|private_fragmented|51108,commercial,partition,private_fragmented,51108,-0.254238308441853,3.1501522652603495,2,8.0,1,1,commercial|partition|private_fragmented|51108|supply_02|request_peer_evidence;commercial|partition|private_fragmented|51108|supply_01|request_peer_evidence,partition_commitment_deadlock;partition_route_or_service_failure,0.0,2.8959139568184966,1,4.0,0,1,commercial|partition|private_fragmented|51108|supply_02|request_peer_evidence,partition_commitment_deadlock,0.254238308441853,-0.2542383084418529,-1
commercial|partition|private_fragmented|51109,commercial,partition,private_fragmented,51109,0.0363194056440019,2.7647672632132965,2,10.0,0,2,commercial|partition|private_fragmented|51109|supply_03|request_peer_evidence;commercial|partition|private_fragmented|51109|supply_02|verify,partition_commitment_deadlock;partition_evidence_conflict,-0.2092237570402056,3.010310425897504,1,4.0,1,0,commercial|partition|private_fragmented|51109|supply_01|request_peer_evidence,partition_route_or_service_failure,-0.2455431626842075,0.2455431626842075,1
commercial|partition|private_fragmented|51110,commercial,partition,private_fragmented,51110,0.0,2.982212750075394,1,6.0,0,1,commercial|partition|private_fragmented|51110|supply_03|verify,partition_evidence_conflict,0.0,2.982212750075394,0,0.0,0,0,,,0.0,0.0,0
commercial|partition|private_fragmented|51111,commercial,partition,private_fragmented,51111,0.0937952842978076,3.4827707873665217,2,8.0,0,1,commercial|partition|private_fragmented|51111|supply_02|request_peer_evidence;commercial|partition|private_fragmented|51111|supply_03|request_peer_evidence,partition_commitment_deadlock;partition_route_or_service_failure,0.0,3.5765660716643293,0,0.0,0,0,,,-0.0937952842978076,0.09379528429780759,0
commercial|partition|private_fragmented|51112,commercial,partition,private_fragmented,51112,0.0828415966996675,3.2781427196017976,1,4.0,0,1,commercial|partition|private_fragmented|51112|supply_02|request_peer_evidence,partition_commitment_deadlock,0.0,3.360984316301465,0,0.0,0,0,,,-0.0828415966996675,0.08284159669966762,0
commercial|partition|private_fragmented|51113,commercial,partition,private_fragmented,51113,0.1001114570525772,2.3369248030153043,1,4.0,0,1,commercial|partition|private_fragmented|51113|supply_04|request_peer_evidence,partition_commitment_deadlock,0.0,2.4370362600678814,0,0.0,0,0,,,-0.1001114570525772,0.10011145705257718,0
commercial|partition|private_fragmented|51114,commercial,partition,private_fragmented,51114,0.0,3.5426902961384084,0,0.0,0,0,,,0.027370615122315,3.515319681016093,2,10.0,0,2,commercial|partition|private_fragmented|51114|supply_04|request_peer_evidence;commercial|partition|private_fragmented|51114|supply_01|verify,partition_resource_shortage;partition_unsafe_or_compromised_component,0.027370615122315,-0.0273706151223152,0
