cluster_id,panel_id,disruption,sweep,phase,macrostate_distance
V14Q_g5,V14Q_g5_network_partition,network_partition,37,recovery,5.669707164465981
V14Q_g5,V14Q_g5_network_partition,network_partition,38,recovery,2.2717230879754413
V14Q_g5,V14Q_g5_network_partition,network_partition,39,recovery,3.8522161488211113
V14Q_g5,V14Q_g5_network_partition,network_partition,40,recovery,3.5839830792915786
V14Q_g5,V14Q_g5_network_partition,network_partition,41,recovery,2.928656712286918
V14Q_g5,V14Q_g5_network_partition,network_partition,42,recovery,2.4832906411628795
V14Q_g5,V14Q_g5_network_partition,network_partition,43,recovery,2.356653082898261
V14Q_g5,V14Q_g5_network_partition,network_partition,44,recovery,2.272968413714028
V14Q_g5,V14Q_g5_network_partition,network_partition,45,recovery,1.3279545238702282
V14Q_g5,V14Q_g5_message_corruption,message_corruption,1,baseline,11.898093671875303
V14Q_g5,V14Q_g5_message_corruption,message_corruption,2,baseline,10.643319762643848
V14Q_g5,V14Q_g5_message_corruption,message_corruption,3,baseline,13.70407944214146
V14Q_g5,V14Q_g5_message_corruption,message_corruption,4,baseline,22.83857356884923
V14Q_g5,V14Q_g5_message_corruption,message_corruption,5,baseline,29.125379611852715
V14Q_g5,V14Q_g5_message_corruption,message_corruption,6,baseline,24.676908997832403
V14Q_g5,V14Q_g5_message_corruption,message_corruption,7,baseline,5.970711433614133
V14Q_g5,V14Q_g5_message_corruption,message_corruption,8,baseline,2.745746399960771
V14Q_g5,V14Q_g5_message_corruption,message_corruption,9,baseline,2.966005157173679
V14Q_g5,V14Q_g5_message_corruption,message_corruption,10,baseline,1.4548489866124283
V14Q_g5,V14Q_g5_message_corruption,message_corruption,11,baseline,1.485473860954943
V14Q_g5,V14Q_g5_message_corruption,message_corruption,12,baseline,1.485473860954943
V14Q_g5,V14Q_g5_message_corruption,message_corruption,13,baseline,1.485473860954943
V14Q_g5,V14Q_g5_message_corruption,message_corruption,14,baseline,1.485473860954943
V14Q_g5,V14Q_g5_message_corruption,message_corruption,15,baseline,1.485473860954943
V14Q_g5,V14Q_g5_message_corruption,message_corruption,16,disruption,1.485473860954943
V14Q_g5,V14Q_g5_message_corruption,message_corruption,17,disruption,1.485473860954943
V14Q_g5,V14Q_g5_message_corruption,message_corruption,18,disruption,3.034686199131501
V14Q_g5,V14Q_g5_message_corruption,message_corruption,19,disruption,5.64155979682677
V14Q_g5,V14Q_g5_message_corruption,message_corruption,20,disruption,2.129633168342792
V14Q_g5,V14Q_g5_message_corruption,message_corruption,21,disruption,2.129633168342792
V14Q_g5,V14Q_g5_message_corruption,message_corruption,22,disruption,2.129633168342792
V14Q_g5,V14Q_g5_message_corruption,message_corruption,23,disruption,2.0051011265534338
V14Q_g5,V14Q_g5_message_corruption,message_corruption,24,disruption,1.7496181858942497
V14Q_g5,V14Q_g5_message_corruption,message_corruption,25,disruption,2.9838158627317144
V14Q_g5,V14Q_g5_message_corruption,message_corruption,26,disruption,1.4956006311943422
V14Q_g5,V14Q_g5_message_corruption,message_corruption,27,disruption,1.495600631194342
V14Q_g5,V14Q_g5_message_corruption,message_corruption,28,disruption,1.495600631194342
V14Q_g5,V14Q_g5_message_corruption,message_corruption,29,disruption,1.4956006311943422
V14Q_g5,V14Q_g5_message_corruption,message_corruption,30,disruption,1.3391012547987575
V14Q_g5,V14Q_g5_message_corruption,message_corruption,31,recovery,1.485473860954943
V14Q_g5,V14Q_g5_message_corruption,message_corruption,32,recovery,1.485473860954943
V14Q_g5,V14Q_g5_message_corruption,message_corruption,33,recovery,2.979824596694059
V14Q_g5,V14Q_g5_message_corruption,message_corruption,34,recovery,1.6535207775948395
V14Q_g5,V14Q_g5_message_corruption,message_corruption,35,recovery,1.65352077759484
V14Q_g5,V14Q_g5_message_corruption,message_corruption,36,recovery,1.6535207775948395
V14Q_g5,V14Q_g5_message_corruption,message_corruption,37,recovery,3.0172533032837445
V14Q_g5,V14Q_g5_message_corruption,message_corruption,38,recovery,1.4686569794436717
V14Q_g5,V14Q_g5_message_corruption,message_corruption,39,recovery,1.3585768888702727
V14Q_g5,V14Q_g5_message_corruption,message_corruption,40,recovery,2.986672390697397
V14Q_g5,V14Q_g5_message_corruption,message_corruption,41,recovery,1.4201011487554087
V14Q_g5,V14Q_g5_message_corruption,message_corruption,42,recovery,1.352062420323181
V14Q_g5,V14Q_g5_message_corruption,message_corruption,43,recovery,1.352062420323181
V14Q_g5,V14Q_g5_message_corruption,message_corruption,44,recovery,1.3520624203231808
V14Q_g5,V14Q_g5_message_corruption,message_corruption,45,recovery,1.3279545238702282
