path,artifact_type,stage,description,application,method,size_bytes,sha256
figures/png/operator_dashboard.png,png,figures,operator dashboard.png artifact for the V6 figures stage,all,multiple_or_not_applicable,242499,2f901fea6a95a94e5d3eef578f91078b743757fe357892cc541d9cfab6da89d3
figures/png/operator_workload_service_pareto.png,png,figures,operator workload service pareto.png artifact for the V6 figures stage,all,multiple_or_not_applicable,123938,73e8341a18c34ab92f1dcd4ad1e1d38aec68d6895c4b5ad72b1061f9efcbd808
figures/png/primary_dynamic_effect_forest.png,png,figures,primary dynamic effect forest.png artifact for the V6 figures stage,all,multiple_or_not_applicable,141547,9b5cf9fd2d2861f3513d2e4c0cb5f3d9f2bedfff04f470b2feb5ba95c8eb41be
figures/png/qwen_agent_evaluation.png,png,figures,qwen agent evaluation.png artifact for the V6 figures stage,all,multiple_or_not_applicable,118131,1a58b02a3ae03243d60872d9737c580d906e4ef9114efb0307a5651abaeff6d9
figures/png/regime_heterogeneity.png,png,figures,regime heterogeneity.png artifact for the V6 figures stage,all,multiple_or_not_applicable,109436,6d235e8cbe226b4aba2e5db951de14945f2e65ada87a86444139fc7fc3b3a02c
figures/png/risk_coverage.png,png,figures,risk coverage.png artifact for the V6 figures stage,all,multiple_or_not_applicable,175464,a52f9740a2c2dc29fb41ef059ef88fee5b9c445edec814c3a2310f977740e4f2
figures/png/rl_seed_evaluation.png,png,figures,rl seed evaluation.png artifact for the V6 figures stage,all,multiple_or_not_applicable,106793,3e2bcbf41276a9cd6df04bf01822c03e4c6b962e15c3551a6a5526b3be36e62c
figures/png/sequential_rl_learning_curves.png,png,figures,sequential rl learning curves.png artifact for the V6 figures stage,all,multiple_or_not_applicable,602902,d5c5616ee0dcf645ca052546d0337547c98acc03e04945fd777dda2545e65094
figures/png/uncertainty_disagreement_phase_plane.png,png,figures,uncertainty disagreement phase plane.png artifact for the V6 figures stage,all,multiple_or_not_applicable,592100,4b5a271b3dca1330ddd16728b14efb4a1911956631a605c7e25130fdb8d7ca09
figures/png/utility_coverage.png,png,figures,utility coverage.png artifact for the V6 figures stage,all,multiple_or_not_applicable,192495,a7f9d26e26e1246e4c0215c14416b00130d77ee5177f612dbcfc020a3722f51a
figures/png/utility_cyber_physical_network.png,png,figures,utility cyber physical network.png artifact for the V6 figures stage,all,multiple_or_not_applicable,281739,cb14a2b8cc7b9ab84b814feb26e3ef85971a3a7e162aa273f59ef0198e1f6a34
figures/png/v5_same_score_abstention.png,png,figures,v5 same score abstention.png artifact for the V6 figures stage,all,multiple_or_not_applicable,120134,ea84c0f9123180d01da072ec3935bcb2c5abb15ee9d4d3e3e0484eb25d0fc316
holdout/NOT_RUN.md,md,root,NOT RUN.md artifact for the V6 root stage,all,multiple_or_not_applicable,127,1006d1a5f4cde17f3de91ffcdeb3782b6c1ce40906e63bb9e34f6a99a29ace48
logs/development_formal_reference.lock,lock,root,development formal reference.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/development_sketch_reference.lock,lock,root,development sketch reference.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/formal_analysis.exit,exit,root,formal analysis.exit artifact for the V6 root stage,all,multiple_or_not_applicable,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa
logs/formal_analysis.log,log,root,formal analysis.log artifact for the V6 root stage,all,multiple_or_not_applicable,23753,4fda0b7134ad025aa1c30aa0fa4f8fbcc2a714ecb1bc6869110c63d690bf8f73
logs/formal_development.exit,exit,root,formal development.exit artifact for the V6 root stage,all,multiple_or_not_applicable,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa
logs/formal_development.log,log,root,formal development.log artifact for the V6 root stage,all,multiple_or_not_applicable,393,76ff106201da8e66d23411fb979c2523cf99e1a09aab300246d7747f87a2285e
logs/formal_qwen.exit,exit,root,formal qwen.exit artifact for the V6 root stage,all,multiple_or_not_applicable,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa
logs/formal_qwen.log,log,root,formal qwen.log artifact for the V6 root stage,all,multiple_or_not_applicable,51072,bfa864353f9f9f1002e1bbf985752af4d56c21d38da18b55dba98c43350b3d80
logs/formal_training.exit,exit,root,formal training.exit artifact for the V6 root stage,all,multiple_or_not_applicable,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa
logs/formal_training.log,log,root,formal training.log artifact for the V6 root stage,all,multiple_or_not_applicable,1888,35de5f998002bd5a78d4fbb965ebc1b8aec744e84b3ee745afe7672e6a3e1373
logs/pdf_validation.log,log,root,pdf validation.log artifact for the V6 root stage,all,multiple_or_not_applicable,9782,5373c1ce98a8e54552a3505ee88b68ea1429971f455e437e8705d6cd86e5743c
logs/pilot_sketch_cost.lock,lock,root,pilot sketch cost.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/pilot_sketch_cost_v2.lock,lock,root,pilot sketch cost v2.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/pilot_v1.lock,lock,root,pilot v1.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/pilot_v10_timing_threshold.lock,lock,root,pilot v10 timing threshold.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/pilot_v11_timing_final.lock,lock,root,pilot v11 timing final.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/pilot_v2.lock,lock,root,pilot v2.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/pilot_v3_reference.lock,lock,root,pilot v3 reference.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/pilot_v4_reference.lock,lock,root,pilot v4 reference.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/pilot_v5_reference.lock,lock,root,pilot v5 reference.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/pilot_v6_matched.lock,lock,root,pilot v6 matched.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/pilot_v8_dynamic_causal.lock,lock,root,pilot v8 dynamic causal.lock artifact for the V6 root stage,all,multiple_or_not_applicable,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
logs/qwen_supervisor_status.json,json,root,qwen supervisor status.json artifact for the V6 root stage,all,multiple_or_not_applicable,179,9aa4a210c4b8913c3ea0644f4bcaa2e59483a52583e9c089ce5a397d19d97345
logs/supervisor_status.json,json,root,supervisor status.json artifact for the V6 root stage,all,multiple_or_not_applicable,158,4c93fcfdcb8933c858c01fda1c78dbaee6444f49e8a0e5722094f5fd3303c16f
manifests/holdout_inputs_sealed.csv,csv,manifests,holdout inputs sealed.csv artifact for the V6 manifests stage,all,multiple_or_not_applicable,129294,1980f9b9996f4c7fda163f84a862542238d4d30ddc8994ebc518493d791385ee
manifests/stage_disposition.json,json,manifests,stage disposition.json artifact for the V6 manifests stage,all,multiple_or_not_applicable,213,87908f8f2f5a6d33a5f04835d6ec7e3fe8e49807745ff651cf57a475a08a54a1
manifests/validation_inputs_sealed.csv,csv,manifests,validation inputs sealed.csv artifact for the V6 manifests stage,all,multiple_or_not_applicable,109926,06a801b69f13cd781410ec57a122d872d74fa48b55728814178252840c3cfc7c
negative_results/development_no_go.md,md,negative_results,development no go.md artifact for the V6 negative_results stage,all,multiple_or_not_applicable,396,e8986069cc8351d809b275cb5639dc815f7a6217d11b41433c1a4c44a3d42ed2
pilots/candidate_decisions.csv,csv,pilots,candidate decisions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,5765249,10993d40804eef2385767d861b8be41c85a44603101219efb86b572dbd736a58
pilots/completed_actions.csv,csv,pilots,completed actions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,1821231,513716310d4296f6a06c923788b5fa0a7a1fc9cad849291d4fd56a3224ea94e7
pilots/delegation_decisions.csv,csv,pilots,delegation decisions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,1379046,846604ede3a237a2f2d956f3765d50be0fa3b2cfdd75bde95b7c988d8e51eb0b
pilots/episode_summary.csv,csv,pilots,episode summary.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,180387,9b31211c08dad6017f18a0b6de8c5beb9c48928bed5055d7ebe386c5f9726da5
pilots/pilot_sketch_cost/candidate_decisions.csv,csv,pilots,candidate decisions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,2838064,463ce5efe6d2bc45bdf8c5066e84623998414a266eac6b81effb348705050bdc
pilots/pilot_sketch_cost/completed_actions.csv,csv,pilots,completed actions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,15,a67ce6929f485a9096f6aabcd5c4ae61fa482fa1d01cddddeca6513809fb6868
pilots/pilot_sketch_cost/delegation_decisions.csv,csv,pilots,delegation decisions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,614629,3b426b2d574001a547948f2fb38bbdd6c596c62cb7cba9fca5f77eec9a48d54d
pilots/pilot_sketch_cost/distributed_consensus.csv,csv,pilots,distributed consensus.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,849675,6d81a18c545e061fbd7c7f2ab76421f5b28fc6ae3a3a5268193bcdfb3a6a3827
pilots/pilot_sketch_cost/episode_summary.csv,csv,pilots,episode summary.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,92446,4beee1d773fb398d2f874c1875a9683bc78a3d4caf81f9a8af653917bb4dfaf0
pilots/pilot_sketch_cost/stage_manifest.json,json,pilots,stage manifest.json artifact for the V6 pilots stage,all,multiple_or_not_applicable,198,7424a2c2732a98864a18a0c36da501764c4ce35146052ec1a0fb54f9cd767b79
pilots/pilot_sketch_cost_v2/candidate_decisions.csv,csv,pilots,candidate decisions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,2844906,f25357b25672bed47f5ce2d39e8121c3a8aa59618c2323bb40b072f5d68ebc9d
pilots/pilot_sketch_cost_v2/completed_actions.csv,csv,pilots,completed actions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,15,a67ce6929f485a9096f6aabcd5c4ae61fa482fa1d01cddddeca6513809fb6868
pilots/pilot_sketch_cost_v2/delegation_decisions.csv,csv,pilots,delegation decisions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,620942,9a9dbff494cd0c992a24a8d23c8df0d07eb20810f0fb9cfa6b214e23664d5a97
pilots/pilot_sketch_cost_v2/distributed_consensus.csv,csv,pilots,distributed consensus.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,858435,b23574fd91dc83314df7e0cbcd666109b76ac36587e200d4971a924c2d7e39da
pilots/pilot_sketch_cost_v2/episode_summary.csv,csv,pilots,episode summary.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,93689,61cb24d1bbb9c413e72220d09c4ee25a468a5004bd31b0cb167c3febc65edb9c
pilots/pilot_sketch_cost_v2/stage_manifest.json,json,pilots,stage manifest.json artifact for the V6 pilots stage,all,multiple_or_not_applicable,201,6f6677f499bd7b34e6c8e26e22b34c8047b02ed740127ede7ef7d1d536cda8af
pilots/pilot_v1/candidate_decisions.csv,csv,pilots,candidate decisions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,5246133,2e1a8ec1b6bf7be9aef0bda76178a5f37d6cfbd6fa1ecae4429db316e449f953
pilots/pilot_v1/completed_actions.csv,csv,pilots,completed actions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,1868883,1f1ed89d52664a6297e93bf061450f81af05d6e2aac3075d55862ba8f7b80f21
pilots/pilot_v1/delegation_decisions.csv,csv,pilots,delegation decisions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,1389303,3446100dff27bd7d7ce45abc1b5c434eae50095c386e6fca1bff04ad671045d3
pilots/pilot_v1/episode_summary.csv,csv,pilots,episode summary.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,180459,96f4758af391047dfe88231df99fdbec5868a905f18cb6353962dfa474498a45
pilots/pilot_v1/stage_manifest.json,json,pilots,stage manifest.json artifact for the V6 pilots stage,all,multiple_or_not_applicable,161,3f899e9bae0b1b7f91cf614f0b9226a934a6fd72aa4581ef637ed3f6ddb9951a
pilots/pilot_v10_timing_threshold/candidate_decisions.csv,csv,pilots,candidate decisions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,3293726,444044ab0aac1cc46d346bbd7c073f1cfc681d2aa6ba26f8354279b4ce2d085f
pilots/pilot_v10_timing_threshold/completed_actions.csv,csv,pilots,completed actions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,15,a67ce6929f485a9096f6aabcd5c4ae61fa482fa1d01cddddeca6513809fb6868
pilots/pilot_v10_timing_threshold/delegation_decisions.csv,csv,pilots,delegation decisions.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,658620,e56197b363b0a986f35121de377801345550ef5ee2e66c12758f0cd0d69b7a41
pilots/pilot_v10_timing_threshold/distributed_consensus.csv,csv,pilots,distributed consensus.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,1020688,f62b13c9d10ac183db45959ecb17c9bcc3fb601d19838072c89c80d626f03739
pilots/pilot_v10_timing_threshold/episode_summary.csv,csv,pilots,episode summary.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,83057,0f472631c87422b97e1200ef696415e5ff6fa7421ffb4473ddaf20a6c3c354f1
pilots/pilot_v10_timing_threshold/stage_manifest.json,json,pilots,stage manifest.json artifact for the V6 pilots stage,all,multiple_or_not_applicable,206,ebf635e1d7bf4d65621dbd2453a9b79b370dfcbc8c1e183a29b0f17f8097cb21
pilots/pilot_v10_timing_threshold_analysis/crossfit_risk_predictions.csv.gz,gz,pilots,crossfit risk predictions.csv.gz artifact for the V6 pilots stage,all,multiple_or_not_applicable,1316838,e90817e0d27e7cbae5d61dddb1f69d706ea831ff3343a549a753d2997759e116
pilots/pilot_v10_timing_threshold_analysis/feature_diagnostics.json,json,pilots,feature diagnostics.json artifact for the V6 pilots stage,all,multiple_or_not_applicable,8091,6d91a6b849c7253cb24dfef4030f5be5a3b0e3c96ba574911e4650d6bb7b1815
pilots/pilot_v10_timing_threshold_analysis/fragmentation_interaction.csv,csv,pilots,fragmentation interaction.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,319,d5f710b94f66314b4e0f78f2cc4201b86e6c5dec1c30ffda90f7a77be6c3ffb7
pilots/pilot_v10_timing_threshold_analysis/grouped_fold_audit.csv,csv,pilots,grouped fold audit.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,16787,e7bf41cbddcf7d7d355bec7b2f63f998b0e59da5c822a928f2da15d9ce4dea98
pilots/pilot_v10_timing_threshold_analysis/low_consensus_abstention.csv,csv,pilots,low consensus abstention.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,49648,d04dea1d024a34b119a4a28b09eef7d2d713074aa084dc94f81927a8f7633be8
pilots/pilot_v10_timing_threshold_analysis/nonentropic_baseline_selection.csv,csv,pilots,nonentropic baseline selection.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,224,a018059e68e5d983ebe3e4313613c9bf510a32cde473ae053ac540a81e9b8d43
pilots/pilot_v10_timing_threshold_analysis/prediction_metrics.csv,csv,pilots,prediction metrics.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,24106,31167b3befd223e99dd1e4a8fef6c4be408f62de8cda5be23ec6c4570f2cef3e
pilots/pilot_v10_timing_threshold_analysis/primary_matched_effects.csv,csv,pilots,primary matched effects.csv artifact for the V6 pilots stage,all,multiple_or_not_applicable,1209,93ec037e51e0bb17138a890c32d3013ee1832bc89dd21721ccfd343f9e3cca57
