cluster_id,sweep,phase,entropy_component,value
V14Q_g4,19,disruption,configuration_entropy,0.9730082983696776
V14Q_g4,20,disruption,configuration_entropy,0.9730082983696776
V14Q_g4,21,disruption,configuration_entropy,-0.0
V14Q_g4,22,disruption,configuration_entropy,-0.0
V14Q_g4,23,disruption,configuration_entropy,-0.0
V14Q_g4,24,disruption,configuration_entropy,-0.0
V14Q_g4,25,disruption,configuration_entropy,-0.0
V14Q_g4,26,disruption,configuration_entropy,0.3250829733914482
V14Q_g4,27,disruption,configuration_entropy,0.3250829733914482
V14Q_g4,28,disruption,configuration_entropy,0.3250829733914482
V14Q_g4,29,disruption,configuration_entropy,0.3250829733914482
V14Q_g4,30,disruption,configuration_entropy,0.3250829733914482
V14Q_g4,31,recovery,configuration_entropy,0.9903369778836764
V14Q_g4,32,recovery,configuration_entropy,1.382494511833334
V14Q_g4,33,recovery,configuration_entropy,1.382494511833334
V14Q_g4,34,recovery,configuration_entropy,1.382494511833334
V14Q_g4,35,recovery,configuration_entropy,1.382494511833334
V14Q_g4,36,recovery,configuration_entropy,0.482577565177012
V14Q_g4,37,recovery,configuration_entropy,0.0671968803626978
V14Q_g4,38,recovery,configuration_entropy,0.482577565177012
V14Q_g4,39,recovery,configuration_entropy,0.482577565177012
V14Q_g4,40,recovery,configuration_entropy,0.482577565177012
V14Q_g4,41,recovery,configuration_entropy,0.482577565177012
V14Q_g4,42,recovery,configuration_entropy,0.4637264398194103
V14Q_g4,43,recovery,configuration_entropy,-0.0
V14Q_g4,44,recovery,configuration_entropy,-0.0
V14Q_g4,45,recovery,configuration_entropy,-0.0
V14Q_g4,1,baseline,configuration_entropy,1.857659766353584
V14Q_g4,2,baseline,configuration_entropy,1.93252025101436
V14Q_g4,3,baseline,configuration_entropy,2.189823956843776
V14Q_g4,4,baseline,configuration_entropy,2.224405718323267
V14Q_g4,5,baseline,configuration_entropy,2.0208307572041195
V14Q_g4,6,baseline,configuration_entropy,1.651427078283381
V14Q_g4,7,baseline,configuration_entropy,1.2156850975683071
V14Q_g4,8,baseline,configuration_entropy,0.6719437041252312
V14Q_g4,9,baseline,configuration_entropy,0.5623351446188083
V14Q_g4,10,baseline,configuration_entropy,0.5881687773541907
V14Q_g4,11,baseline,configuration_entropy,0.5481810556897022
V14Q_g4,12,baseline,configuration_entropy,0.4227090878059908
V14Q_g4,13,baseline,configuration_entropy,0.4227090878059908
V14Q_g4,14,baseline,configuration_entropy,0.4227090878059908
V14Q_g4,15,baseline,configuration_entropy,0.3767701612564367
V14Q_g4,16,disruption,configuration_entropy,-0.0
V14Q_g4,17,disruption,configuration_entropy,-0.0
V14Q_g4,18,disruption,configuration_entropy,-0.0
V14Q_g4,19,disruption,configuration_entropy,-0.0
V14Q_g4,20,disruption,configuration_entropy,0.2663844632679204
V14Q_g4,21,disruption,configuration_entropy,0.2967152565836348
V14Q_g4,22,disruption,configuration_entropy,0.2967152565836348
V14Q_g4,23,disruption,configuration_entropy,0.2967152565836348
V14Q_g4,24,disruption,configuration_entropy,0.2967152565836348
V14Q_g4,25,disruption,configuration_entropy,0.0671968803626978
V14Q_g4,26,disruption,configuration_entropy,-0.0
V14Q_g4,27,disruption,configuration_entropy,-0.0
V14Q_g4,28,disruption,configuration_entropy,-0.0
V14Q_g4,29,disruption,configuration_entropy,-0.0
V14Q_g4,30,disruption,configuration_entropy,-0.0
V14Q_g4,31,recovery,configuration_entropy,-0.0
V14Q_g4,32,recovery,configuration_entropy,-0.0
V14Q_g4,33,recovery,configuration_entropy,-0.0
V14Q_g4,34,recovery,configuration_entropy,-0.0
V14Q_g4,35,recovery,configuration_entropy,-0.0
V14Q_g4,36,recovery,configuration_entropy,-0.0
V14Q_g4,37,recovery,configuration_entropy,0.0671968803626978
V14Q_g4,38,recovery,configuration_entropy,0.482577565177012
V14Q_g4,39,recovery,configuration_entropy,0.482577565177012
V14Q_g4,40,recovery,configuration_entropy,0.482577565177012
V14Q_g4,41,recovery,configuration_entropy,0.482577565177012
V14Q_g4,42,recovery,configuration_entropy,0.4637264398194103
V14Q_g4,43,recovery,configuration_entropy,0.4437922953464478
V14Q_g4,44,recovery,configuration_entropy,0.5623351446188083
V14Q_g4,45,recovery,configuration_entropy,0.5623351446188083
V14Q_g4,1,baseline,configuration_entropy,1.857659766353584
V14Q_g4,2,baseline,configuration_entropy,1.93252025101436
V14Q_g4,3,baseline,configuration_entropy,2.189823956843776
V14Q_g4,4,baseline,configuration_entropy,2.224405718323267
V14Q_g4,5,baseline,configuration_entropy,2.0208307572041195
V14Q_g4,6,baseline,configuration_entropy,1.651427078283381
V14Q_g4,7,baseline,configuration_entropy,1.2156850975683071
V14Q_g4,8,baseline,configuration_entropy,0.6719437041252312
V14Q_g4,9,baseline,configuration_entropy,0.5623351446188083
V14Q_g4,10,baseline,configuration_entropy,0.5881687773541907
V14Q_g4,11,baseline,configuration_entropy,0.5481810556897022
V14Q_g4,12,baseline,configuration_entropy,0.4227090878059908
V14Q_g4,13,baseline,configuration_entropy,0.4227090878059908
V14Q_g4,14,baseline,configuration_entropy,0.4227090878059908
V14Q_g4,15,baseline,configuration_entropy,0.3767701612564367
V14Q_g4,16,disruption,configuration_entropy,-0.0
V14Q_g4,17,disruption,configuration_entropy,-0.0
V14Q_g4,18,disruption,configuration_entropy,-0.0
V14Q_g4,19,disruption,configuration_entropy,-0.0
V14Q_g4,20,disruption,configuration_entropy,-0.0
V14Q_g4,21,disruption,configuration_entropy,-0.0
V14Q_g4,22,disruption,configuration_entropy,-0.0
V14Q_g4,23,disruption,configuration_entropy,-0.0
V14Q_g4,24,disruption,configuration_entropy,-0.0
V14Q_g4,25,disruption,configuration_entropy,-0.0
V14Q_g4,26,disruption,configuration_entropy,-0.0
V14Q_g4,27,disruption,configuration_entropy,-0.0
V14Q_g4,28,disruption,configuration_entropy,-0.0
V14Q_g4,29,disruption,configuration_entropy,-0.0
V14Q_g4,30,disruption,configuration_entropy,-0.0
V14Q_g4,31,recovery,configuration_entropy,-0.0
V14Q_g4,32,recovery,configuration_entropy,-0.0
V14Q_g4,33,recovery,configuration_entropy,-0.0
V14Q_g4,34,recovery,configuration_entropy,-0.0
V14Q_g4,35,recovery,configuration_entropy,-0.0
V14Q_g4,36,recovery,configuration_entropy,-0.0
V14Q_g4,37,recovery,configuration_entropy,-0.0
V14Q_g4,38,recovery,configuration_entropy,-0.0
V14Q_g4,39,recovery,configuration_entropy,-0.0
V14Q_g4,40,recovery,configuration_entropy,-0.0
V14Q_g4,41,recovery,configuration_entropy,-0.0
V14Q_g4,42,recovery,configuration_entropy,-0.0
V14Q_g4,43,recovery,configuration_entropy,0.4437922953464478
V14Q_g4,44,recovery,configuration_entropy,0.5623351446188083
V14Q_g4,45,recovery,configuration_entropy,0.5623351446188083
V14Q_g5,1,baseline,configuration_entropy,1.890362775338868
V14Q_g5,2,baseline,configuration_entropy,2.365995085825795
V14Q_g5,3,baseline,configuration_entropy,2.67067835548498
V14Q_g5,4,baseline,configuration_entropy,2.659739591255783
V14Q_g5,5,baseline,configuration_entropy,2.424000910669782
V14Q_g5,6,baseline,configuration_entropy,1.7763646882270392
V14Q_g5,7,baseline,configuration_entropy,1.274935638741546
V14Q_g5,8,baseline,configuration_entropy,0.8230873473484406
V14Q_g5,9,baseline,configuration_entropy,0.6615632381579821
V14Q_g5,10,baseline,configuration_entropy,0.4637264398194103
V14Q_g5,11,baseline,configuration_entropy,-0.0
V14Q_g5,12,baseline,configuration_entropy,-0.0
V14Q_g5,13,baseline,configuration_entropy,-0.0
V14Q_g5,14,baseline,configuration_entropy,-0.0
V14Q_g5,15,baseline,configuration_entropy,-0.0
V14Q_g5,16,disruption,configuration_entropy,-0.0
V14Q_g5,17,disruption,configuration_entropy,-0.0
V14Q_g5,18,disruption,configuration_entropy,-0.0
V14Q_g5,19,disruption,configuration_entropy,-0.0
V14Q_g5,20,disruption,configuration_entropy,-0.0
V14Q_g5,21,disruption,configuration_entropy,-0.0
V14Q_g5,22,disruption,configuration_entropy,-0.0
V14Q_g5,23,disruption,configuration_entropy,-0.0
V14Q_g5,24,disruption,configuration_entropy,-0.0
V14Q_g5,25,disruption,configuration_entropy,-0.0
V14Q_g5,26,disruption,configuration_entropy,-0.0
V14Q_g5,27,disruption,configuration_entropy,-0.0
V14Q_g5,28,disruption,configuration_entropy,-0.0
V14Q_g5,29,disruption,configuration_entropy,-0.0
V14Q_g5,30,disruption,configuration_entropy,0.5004024235381879
V14Q_g5,31,recovery,configuration_entropy,0.5331638407372986
V14Q_g5,32,recovery,configuration_entropy,0.5331638407372986
V14Q_g5,33,recovery,configuration_entropy,0.5331638407372986
V14Q_g5,34,recovery,configuration_entropy,0.5331638407372986
V14Q_g5,35,recovery,configuration_entropy,0.116906849137531
V14Q_g5,36,recovery,configuration_entropy,-0.0
V14Q_g5,37,recovery,configuration_entropy,0.4003991744489694
V14Q_g5,38,recovery,configuration_entropy,0.6305810283860147
V14Q_g5,39,recovery,configuration_entropy,0.6305810283860147
V14Q_g5,40,recovery,configuration_entropy,0.6305810283860147
V14Q_g5,41,recovery,configuration_entropy,0.6305810283860147
V14Q_g5,42,recovery,configuration_entropy,0.482577565177012
V14Q_g5,43,recovery,configuration_entropy,-0.0
V14Q_g5,44,recovery,configuration_entropy,-0.0
V14Q_g5,45,recovery,configuration_entropy,-0.0
V14Q_g5,1,baseline,configuration_entropy,1.890362775338868
V14Q_g5,2,baseline,configuration_entropy,2.365995085825795
V14Q_g5,3,baseline,configuration_entropy,2.67067835548498
V14Q_g5,4,baseline,configuration_entropy,2.659739591255783
V14Q_g5,5,baseline,configuration_entropy,2.424000910669782
V14Q_g5,6,baseline,configuration_entropy,1.7763646882270392
V14Q_g5,7,baseline,configuration_entropy,1.274935638741546
V14Q_g5,8,baseline,configuration_entropy,0.8230873473484406
V14Q_g5,9,baseline,configuration_entropy,0.6615632381579821
V14Q_g5,10,baseline,configuration_entropy,0.4637264398194103
V14Q_g5,11,baseline,configuration_entropy,-0.0
V14Q_g5,12,baseline,configuration_entropy,-0.0
V14Q_g5,13,baseline,configuration_entropy,-0.0
V14Q_g5,14,baseline,configuration_entropy,-0.0
V14Q_g5,15,baseline,configuration_entropy,-0.0
V14Q_g5,16,disruption,configuration_entropy,0.9383509393416803
V14Q_g5,17,disruption,configuration_entropy,0.9383509393416803
V14Q_g5,18,disruption,configuration_entropy,0.9383509393416803
V14Q_g5,19,disruption,configuration_entropy,0.9383509393416803
V14Q_g5,20,disruption,configuration_entropy,0.9383509393416803
V14Q_g5,21,disruption,configuration_entropy,-0.0
V14Q_g5,22,disruption,configuration_entropy,-0.0
V14Q_g5,23,disruption,configuration_entropy,-0.0
V14Q_g5,24,disruption,configuration_entropy,-0.0
V14Q_g5,25,disruption,configuration_entropy,-0.0
V14Q_g5,26,disruption,configuration_entropy,-0.0
V14Q_g5,27,disruption,configuration_entropy,-0.0
V14Q_g5,28,disruption,configuration_entropy,-0.0
V14Q_g5,29,disruption,configuration_entropy,-0.0
V14Q_g5,30,disruption,configuration_entropy,-0.0
V14Q_g5,31,recovery,configuration_entropy,0.9556796188556792
V14Q_g5,32,recovery,configuration_entropy,0.9556796188556792
V14Q_g5,33,recovery,configuration_entropy,0.9556796188556792
V14Q_g5,34,recovery,configuration_entropy,0.9556796188556792
V14Q_g5,35,recovery,configuration_entropy,0.9556796188556792
V14Q_g5,36,recovery,configuration_entropy,-0.0
V14Q_g5,37,recovery,configuration_entropy,0.4003991744489694
V14Q_g5,38,recovery,configuration_entropy,0.6305810283860147
V14Q_g5,39,recovery,configuration_entropy,0.6305810283860147
V14Q_g5,40,recovery,configuration_entropy,0.6305810283860147
V14Q_g5,41,recovery,configuration_entropy,0.6305810283860147
V14Q_g5,42,recovery,configuration_entropy,0.482577565177012
V14Q_g5,43,recovery,configuration_entropy,-0.0
V14Q_g5,44,recovery,configuration_entropy,-0.0
V14Q_g5,45,recovery,configuration_entropy,-0.0
V14Q_g5,1,baseline,configuration_entropy,1.890362775338868
V14Q_g5,2,baseline,configuration_entropy,2.365995085825795
V14Q_g5,3,baseline,configuration_entropy,2.67067835548498
V14Q_g5,4,baseline,configuration_entropy,2.659739591255783
V14Q_g5,5,baseline,configuration_entropy,2.424000910669782
V14Q_g5,6,baseline,configuration_entropy,1.7763646882270392
V14Q_g5,7,baseline,configuration_entropy,1.274935638741546
V14Q_g5,8,baseline,configuration_entropy,0.8230873473484406
V14Q_g5,9,baseline,configuration_entropy,0.6615632381579821
V14Q_g5,10,baseline,configuration_entropy,0.4637264398194103
V14Q_g5,11,baseline,configuration_entropy,-0.0
V14Q_g5,12,baseline,configuration_entropy,-0.0
V14Q_g5,13,baseline,configuration_entropy,-0.0
V14Q_g5,14,baseline,configuration_entropy,-0.0
V14Q_g5,15,baseline,configuration_entropy,-0.0
V14Q_g5,16,disruption,configuration_entropy,-0.0
V14Q_g5,17,disruption,configuration_entropy,-0.0
V14Q_g5,18,disruption,configuration_entropy,-0.0
V14Q_g5,19,disruption,configuration_entropy,-0.0
V14Q_g5,20,disruption,configuration_entropy,-0.0
V14Q_g5,21,disruption,configuration_entropy,-0.0
V14Q_g5,22,disruption,configuration_entropy,-0.0
V14Q_g5,23,disruption,configuration_entropy,-0.0
V14Q_g5,24,disruption,configuration_entropy,-0.0
V14Q_g5,25,disruption,configuration_entropy,-0.0
V14Q_g5,26,disruption,configuration_entropy,-0.0
V14Q_g5,27,disruption,configuration_entropy,-0.0
V14Q_g5,28,disruption,configuration_entropy,-0.0
V14Q_g5,29,disruption,configuration_entropy,-0.0
V14Q_g5,30,disruption,configuration_entropy,-0.0
V14Q_g5,31,recovery,configuration_entropy,-0.0
V14Q_g5,32,recovery,configuration_entropy,-0.0
V14Q_g5,33,recovery,configuration_entropy,-0.0
V14Q_g5,34,recovery,configuration_entropy,-0.0
V14Q_g5,35,recovery,configuration_entropy,-0.0
V14Q_g5,36,recovery,configuration_entropy,-0.0
V14Q_g5,37,recovery,configuration_entropy,0.4003991744489694
V14Q_g5,38,recovery,configuration_entropy,0.6305810283860147
V14Q_g5,39,recovery,configuration_entropy,0.8088161633683142
V14Q_g5,40,recovery,configuration_entropy,1.0716742118835223
V14Q_g5,41,recovery,configuration_entropy,1.0741414294556075
V14Q_g5,42,recovery,configuration_entropy,1.0466993999601124
V14Q_g5,43,recovery,configuration_entropy,0.8198910076486268
V14Q_g5,44,recovery,configuration_entropy,0.7601789012787233
V14Q_g5,45,recovery,configuration_entropy,0.2663844632679204
V14Q_g5,1,baseline,configuration_entropy,1.890362775338868
V14Q_g5,2,baseline,configuration_entropy,2.365995085825795
V14Q_g5,3,baseline,configuration_entropy,2.67067835548498
V14Q_g5,4,baseline,configuration_entropy,2.659739591255783
V14Q_g5,5,baseline,configuration_entropy,2.424000910669782
V14Q_g5,6,baseline,configuration_entropy,1.7763646882270392
V14Q_g5,7,baseline,configuration_entropy,1.274935638741546
V14Q_g5,8,baseline,configuration_entropy,0.8230873473484406
V14Q_g5,9,baseline,configuration_entropy,0.6615632381579821
V14Q_g5,10,baseline,configuration_entropy,0.4637264398194103
V14Q_g5,11,baseline,configuration_entropy,-0.0
V14Q_g5,12,baseline,configuration_entropy,-0.0
V14Q_g5,13,baseline,configuration_entropy,-0.0
V14Q_g5,14,baseline,configuration_entropy,-0.0
V14Q_g5,15,baseline,configuration_entropy,-0.0
V14Q_g5,16,disruption,configuration_entropy,-0.0
V14Q_g5,17,disruption,configuration_entropy,-0.0
V14Q_g5,18,disruption,configuration_entropy,0.2337916587064593
V14Q_g5,19,disruption,configuration_entropy,0.5181862130502128
V14Q_g5,20,disruption,configuration_entropy,0.7584832118681648
V14Q_g5,21,disruption,configuration_entropy,0.7584832118681648
V14Q_g5,22,disruption,configuration_entropy,0.7584832118681648
V14Q_g5,23,disruption,configuration_entropy,0.6874357505033553
V14Q_g5,24,disruption,configuration_entropy,0.4437922953464478
V14Q_g5,25,disruption,configuration_entropy,0.3767701612564367
V14Q_g5,26,disruption,configuration_entropy,0.5331638407372986
V14Q_g5,27,disruption,configuration_entropy,0.5331638407372986
V14Q_g5,28,disruption,configuration_entropy,0.5331638407372986
V14Q_g5,29,disruption,configuration_entropy,0.5331638407372986
V14Q_g5,30,disruption,configuration_entropy,0.3250829733914482
V14Q_g5,31,recovery,configuration_entropy,-0.0
V14Q_g5,32,recovery,configuration_entropy,-0.0
V14Q_g5,33,recovery,configuration_entropy,0.4437922953464478
V14Q_g5,34,recovery,configuration_entropy,0.6210863745552451
V14Q_g5,35,recovery,configuration_entropy,0.6210863745552451
V14Q_g5,36,recovery,configuration_entropy,0.6210863745552451
V14Q_g5,37,recovery,configuration_entropy,0.654843055442027
V14Q_g5,38,recovery,configuration_entropy,0.5004024235381879
V14Q_g5,39,recovery,configuration_entropy,0.1985152433458726
V14Q_g5,40,recovery,configuration_entropy,0.3517104788493895
V14Q_g5,41,recovery,configuration_entropy,0.482577565177012
V14Q_g5,42,recovery,configuration_entropy,0.4003991744489694
V14Q_g5,43,recovery,configuration_entropy,0.4003991744489694
V14Q_g5,44,recovery,configuration_entropy,0.4003991744489694
V14Q_g5,45,recovery,configuration_entropy,0.2663844632679204
V14Q_g0,1,baseline,total_correlation,3.284158631744582
V14Q_g0,2,baseline,total_correlation,3.719135719535777
V14Q_g0,3,baseline,total_correlation,4.40793744113721
V14Q_g0,4,baseline,total_correlation,4.5961918403115565
V14Q_g0,5,baseline,total_correlation,4.627122182915328
V14Q_g0,6,baseline,total_correlation,2.94024243191076
V14Q_g0,7,baseline,total_correlation,0.8462734837575103
V14Q_g0,8,baseline,total_correlation,0.6222179243629218
V14Q_g0,9,baseline,total_correlation,0.3517104788493895
V14Q_g0,10,baseline,total_correlation,0.0
V14Q_g0,11,baseline,total_correlation,0.0
V14Q_g0,12,baseline,total_correlation,0.0
V14Q_g0,13,baseline,total_correlation,0.0
V14Q_g0,14,baseline,total_correlation,0.0
V14Q_g0,15,baseline,total_correlation,0.0
V14Q_g0,16,disruption,total_correlation,0.0
V14Q_g0,17,disruption,total_correlation,0.0
V14Q_g0,18,disruption,total_correlation,0.0
V14Q_g0,19,disruption,total_correlation,0.0
V14Q_g0,20,disruption,total_correlation,0.0
V14Q_g0,21,disruption,total_correlation,0.0
V14Q_g0,22,disruption,total_correlation,0.4637264398194103
V14Q_g0,23,disruption,total_correlation,0.6393632996691399
V14Q_g0,24,disruption,total_correlation,1.0409579282450063
V14Q_g0,25,disruption,total_correlation,1.2811710108437122
V14Q_g0,26,disruption,total_correlation,1.2811710108437122
V14Q_g0,27,disruption,total_correlation,1.0227634862005068
V14Q_g0,28,disruption,total_correlation,0.5331638407372986
V14Q_g0,29,disruption,total_correlation,0.3517104788493895
V14Q_g0,30,disruption,total_correlation,0.0
V14Q_g0,31,recovery,total_correlation,0.0
V14Q_g0,32,recovery,total_correlation,0.0
V14Q_g0,33,recovery,total_correlation,0.0
V14Q_g0,34,recovery,total_correlation,0.4003991744489694
V14Q_g0,35,recovery,total_correlation,0.4003991744489694
V14Q_g0,36,recovery,total_correlation,0.4003991744489694
V14Q_g0,37,recovery,total_correlation,0.4003991744489694
V14Q_g0,38,recovery,total_correlation,0.4003991744489694
V14Q_g0,39,recovery,total_correlation,0.0
V14Q_g0,40,recovery,total_correlation,0.0
V14Q_g0,41,recovery,total_correlation,0.0
V14Q_g0,42,recovery,total_correlation,0.0
V14Q_g0,43,recovery,total_correlation,0.0
V14Q_g0,44,recovery,total_correlation,0.0
V14Q_g0,45,recovery,total_correlation,0.0
V14Q_g0,1,baseline,total_correlation,3.284158631744582
V14Q_g0,2,baseline,total_correlation,3.719135719535777
V14Q_g0,3,baseline,total_correlation,4.40793744113721
V14Q_g0,4,baseline,total_correlation,4.5961918403115565
V14Q_g0,5,baseline,total_correlation,4.627122182915328
V14Q_g0,6,baseline,total_correlation,2.94024243191076
V14Q_g0,7,baseline,total_correlation,0.8462734837575103
V14Q_g0,8,baseline,total_correlation,0.6222179243629218
V14Q_g0,9,baseline,total_correlation,0.3517104788493895
V14Q_g0,10,baseline,total_correlation,0.0
V14Q_g0,11,baseline,total_correlation,0.0
V14Q_g0,12,baseline,total_correlation,0.0
V14Q_g0,13,baseline,total_correlation,0.0
V14Q_g0,14,baseline,total_correlation,0.0
V14Q_g0,15,baseline,total_correlation,0.0
V14Q_g0,16,disruption,total_correlation,9.158273644717989
V14Q_g0,17,disruption,total_correlation,18.00480967595094
V14Q_g0,18,disruption,total_correlation,20.41140088821161
V14Q_g0,19,disruption,total_correlation,17.673070423892838
V14Q_g0,20,disruption,total_correlation,8.22205198774408
V14Q_g0,21,disruption,total_correlation,0.0
V14Q_g0,22,disruption,total_correlation,0.0
V14Q_g0,23,disruption,total_correlation,0.0
V14Q_g0,24,disruption,total_correlation,0.0
V14Q_g0,25,disruption,total_correlation,0.0
V14Q_g0,26,disruption,total_correlation,0.0
V14Q_g0,27,disruption,total_correlation,0.0
V14Q_g0,28,disruption,total_correlation,0.116906849137531
V14Q_g0,29,disruption,total_correlation,0.5004024235381879
V14Q_g0,30,disruption,total_correlation,0.5004024235381879
V14Q_g0,31,recovery,total_correlation,9.101164107129067
V14Q_g0,32,recovery,total_correlation,17.670441266138045
V14Q_g0,33,recovery,total_correlation,19.903503932781103
V14Q_g0,34,recovery,total_correlation,17.673070423892838
V14Q_g0,35,recovery,total_correlation,8.22205198774408
V14Q_g0,36,recovery,total_correlation,0.0
V14Q_g0,37,recovery,total_correlation,0.0
V14Q_g0,38,recovery,total_correlation,0.0
V14Q_g0,39,recovery,total_correlation,0.1599159553146567
V14Q_g0,40,recovery,total_correlation,0.1599159553146567
V14Q_g0,41,recovery,total_correlation,0.1599159553146567
V14Q_g0,42,recovery,total_correlation,0.1599159553146567
V14Q_g0,43,recovery,total_correlation,0.1599159553146567
V14Q_g0,44,recovery,total_correlation,0.0
V14Q_g0,45,recovery,total_correlation,0.0
V14Q_g0,1,baseline,total_correlation,3.284158631744582
V14Q_g0,2,baseline,total_correlation,3.719135719535777
V14Q_g0,3,baseline,total_correlation,4.40793744113721
V14Q_g0,4,baseline,total_correlation,4.5961918403115565
V14Q_g0,5,baseline,total_correlation,4.627122182915328
V14Q_g0,6,baseline,total_correlation,2.94024243191076
V14Q_g0,7,baseline,total_correlation,0.8462734837575103
V14Q_g0,8,baseline,total_correlation,0.6222179243629218
V14Q_g0,9,baseline,total_correlation,0.3517104788493895
V14Q_g0,10,baseline,total_correlation,0.0
V14Q_g0,11,baseline,total_correlation,0.0
V14Q_g0,12,baseline,total_correlation,0.0
V14Q_g0,13,baseline,total_correlation,0.0
V14Q_g0,14,baseline,total_correlation,0.0
V14Q_g0,15,baseline,total_correlation,0.0
V14Q_g0,16,disruption,total_correlation,0.0
V14Q_g0,17,disruption,total_correlation,0.0
V14Q_g0,18,disruption,total_correlation,0.0
V14Q_g0,19,disruption,total_correlation,0.0
V14Q_g0,20,disruption,total_correlation,0.0
V14Q_g0,21,disruption,total_correlation,0.0
V14Q_g0,22,disruption,total_correlation,0.0
V14Q_g0,23,disruption,total_correlation,0.0
V14Q_g0,24,disruption,total_correlation,0.0
V14Q_g0,25,disruption,total_correlation,0.0
V14Q_g0,26,disruption,total_correlation,0.0
V14Q_g0,27,disruption,total_correlation,0.0
V14Q_g0,28,disruption,total_correlation,0.0
V14Q_g0,29,disruption,total_correlation,0.0
V14Q_g0,30,disruption,total_correlation,0.0
V14Q_g0,31,recovery,total_correlation,0.0
V14Q_g0,32,recovery,total_correlation,0.0
V14Q_g0,33,recovery,total_correlation,0.0
V14Q_g0,34,recovery,total_correlation,0.4003991744489694
V14Q_g0,35,recovery,total_correlation,0.4003991744489694
V14Q_g0,36,recovery,total_correlation,0.4003991744489694
V14Q_g0,37,recovery,total_correlation,0.4003991744489694
V14Q_g0,38,recovery,total_correlation,0.4003991744489694
V14Q_g0,39,recovery,total_correlation,0.1599159553146567
V14Q_g0,40,recovery,total_correlation,0.1599159553146567
V14Q_g0,41,recovery,total_correlation,0.1599159553146567
V14Q_g0,42,recovery,total_correlation,0.1599159553146567
V14Q_g0,43,recovery,total_correlation,0.1599159553146567
V14Q_g0,44,recovery,total_correlation,0.0
V14Q_g0,45,recovery,total_correlation,0.0
V14Q_g0,1,baseline,total_correlation,3.284158631744582
V14Q_g0,2,baseline,total_correlation,3.719135719535777
V14Q_g0,3,baseline,total_correlation,4.40793744113721
V14Q_g0,4,baseline,total_correlation,4.5961918403115565
V14Q_g0,5,baseline,total_correlation,4.627122182915328
V14Q_g0,6,baseline,total_correlation,2.94024243191076
V14Q_g0,7,baseline,total_correlation,0.8462734837575103
V14Q_g0,8,baseline,total_correlation,0.6222179243629218
V14Q_g0,9,baseline,total_correlation,0.3517104788493895
V14Q_g0,10,baseline,total_correlation,0.0
V14Q_g0,11,baseline,total_correlation,0.0
V14Q_g0,12,baseline,total_correlation,0.0
V14Q_g0,13,baseline,total_correlation,0.0
V14Q_g0,14,baseline,total_correlation,0.0
V14Q_g0,15,baseline,total_correlation,0.0
V14Q_g0,16,disruption,total_correlation,0.0
V14Q_g0,17,disruption,total_correlation,0.0
V14Q_g0,18,disruption,total_correlation,0.0
V14Q_g0,19,disruption,total_correlation,0.0
V14Q_g0,20,disruption,total_correlation,0.0
V14Q_g0,21,disruption,total_correlation,0.0
V14Q_g0,22,disruption,total_correlation,0.0
V14Q_g0,23,disruption,total_correlation,0.0
V14Q_g0,24,disruption,total_correlation,0.0
V14Q_g0,25,disruption,total_correlation,0.0
V14Q_g0,26,disruption,total_correlation,0.0
V14Q_g0,27,disruption,total_correlation,0.0
V14Q_g0,28,disruption,total_correlation,0.0
V14Q_g0,29,disruption,total_correlation,0.0
V14Q_g0,30,disruption,total_correlation,0.0
V14Q_g0,31,recovery,total_correlation,0.0
V14Q_g0,32,recovery,total_correlation,0.0
V14Q_g0,33,recovery,total_correlation,0.0
V14Q_g0,34,recovery,total_correlation,0.0
V14Q_g0,35,recovery,total_correlation,0.0
V14Q_g0,36,recovery,total_correlation,0.0
V14Q_g0,37,recovery,total_correlation,0.0
V14Q_g0,38,recovery,total_correlation,0.0
V14Q_g0,39,recovery,total_correlation,0.1599159553146567
V14Q_g0,40,recovery,total_correlation,0.1599159553146567
V14Q_g0,41,recovery,total_correlation,0.1599159553146567
V14Q_g0,42,recovery,total_correlation,0.1599159553146567
V14Q_g0,43,recovery,total_correlation,0.1599159553146567
V14Q_g0,44,recovery,total_correlation,0.0
V14Q_g0,45,recovery,total_correlation,0.0
V14Q_g1,1,baseline,total_correlation,2.068497726939849
V14Q_g1,2,baseline,total_correlation,4.258164804842801
V14Q_g1,3,baseline,total_correlation,4.676421448765601
V14Q_g1,4,baseline,total_correlation,4.586060960719893
V14Q_g1,5,baseline,total_correlation,4.33692951058263
V14Q_g1,6,baseline,total_correlation,1.8432492815607096
V14Q_g1,7,baseline,total_correlation,0.7409437905451288
V14Q_g1,8,baseline,total_correlation,0.4735303385554643
V14Q_g1,9,baseline,total_correlation,0.5155339670853629
V14Q_g1,10,baseline,total_correlation,0.5320648327600619
V14Q_g1,11,baseline,total_correlation,0.6317855371875567
V14Q_g1,12,baseline,total_correlation,0.7984067422425705
V14Q_g1,13,baseline,total_correlation,0.2967152565836348
V14Q_g1,14,baseline,total_correlation,0.0
V14Q_g1,15,baseline,total_correlation,0.0
V14Q_g1,16,disruption,total_correlation,0.0
V14Q_g1,17,disruption,total_correlation,0.0
V14Q_g1,18,disruption,total_correlation,0.0
V14Q_g1,19,disruption,total_correlation,0.0
V14Q_g1,20,disruption,total_correlation,0.0
V14Q_g1,21,disruption,total_correlation,0.0
V14Q_g1,22,disruption,total_correlation,0.0
V14Q_g1,23,disruption,total_correlation,0.0
