accepted_physical_action,action_value_margin,agent_id,application,communication_action,complexity,consensus,consensus_residual,controller,counterfactual_beneficial,counterfactual_causal_utility,counterfactual_evaluated,counterfactual_harmful,coupling,delegation_action,disagreement_slope,entropy_slope,environment_seed,fragmentation,graph_disagreement,information_action,information_condition,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,network_disruption,pooled_uncertainty,predictive_uncertainty,proposed_operational_action,resource_scarcity,risk_combined_generalized_entropic,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,run_id,safety_risk,severity,shannon_local,sketch_policy,step,target,topology_family
True,0.03077995207792994,UTL-38-cyber_defense,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.0755532314202122,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9128595120960334,0.7136061943571811,restore_communication_relay,0.0,0.35946879020954337,0.565335503078976,0.4774923794077939,0.3956331065493958,0.7136061943571811,0.5136573557668809,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.3675291686164758,0.6672614955975695,0.9128595120960334,event_triggered,90,U10,grid
True,0.10662201768839158,UTL-39-communications,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.07384921055756344,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,3.3306690738754696e-16,0.0,high,0.8801512707465753,0.6738842508089589,isolate_component,0.0,0.3831438208563037,0.5474979921350929,0.4608091631175405,0.45172199542352515,0.6738842508089589,0.4895915180102274,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.6575056256186628,1.0,0.8801512707465753,event_triggered,90,U15,grid
False,0.20858922295116794,UTL-40-resource_allocation,utility_restoration,no_communication_action,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.00949612434270286,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,high,0.8970405370446755,0.6061188935437083,dispatch_repair_crew,0.0,0.3757674233649843,0.5166758889022168,0.4295699352883575,0.4554886901503528,0.6061188935437083,0.4667076916786522,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.769201109772883,0.630440782876996,0.8970405370446755,event_triggered,90,U04,grid
False,0.04398336171276429,UTL-41-critical_load,utility_restoration,send_targeted_summary,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.09031295352653779,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.8189277282824882,0.6181179837286574,no_operational_action,0.0,0.3041632913454016,0.5059366622406914,0.4346095531660361,0.3096406262704985,0.6181179837286574,0.451979125562085,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.14450213251147886,0.12264514885849118,0.8189277282824882,event_triggered,90,U02,grid
False,0.04936891845214089,UTL-42-zone_operator,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.019396787917376646,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9586323488312607,0.7353648615311865,no_operational_action,0.0,0.3214577167842878,0.5852796804211298,0.48663101962087607,0.31482405292060345,0.7353648615311865,0.5338040318202898,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.0,0.0,0.9586323488312607,event_triggered,90,U00,grid
False,0.04534005502227509,UTL-43-crew_dispatch,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.07252380458545393,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9012572777215554,0.7188046552377914,no_operational_action,0.0,0.3709210846146256,0.5699905215388672,0.4796757329776501,0.417394033965826,0.7188046552377914,0.5128361815255054,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.45083521327073695,0.7247139401867152,0.9012572777215554,event_triggered,90,U05,grid
True,0.20208791263723902,UTL-44-cyber_defense,utility_restoration,no_communication_action,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.07705483898418741,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,high,0.8780878315885258,0.8406914787077268,isolate_component,0.0,0.45793226689807554,0.6069611443090307,0.530868198835023,0.56460129736934,0.8406914787077268,0.5557985493802222,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.8915258108696371,1.0,0.8780878315885258,event_triggered,90,U10,grid
True,0.11359244607501118,UTL-45-communications,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.041999805494080555,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.8952533007818049,0.6407057140973431,isolate_component,0.0,0.3186280018299919,0.5323680256036454,0.4468741776986619,0.32998963544745724,0.6407057140973431,0.48009561083438845,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.19729038605983554,0.28784069610517754,0.8952533007818049,event_triggered,90,U15,grid
False,0.2918715458066322,UTL-46-resource_allocation,utility_restoration,no_communication_action,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.08596587527272637,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,high,0.8515585654203602,0.5507871293667613,dispatch_repair_crew,0.0,0.27406810355912886,0.4824032637218506,0.40633059433403973,0.26426303865757017,0.5507871293667613,0.4332044931017946,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.05081422780363043,0.13500155393268387,0.8515585654203602,event_triggered,90,U04,grid
False,0.025977713990589457,UTL-47-critical_load,utility_restoration,send_targeted_summary,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.11124812650980365,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.8214867708084338,0.6602310892131169,no_operational_action,0.0,0.3284633355070584,0.5285662281011227,0.4522970574695091,0.3489758313872311,0.6602310892131169,0.4694641283873552,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.24873858772821372,0.1945323593527911,0.8214867708084338,event_triggered,90,U02,grid
False,0.22031184100959053,UTL-48-zone_operator,utility_restoration,no_communication_action,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.06897144603130234,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,high,0.8885518633638113,0.5886844970826105,dispatch_repair_crew,0.0,0.2803872147386865,0.506693734021991,0.4250252665524742,0.2649527290080876,0.5886844970826105,0.457611764673997,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.0,0.0,0.8885518633638113,event_triggered,90,U00,grid
False,0.09715412642671284,UTL-49-crew_dispatch,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.039777037363176726,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.8097909080839507,0.586794502134043,no_operational_action,0.0,0.388900200305495,0.49036961813862656,0.42423146867407585,0.4823944990303895,0.586794502134043,0.43716552787460494,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.9086848679367285,1.0,0.8097909080839507,event_triggered,90,U05,grid
True,0.2673396776606384,UTL-50-cyber_defense,utility_restoration,no_communication_action,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.00467024663220017,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,high,0.8522386737674882,0.8387354154953194,isolate_component,0.0,0.41669992159102576,0.5989035290702535,0.5300466522858119,0.4825669406619702,0.8387354154953194,0.5485538346399998,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.5524870808065067,0.7948186764182805,0.8522386737674882,event_triggered,90,U10,grid
True,0.09881135947245256,UTL-51-communications,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.0036078467891601518,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.8801380042371936,0.6381254808631118,isolate_component,0.0,0.3040163933320958,0.5285317240770133,0.44579047974028474,0.3013340697631959,0.6381254808631118,0.47528469340454316,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.08154752612390759,0.24459620105131863,0.8801380042371936,event_triggered,90,U15,grid
False,0.031763769023475386,UTL-00-zone_operator,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.007323068899865559,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.8554151756874097,0.6463597230667806,no_operational_action,0.0,0.3092799691768525,0.5259389371983482,0.44924886146582566,0.3100496881679022,0.6463597230667806,0.4723976831485647,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.1061974263549865,0.0732396043827493,0.8554151756874097,event_triggered,95,U07,grid
False,0.02076917842542747,UTL-01-crew_dispatch,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.03970467360790175,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.916838730308741,0.7201762669219445,no_operational_action,0.0,0.3172049102937,0.5717807290801825,0.4802518098849945,0.30965993075346115,0.7201762669219445,0.5172801893459631,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.0,0.3946305811864022,0.916838730308741,event_triggered,95,U12,grid
False,0.33359468222371097,UTL-02-cyber_defense,utility_restoration,no_communication_action,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.09890817069466151,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,high,0.8283962077218621,0.5111762005134421,no_operational_action,0.0,0.32874964731037004,0.4573692926917048,0.3924717819934235,0.37872941939667176,0.5111762005134421,0.41156953213584235,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.5838729634254224,0.8049698598336247,0.8283962077218621,event_triggered,95,U17,grid
True,0.05995406111523571,UTL-03-communications,utility_restoration,negotiate_commitment,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.008975288208839083,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9620666660847957,0.7296998027733816,reconfigure_service_edge,0.0,0.36793168340148796,0.5837752770720084,0.484251694942598,0.4090182990817208,0.7296998027733816,0.5323965876305516,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.4005015255782127,0.6555182935022157,0.9620666660847957,event_triggered,95,U22,grid
False,0.13782991032154623,UTL-04-resource_allocation,utility_restoration,negotiate_commitment,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.05746892998297981,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.893052521982246,0.6446825256090886,dispatch_repair_crew,0.0,0.3249932671881548,0.5345683369605562,0.44576666075581717,0.34545637874231017,0.6446825256090886,0.48113614073919697,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.2561013334800833,0.21110436791729884,0.893052521982246,event_triggered,95,U20,grid
False,0.20281805530400907,UTL-05-critical_load,utility_restoration,no_communication_action,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.08443573152751116,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,1.1102230246251565e-16,high,0.8554063807407091,0.7802320296323381,no_operational_action,0.0,0.4303290340942176,0.5770087245913359,0.502697452445582,0.5263070216693204,0.7802320296323381,0.5259444070381125,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.8176172149763564,0.9776670448112803,0.8554063807407091,event_triggered,95,U09,grid
False,0.11230689173902542,UTL-06-zone_operator,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.037138926172878506,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9264108509276676,0.6753142849071394,no_operational_action,0.0,0.32337415661898694,0.5541182703380623,0.4614097774387763,0.33186805944729214,0.6753142849071394,0.5017284266947727,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.1560883440786029,0.10764713384731234,0.9264108509276676,event_triggered,95,U07,grid
False,0.014318384914619453,UTL-07-crew_dispatch,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.0033628586336911237,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9571566120508147,0.75284248451071,no_operational_action,0.0,0.36989775289207316,0.5922207852368981,0.493971621272276,0.407859048080679,0.75284248451071,0.5404261468169878,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.36288584727932327,0.6525649521466598,0.9571566120508147,event_triggered,95,U12,grid
True,0.048310530920381456,UTL-08-cyber_defense,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.15610994099692288,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9530492661622707,0.7513619876707964,restore_communication_relay,0.0,0.37418124564923483,0.5920155119861752,0.49334981259951227,0.4167517428997832,0.7513619876707964,0.5388071116088863,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.4020361128821348,0.6795651353210126,0.9530492661622707,event_triggered,95,U17,grid
False,0.012761708593359566,UTL-09-communications,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.027876705146274827,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.8636957384986395,0.6606042006973839,no_operational_action,0.0,0.3753006223961959,0.533505773957637,0.45523154207067906,0.4389572095278562,0.6606042006973839,0.4801656149036134,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.6231324220447736,0.8090568427894991,0.8636957384986395,event_triggered,95,U22,grid
False,0.1376160269150475,UTL-10-resource_allocation,utility_restoration,negotiate_commitment,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.036774145338973274,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9063179715121125,0.6558539971296311,dispatch_repair_crew,0.0,0.3176466228602114,0.5423378840094635,0.4504586787944451,0.328305366351904,0.6558539971296311,0.4889210917298805,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.1688125305326224,0.15090519347077408,0.9063179715121125,event_triggered,95,U20,grid
False,0.19512873907771583,UTL-11-critical_load,utility_restoration,no_communication_action,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.11350184658075857,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,high,0.8149913755159692,0.8605430364890136,no_operational_action,0.0,0.405896952150836,0.6010059553191842,0.5364280753253857,0.4597744362740889,0.8605430364890136,0.5479650584745979,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.426624182782601,0.7080166777811041,0.8149913755159692,event_triggered,95,U09,grid
False,0.022333939376532497,UTL-12-zone_operator,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.09821637087790835,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.8881015542380504,0.6830280443507004,no_operational_action,0.0,0.3068034079737517,0.5495935909710196,0.464649556405072,0.2970295350792382,0.6830280443507004,0.49523660629979277,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.0,0.0,0.8881015542380504,event_triggered,95,U07,grid
False,0.0343095125174257,UTL-13-crew_dispatch,utility_restoration,negotiate_commitment,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.008350454334317803,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9437269881771281,0.7694963236737109,dispatch_repair_crew,0.0,0.35012744010786623,0.5961693064378152,0.5009662337207363,0.364654577896405,0.7694963236737109,0.5437302765137664,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.1592742826972636,0.5121431834693773,0.9437269881771281,event_triggered,95,U12,grid
False,0.06903524074500919,UTL-14-cyber_defense,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.0700562350840589,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,1.1102230246251565e-16,high,0.9416662834096088,0.7264828287916931,no_operational_action,0.0,0.39919206868475,0.5797586804719007,0.48290056587028884,0.4722468039242162,0.7264828287916931,0.5260097023690795,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.668511008896002,0.8633409256754037,0.9416662834096088,event_triggered,95,U17,grid
False,0.07424929157559218,UTL-15-communications,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.0647613993760956,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.8542467336559465,0.6479561809899499,no_operational_action,0.0,0.3700147694600734,0.5289596226812867,0.44991937379355673,0.4311680679912467,0.6479561809899499,0.4727441558099666,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.6085956935610987,0.7990315128007577,0.8542467336559465,event_triggered,95,U22,grid
False,0.14199676795807373,UTL-16-resource_allocation,utility_restoration,negotiate_commitment,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.05096317018863672,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,high,0.9049155993635274,0.6303808171893609,dispatch_repair_crew,0.0,0.31836208710098307,0.5291545281675506,0.4397599432195316,0.3353403944203068,0.6303808171893609,0.4783812267166262,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.23421215239968343,0.19600838096529893,0.9049155993635274,event_triggered,95,U20,grid
False,0.06894785247855084,UTL-17-critical_load,utility_restoration,send_targeted_summary,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.007769369040876328,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.932810757504828,0.88151693211056,no_operational_action,0.0,0.4475083844107911,0.6382604625098922,0.5452371114864352,0.538383043757259,0.88151693211056,0.5858094622204311,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.7244470284986191,0.9134117437921512,0.932810757504828,event_triggered,95,U09,grid
False,0.07801568318120397,UTL-18-zone_operator,utility_restoration,negotiate_commitment,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.10520179544134456,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9546874257833208,0.7216026129737761,dispatch_repair_crew,0.0,0.34468747605032,0.579273223902219,0.48085087522676373,0.3643112661352982,0.7216026129737761,0.5273129016353406,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.22569324051755935,0.15565051070176505,0.9546874257833208,event_triggered,95,U07,grid
False,0.10130527082687607,UTL-19-crew_dispatch,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.13600562652153247,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9498143853863669,0.6972114858874772,no_operational_action,0.0,0.316368853201628,0.5677422501794229,0.47060660185051817,0.31304006839689996,0.6972114858874772,0.5163381907015826,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.046617346646490476,0.43444874481367163,0.9498143853863669,event_triggered,95,U12,grid
True,0.11573783988794789,UTL-20-cyber_defense,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,-0.0405,True,True,high,execute_autonomously,0.0,-0.05087812064493569,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.8911396196629593,0.6429638035568778,restore_communication_relay,0.0,0.4155854205514813,0.5328834502592783,0.44782257527166647,0.5234076932093386,0.6429638035568778,0.47997042633849096,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,1.0,1.0,0.8911396196629593,event_triggered,95,U17,grid
False,0.07693817090990143,UTL-21-communications,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.01186269956232755,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9295493361699297,0.6791333453689986,no_operational_action,0.0,0.3057128922588752,0.5554151022695777,0.4630137828327572,0.29570533742545957,0.6791333453689986,0.5040406721900819,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.0,0.36808783916187204,0.9295493361699297,event_triggered,95,U22,grid
False,0.17099229633876406,UTL-22-resource_allocation,utility_restoration,no_communication_action,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.0083012011127378,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,high,0.9349784697913218,0.6567814497143964,dispatch_repair_crew,0.0,0.300868812296821,0.5470442831828377,0.4508482088800465,0.2945457056564748,0.6567814497143964,0.49645719733358906,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.026833386473249843,0.05298854239534473,0.9349784697913218,event_triggered,95,U20,grid
False,0.19055502776239497,UTL-23-critical_load,utility_restoration,no_communication_action,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.06769975688375351,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,high,0.8651300260818594,0.8472535094877415,no_operational_action,0.0,0.4607617210172265,0.6095559786766453,0.5308464739848514,0.5724276699471498,0.8472535094877415,0.5551839103155615,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.9148394863388238,1.0,0.8651300260818594,event_triggered,95,U09,grid
False,0.010519246653065584,UTL-24-zone_operator,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.019827948206414647,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9127597953450629,0.6985978653320479,no_operational_action,0.0,0.311162957848529,0.560214016718285,0.4711888812172379,0.30232327421289634,0.6985978653320479,0.5076290949690849,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.0,0.0,0.9127597953450629,event_triggered,95,U07,grid
False,0.012106932156981387,UTL-25-crew_dispatch,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.025135518978500193,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.8948345933468163,0.8454646631271951,no_operational_action,0.0,0.3522856612311702,0.6163900189362452,0.5328729362911997,0.3522579854632464,0.8454646631271951,0.5618945135875821,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.0,0.39943151588203896,0.8948345933468163,event_triggered,95,U12,grid
True,0.15588758169244335,UTL-26-cyber_defense,utility_restoration,no_communication_action,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.09990164532718515,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,high,0.8847645893707684,0.6372349007160911,restore_communication_relay,0.0,0.3199051531240573,0.5301208061740196,0.4454164360785361,0.33330751697946354,0.6372349007160911,0.4760851076291286,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.21603187806663557,0.5512863526896338,0.8847645893707684,event_triggered,95,U17,grid
False,0.04040329946656562,UTL-27-communications,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.05530848820805978,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9705178122156055,0.7446076153784302,dispatch_repair_crew,0.0,0.3462681850910042,0.5913904706183679,0.4905129762367185,0.36241158368764265,0.7446076153784302,0.5404724992052734,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.18518747691240123,0.5070258461464836,0.9705178122156055,event_triggered,95,U22,grid
False,0.0016917441739546235,UTL-28-resource_allocation,utility_restoration,send_targeted_summary,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.07084403870561995,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.8802131902632385,0.7008497263660592,no_operational_action,0.0,0.3487589205904352,0.5558321069081336,0.46935688507374485,0.38063090138033734,0.7008497263660592,0.5003931881122333,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.3230916433994882,0.25730458165481945,0.8802131902632385,event_triggered,95,U20,grid
False,0.24898247865231404,UTL-29-critical_load,utility_restoration,no_communication_action,large,1.0,0.875,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.015068433472177012,772105,high,0.0,no_information_action,private_fragmented,0.0,0.0,1.1102230246251565e-16,high,0.8587593563638278,0.8831169681951716,no_operational_action,0.0,0.4330873692506286,0.6171090177019831,0.5459091266419721,0.5091890054983192,0.8831169681951716,0.5679366263690256,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.6005384846331698,0.8279575756090827,0.8587593563638278,event_triggered,95,U09,grid
False,0.09988825513738087,UTL-30-zone_operator,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,-0.0009517529029703375,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9120967282336666,0.6779184779868324,dispatch_repair_crew,0.0,0.31943107320755176,0.552874045426595,0.46250353853224735,0.3234089701468893,0.6779184779868324,0.49919157325314956,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.11715286513069287,0.08079507940047784,0.9120967282336666,event_triggered,95,U07,grid
False,0.0423282456044754,UTL-31-crew_dispatch,utility_restoration,send_targeted_summary,large,1.0,0.8888888888888888,always_act,False,0.0,False,False,high,execute_autonomously,0.0,0.08416996702304314,772105,high,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,high,0.9591535575991066,0.820098779408238,no_operational_action,0.0,0.4094012174907886,0.6199110808684658,0.5222192651292378,0.47206959240065366,0.820098779408238,0.5678279011630719,v7-pilots-utility_restoration-large-high-high-high-grid-private_fragmented-772105-always_act-event_triggered,0.535150030841053,0.7713678373616458,0.9591535575991066,event_triggered,95,U12,grid
