run_id,stage,application,ledger_locator,events,logical_sha256_match,stored_sha256_match,event_sequence_contiguous,event_digest_match,metric_regeneration_match,privacy_failures,finite_metrics,maximum_conservation_residual,status,mismatch_reasons
v8-hysteresis_repair_pilot_v3-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812503-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812503-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,16141,True,True,True,True,True,0,True,1.5365486660812167e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812503-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812503-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,15888,True,True,True,True,True,0,True,1.5365486660812167e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812503-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812503-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,3720,True,True,True,True,True,0,True,1.5365486660812167e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812502-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812502-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,2426,True,True,True,True,True,0,True,8.881784197001252e-15,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812502-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812502-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,1937,True,True,True,True,True,0,True,8.881784197001252e-15,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812502-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812502-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,1904,True,True,True,True,True,0,True,8.881784197001252e-15,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812502-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812502-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,1983,True,True,True,True,True,0,True,8.881784197001252e-15,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812502-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part03.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-small-high-high-high-scale_free-private_fragmented-8812502-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,1107,True,True,True,True,True,0,True,8.881784197001252e-15,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-small-low-low-low-grid-private_fragmented-8812501-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part03.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-small-low-low-low-grid-private_fragmented-8812501-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,4506,True,True,True,True,True,0,True,7.105427357601002e-15,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-small-low-low-low-grid-private_fragmented-8812501-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part03.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-small-low-low-low-grid-private_fragmented-8812501-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,3002,True,True,True,True,True,0,True,7.105427357601002e-15,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-small-low-low-low-grid-private_fragmented-8812501-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part03.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-small-low-low-low-grid-private_fragmented-8812501-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,3000,True,True,True,True,True,0,True,7.105427357601002e-15,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-small-low-low-low-grid-private_fragmented-8812501-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part03.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-small-low-low-low-grid-private_fragmented-8812501-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,2278,True,True,True,True,True,0,True,7.105427357601002e-15,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-small-low-low-low-grid-private_fragmented-8812501-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part03.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-small-low-low-low-grid-private_fragmented-8812501-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,923,True,True,True,True,True,0,True,7.105427357601002e-15,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/events.jsonl,49273,True,True,True,True,True,0,True,8.526512829121202e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-age_of_information-e27491322545-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-age_of_information-e27491322545-fp16-frozen_local_rule/events.jsonl,49273,True,True,True,True,True,0,True,8.526512829121202e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-always_on-f06f6808d09b-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-always_on-f06f6808d09b-fp16-frozen_local_rule/events.jsonl,75139,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-089fa0c17476-fp16-frozen_local_rule/events.jsonl,74991,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-generalized_information-16bfadb86d55-fp16-frozen_local_rule/events.jsonl,54699,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-565d3b5e7ead-fp16-frozen_local_rule/events.jsonl,53035,True,True,True,True,True,0,True,1.4210854715202004e-13,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-js_drift-ffac7588a645-fp16-frozen_local_rule/events.jsonl,59192,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-kpi_change-314c8c128df2-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-kpi_change-314c8c128df2-fp16-frozen_local_rule/events.jsonl,58930,True,True,True,True,True,0,True,1.1368683772161603e-13,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-kpi_change-d83b95b9a33f-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-kpi_change-d83b95b9a33f-fp16-frozen_local_rule/events.jsonl,64474,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-l1_belief_drift-a4111e560261-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-l1_belief_drift-a4111e560261-fp16-frozen_local_rule/events.jsonl,74848,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-l1_belief_drift-c1987b7c3312-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-l1_belief_drift-c1987b7c3312-fp16-frozen_local_rule/events.jsonl,70487,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-matched_random-38fb0a18a6da-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-matched_random-38fb0a18a6da-fp16-frozen_local_rule/events.jsonl,53965,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-matched_random-51434b2214b6-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-matched_random-51434b2214b6-fp16-frozen_local_rule/events.jsonl,51396,True,True,True,True,True,0,True,3.552713678800501e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-matched_random-681a73b1e0f1-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-matched_random-681a73b1e0f1-fp16-frozen_local_rule/events.jsonl,57115,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-none-806ed450405e-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-none-806ed450405e-fp16-frozen_local_rule/events.jsonl,16606,True,True,True,True,True,0,True,5.3290705182007514e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-periodic-4caef583da51-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-periodic-4caef583da51-fp16-frozen_local_rule/events.jsonl,42072,True,True,True,True,True,0,True,5.684341886080802e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-periodic-52761a8cde7f-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-periodic-52761a8cde7f-fp16-frozen_local_rule/events.jsonl,49273,True,True,True,True,True,0,True,8.526512829121202e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-periodic-6ad813e35c14-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-periodic-6ad813e35c14-fp16-frozen_local_rule/events.jsonl,49273,True,True,True,True,True,0,True,8.526512829121202e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-predictive_uncertainty_change-71c476debc21-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-predictive_uncertainty_change-71c476debc21-fp16-frozen_local_rule/events.jsonl,58549,True,True,True,True,True,0,True,4.529709940470639e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-predictive_uncertainty_change-725a913ab228-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-predictive_uncertainty_change-725a913ab228-fp16-frozen_local_rule/events.jsonl,64562,True,True,True,True,True,0,True,8.526512829121202e-14,pass,
v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-tsallis_spectrum_change-1013b09ad56f-fp16-frozen_local_rule,pilots,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/pilots/humanitarian-part01.tar.xz::v8-pilots-humanitarian-large-high-medium-high-small_world-private_fragmented-880104-tsallis_spectrum_change-1013b09ad56f-fp16-frozen_local_rule/events.jsonl,56060,True,True,True,True,True,0,True,1.9895196601282805e-13,pass,
