evidence_stage,run_id,application,method,scenario,environment_seed,llm_seed,rl_seed,operator_seed,operator_profile,completion_status,primary_outcome,service_loss_auc,cumulative_unmet_weighted_need,operator_requests,operator_interventions,operator_minutes,trigger_activations,pre_disruption_false_activation,nominal_false_activation,timely_activation,missed_activation,material_actions_accepted,material_actions_reached_demand,first_pass_valid_rate,valid_after_one_repair_rate,conservation_error,total_communication_messages,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,manifest,episode_directory
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11001-o41001-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-nominal-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,1486.5672992172265,7.440426121580633,1486.5672992172265,0,0,0.0,0,False,False,False,False,44,44,1.0,1.0,2.273736754432321e-13,84,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11001-o41001-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,1486.5672992172265,7.440426121580633,1486.5672992172265,6,0,36.0,6,True,True,True,False,44,44,1.0,1.0,2.273736754432321e-13,84,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11001-o41001-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,1558.6474698985671,7.440426121580633,1558.6474698985671,3,1,18.0,3,True,True,False,False,44,44,1.0,1.0,2.273736754432321e-13,2904,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11002-o41002-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-nominal-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,2212.761955648509,7.934222831833586,2212.761955648509,0,0,0.0,0,False,False,False,False,46,46,1.0,1.0,-2.273736754432321e-13,84,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,2212.761955648509,7.934222831833586,2212.761955648509,9,0,54.0,9,True,True,True,False,46,46,1.0,1.0,-2.273736754432321e-13,84,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11002-o41002-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,2212.761955648509,7.934222831833586,2212.761955648509,3,0,18.0,3,True,True,False,False,46,46,1.0,1.0,-2.273736754432321e-13,2890,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11003-o41003-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-nominal-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,2986.001582414708,9.096485206269804,2986.001582414708,0,0,0.0,0,False,False,False,False,39,39,1.0,1.0,-3.410605131648481e-13,79,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11003-o41003-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,2986.001582414708,9.096485206269804,2986.001582414708,5,0,30.0,5,True,True,True,False,39,39,1.0,1.0,-3.410605131648481e-13,79,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11003-o41003-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,2986.001582414708,9.096485206269804,2986.001582414708,3,0,18.0,3,True,True,False,False,39,39,1.0,1.0,-3.410605131648481e-13,2903,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11004-o41004-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-nominal-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,1277.8281618280805,5.628664960766145,1277.8281618280805,0,0,0.0,0,False,False,False,False,41,41,1.0,1.0,-4.547473508864641e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,1277.8281618280805,5.628664960766145,1277.8281618280805,9,0,54.0,9,True,True,True,False,41,41,1.0,1.0,-4.547473508864641e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11004-o41004-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,1277.8281618280805,5.628664960766145,1277.8281618280805,5,0,30.0,5,True,True,True,False,41,41,1.0,1.0,-4.547473508864641e-13,2880,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11005-o41005-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-nominal-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,2668.630606530712,8.508248089028339,2668.630606530712,0,0,0.0,0,False,False,False,False,42,42,1.0,1.0,5.684341886080801e-13,86,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-nominal-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11005-o41005-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,2668.630606530712,8.508248089028339,2668.630606530712,5,0,30.0,5,True,True,True,False,42,42,1.0,1.0,5.684341886080801e-13,86,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11005-o41005-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,2668.630606530712,8.508248089028339,2668.630606530712,3,0,18.0,3,True,True,False,False,42,42,1.0,1.0,5.684341886080801e-13,2900,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-nominal-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11001-o41001-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,2590.9494563182534,9.578116821632545,2590.9494563182534,0,0,0.0,0,False,False,False,True,34,34,1.0,1.0,0.0,89,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11001-o41001-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,2419.7094563182527,9.288978249333304,2419.7094563182527,8,2,48.0,8,True,False,True,False,38,38,1.0,1.0,1.1368683772161605e-13,89,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11001-o41001-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,2704.545626999594,9.578116821632545,2704.545626999594,3,1,18.0,3,True,False,False,True,34,34,1.0,1.0,0.0,2909,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11002-o41002-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,3421.0179556485086,9.996560893852871,3421.0179556485086,0,0,0.0,0,False,False,False,True,36,36,1.0,1.0,-2.273736754432321e-13,89,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,3257.57795564851,9.7507098917768,3257.57795564851,11,1,66.0,11,True,False,True,False,40,40,1.0,1.0,-2.273736754432321e-13,88,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11002-o41002-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,3421.0179556485086,9.996560893852871,3421.0179556485086,3,0,18.0,3,True,False,False,True,36,36,1.0,1.0,-2.273736754432321e-13,2895,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11003-o41003-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,3649.339082414708,10.181077985499051,3649.339082414708,0,0,0.0,0,False,False,False,True,32,32,1.0,1.0,-4.547473508864641e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11003-o41003-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,3500.449082414708,9.960741837204052,3500.449082414708,6,1,36.0,6,True,False,True,False,36,36,1.0,1.0,-3.410605131648481e-13,81,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11003-o41003-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,3649.339082414708,10.181077985499051,3649.339082414708,3,0,18.0,3,True,False,False,True,32,32,1.0,1.0,-4.547473508864641e-13,2906,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11004-o41004-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,2290.5321618280805,7.42944724283102,2290.5321618280805,0,0,0.0,0,False,False,False,True,33,33,1.0,1.0,0.0,86,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,2116.5021618280803,7.16450285019047,2116.5021618280803,11,1,66.0,11,True,False,True,False,37,37,1.0,1.0,0.0,86,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11004-o41004-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,2290.5321618280805,7.42944724283102,2290.5321618280805,4,1,24.0,4,True,False,True,False,34,33,1.0,1.0,0.0,2885,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11005-o41005-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,3391.1266065307127,9.671282709247654,3391.1266065307127,0,0,0.0,0,False,False,False,True,34,34,1.0,1.0,1.1368683772161605e-13,90,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-moderate-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11005-o41005-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,3266.9866065307124,9.499411145435028,3266.9866065307124,6,1,36.0,6,True,False,True,False,38,38,1.0,1.0,0.0,89,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11005-o41005-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,3391.1266065307127,9.671282709247654,3391.1266065307127,4,1,24.0,4,True,False,True,False,35,34,1.0,1.0,1.1368683772161605e-13,2905,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-moderate-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11001-o41001-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,6308.732344344324,14.11590423584506,6308.732344344324,0,0,0.0,0,False,False,False,True,24,21,1.0,1.0,-1.1368683772161605e-13,94,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11001-o41001-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,5548.229344344324,13.165957760775532,5548.229344344324,8,4,48.0,8,True,False,True,False,40,36,1.0,1.0,-2.273736754432321e-13,91,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11001-o41001-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,5696.822207398025,13.165957760775532,5696.822207398025,10,5,60.0,10,True,False,True,False,40,36,1.0,1.0,-2.273736754432321e-13,2911,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11002-o41002-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,7284.010176565626,13.980030431221657,7284.010176565626,0,0,0.0,0,False,False,False,True,26,23,1.0,1.0,-2.273736754432321e-13,94,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,6641.357676565626,13.236563454695997,6641.357676565626,9,4,54.0,9,True,False,True,False,39,35,1.0,1.0,-1.1368683772161605e-13,92,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11002-o41002-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,6479.566176565626,13.075856021382323,6479.566176565626,11,6,66.0,11,True,False,True,False,42,37,1.0,1.0,-2.273736754432321e-13,2900,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-thermohitl_rule-correlated-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11003-o41003-rnone,humanitarian,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,7575.749790768777,13.900175118702832,7575.749790768777,0,0,0.0,0,False,False,False,True,21,21,1.0,1.0,0.0,90,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-autonomous_no_human-correlated-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11003-o41003-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,7363.493790768776,13.691595204118606,7363.493790768776,8,3,48.0,8,True,False,True,False,33,32,1.0,1.0,0.0,88,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-correlated-reliable-e11003-o41003-rnone
