accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,event_ledger_scope,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,policy_delegation_abstain,policy_delegation_defer,policy_delegation_diversity,policy_delegation_escalate_operator,policy_delegation_execute_autonomously,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
259,frozen_local_rule,393,52,0.41646701328869984,humanitarian,95017,105,151,0,4507,105,0,2026-08-17T05:44:34.186237+00:00,large,52.0,True,high,79608.73449114583,341,20,80863,1059814,163.45817650969514,151,151,1.0,0.051569406807480137,126,14154,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,194408,dynamic_delta,135,0.8653846153846154,85033,high,3289738,90605,151,100,1040,private_fragmented,3,2.1316282072803006e-14,0.0,90.0,0.0,25.673076923076923,0.00030806491225441967,389.4149175739781,medium,0,-29.57971358607999,0.06751527475254682,244528,1040,30,228,0,259,0.17275603890127456,0.10440702906306712,0.11711029168244842,36,383,4,228,393,0.059542340780013484,0.10909626753424637,True,657,1689528,5.82486836830102,0,v8-development_final-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,158967.07444248794,108,0,2149560,358260,0,3045210,537390,development_final,867,0,2026-08-17T05:44:02.904201+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11,small_world,244528,1040,89565,0.7865384615384615,818,99bcd7363413,1040,"{'initial_reference': 156, 'kpi_change': 703, 'maximum_silence': 181}",3807.295042710423,,,,,,,,
258,frozen_local_rule,394,52,0.4158238015754093,humanitarian,0,106,149,0,0,106,0,2026-08-17T05:43:13.520752+00:00,large,52.0,True,high,80173.09525326327,341,20,0,0,165.09994830146024,151,151,1.0,0.11380659019162219,126,0,uint8_simplex,8810024,pooled_current_private_evidence_pre_exchange,18526,dynamic_delta,132,0.8461538461538461,0,high,244579,1040,149,100,1040,private_fragmented,3,3.694822225952521e-13,0.0,0.0,0.0,0.0,0.0,446.1983725979199,medium,0,-29.876542629175397,0.08057829358688663,244579,1040,30,226,0,258,0.2107588351895745,0.12227002540909396,0.13569738466831407,38,382,4,226,394,0.09719244188925441,0.1433490672875202,True,658,0,5.904145002295146,0,v8-development_final-humanitarian-large-high-high-medium-small_world-private_fragmented-8810024-none-806ed450405e-uint8_simplex-frozen_local_rule,none,161246.93420346125,107,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:43:06.083814+00:00,1f5244d7b92b90da9984c496bc473d90a9aedaa43ace1a9443a4e1c8a9075a55,11,small_world,244579,1040,0,0.0,0,806ed450405e,1040,{'disabled': 1040},3873.9291417977506,,,,,,,,
295,frozen_local_rule,497,52,0.41635360639547403,humanitarian,127395,142,147,0,5752,142,0,2026-08-17T05:34:32.002826+00:00,large,52.0,True,high,80112.26713741003,181,20,112268,1439594,193.5121405340342,130,130,1.0,0.05726920612360277,53,15127,uint8_simplex,8810020,pooled_current_private_evidence_pre_exchange,255970,dynamic_delta,110,0.7051282051282052,118165,medium,4338606,124722,147,100,359,private_fragmented,3,6.252776074688882e-13,15.0,90.0,0.23076923076923078,19.02403846153846,0.00029803359985012477,686.3382087957455,low,0,-29.17426946810732,0.06256463187368602,114548,485,30,80,0,295,0.1775991351125088,0.11193135943068322,0.12719394049748386,17,110,4,80,833,0.05991691899864439,0.11390199204113254,True,594,2377518,1.746580449167497,0,v8-development_final-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,158887.20462598477,123,0,2981688,496948,0,4224058,745422,development_final,882,0,2026-08-17T05:33:53.036451+00:00,654142d5df58633fb6c7ee0cb272c289fa279de548a8ad6d9903968748a1eb9a,12,small_world,114548,485,124237,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",4022.8904180717723,,,,,,,,
291,frozen_local_rule,500,52,0.41683859408033674,humanitarian,70935,137,147,0,3218,137,0,2026-08-17T05:34:59.127802+00:00,large,52.0,True,high,80316.52042256559,180,20,62787,796926,193.28843603923212,130,130,1.0,0.058649544429578426,53,8148,uint8_simplex,8810020,pooled_current_private_evidence_pre_exchange,150010,dynamic_delta,110,0.7051282051282052,66011,medium,2472285,69842,147,100,355,private_fragmented,3,6.536993168992922e-13,15.0,90.0,0.11538461538461539,26.48076923076923,0.0002929023671252731,684.7783934325253,low,0,-28.9086970808897,0.06806557970500476,114079,483,30,79,0,291,0.1775991351125088,0.11736358405795186,0.12927526022041735,17,108,4,79,836,0.06335756206729158,0.11801850361104574,True,596,1337832,1.2269691280187471,0,v8-development_final-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,157446.9201123247,119,0,1664616,277436,0,2358206,416154,development_final,880,0,2026-08-17T05:34:33.420539+00:00,654142d5df58633fb6c7ee0cb272c289fa279de548a8ad6d9903968748a1eb9a,12,small_world,114079,483,69359,0.55,572,347f2bd91f38,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 416}",4012.4864626457934,,,,,,,,
291,frozen_local_rule,500,52,0.41683859408033674,humanitarian,70935,137,147,0,3218,137,0,2026-08-17T05:34:50.191927+00:00,large,52.0,True,high,80316.52042256559,180,20,62787,796926,193.28843603923212,130,130,1.0,0.058649544429578426,53,8148,uint8_simplex,8810020,pooled_current_private_evidence_pre_exchange,150010,dynamic_delta,110,0.7051282051282052,66011,medium,2472285,69842,147,100,355,private_fragmented,3,6.536993168992922e-13,15.0,90.0,0.11538461538461539,26.48076923076923,0.0002929023671252731,684.7783934325253,low,0,-28.9086970808897,0.06806557970500476,114079,483,30,79,0,291,0.1775991351125088,0.11736358405795186,0.12927526022041735,17,108,4,79,836,0.06335756206729158,0.11801850361104574,True,596,1337832,1.2269691280187471,0,v8-development_final-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,157446.9201123247,119,0,1664616,277436,0,2358206,416154,development_final,880,0,2026-08-17T05:34:25.317382+00:00,654142d5df58633fb6c7ee0cb272c289fa279de548a8ad6d9903968748a1eb9a,12,small_world,114079,483,69359,0.55,572,e25eb5b9df1b,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 416}",4012.4864626457934,,,,,,,,
298,frozen_local_rule,499,52,0.4167406135770418,humanitarian,92445,139,150,0,4205,139,0,2026-08-17T05:35:46.060393+00:00,large,52.0,True,high,80217.43803570207,182,20,81575,1043154,192.68774228299694,130,130,1.0,0.05785892873498944,54,10870,uint8_simplex,8810020,pooled_current_private_evidence_pre_exchange,190328,dynamic_delta,110,0.7051282051282052,85837,medium,3182327,90714,150,100,358,private_fragmented,3,9.663381206337363e-13,15.0,90.0,0.11538461538461539,25.73076923076923,0.00029676009118205856,686.2363425916581,low,0,-29.173123157196724,0.06296170685755179,114541,485,30,79,0,298,0.1775991351125088,0.11035645028060734,0.12532934414542896,17,112,4,79,832,0.06041031779627061,0.11710711902641112,True,595,1730396,1.6872172664424625,0,v8-development_final-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,158851.40070094325,121,0,2165496,360916,0,3067786,541374,development_final,882,0,2026-08-17T05:35:15.755560+00:00,654142d5df58633fb6c7ee0cb272c289fa279de548a8ad6d9903968748a1eb9a,12,small_world,114541,485,90229,0.7240384615384615,753,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 640, 'maximum_silence': 244}",4021.9906353571887,,,,,,,,
295,frozen_local_rule,497,52,0.4166251862113219,humanitarian,95810,140,147,0,4354,140,0,2026-08-17T05:35:49.135398+00:00,large,52.0,True,high,80145.63670506241,180,20,84469,1082764,193.3295756889868,130,130,1.0,0.057462231502042,53,11341,uint8_simplex,8810020,pooled_current_private_evidence_pre_exchange,196576,dynamic_delta,110,0.7051282051282052,88911,medium,3292125,93955,147,100,357,private_fragmented,3,7.105427357601002e-13,15.0,90.0,0.11538461538461539,25.298076923076923,0.0002975439612642108,688.6507555114994,low,0,-29.145618167328745,0.06289526141015615,114077,483,30,79,0,295,0.1775991351125088,0.11096125118630923,0.12540400112102765,17,112,4,79,832,0.06017874645609907,0.11551877167024051,True,593,1789182,1.6326024649952973,0,v8-development_final-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,158762.41352173884,122,0,2243328,373888,0,3178048,560832,development_final,882,0,2026-08-17T05:35:16.269374+00:00,654142d5df58633fb6c7ee0cb272c289fa279de548a8ad6d9903968748a1eb9a,12,small_world,114077,483,93472,0.7528846153846154,783,99bcd7363413,1040,"{'initial_reference': 156, 'kpi_change': 668, 'maximum_silence': 216}",4020.484584156944,,,,,,,,
300,frozen_local_rule,504,52,0.41722869012492275,humanitarian,0,148,147,0,0,148,0,2026-08-17T05:34:31.835270+00:00,large,52.0,True,high,79628.96964333556,176,20,0,0,194.91478632790822,130,130,1.0,0.102970000983735,53,0,uint8_simplex,8810020,pooled_current_private_evidence_pre_exchange,16281,dynamic_delta,109,0.6987179487179487,0,medium,112469,476,147,100,349,private_fragmented,3,7.105427357601002e-13,0.0,0.0,0.0,0.0,0.0,674.7688706821601,low,0,-28.967632223335794,0.07168932875538761,112469,476,30,78,0,300,0.20964835034877718,0.12273344540510535,0.14888038230524553,16,104,4,78,842,0.0873296648695613,0.1542909593426191,True,598,0,4.178797042798315,0,v8-development_final-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-none-806ed450405e-uint8_simplex-frozen_local_rule,none,157593.58860806684,133,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:34:24.718934+00:00,654142d5df58633fb6c7ee0cb272c289fa279de548a8ad6d9903968748a1eb9a,12,small_world,112469,476,0,0.0,0,806ed450405e,1040,{'disabled': 1040},4047.727587255114,,,,,,,,
238,frozen_local_rule,475,52,0.40669973805756365,humanitarian,206163,122,110,0,18365,122,0,2026-08-17T05:29:45.910428+00:00,large,52.0,True,low,71485.76354984062,195,20,181812,1002524,180.2421768872615,114,114,1.0,0.05645404393558775,66,24351,uint8_simplex,8810017,pooled_current_private_evidence_pre_exchange,403317,dynamic_delta,30,0.19230769230769232,192771,low,6899228,201225,110,100,152,private_fragmented,3,5.400124791776761e-13,15.0,90.0,2.1052631578947367,12.663461538461538,0.0002521453840078005,481.56029975368676,low,0,-26.764485000973007,0.05340671898004717,67166,282,30,38,0,238,0.20625141906982067,0.12656558490814826,0.14375070275367813,3,53,4,38,946,0.05493038145781746,0.14448209900499964,True,516,5179084,2.3778078235003868,0,v8-development_final-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,144447.1400234158,98,0,4822632,803772,0,6832062,1205658,development_final,781,0,2026-08-17T05:28:44.026091+00:00,93736479ab2a0ef35d9c356658813266cd633d1d59b161356550587e5ad712a8,12,random_geometric,67166,282,200943,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",3695.301673595538,,,,,,,,
240,frozen_local_rule,474,52,0.40578903425787,humanitarian,113846,123,110,0,10140,123,0,2026-08-17T05:29:32.832970+00:00,large,52.0,True,low,72215.1285762899,196,20,100568,553452,176.02795123025254,114,114,1.0,0.0656835088356442,66,13278,uint8_simplex,8810017,pooled_current_private_evidence_pre_exchange,229767,dynamic_delta,30,0.19230769230769232,106717,low,3849196,111507,110,100,154,private_fragmented,3,1.9895196601282805e-13,30.0,90.0,3.4210526315789473,18.41826923076923,0.00025106365022402387,498.01247089065157,low,0,-26.71241748064032,0.062380390260955404,67614,284,30,38,0,240,0.20625141906982067,0.13348641595134744,0.15222498889390698,4,52,4,38,946,0.0640319495482998,0.14860445856156118,True,516,2865860,2.8119662656699966,0,v8-development_final-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,144367.9988500288,97,0,2669352,444892,0,3781582,667338,development_final,780,0,2026-08-17T05:28:56.003149+00:00,93736479ab2a0ef35d9c356658813266cd633d1d59b161356550587e5ad712a8,12,random_geometric,67614,284,111223,0.55,572,347f2bd91f38,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 416}",3711.996019588509,,,,,,,,
240,frozen_local_rule,474,52,0.40578903425787,humanitarian,113846,123,110,0,10140,123,0,2026-08-17T05:29:32.439676+00:00,large,52.0,True,low,72215.1285762899,196,20,100568,553452,176.02795123025254,114,114,1.0,0.0656835088356442,66,13278,uint8_simplex,8810017,pooled_current_private_evidence_pre_exchange,229767,dynamic_delta,30,0.19230769230769232,106717,low,3849196,111507,110,100,154,private_fragmented,3,1.9895196601282805e-13,30.0,90.0,3.4210526315789473,18.41826923076923,0.00025106365022402387,498.01247089065157,low,0,-26.71241748064032,0.062380390260955404,67614,284,30,38,0,240,0.20625141906982067,0.13348641595134744,0.15222498889390698,4,52,4,38,946,0.0640319495482998,0.14860445856156118,True,516,2865860,2.8119662656699966,0,v8-development_final-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,144367.9988500288,97,0,2669352,444892,0,3781582,667338,development_final,780,0,2026-08-17T05:28:55.600371+00:00,93736479ab2a0ef35d9c356658813266cd633d1d59b161356550587e5ad712a8,12,random_geometric,67614,284,111223,0.55,572,e25eb5b9df1b,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 416}",3711.996019588509,,,,,,,,
235,frozen_local_rule,472,52,0.4070457450310779,humanitarian,137648,123,105,0,12372,123,0,2026-08-17T05:29:42.595782+00:00,large,52.0,True,low,72306.67041073205,195,20,121666,667148,177.89606658560862,114,114,1.0,0.05770077394706172,67,15982,uint8_simplex,8810017,pooled_current_private_evidence_pre_exchange,274651,dynamic_delta,30,0.19230769230769232,129049,low,4640462,134785,105,100,152,private_fragmented,3,2.2737367544323206e-13,15.0,90.0,2.1052631578947367,18.403846153846153,0.00025234615677958777,494.7059875288429,low,0,-26.782266019649782,0.05446325846224087,67394,283,30,39,0,235,0.20625141906982067,0.12302559526456357,0.1457834798002812,4,52,4,39,945,0.0560820162046513,0.14006269003360017,True,515,3469496,2.479948101030764,0,v8-development_final-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,144717.9340122424,96,0,3228048,538008,0,4573068,807012,development_final,781,0,2026-08-17T05:28:58.857787+00:00,93736479ab2a0ef35d9c356658813266cd633d1d59b161356550587e5ad712a8,12,random_geometric,67394,283,134502,0.6644230769230769,691,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 590, 'maximum_silence': 294}",3709.209842679249,,,,,,,,
235,frozen_local_rule,472,52,0.4070457450310779,humanitarian,141673,123,105,0,12678,123,0,2026-08-17T05:30:54.737771+00:00,large,52.0,True,low,72306.67041073205,195,20,125278,686766,177.89606658560862,114,114,1.0,0.05775929347395479,67,16395,uint8_simplex,8810017,pooled_current_private_evidence_pre_exchange,282288,dynamic_delta,30,0.19230769230769232,132853,low,4774870,138738,105,100,152,private_fragmented,3,2.2737367544323206e-13,15.0,90.0,2.1052631578947367,18.33173076923077,0.0002504310701737402,494.7059875288429,low,0,-26.782266019649782,0.0543466527759927,67400,283,30,39,0,235,0.20625141906982067,0.12400516614739178,0.1457834798002812,4,52,4,39,945,0.05605297312497375,0.14251395374737547,True,515,3572686,2.479948101030764,0,v8-development_final-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,144717.9340122424,96,0,3322920,553820,0,4707470,830730,development_final,781,0,2026-08-17T05:30:10.885706+00:00,93736479ab2a0ef35d9c356658813266cd633d1d59b161356550587e5ad712a8,12,random_geometric,67400,283,138455,0.6836538461538462,711,99bcd7363413,1040,"{'initial_reference': 156, 'kpi_change': 607, 'maximum_silence': 277}",3709.209842679249,,,,,,,,
240,frozen_local_rule,472,52,0.4056361053146434,humanitarian,0,121,113,0,0,121,0,2026-08-17T05:28:57.411186+00:00,large,52.0,True,low,72173.11261205614,198,20,0,0,175.7855989074116,114,114,1.0,0.0720827293197811,67,0,uint8_simplex,8810017,pooled_current_private_evidence_pre_exchange,15364,dynamic_delta,29,0.1858974358974359,0,low,68308,287,113,100,156,private_fragmented,3,8.526512829121202e-14,0.0,0.0,0.0,0.0,0.0,461.1111651487297,low,0,-26.798341632911235,0.051373395523551,68308,287,30,39,0,240,0.21056528742511274,0.07392257320926852,0.09849243030718453,4,53,4,39,944,0.061728062421666056,0.13439390993694864,True,515,0,2.14994307407599,0,v8-development_final-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-none-806ed450405e-uint8_simplex-frozen_local_rule,none,144431.41475125155,96,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:28:50.199845+00:00,93736479ab2a0ef35d9c356658813266cd633d1d59b161356550587e5ad712a8,12,random_geometric,68308,287,0,0.0,0,806ed450405e,1040,{'disabled': 1040},3668.7225628203146,,,,,,,,
290,frozen_local_rule,464,52,0.41545848630384064,humanitarian,118506,143,140,0,5797,143,0,2026-08-17T05:38:43.407861+00:00,large,52.0,True,low,65636.31915564794,196,20,100462,1323348,203.90749152959847,151,151,1.0,0.05367828679424599,130,18044,uint8_simplex,8810022,pooled_current_private_evidence_pre_exchange,235656,dynamic_delta,103,0.6602564102564102,104313,medium,3874430,110427,140,100,505,private_fragmented,3,1.7337242752546445e-12,15.0,90.0,0.695364238410596,21.677884615384617,0.0003044185137056957,519.7988979120775,high,0,-26.564308133705836,0.0717138449568497,140108,594,30,151,0,290,0.18478962546512442,0.13124392540445579,0.14038264556798227,17,165,4,151,707,0.06269606587554784,0.11292214465722294,True,632,2092360,13.141771115654116,0,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,143959.7347718712,118,0,2635992,439332,0,3734322,658998,development_final,881,0,2026-08-17T05:38:07.348061+00:00,69f93a9808f557c8a05cb3eab413d136b353b914796dc91e42fb8e0f8e21fcc2,12,small_world,140108,594,109833,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",3709.18381636272,,,,,,,,
293,frozen_local_rule,467,52,0.41418826111816814,humanitarian,66161,143,144,0,3265,143,0,2026-08-17T05:39:16.715917+00:00,large,52.0,True,low,65786.63561966066,193,20,56871,736610,198.6666560579927,151,151,1.0,0.05521407474358261,131,9290,uint8_simplex,8810022,pooled_current_private_evidence_pre_exchange,139721,dynamic_delta,103,0.6602564102564102,59103,medium,2253533,62767,144,100,506,private_fragmented,3,1.2221335055073723e-12,30.0,90.0,1.2913907284768211,28.96153846153846,0.00029930595219043016,531.4989057596313,high,0,-26.78031232720079,0.07548709618242724,139583,592,30,153,0,293,0.18207834327566078,0.13208515205852078,0.14122485506306662,16,162,4,153,709,0.06535058546300493,0.11186181602778573,True,636,1197004,12.580782247226796,0,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,145175.81320197962,115,0,1492200,248700,0,2113950,373050,development_final,880,0,2026-08-17T05:38:52.553417+00:00,69f93a9808f557c8a05cb3eab413d136b353b914796dc91e42fb8e0f8e21fcc2,12,small_world,139583,592,62175,0.55,572,347f2bd91f38,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 416}",3748.5343735007814,,,,,,,,
293,frozen_local_rule,467,52,0.41418826111816814,humanitarian,66161,143,144,0,3265,143,0,2026-08-17T05:39:10.568772+00:00,large,52.0,True,low,65786.63561966066,193,20,56871,736610,198.6666560579927,151,151,1.0,0.05521407474358261,131,9290,uint8_simplex,8810022,pooled_current_private_evidence_pre_exchange,139721,dynamic_delta,103,0.6602564102564102,59103,medium,2253533,62767,144,100,506,private_fragmented,3,1.2221335055073723e-12,30.0,90.0,1.2913907284768211,28.96153846153846,0.00029930595219043016,531.4989057596313,high,0,-26.78031232720079,0.07548709618242724,139583,592,30,153,0,293,0.18207834327566078,0.13208515205852078,0.14122485506306662,16,162,4,153,709,0.06535058546300493,0.11186181602778573,True,636,1197004,12.580782247226796,0,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,145175.81320197962,115,0,1492200,248700,0,2113950,373050,development_final,880,0,2026-08-17T05:38:46.971522+00:00,69f93a9808f557c8a05cb3eab413d136b353b914796dc91e42fb8e0f8e21fcc2,12,small_world,139583,592,62175,0.55,572,e25eb5b9df1b,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 416}",3748.5343735007814,,,,,,,,
290,frozen_local_rule,465,52,0.41599204375589016,humanitarian,86964,142,141,0,4246,142,0,2026-08-17T05:39:51.182567+00:00,large,52.0,True,low,65832.9893256187,196,20,74112,970224,205.94393551928462,151,151,1.0,0.054318512504827186,131,12852,uint8_simplex,8810022,pooled_current_private_evidence_pre_exchange,177767,dynamic_delta,103,0.6602564102564102,76930,medium,2893663,81576,141,100,506,private_fragmented,3,1.6342482922482304e-12,15.0,90.0,0.9933774834437086,27.9375,0.0003040163939023959,511.98053755668207,high,0,-26.386577800485966,0.07245671630830376,140309,595,30,152,0,290,0.18478962546512442,0.1305111723757501,0.13972687298328804,17,164,4,152,707,0.06338761440656548,0.11455123390978167,True,634,1549584,12.527501828836417,0,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,142935.57831584907,119,0,1943544,323924,0,2753354,485886,development_final,881,0,2026-08-17T05:39:22.647746+00:00,69f93a9808f557c8a05cb3eab413d136b353b914796dc91e42fb8e0f8e21fcc2,12,small_world,140309,595,80981,0.7298076923076923,759,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 643, 'maximum_silence': 241}",3675.082475872514,,,,,,,,
290,frozen_local_rule,465,52,0.41599204375589016,humanitarian,89774,142,141,0,4397,142,0,2026-08-17T05:40:03.544829+00:00,large,52.0,True,low,65832.9893256187,196,20,76376,1003612,205.94393551928462,151,151,1.0,0.054400649675746135,131,13398,uint8_simplex,8810022,pooled_current_private_evidence_pre_exchange,182841,dynamic_delta,103,0.6602564102564102,79287,medium,2978228,84063,141,100,506,private_fragmented,3,1.6342482922482304e-12,15.0,90.0,0.9933774834437086,27.490384615384617,0.0003035891572425781,511.98053755668207,high,0,-26.386577800485966,0.07221254892582356,140316,595,30,152,0,290,0.18478962546512442,0.1291545513034458,0.13959746361944828,17,164,4,152,707,0.06330659930078485,0.1150168653203003,True,634,1593172,12.527501828836417,0,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,142935.57831584907,119,0,2003232,333872,0,2837912,500808,development_final,881,0,2026-08-17T05:39:33.193886+00:00,69f93a9808f557c8a05cb3eab413d136b353b914796dc91e42fb8e0f8e21fcc2,12,small_world,140316,595,83468,0.7557692307692307,786,99bcd7363413,1040,"{'initial_reference': 156, 'kpi_change': 667, 'maximum_silence': 217}",3675.082475872514,,,,,,,,
294,frozen_local_rule,471,52,0.41306286115422314,humanitarian,0,144,143,0,0,144,0,2026-08-17T05:38:45.341098+00:00,large,52.0,True,low,63442.31439843222,192,20,0,0,195.21796955583434,151,151,1.0,0.09518047335693061,131,0,uint8_simplex,8810022,pooled_current_private_evidence_pre_exchange,16694,dynamic_delta,105,0.6730769230769231,0,medium,139838,593,143,100,507,private_fragmented,3,1.3926637620897964e-12,15.0,0.0,0.09933774834437085,0.0,0.0,516.5578564415333,high,0,-26.401347656176085,0.06800679028680398,139838,593,30,154,0,294,0.19657890052495083,0.10665956368359118,0.13835885702393486,16,156,4,154,714,0.0815936318218673,0.14123956117753667,True,641,0,14.709754427961673,0,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-none-806ed450405e-uint8_simplex-frozen_local_rule,none,142989.98202335974,116,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:38:38.156473+00:00,69f93a9808f557c8a05cb3eab413d136b353b914796dc91e42fb8e0f8e21fcc2,12,small_world,139838,593,0,0.0,0,806ed450405e,1040,{'disabled': 1040},3685.358320723694,,,,,,,,
286,frozen_local_rule,392,52,0.4160289646486697,humanitarian,324585,112,169,0,21638,112,0,2026-08-17T05:36:54.066810+00:00,large,52.0,True,medium,82719.89503088652,855,20,275648,1149098,189.9581429791593,156,156,1.0,0.056941987855047206,137,48937,uint8_simplex,8810021,pooled_current_private_evidence_pre_exchange,618783,dynamic_delta,135,0.8653846153846154,293229,high,10534274,303673,169,100,1040,private_fragmented,3,7.105427357601002e-13,0.0,60.0,0.0,13.586538461538462,0.00018869258079677636,497.0468437547359,medium,0,-28.597237974774846,0.0665384988004126,244752,1040,30,254,0,286,0.16593678499528453,0.10489335898549335,0.11981194933833315,30,364,4,254,392,0.0617402433277299,0.11688102777256072,True,676,8222934,5.2934508015628,0,v8-development_final-humanitarian-large-medium-high-medium-random_geometric-private_fragmented-8810021-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,155299.11600843284,105,0,7263192,1210532,0,10289522,1815798,development_final,814,0,2026-08-17T05:35:25.477121+00:00,00c9f929daff795827d94a45e4eef15108225897b50ef5b53b0e73ffb50d8fe4,12,random_geometric,244752,1040,302633,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",3915.2106418911744,,,,,,,,
