accepted_physical_action,action_value_margin,agent_id,application,communication_action,complexity,consensus,consensus_residual,controller,counterfactual_action_accepted,counterfactual_beneficial,counterfactual_causal_utility,counterfactual_evaluated,counterfactual_harmful,coupling,delegation_action,disagreement_slope,distributed_contributor_count,distributed_missing_agent_count,entropy_slope,environment_seed,fragmentation,graph_disagreement,information_action,information_condition,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,network_disruption,pooled_uncertainty,predictive_uncertainty,proposed_operational_action,resource_scarcity,risk_combined_generalized_entropic,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,run_id,safety_risk,severity,shannon_local,sketch_policy,step,target,topology_family
False,0.2052022664305983,UTL-26-cyber_defense,utility_restoration,no_communication_action,medium,0.9870332137676466,0.16999999999999998,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.010240057779004164,5,0,-0.03213239326064343,774103,medium,0.012133161226978849,no_information_action,private_fragmented,0.012966786232353367,0.01208371004016584,0.007945227031336266,medium,0.8194829578671343,0.5382108184797421,no_operational_action,0.0,0.2391280299515357,0.4843604860476207,0.2784909488264995,0.32559321371275696,0.5382108184797421,0.43238916725253446,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.38417306429018583,0.6442572857173695,0.7958053565413717,event_triggered,40,U06,scale_free
False,0.3122884193859285,UTL-27-communications,utility_restoration,no_communication_action,medium,0.9958121712900028,0.3875,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.002589098407713597,4,1,-0.025183038461018215,774103,medium,0.0,no_information_action,private_fragmented,0.004187828709997232,0.003713645984375069,0.0025057182517750354,medium,0.8556892097633753,0.5398982886264355,no_operational_action,0.0,0.2051742582765367,0.48266935614992446,0.3042572812231029,0.2339654181329881,0.5398982886264355,0.43635128765522124,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.8581160480426036,event_triggered,40,U11,scale_free
False,0.2990008349651894,UTL-00-zone_operator,utility_restoration,no_communication_action,medium,0.9854665790264651,0.18333333333333335,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.029607339890345696,6,0,-0.027464722528345087,774103,medium,0.02058692878393323,no_information_action,private_fragmented,0.014533420973534938,0.01246416244986126,0.009117979318964742,medium,0.864847678002743,0.5345490540422886,no_operational_action,0.0,0.24690800988302322,0.49051201587795756,0.2924694011160064,0.3236835038971628,0.5345490540422886,0.4444437764564907,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.3814034396782694,0.28602536069765705,0.8411094619065053,event_triggered,44,U08,scale_free
False,0.14043139080429676,UTL-01-crew_dispatch,utility_restoration,no_communication_action,medium,0.9872090688455232,0.20833333333333334,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.004893545368307994,6,0,0.07978826608942569,774103,medium,0.02515576572546316,no_information_action,private_fragmented,0.012790931154476826,0.010332220711929407,0.010456924643715615,medium,0.8738534629044608,0.6102334471965927,no_operational_action,0.0,0.30324441774506805,0.5304173865953379,0.33620147839193965,0.4079926702469314,0.6102334471965927,0.48184600541696726,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.6254720758337078,0.8451531557473848,0.8793812916882504,event_triggered,44,U13,scale_free
False,0.39528788481854926,UTL-02-cyber_defense,utility_restoration,no_communication_action,medium,0.9831552931596543,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.012722232957933288,5,0,0.07474374448733545,774103,medium,0.021659158864078536,no_information_action,private_fragmented,0.01684470684034567,0.016736898998297,0.009031227409686537,medium,0.8179663635613413,0.46721947286676424,no_operational_action,0.0,0.1972363892615741,0.45229822174122425,0.26915410007744034,0.20925462077469986,0.46721947286676424,0.4077889910965013,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.7892744494932465,event_triggered,44,U14,scale_free
False,0.5243885575106525,UTL-03-communications,utility_restoration,no_communication_action,medium,0.9825743288747417,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.0036520712312324566,5,0,-0.13614549731196446,774103,medium,0.0,no_information_action,private_fragmented,0.01742567112525828,0.014490046306809612,0.016053449979297807,medium,0.7317664373512683,0.36946140727207266,no_operational_action,0.0,0.14933672533162196,0.3760244457628785,0.19517379105427052,0.17601687847250472,0.36946140727207266,0.34572308108942507,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.6941703144209378,event_triggered,44,U15,scale_free
False,0.32029602078441083,UTL-04-resource_allocation,utility_restoration,no_communication_action,medium,0.9786153940831006,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.013138965282216364,5,0,-0.04703766410351595,774103,medium,0.029373821473627857,no_information_action,private_fragmented,0.02138460591689939,0.023345418147641794,0.008576779171014959,medium,0.8054237349355916,0.49381547456283303,no_operational_action,0.0,0.26760081150382503,0.47670515116282364,0.2920507079563043,0.32580054028922034,0.49381547456283303,0.42233772504897754,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.44793032890773804,0.34340022683292276,0.7794923477607405,event_triggered,44,U12,scale_free
False,0.38597376982570075,UTL-05-critical_load,utility_restoration,no_communication_action,medium,0.9865487442994517,0.20833333333333334,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.006452022632143617,6,0,-0.018333730281304805,774103,medium,0.015758627252551127,no_information_action,private_fragmented,0.013451255700548281,0.013590128864166995,0.0059447596318402685,medium,0.8032758120057848,0.46933106855017337,no_operational_action,0.0,0.22078263898244885,0.44948406256439416,0.2627388288816172,0.27902922538207653,0.46933106855017337,0.4057219277642257,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.28773609197923966,0.6122317875718895,0.7966309694535552,event_triggered,44,U13,scale_free
False,0.29845346303621206,UTL-06-zone_operator,utility_restoration,no_communication_action,medium,0.9827336938999858,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.014637476540507066,5,0,-0.03621648573363745,774103,medium,0.025475161537163022,no_information_action,private_fragmented,0.017266306100014228,0.016903353568175405,0.008606545068495675,medium,0.8563591206255805,0.5382691219715647,no_operational_action,0.0,0.23079319849448732,0.5006580608739879,0.304795276764545,0.2519507506277999,0.5382691219715647,0.4524116505289868,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.07724687148944963,0.0532737044754825,0.8517246928013641,event_triggered,44,U14,scale_free
False,0.26486088636275695,UTL-07-crew_dispatch,utility_restoration,no_communication_action,medium,0.993932655799855,0.3875,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.0007097200215666621,4,1,0.11324980063351997,774103,medium,0.0,no_information_action,private_fragmented,0.006067344200144986,0.005710651736897443,0.0031581254721270158,medium,0.8783893570128726,0.5694092706328415,no_operational_action,0.0,0.21550874287739094,0.5039334748427069,0.31665189366579344,0.24399915201516614,0.5694092706328415,0.45527406789676683,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.876064311053709,event_triggered,44,U11,scale_free
False,0.21991561886703945,UTL-08-cyber_defense,utility_restoration,no_communication_action,medium,0.9837950029263977,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.0026365071490656034,5,0,-0.022975022464256534,774103,medium,0.02096519619817103,no_information_action,private_fragmented,0.016204997073602345,0.015826936286640225,0.008720947307173987,medium,0.8472711054228259,0.5795457583499213,no_operational_action,0.0,0.3025411075863545,0.5188202105029454,0.3152763167281869,0.4134371809636087,0.5795457583499213,0.46434692119794824,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.6916317630193143,0.5114701813926306,0.8393664878197458,event_triggered,44,U12,scale_free
False,0.12523389874402568,UTL-09-communications,utility_restoration,send_targeted_summary,medium,0.9896504411843371,0.20833333333333334,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.001313396586360871,6,0,0.026218291339736077,774103,medium,0.036155122058815804,request_peer_evidence,private_fragmented,0.010349558815662907,0.008495178529849823,0.008610622020829628,medium,0.827737317207,0.6012407648637457,no_operational_action,0.0,0.2856572624116134,0.5158928877901807,0.34914357343883984,0.3632003813931173,0.6012407648637457,0.4622154236400201,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.45157717224768235,0.7252256360328844,0.8289189414103748,event_triggered,44,U13,scale_free
False,0.06805696178983661,UTL-10-resource_allocation,utility_restoration,send_targeted_summary,medium,0.9951332808914918,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.0015603363341785137,5,0,0.00782084481087797,774103,medium,0.04069138793419565,request_peer_evidence,private_fragmented,0.004866719108508222,0.0037500503189186185,0.0038194770287505175,medium,0.8866662274684901,0.6547439765968166,no_operational_action,0.0,0.24338392844352152,0.5423925587729987,0.3768433798306403,0.27301295204291764,0.6547439765968166,0.48957076517562975,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.8834390711399663,event_triggered,44,U10,scale_free
False,0.33034209179820706,UTL-11-critical_load,utility_restoration,no_communication_action,medium,0.9841816256416799,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.0062419524806062165,5,0,0.03991939493739238,774103,medium,0.0,no_information_action,private_fragmented,0.01581837435832012,0.01410664709171161,0.011165245223146547,medium,0.8297118920574679,0.5011831119381234,no_operational_action,0.0,0.2264971211832222,0.470923575192673,0.25049690701401184,0.3024813614440479,0.5011831119381234,0.42588935175990805,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.34032959743785796,0.23471006719852275,0.8130815315320422,event_triggered,44,U15,scale_free
False,0.2993934307680337,UTL-12-zone_operator,utility_restoration,no_communication_action,medium,0.9919035851898416,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.004716837616389635,5,0,-0.0031316269815262476,774103,medium,0.01747430433953436,no_information_action,private_fragmented,0.008096414810158437,0.007917236694687912,0.003978210227445156,medium,0.8261759064256743,0.5144773907691074,no_operational_action,0.0,0.21899225202813274,0.46990376386440513,0.28264144671911734,0.28416327596091395,0.5144773907691074,0.42255476214800064,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.2451706795809059,0.20356598591786618,0.8217153004245435,event_triggered,44,U12,scale_free
False,0.2668068899490133,UTL-13-crew_dispatch,utility_restoration,no_communication_action,medium,0.9990166417071936,0.2,always_act,False,False,0.0,True,False,medium,execute_autonomously,-0.014360557046905642,5,0,-0.037020569155413185,774103,medium,0.028292491091777006,no_information_action,private_fragmented,0.00098335829280638,0.0008760144856779783,0.000582980246752407,medium,0.8687107986430911,0.5596835651194039,dispatch_repair_crew,0.0,0.25451993626083563,0.49021177943176175,0.3180716838096507,0.34145742629381937,0.5596835651194039,0.44219567370969376,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.4198542256384253,0.668864983198914,0.867782184208013,event_triggered,44,U09,scale_free
False,0.31414579143739446,UTL-14-cyber_defense,utility_restoration,no_communication_action,medium,0.9804652951878113,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.015468769141587901,5,0,-0.003480344018087389,774103,medium,0.03076659562930123,no_information_action,private_fragmented,0.019534704812188664,0.022520809650286244,0.007639724778213619,medium,0.8375139180458209,0.5251741015748883,no_operational_action,0.0,0.22412583472614192,0.498495749923751,0.307338348017991,0.22895919453546204,0.5251741015748883,0.4423812738052784,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.8198521857530359,event_triggered,44,U14,scale_free
True,0.20143830156757386,UTL-15-communications,utility_restoration,no_communication_action,medium,0.9439945229425325,0.2,always_act,True,False,-0.010499999999999999,True,True,medium,execute_autonomously,0.0341934689371739,5,0,0.004565986612149686,774103,medium,0.0,no_information_action,private_fragmented,0.0560054770574675,0.051274106880265014,0.04496227838953892,medium,0.8620007240214091,0.5550074459874152,reconfigure_service_edge,0.0,0.2619621243681233,0.5548878490654382,0.2731031273147144,0.2391025316357212,0.5550074459874152,0.5013920708061196,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.8039256981227959,event_triggered,44,U15,scale_free
False,0.21919445038397298,UTL-16-resource_allocation,utility_restoration,no_communication_action,medium,0.9918820785932084,0.15833333333333333,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.023914698605623563,6,0,-0.03431212611725687,774103,medium,0.02215789770031456,no_information_action,private_fragmented,0.008117921406791573,0.008090499405567275,0.00408843916725965,medium,0.8690273499390111,0.5755213741519576,no_operational_action,0.0,0.20474098150838307,0.5082866614095756,0.30706564831496697,0.2460772672116656,0.5755213741519576,0.45657718268908315,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.8600141722351677,event_triggered,44,U08,scale_free
False,0.27753481362328913,UTL-17-critical_load,utility_restoration,no_communication_action,medium,0.9806242161771822,0.20833333333333334,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.009368789620063156,6,0,-0.016831063673155122,774103,medium,0.020577238403569155,no_information_action,private_fragmented,0.019375783822817794,0.01924009919582026,0.009462512696968184,medium,0.8260628326152091,0.528410005049669,no_operational_action,0.0,0.2737852100662977,0.4943587254990305,0.2948762711609528,0.3499784572637742,0.528410005049669,0.4430457195755614,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.49966273144536144,0.7583880906519734,0.8182224808149955,event_triggered,44,U13,scale_free
False,0.19075272313083613,UTL-18-zone_operator,utility_restoration,no_communication_action,medium,0.9689968165228694,0.2,always_act,False,False,0.0,True,False,medium,execute_autonomously,0.026140609496825062,5,0,0.07665769798298405,774103,medium,0.04372501523491862,no_information_action,private_fragmented,0.031003183477130603,0.020782020474705787,0.03385198651454924,medium,0.8872069753926504,0.5918792301511502,dispatch_repair_crew,0.0,0.2758859601100648,0.5364206496838093,0.3550512998205594,0.25163893825139105,0.5918792301511502,0.49657043813881946,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.8656571568415062,event_triggered,44,U14,scale_free
False,0.31172343066455427,UTL-19-crew_dispatch,utility_restoration,no_communication_action,medium,0.9992907399584897,0.725,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.019279219184835328,2,3,-0.03715988814625493,774103,medium,0.0,no_information_action,private_fragmented,0.0007092600415102845,0.0006975211225600519,0.0003289818752959528,medium,0.8830744521497502,0.5600850440868733,no_operational_action,0.0,0.2516638149898809,0.492394206938872,0.38023571851648674,0.24082891498953693,0.5600850440868733,0.44574403333204304,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.8828682065567173,event_triggered,44,U15,scale_free
False,0.4630297656837707,UTL-20-cyber_defense,utility_restoration,no_communication_action,medium,0.9912774697061087,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.008604306070932544,5,0,-0.04141346260348577,774103,medium,0.021135734489226534,no_information_action,private_fragmented,0.00872253029389125,0.00822620269939911,0.005332744637774223,medium,0.7587670728244945,0.416587809820556,no_operational_action,0.0,0.19744066216472608,0.40234431243471613,0.24709319654825787,0.2555661396337641,0.416587809820556,0.3632985169397671,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.2646928512282295,0.21702955257119277,0.737807402400388,event_triggered,44,U12,scale_free
False,0.2144670377530153,UTL-21-communications,utility_restoration,no_communication_action,medium,0.9871632528785735,0.5208333333333333,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.008646152891411685,4,2,0.07259972278055926,774103,medium,0.0,no_information_action,private_fragmented,0.012836747121426462,0.011864944745649586,0.008592890430265676,medium,0.8789372869003343,0.6017219934088895,no_operational_action,0.0,0.31629894636947675,0.5320117008152567,0.35688990389840025,0.3783241943063784,0.6017219934088895,0.48218753507309725,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.5139113189473165,0.7682147027222872,0.8941091669581773,event_triggered,44,U13,scale_free
False,0.2271882672520987,UTL-22-resource_allocation,utility_restoration,no_communication_action,medium,0.9739213377790414,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.02491295900337409,5,0,0.008699173336864763,774103,medium,0.0273580647345006,no_information_action,private_fragmented,0.02607866222095856,0.02518833707530288,0.01353513941440021,medium,0.8707473708133755,0.5665159117807002,no_operational_action,0.0,0.24841246381266918,0.528320105550268,0.31952094134433495,0.24662588443038821,0.5665159117807002,0.4767513848496462,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.015043643437292394,0.010374926508477513,0.8545395721120965,event_triggered,44,U14,scale_free
False,0.3637203584046955,UTL-23-critical_load,utility_restoration,no_communication_action,medium,0.9929488194054392,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.003576037082952066,5,0,-0.03305075249494993,774103,medium,0.0,no_information_action,private_fragmented,0.00705118059456078,0.007682705278538204,0.0034828190382159008,medium,0.8038680828298949,0.49418887905527087,no_operational_action,0.0,0.21135303383466067,0.4562191130267365,0.24755932920321377,0.29447319956297624,0.49418887905527087,0.4071084565731552,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.31687075285076705,0.21853155369018418,0.7982450084746469,event_triggered,44,U11,scale_free
False,0.31672086701726143,UTL-24-zone_operator,utility_restoration,no_communication_action,medium,0.9801007343414163,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.016211719958220572,5,0,-0.07584394901779334,774103,medium,0.030404423985950557,no_information_action,private_fragmented,0.019899265658583687,0.020507637611549945,0.009255744213164774,medium,0.755928879891338,0.45735761230141403,no_operational_action,0.0,0.22367132068781953,0.4433370216935405,0.2783049216252388,0.24147534704608561,0.45735761230141403,0.39242318971709933,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.14822399526502014,0.13670620363104838,0.7264846914980663,event_triggered,44,U12,scale_free
False,0.4086461685399536,UTL-25-crew_dispatch,utility_restoration,no_communication_action,medium,0.9816567861306772,0.20833333333333334,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.007972664293269038,6,0,-0.053836149815452594,774103,medium,0.016064435313961536,no_information_action,private_fragmented,0.018343213869322805,0.020600682062706377,0.008066496824724823,medium,0.7087472091596195,0.4031054157188738,no_operational_action,0.0,0.289054329247597,0.40524454857261183,0.23538888294581517,0.4183768096277134,0.4031054157188738,0.35561502449402044,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.9621707011804013,1.0,0.6747694351576758,event_triggered,44,U13,scale_free
True,0.015003008967757803,UTL-26-cyber_defense,utility_restoration,send_targeted_summary,medium,0.9947797428557519,0.2,always_act,True,False,-0.012527678887727907,True,True,medium,execute_autonomously,-7.186740925246848e-05,5,0,0.02072402635821835,774103,medium,0.05677925212437096,request_peer_evidence,private_fragmented,0.005220257144248119,0.0042457522780972035,0.004360997855269444,medium,0.9021193689172884,0.7210840677491346,restore_communication_relay,0.0,0.2858885675597018,0.5761716751205759,0.42915977168368047,0.3190896581323496,0.7210840677491346,0.5205616343679418,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0980044795735156,0.06758929625759696,0.8992785890653623,event_triggered,44,U10,scale_free
False,0.31849778742927304,UTL-27-communications,utility_restoration,no_communication_action,medium,0.9964760406153702,0.3875,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.02084276824596787,4,1,-0.03237564098463053,774103,medium,0.0,no_information_action,private_fragmented,0.0035239593846297934,0.004026529164836146,0.0014170134407777146,medium,0.7372851706547635,0.46431022180404435,no_operational_action,0.0,0.20924399061802668,0.42379497992302384,0.27251029315769865,0.2600823982600209,0.46431022180404435,0.37362505852246497,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.21590384519435737,0.14889920358231543,0.731869706649462,event_triggered,44,U15,scale_free
False,0.32461123896061006,UTL-00-zone_operator,utility_restoration,no_communication_action,medium,0.9737629342668714,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.010015963685856,5,0,-0.11975919437905747,774103,medium,0.056790468945687095,no_information_action,private_fragmented,0.02623706573312856,0.024710691036528454,0.016727875863058572,medium,0.7935254920063853,0.4636369426023894,no_operational_action,0.0,0.23290471468856325,0.45578792312595323,0.32104902869044794,0.23287145239108425,0.4636369426023894,0.40748030499988114,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.1034787162761326,0.0713646319145742,0.7411745437301814,event_triggered,48,U00,scale_free
False,0.3192944503944346,UTL-01-crew_dispatch,utility_restoration,negotiate_commitment,medium,0.975088029294744,0.17,always_act,False,False,0.0,True,False,medium,execute_autonomously,0.004747874970501109,5,0,-0.0021304673560013088,774103,medium,0.028006117957307963,request_peer_evidence,private_fragmented,0.02491197070525597,0.022774456293913503,0.01661974491146423,medium,0.8341265417058682,0.9368599430481691,dispatch_repair_crew,0.0,0.3498100508015804,0.6554249366467575,0.47005047537533917,0.4067556959160723,0.9368599430481691,0.6104719673088447,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.1575971469987283,0.3236344235667654,0.803404924408875,event_triggered,48,U05,scale_free
True,0.4785080254637275,UTL-02-cyber_defense,utility_restoration,send_targeted_summary,medium,0.9735737865762383,0.20833333333333334,always_act,True,False,-0.03425484035520114,True,True,medium,execute_autonomously,0.011240946347061409,6,0,-0.05490783033453828,774103,medium,0.026510672173997732,request_peer_evidence,private_fragmented,0.026426213423761724,0.02283014934102401,0.021311655886286474,medium,0.7940734946931902,0.40264760537841093,isolate_component,0.0,0.23784198235377524,0.4142830227425564,0.2510748826300758,0.2772553334212927,0.40264760537841093,0.38046709658132993,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.37481311496930403,0.7918280118400381,0.7296454225467965,event_triggered,48,U02,scale_free
False,0.32683848075437427,UTL-03-communications,utility_restoration,no_communication_action,medium,0.9966261002682247,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.0015944421945829346,5,0,-0.011379815890446898,774103,medium,0.017504048135808414,no_information_action,private_fragmented,0.003373899731775265,0.0035382777028167833,0.0015902774392196894,medium,0.800453757313881,0.5002692435453887,no_operational_action,0.0,0.2002055502235601,0.45294439167017597,0.27671923545549204,0.25757717709273276,0.5002692435453887,0.40470317947948864,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.15452347619708562,0.10656791461867975,0.7994880897473912,event_triggered,48,U03,scale_free
False,0.38628427266707643,UTL-04-resource_allocation,utility_restoration,no_communication_action,medium,0.9855392831572302,0.19,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.004747434951606122,5,0,0.021843361091864688,774103,medium,0.02282087268075958,no_information_action,private_fragmented,0.014460716842769838,0.01213539597452229,0.01048089998100854,medium,0.8365720818827489,0.48446549611973944,no_operational_action,0.0,0.19002004024609886,0.45816132222543393,0.2761632348450451,0.21511826868071143,0.48446549611973944,0.41683326858675873,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.8112082662359404,event_triggered,48,U04,scale_free
False,0.31306119615872674,UTL-05-critical_load,utility_restoration,no_communication_action,medium,0.9726902385957887,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.012935047916505349,5,0,-0.003569018930978163,774103,medium,0.0599460383286597,no_information_action,private_fragmented,0.027309761404211264,0.021078484536886655,0.02321791998878575,medium,0.8458265837462038,0.5092319541519009,no_operational_action,0.0,0.27233031269524105,0.48613785572031354,0.34499539900336107,0.27179463607703547,0.5092319541519009,0.4460186017829443,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.2010657152724546,0.1386660105327273,0.8163686166251525,event_triggered,48,U01,scale_free
True,0.3671964856952459,UTL-06-zone_operator,utility_restoration,negotiate_commitment,medium,0.9759982730774733,0.20833333333333334,always_act,False,False,0.0,False,False,medium,execute_autonomously,0.0018017920896463702,6,0,0.024497044671907053,774103,medium,0.030754966552101855,request_peer_evidence,private_fragmented,0.024001726922526667,0.022177233617756364,0.01618473393171127,medium,0.8188078023378155,0.4683277615184802,isolate_component,0.0,0.21386482135159032,0.4581302680269421,0.28511187566362317,0.2301283714407951,0.4683277615184802,0.4122338197609701,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.08540388551879924,0.11905149248716937,0.7652011898481629,event_triggered,48,U02,scale_free
False,0.32577380478067675,UTL-07-crew_dispatch,utility_restoration,no_communication_action,medium,0.9963391682382335,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.014342301773332622,5,0,-0.03270169829242464,774103,medium,0.07195819504423906,no_information_action,private_fragmented,0.0036608317617664587,0.004893588046590014,0.0012974931072807783,medium,0.7584355245793541,0.4833843938367415,no_operational_action,0.0,0.21683820100067996,0.4403114357411271,0.3523979018786748,0.2147506939044921,0.4833843938367415,0.3869384746491292,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.7538382105918383,event_triggered,48,U03,scale_free
False,0.2824283413720602,UTL-08-cyber_defense,utility_restoration,no_communication_action,medium,0.9860695254394766,0.2,always_act,False,False,0.0,False,False,medium,execute_autonomously,-0.03102190356696144,5,0,-0.05445500874791731,774103,medium,0.07901068327544938,no_information_action,private_fragmented,0.013930474560523431,0.014241375359845265,0.007905266227016039,medium,0.8596503975651203,0.5509241646652668,no_operational_action,0.0,0.24997421436628686,0.5032057203220144,0.39148438773809513,0.23771421598619075,0.5509241646652668,0.4507019037478878,v7-pilots_iteration2-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-774103-always_act-event_triggered,0.0,0.0,0.8433182939881931,event_triggered,48,U00,scale_free
