accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc,candidate_name,configuration_digest,method,panel_id,sketch_on_wire_bytes_always,fully_counted_bytes_always,transmitted_sketch_messages_always,fully_counted_messages_always,normalized_time_integrated_estimation_error_always,pointwise_estimation_mae_p95_always,disagreement_time_integrated_error_always,mean_detection_delay_steps_always,service_loss_always,autonomous_harmful_actions_always,normalized_autonomous_reward_always,sketch_byte_reduction,fully_counted_byte_reduction,message_reduction,estimation_error_increase,pointwise_p95_increase,disagreement_error_increase,detection_delay_increase,service_loss_increase,harmful_action_increase,reward_degradation
75,frozen_local_rule,79,28,nan,utility_restoration,3195,26,27,22,295,26,nan,2026-08-17T03:42:35.686883+00:00,medium,31.0,True,high,nan,49,15,2628,77960,nan,57,57,1.0,0.0813600795824607,52,567,fp16,880252,pooled_current_private_evidence_pre_exchange,12094,79,0.9404761904761904,2061,high,184423,3198,27,60,283,private_fragmented,3,1.4299672557172016e-13,0.0,52.0,0.0,12.123809523809523,4.197158164443148e-05,3.127386900085578,high,22,-0.3751265096681302,0.0758669573688301,68103,290,16,25,0,75,0.1631232583489054,0.113537526076049,0.1260901788237102,True,118,27160,nan,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-tsallis_spectrum_change-1013b09ad56f-fp16-frozen_local_rule,tsallis_spectrum_change,696.7189918392154,9,0,69792,11632,0,116320,34896,pilots_v2,133,0,2026-08-17T03:42:32.123146+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,nan,modular,68103,290,2908,0.6571428571428571,276,1013b09ad56f,420,"{'initial_reference': 84, 'maximum_silence': 34, 'partition_recovery': 3, 'tsallis_spectrum_change': 299}",nan,0.87439856100175,8.0,15.0,0.0,1.0,33.0,26.0,418.002718027397,spectrum_008,1013b09ad56f,tsallis_spectrum_change,utility_restoration:880252,164480,232792,4112,4403,0.0749739337839034,0.1260901788237102,0.0801542122037291,0.0,696.7189918392154,28,-0.379043817459607,0.2928015564202334,0.20777775868586545,0.2928015564202334,0.000893023584926711,0.0,0.001205867378731601,0.0,0.0,-1,-0.0039173077914768095
74,frozen_local_rule,78,28,nan,utility_restoration,3940,26,26,22,360,26,nan,2026-08-17T03:42:31.264152+00:00,medium,31.0,True,high,nan,49,15,3205,95640,nan,57,57,1.0,0.0809068348656502,52,735,fp16,880252,pooled_current_private_evidence_pre_exchange,13419,79,0.9404761904761904,2494,high,209961,3832,26,60,285,private_fragmented,3,1.4299672557172016e-13,0.0,52.0,0.0,11.19047619047619,4.272256644562365e-05,3.436854215612246,high,22,-0.3706514520850902,0.0754749802632101,68321,291,16,26,0,74,0.1631232583489054,0.1136777895774452,0.126536539995667,True,118,32560,nan,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-tsallis_spectrum_change-6f94beebed2c-fp16-frozen_local_rule,tsallis_spectrum_change,696.7189918392154,9,0,84984,14164,0,141640,42492,pilots_v2,113,0,2026-08-17T03:42:27.680659+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,nan,modular,68321,291,3541,0.8547619047619047,359,6f94beebed2c,420,"{'initial_reference': 84, 'maximum_silence': 12, 'partition_recovery': 3, 'tsallis_spectrum_change': 321}",nan,0.87439856100175,8.0,15.0,0.0,1.0,33.0,25.0,418.002718027397,spectrum_004,6f94beebed2c,tsallis_spectrum_change,utility_restoration:880252,164480,232792,4112,4403,0.0749739337839034,0.1260901788237102,0.0801542122037291,0.0,696.7189918392154,28,-0.379043817459607,0.1388618677042801,0.09807467610570808,0.1388618677042801,0.0005010464793067104,0.00044636117195678837,0.0007526226619210957,0.0,0.0,-2,-0.00839236537451682
74,frozen_local_rule,78,28,nan,utility_restoration,3891,26,26,22,351,26,nan,2026-08-17T03:42:24.169581+00:00,medium,31.0,True,high,nan,49,15,3160,94280,nan,57,57,1.0,0.0806737112497401,52,731,fp16,880252,pooled_current_private_evidence_pre_exchange,13321,79,0.9404761904761904,2469,high,208049,3789,26,60,284,private_fragmented,3,1.4299672557172016e-13,0.0,52.0,0.0,11.333333333333334,4.24147192590593e-05,3.436854215612246,high,22,-0.3706514520850902,0.0755306915357295,68089,290,16,26,0,74,0.1631232583489054,0.113537526076049,0.1260901788237102,True,118,32120,nan,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-v7_shannon_change-c35510bd725e-fp16-frozen_local_rule,v7_shannon_change,696.7189918392154,9,0,83976,13996,0,139960,41988,pilots_v2,118,0,2026-08-17T03:42:20.508065+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,nan,modular,68089,290,3499,0.8380952380952381,352,c35510bd725e,420,"{'initial_reference': 84, 'maximum_silence': 13, 'partition_recovery': 3, 'v7_shannon_change': 320}",nan,0.87439856100175,8.0,15.0,0.0,1.0,33.0,25.0,418.002718027397,v7_shannon_003,c35510bd725e,v7_shannon_change,utility_restoration:880252,164480,232792,4112,4403,0.0749739337839034,0.1260901788237102,0.0801542122037291,0.0,696.7189918392154,28,-0.379043817459607,0.14907587548638135,0.10628801677033572,0.14907587548638135,0.0005567577518261063,0.0,0.0005194990460109933,0.0,0.0,-2,-0.00839236537451682
75,frozen_local_rule,79,28,nan,utility_restoration,3176,26,27,22,294,26,nan,2026-08-17T03:42:24.596122+00:00,medium,31.0,True,high,nan,49,15,2582,76360,nan,57,57,1.0,0.0808904646757914,52,594,fp16,880252,pooled_current_private_evidence_pre_exchange,12033,79,0.9404761904761904,2026,high,182969,3157,27,60,284,private_fragmented,3,1.4299672557172016e-13,0.0,52.0,0.0,12.133333333333333,4.256520215852346e-05,3.127386900085578,high,22,-0.3751265096681302,0.0757052142230764,68329,291,16,25,0,75,0.1631232583489054,0.1113097374819561,0.1252642183662184,True,118,26920,nan,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-v7_shannon_change-c5a26765fa92-fp16-frozen_local_rule,v7_shannon_change,696.7189918392154,9,0,68784,11464,0,114640,34392,pilots_v2,134,0,2026-08-17T03:42:21.056971+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,nan,modular,68329,291,2866,0.6761904761904762,284,c5a26765fa92,420,"{'initial_reference': 84, 'maximum_silence': 29, 'partition_recovery': 3, 'v7_shannon_change': 304}",nan,0.87439856100175,8.0,15.0,0.0,1.0,33.0,26.0,418.002718027397,v7_shannon_006,c5a26765fa92,v7_shannon_change,utility_restoration:880252,164480,232792,4112,4403,0.0749739337839034,0.1260901788237102,0.0801542122037291,0.0,696.7189918392154,28,-0.379043817459607,0.30301556420233466,0.21402367778961473,0.30301556420233466,0.0007312804391730043,-0.0008259604574918089,0.0007362524720622987,0.0,0.0,-1,-0.0039173077914768095
83,frozen_local_rule,88,28,nan,utility_restoration,7973,36,28,19,1017,36,nan,2026-08-17T03:43:25.681392+00:00,medium,31.0,True,medium,nan,211,15,6948,171440,nan,67,67,1.0,0.0542932170005388,48,1025,fp16,880253,pooled_current_private_evidence_pre_exchange,21189,81,0.9642857142857144,6355,high,371556,7916,28,60,271,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,17.847619047619048,2.3025430013755768e-05,5.60891338225147,medium,19,-0.1539833355441336,0.0683092137552228,66236,283,16,18,0,83,0.1766122139605461,0.1017586630560719,0.1132057157372049,True,122,106480,nan,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule,age_of_information,365.7712591934908,20,0,183192,30532,0,305320,91596,pilots_v2,223,0,2026-08-17T03:43:21.037123+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,nan,scale_free,66236,283,7633,0.6,252,e1d6ce4d93c3,420,"{'age_deadline': 168, 'initial_reference': 84, 'maximum_silence': 167, 'partition_recovery': 1}",nan,0.8391091244242888,18.0,19.0,0.0,0.0,25.0,25.0,177.9227050514964,aoi_18,e1d6ce4d93c3,age_of_information,utility_restoration:880253,479200,546337,11980,12267,0.0681790500565166,0.1125654678562385,0.0513141172007572,0.0,365.7712591934908,30,-0.1723936815508087,0.3628547579298831,0.3199142653710073,0.3628547579298831,0.0001301636987061927,0.0006402478809664075,0.002979099799781601,0.0,0.0,-2,-0.0184103460066751
83,frozen_local_rule,89,28,nan,utility_restoration,5564,32,31,20,724,32,nan,2026-08-17T03:43:30.249286+00:00,medium,31.0,True,medium,nan,212,15,4946,119680,nan,67,67,1.0,0.0547248897936561,48,618,fp16,880253,pooled_current_private_evidence_pre_exchange,16790,81,0.9642857142857144,4563,high,285456,5749,31,60,275,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,18.29523809523809,2.462034299794671e-05,3.4121327532080024,medium,20,-0.1838011261384987,0.0720981327608216,66936,286,16,19,0,83,0.1810194466074269,0.1042404178669883,0.115983255856043,True,124,78160,nan,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-age_of_information-e27491322545-fp16-frozen_local_rule,age_of_information,373.1946899507616,19,0,131112,21852,0,218520,65556,pilots_v2,212,0,2026-08-17T03:43:26.052132+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,nan,scale_free,66936,286,5463,0.4,168,e27491322545,420,"{'age_deadline': 252, 'initial_reference': 84, 'maximum_silence': 83, 'partition_recovery': 1}",nan,0.8172341244242888,18.0,19.0,0.0,0.0,25.0,28.0,182.66178098249668,aoi_30,e27491322545,age_of_information,utility_restoration:880253,479200,546337,11980,12267,0.0681790500565166,0.1125654678562385,0.0513141172007572,0.0,365.7712591934908,30,-0.1723936815508087,0.5439899833055092,0.47750930286617965,0.5439899833055092,0.003919082704304994,0.0034177879998044947,0.003410772592898896,0.0,7.423430757270808,1,0.011407444587689997
86,frozen_local_rule,92,28,nan,utility_restoration,12902,35,30,21,1625,35,nan,2026-08-17T03:42:44.291355+00:00,medium,31.0,True,medium,nan,214,15,10906,275960,nan,67,67,1.0,0.0513141172007572,48,1996,fp16,880253,pooled_current_private_evidence_pre_exchange,30098,81,0.9642857142857144,9924,high,546337,12267,30,60,274,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,13.2,2.445825428882588e-05,4.170112157921518,medium,21,-0.1723936815508087,0.0681790500565166,67137,287,16,17,0,86,0.1810194466074269,0.1011800112500792,0.1125654678562385,True,125,160280,nan,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-always_on-f06f6808d09b-fp16-frozen_local_rule,always_on,365.7712591934908,20,0,287520,47920,0,479200,143760,pilots_v2,110,0,2026-08-17T03:42:38.769578+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,nan,scale_free,67137,287,11980,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",nan,0.8391091244242888,18.0,19.0,0.0,0.0,25.0,27.0,177.9227050514964,always_on_fp16,f06f6808d09b,always_on,utility_restoration:880253,479200,546337,11980,12267,0.0681790500565166,0.1125654678562385,0.0513141172007572,0.0,365.7712591934908,30,-0.1723936815508087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
85,frozen_local_rule,91,28,nan,utility_restoration,12286,35,30,20,1566,35,nan,2026-08-17T03:43:57.518954+00:00,medium,31.0,True,medium,nan,213,15,10405,263560,nan,67,67,1.0,0.0511563785492359,48,1881,fp16,880253,pooled_current_private_evidence_pre_exchange,28975,81,0.9642857142857144,9467,high,523887,11711,30,60,273,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,13.761904761904765,2.4505476701960376e-05,4.170112157921518,medium,20,-0.1718955792863652,0.0682098616711679,66887,286,16,17,0,85,0.1810194466074269,0.1011800112500792,0.1125654678562385,True,124,152640,nan,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-generalized_information-089fa0c17476-fp16-frozen_local_rule,generalized_information,365.7712591934908,20,0,274200,45700,0,457000,137100,pilots_v2,131,0,2026-08-17T03:43:52.058810+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,nan,scale_free,66887,286,11425,0.9571428571428572,402,089fa0c17476,420,"{'below_threshold': 18, 'generalized_information_on': 315, 'initial_reference': 84, 'maximum_silence': 2, 'partition_recovery': 1}",nan,0.8391091244242888,18.0,19.0,0.0,0.0,25.0,27.0,177.9227050514964,generalized_008,089fa0c17476,generalized_information,utility_restoration:880253,479200,546337,11980,12267,0.0681790500565166,0.1125654678562385,0.0513141172007572,0.0,365.7712591934908,30,-0.1723936815508087,0.046327212020033426,0.041091853562910785,0.046327212020033426,3.0811614651293784e-05,0.0,-0.00015773865152129973,0.0,0.0,0,-0.0004981022644434951
82,frozen_local_rule,87,28,nan,utility_restoration,8773,33,30,19,1090,33,nan,2026-08-17T03:43:59.977193+00:00,medium,31.0,True,medium,nan,214,15,7505,186760,nan,67,67,1.0,0.0530894162156831,48,1268,fp16,880253,pooled_current_private_evidence_pre_exchange,22558,81,0.9642857142857144,6839,high,396351,8522,30,60,274,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,17.20952380952381,2.4752949027637085e-05,4.143712566031501,medium,19,-0.1716899377995779,0.0684671248573449,66911,286,16,18,0,82,0.1810194466074269,0.1016337806581092,0.1126712202834714,True,121,113440,nan,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-generalized_information-16bfadb86d55-fp16-frozen_local_rule,generalized_information,368.45561401976136,20,0,197664,32944,0,329440,98832,pilots_v2,211,0,2026-08-17T03:43:55.272703+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,nan,scale_free,66911,286,8236,0.6642857142857143,279,16bfadb86d55,420,"{'below_threshold': 141, 'generalized_information_on': 192, 'initial_reference': 84, 'maximum_silence': 2, 'partition_recovery': 1}",nan,0.8172341244242888,19.0,19.0,0.0,0.0,25.0,27.0,177.9227050514964,generalized_014,16bfadb86d55,generalized_information,utility_restoration:880253,479200,546337,11980,12267,0.0681790500565166,0.1125654678562385,0.0513141172007572,0.0,365.7712591934908,30,-0.1723936815508087,0.31252086811352253,0.274530189242171,0.31252086811352253,0.00028807480082829184,0.00010575242723290246,0.0017752990149258949,0.0,2.684354826270578,0,-0.0007037437512308065
84,frozen_local_rule,89,28,nan,utility_restoration,9199,35,30,19,1185,35,nan,2026-08-17T03:43:46.668696+00:00,medium,31.0,True,medium,nan,215,15,7876,195880,nan,67,67,1.0,0.0534674326952613,48,1323,fp16,880253,pooled_current_private_evidence_pre_exchange,23367,81,0.9642857142857144,7161,high,412711,8921,30,60,276,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,17.60952380952381,2.452881398967804e-05,4.170112157921518,medium,19,-0.170865794829538,0.0685645066668858,67391,288,16,18,0,84,0.1810194466074269,0.101617062919574,0.1128369762951409,True,123,119160,nan,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-js_drift-565d3b5e7ead-fp16-frozen_local_rule,js_drift,365.7712591934908,20,0,207192,34532,0,345320,103596,pilots_v2,211,0,2026-08-17T03:43:41.813469+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,nan,scale_free,67391,288,8633,0.6880952380952381,289,565d3b5e7ead,420,"{'initial_reference': 84, 'js_drift': 307, 'maximum_silence': 28, 'partition_recovery': 1}",nan,0.8391091244242888,18.0,19.0,0.0,0.0,25.0,27.0,177.9227050514964,js_007,565d3b5e7ead,js_drift,utility_restoration:880253,479200,546337,11980,12267,0.0681790500565166,0.1125654678562385,0.0513141172007572,0.0,365.7712591934908,30,-0.1723936815508087,0.27938230383973284,0.2445853017459919,0.27938230383973284,0.000385456610369192,0.00027150843890240417,0.0021533154945041003,0.0,0.0,0,-0.0015278867212706881
85,frozen_local_rule,91,28,nan,utility_restoration,11744,35,30,20,1498,35,nan,2026-08-17T03:43:39.620501+00:00,medium,31.0,True,medium,nan,213,15,9951,251040,nan,67,67,1.0,0.0512066881798242,48,1793,fp16,880253,pooled_current_private_evidence_pre_exchange,27979,81,0.9642857142857144,9052,high,503723,11207,30,60,273,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,14.447619047619048,2.4564427643621968e-05,4.170112157921518,medium,20,-0.1718955792863652,0.0683434848872385,66883,286,16,17,0,85,0.1810194466074269,0.1011800112500792,0.1125654678562385,True,124,147000,nan,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-js_drift-ffac7588a645-fp16-frozen_local_rule,js_drift,365.7712591934908,20,0,262104,43684,0,436840,131052,pilots_v2,145,0,2026-08-17T03:43:34.324925+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,nan,scale_free,66883,286,10921,0.911904761904762,383,ffac7588a645,420,"{'initial_reference': 84, 'js_drift': 332, 'maximum_silence': 3, 'partition_recovery': 1}",nan,0.8391091244242888,18.0,19.0,0.0,0.0,25.0,27.0,177.9227050514964,js_003,ffac7588a645,js_drift,utility_restoration:880253,479200,546337,11980,12267,0.0681790500565166,0.1125654678562385,0.0513141172007572,0.0,365.7712591934908,30,-0.1723936815508087,0.08839732888146912,0.07799947651358041,0.08839732888146912,0.00016443483072189902,0.0,-0.00010742902093300449,0.0,0.0,0,-0.0004981022644434951
83,frozen_local_rule,89,28,nan,utility_restoration,9615,33,31,19,1237,33,nan,2026-08-17T03:43:07.958790+00:00,medium,31.0,True,medium,nan,213,15,8141,205120,nan,67,67,1.0,0.0520041987554057,48,1474,fp16,880253,pooled_current_private_evidence_pre_exchange,24036,81,0.9642857142857144,7433,high,425436,9249,31,60,274,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,17.20952380952381,2.392935139357579e-05,3.0029319369880354,medium,19,-0.1898018610242145,0.0676472896754406,66916,286,16,18,0,83,0.1810194466074269,0.1012935217010795,0.1125654678562385,True,123,120520,nan,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-kpi_change-314c8c128df2-fp16-frozen_local_rule,kpi_change,375.5516844323647,19,0,215112,35852,0,358520,107556,pilots_v2,191,0,2026-08-17T03:43:02.955191+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,nan,scale_free,66916,286,8963,0.7357142857142858,309,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 306, 'maximum_silence': 29, 'partition_recovery': 1}",nan,0.8172341244242888,17.0,19.0,0.0,0.0,25.0,28.0,182.66178098249668,kpi_012,314c8c128df2,kpi_change,utility_restoration:880253,479200,546337,11980,12267,0.0681790500565166,0.1125654678562385,0.0513141172007572,0.0,365.7712591934908,30,-0.1723936815508087,0.25183639398998325,0.22129381682002136,0.25183639398998325,-0.0005317603810759963,0.0,0.0006900815546484959,0.0,9.780425238873931,1,0.01740817947340581
85,frozen_local_rule,91,28,nan,utility_restoration,10400,34,31,20,1342,34,nan,2026-08-17T03:43:04.938822+00:00,medium,31.0,True,medium,nan,213,15,8783,222400,nan,67,67,1.0,0.0519123800206456,48,1617,fp16,880253,pooled_current_private_evidence_pre_exchange,25466,81,0.9642857142857144,8006,high,453443,9950,31,60,273,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,16.21904761904762,2.434403351861371e-05,3.1569319369880358,medium,20,-0.1858503063984091,0.0679757366363627,66883,286,16,17,0,85,0.1810194466074269,0.1011800112500792,0.1125654678562385,True,124,128920,nan,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-kpi_change-d83b95b9a33f-fp16-frozen_local_rule,kpi_change,370.510335124491,19,0,231936,38656,0,386560,115968,pilots_v2,177,0,2026-08-17T03:42:59.834514+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,nan,scale_free,66883,286,9664,0.8023809523809524,337,d83b95b9a33f,420,"{'initial_reference': 84, 'kpi_change': 315, 'maximum_silence': 20, 'partition_recovery': 1}",nan,0.8391091244242888,17.0,19.0,0.0,0.0,25.0,28.0,182.66178098249668,kpi_006,d83b95b9a33f,kpi_change,utility_restoration:880253,479200,546337,11980,12267,0.0681790500565166,0.1125654678562385,0.0513141172007572,0.0,365.7712591934908,30,-0.1723936815508087,0.19332220367278796,0.17003058551772987,0.19332220367278796,-0.0002033134201539083,0.0,0.0005982628198883955,0.0,4.7390759310002295,1,0.013456624847600407
86,frozen_local_rule,92,28,nan,utility_restoration,12902,35,30,21,1625,35,nan,2026-08-17T03:43:19.062219+00:00,medium,31.0,True,medium,nan,214,15,10906,275960,nan,67,67,1.0,0.0513141172007572,48,1996,fp16,880253,pooled_current_private_evidence_pre_exchange,30098,81,0.9642857142857144,9924,high,546337,12267,30,60,274,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,13.2,2.445825428882588e-05,4.170112157921518,medium,21,-0.1723936815508087,0.0681790500565166,67137,287,16,17,0,86,0.1810194466074269,0.1011800112500792,0.1125654678562385,True,125,160280,nan,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-l1_belief_drift-a4111e560261-fp16-frozen_local_rule,l1_belief_drift,365.7712591934908,20,0,287520,47920,0,479200,143760,pilots_v2,110,0,2026-08-17T03:43:13.568783+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,nan,scale_free,67137,287,11980,1.0,420,a4111e560261,420,"{'initial_reference': 84, 'l1_belief_drift': 333, 'maximum_silence': 2, 'partition_recovery': 1}",nan,0.8391091244242888,18.0,19.0,0.0,0.0,25.0,27.0,177.9227050514964,l1_012,a4111e560261,l1_belief_drift,utility_restoration:880253,479200,546337,11980,12267,0.0681790500565166,0.1125654678562385,0.0513141172007572,0.0,365.7712591934908,30,-0.1723936815508087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
86,frozen_local_rule,92,28,nan,utility_restoration,12745,35,30,21,1608,35,nan,2026-08-17T03:43:26.203717+00:00,medium,31.0,True,medium,nan,214,15,10768,272480,nan,67,67,1.0,0.0512802961333063,48,1977,fp16,880253,pooled_current_private_evidence_pre_exchange,29803,81,0.9642857142857144,9794,high,540207,12114,30,60,274,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,13.323809523809524,2.4498768852654192e-05,4.170112157921518,medium,21,-0.1723936815508087,0.0680755939686345,67127,287,16,17,0,86,0.1810194466074269,0.1011800112500792,0.1125654678562385,True,125,158240,nan,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-l1_belief_drift-c1987b7c3312-fp16-frozen_local_rule,l1_belief_drift,365.7712591934908,20,0,283848,47308,0,473080,141924,pilots_v2,117,0,2026-08-17T03:43:20.473812+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,nan,scale_free,67127,287,11827,0.988095238095238,415,c1987b7c3312,420,"{'initial_reference': 84, 'l1_belief_drift': 333, 'maximum_silence': 2, 'partition_recovery': 1}",nan,0.8391091244242888,18.0,19.0,0.0,0.0,25.0,27.0,177.9227050514964,l1_024,c1987b7c3312,l1_belief_drift,utility_restoration:880253,479200,546337,11980,12267,0.0681790500565166,0.1125654678562385,0.0513141172007572,0.0,365.7712591934908,30,-0.1723936815508087,0.012771285475792982,0.011220180950585412,0.012771285475792982,-0.00010345608788210614,0.0,-3.3821067450902353e-05,0.0,0.0,0,0.0
84,frozen_local_rule,90,28,nan,utility_restoration,7039,33,31,20,898,33,nan,2026-08-17T03:42:58.301049+00:00,medium,31.0,True,medium,nan,207,15,5995,151480,nan,67,67,1.0,0.0559208559265222,48,1044,fp16,880253,pooled_current_private_evidence_pre_exchange,19292,81,0.9642857142857144,5480,high,330147,6896,31,60,267,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,19.304761904761904,2.435657440703239e-05,3.2845323450980186,medium,20,-0.1809293447428497,0.0712791147310137,65507,280,16,17,0,84,0.1810194466074269,0.1044289232853475,0.115983255856043,True,123,88320,nan,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-matched_random-38fb0a18a6da-fp16-frozen_local_rule,matched_random,365.2725696098172,19,0,158784,26464,0,264640,79392,pilots_v2,239,0,2026-08-17T03:42:53.817233+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,nan,scale_free,65507,280,6616,0.5404761904761904,227,38fb0a18a6da,420,"{'initial_reference': 84, 'matched_random_selected': 94, 'matched_random_wait': 193, 'maximum_silence': 48, 'partition_recovery': 1}",nan,0.8391091244242888,18.0,19.0,0.0,0.0,25.0,28.0,182.66178098249668,random_030,38fb0a18a6da,matched_random,utility_restoration:880253,479200,546337,11980,12267,0.0681790500565166,0.1125654678562385,0.0513141172007572,0.0,365.7712591934908,30,-0.1723936815508087,0.44774624373956595,0.3957081435084938,0.44774624373956595,0.0031000646744970967,0.0034177879998044947,0.004606738725764996,0.0,-0.4986895836735812,1,0.008535663192040993
