accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
85,frozen_local_rule,91,28,,utility_restoration,12286,35,30,20,1566,35,,2026-08-17T03:43:57.518954+00:00,medium,31.0,True,medium,,213,15,10405,263560,,67,67,1.0,0.05115637854923598,48,1881,fp16,880253,pooled_current_private_evidence_pre_exchange,28975,81,0.9642857142857143,9467,high,523887,11711,30,60,273,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,13.761904761904763,2.4505476701960376e-05,4.170112157921518,medium,20,-0.1718955792863652,0.0682098616711679,66887,286,16,17,0,85,0.1810194466074269,0.10118001125007921,0.11256546785623858,True,124,152640,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-generalized_information-089fa0c17476-fp16-frozen_local_rule,generalized_information,365.7712591934908,20,0,274200,45700,0,457000,137100,pilots_v2,131,0,2026-08-17T03:43:52.058810+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,66887,286,11425,0.9571428571428572,402,089fa0c17476,420,"{'below_threshold': 18, 'generalized_information_on': 315, 'initial_reference': 84, 'maximum_silence': 2, 'partition_recovery': 1}",,0.8391091244242888,18,19.0,0.0,0,25.0,27,177.9227050514964
82,frozen_local_rule,87,28,,utility_restoration,8773,33,30,19,1090,33,,2026-08-17T03:43:59.977193+00:00,medium,31.0,True,medium,,214,15,7505,186760,,67,67,1.0,0.05308941621568315,48,1268,fp16,880253,pooled_current_private_evidence_pre_exchange,22558,81,0.9642857142857143,6839,high,396351,8522,30,60,274,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,17.20952380952381,2.4752949027637085e-05,4.143712566031501,medium,19,-0.17168993779957797,0.06846712485734491,66911,286,16,18,0,82,0.1810194466074269,0.10163378065810928,0.11267122028347144,True,121,113440,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-generalized_information-16bfadb86d55-fp16-frozen_local_rule,generalized_information,368.45561401976136,20,0,197664,32944,0,329440,98832,pilots_v2,211,0,2026-08-17T03:43:55.272703+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,66911,286,8236,0.6642857142857143,279,16bfadb86d55,420,"{'below_threshold': 141, 'generalized_information_on': 192, 'initial_reference': 84, 'maximum_silence': 2, 'partition_recovery': 1}",,0.8172341244242888,19,19.0,0.0,0,25.0,27,177.9227050514964
84,frozen_local_rule,89,28,,utility_restoration,9199,35,30,19,1185,35,,2026-08-17T03:43:46.668696+00:00,medium,31.0,True,medium,,215,15,7876,195880,,67,67,1.0,0.05346743269526132,48,1323,fp16,880253,pooled_current_private_evidence_pre_exchange,23367,81,0.9642857142857143,7161,high,412711,8921,30,60,276,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,17.60952380952381,2.452881398967804e-05,4.170112157921518,medium,19,-0.17086579482953806,0.06856450666688584,67391,288,16,18,0,84,0.1810194466074269,0.10161706291957409,0.11283697629514092,True,123,119160,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-js_drift-565d3b5e7ead-fp16-frozen_local_rule,js_drift,365.7712591934908,20,0,207192,34532,0,345320,103596,pilots_v2,211,0,2026-08-17T03:43:41.813469+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,67391,288,8633,0.6880952380952381,289,565d3b5e7ead,420,"{'initial_reference': 84, 'js_drift': 307, 'maximum_silence': 28, 'partition_recovery': 1}",,0.8391091244242888,18,19.0,0.0,0,25.0,27,177.9227050514964
85,frozen_local_rule,91,28,,utility_restoration,11744,35,30,20,1498,35,,2026-08-17T03:43:39.620501+00:00,medium,31.0,True,medium,,213,15,9951,251040,,67,67,1.0,0.05120668817982427,48,1793,fp16,880253,pooled_current_private_evidence_pre_exchange,27979,81,0.9642857142857143,9052,high,503723,11207,30,60,273,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,14.447619047619048,2.4564427643621968e-05,4.170112157921518,medium,20,-0.1718955792863652,0.0683434848872385,66883,286,16,17,0,85,0.1810194466074269,0.10118001125007921,0.11256546785623858,True,124,147000,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-js_drift-ffac7588a645-fp16-frozen_local_rule,js_drift,365.7712591934908,20,0,262104,43684,0,436840,131052,pilots_v2,145,0,2026-08-17T03:43:34.324925+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,66883,286,10921,0.9119047619047619,383,ffac7588a645,420,"{'initial_reference': 84, 'js_drift': 332, 'maximum_silence': 3, 'partition_recovery': 1}",,0.8391091244242888,18,19.0,0.0,0,25.0,27,177.9227050514964
83,frozen_local_rule,89,28,,utility_restoration,9615,33,31,19,1237,33,,2026-08-17T03:43:07.958790+00:00,medium,31.0,True,medium,,213,15,8141,205120,,67,67,1.0,0.052004198755405726,48,1474,fp16,880253,pooled_current_private_evidence_pre_exchange,24036,81,0.9642857142857143,7433,high,425436,9249,31,60,274,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,17.20952380952381,2.392935139357579e-05,3.0029319369880354,medium,19,-0.18980186102421454,0.06764728967544065,66916,286,16,18,0,83,0.1810194466074269,0.10129352170107958,0.11256546785623858,True,123,120520,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-kpi_change-314c8c128df2-fp16-frozen_local_rule,kpi_change,375.5516844323647,19,0,215112,35852,0,358520,107556,pilots_v2,191,0,2026-08-17T03:43:02.955191+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,66916,286,8963,0.7357142857142858,309,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 306, 'maximum_silence': 29, 'partition_recovery': 1}",,0.8172341244242888,17,19.0,0.0,0,25.0,28,182.66178098249668
85,frozen_local_rule,91,28,,utility_restoration,10400,34,31,20,1342,34,,2026-08-17T03:43:04.938822+00:00,medium,31.0,True,medium,,213,15,8783,222400,,67,67,1.0,0.05191238002064561,48,1617,fp16,880253,pooled_current_private_evidence_pre_exchange,25466,81,0.9642857142857143,8006,high,453443,9950,31,60,273,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,16.21904761904762,2.434403351861371e-05,3.1569319369880353,medium,20,-0.1858503063984091,0.06797573663636272,66883,286,16,17,0,85,0.1810194466074269,0.10118001125007921,0.11256546785623858,True,124,128920,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-kpi_change-d83b95b9a33f-fp16-frozen_local_rule,kpi_change,370.510335124491,19,0,231936,38656,0,386560,115968,pilots_v2,177,0,2026-08-17T03:42:59.834514+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,66883,286,9664,0.8023809523809524,337,d83b95b9a33f,420,"{'initial_reference': 84, 'kpi_change': 315, 'maximum_silence': 20, 'partition_recovery': 1}",,0.8391091244242888,17,19.0,0.0,0,25.0,28,182.66178098249668
86,frozen_local_rule,92,28,,utility_restoration,12902,35,30,21,1625,35,,2026-08-17T03:43:19.062219+00:00,medium,31.0,True,medium,,214,15,10906,275960,,67,67,1.0,0.05131411720075729,48,1996,fp16,880253,pooled_current_private_evidence_pre_exchange,30098,81,0.9642857142857143,9924,high,546337,12267,30,60,274,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,13.2,2.445825428882588e-05,4.170112157921518,medium,21,-0.17239368155080875,0.06817905005651663,67137,287,16,17,0,86,0.1810194466074269,0.10118001125007921,0.11256546785623858,True,125,160280,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-l1_belief_drift-a4111e560261-fp16-frozen_local_rule,l1_belief_drift,365.7712591934908,20,0,287520,47920,0,479200,143760,pilots_v2,110,0,2026-08-17T03:43:13.568783+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,67137,287,11980,1.0,420,a4111e560261,420,"{'initial_reference': 84, 'l1_belief_drift': 333, 'maximum_silence': 2, 'partition_recovery': 1}",,0.8391091244242888,18,19.0,0.0,0,25.0,27,177.9227050514964
86,frozen_local_rule,92,28,,utility_restoration,12745,35,30,21,1608,35,,2026-08-17T03:43:26.203717+00:00,medium,31.0,True,medium,,214,15,10768,272480,,67,67,1.0,0.051280296133306334,48,1977,fp16,880253,pooled_current_private_evidence_pre_exchange,29803,81,0.9642857142857143,9794,high,540207,12114,30,60,274,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,13.323809523809524,2.4498768852654192e-05,4.170112157921518,medium,21,-0.17239368155080875,0.06807559396863455,67127,287,16,17,0,86,0.1810194466074269,0.10118001125007921,0.11256546785623858,True,125,158240,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-l1_belief_drift-c1987b7c3312-fp16-frozen_local_rule,l1_belief_drift,365.7712591934908,20,0,283848,47308,0,473080,141924,pilots_v2,117,0,2026-08-17T03:43:20.473812+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,67127,287,11827,0.9880952380952381,415,c1987b7c3312,420,"{'initial_reference': 84, 'l1_belief_drift': 333, 'maximum_silence': 2, 'partition_recovery': 1}",,0.8391091244242888,18,19.0,0.0,0,25.0,27,177.9227050514964
84,frozen_local_rule,90,28,,utility_restoration,7039,33,31,20,898,33,,2026-08-17T03:42:58.301049+00:00,medium,31.0,True,medium,,207,15,5995,151480,,67,67,1.0,0.05592085592652223,48,1044,fp16,880253,pooled_current_private_evidence_pre_exchange,19292,81,0.9642857142857143,5480,high,330147,6896,31,60,267,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,19.304761904761904,2.435657440703239e-05,3.2845323450980186,medium,20,-0.18092934474284972,0.07127911473101373,65507,280,16,17,0,84,0.1810194466074269,0.10442892328534757,0.11598325585604308,True,123,88320,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-matched_random-38fb0a18a6da-fp16-frozen_local_rule,matched_random,365.2725696098172,19,0,158784,26464,0,264640,79392,pilots_v2,239,0,2026-08-17T03:42:53.817233+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,65507,280,6616,0.5404761904761904,227,38fb0a18a6da,420,"{'initial_reference': 84, 'matched_random_selected': 94, 'matched_random_wait': 193, 'maximum_silence': 48, 'partition_recovery': 1}",,0.8391091244242888,18,19.0,0.0,0,25.0,28,182.66178098249668
83,frozen_local_rule,89,28,,utility_restoration,6259,33,31,19,811,33,,2026-08-17T03:42:55.509612+00:00,medium,31.0,True,medium,,212,15,5458,135160,,67,67,1.0,0.05570991231312082,48,801,fp16,880253,pooled_current_private_evidence_pre_exchange,17992,81,0.9642857142857143,4997,high,307366,6302,31,60,273,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,18.866666666666667,2.492542373302436e-05,3.2845323450980186,medium,19,-0.1866378114948889,0.07263296007101862,66686,285,16,18,0,83,0.1810194466074269,0.10577697580871344,0.11623070220068919,True,123,83160,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-matched_random-51434b2214b6-fp16-frozen_local_rule,matched_random,375.5516844323647,19,0,144408,24068,0,240680,72204,pilots_v2,226,0,2026-08-17T03:42:51.168317+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,66686,285,6017,0.46904761904761905,197,51434b2214b6,420,"{'initial_reference': 84, 'matched_random_selected': 47, 'matched_random_wait': 223, 'maximum_silence': 65, 'partition_recovery': 1}",,0.8172341244242888,17,19.0,0.0,0,25.0,28,182.66178098249668
85,frozen_local_rule,91,28,,utility_restoration,7882,34,31,20,1005,34,,2026-08-17T03:43:04.112067+00:00,medium,31.0,True,medium,,209,15,6724,170440,,67,67,1.0,0.05512173054212717,48,1158,fp16,880253,pooled_current_private_evidence_pre_exchange,20869,81,0.9642857142857143,6143,high,362360,7697,31,60,268,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,18.97142857142857,2.382346977855968e-05,3.4385323450980185,medium,20,-0.18275579641917852,0.07109714424759525,65720,281,16,17,0,85,0.1810194466074269,0.10531536057924624,0.11598325585604308,True,124,98520,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-matched_random-681a73b1e0f1-fp16-frozen_local_rule,matched_random,370.510335124491,19,0,177984,29664,0,296640,88992,pilots_v2,235,0,2026-08-17T03:42:59.423870+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,65720,281,7416,0.6095238095238096,256,681a73b1e0f1,420,"{'initial_reference': 84, 'matched_random_selected': 131, 'matched_random_wait': 164, 'maximum_silence': 40, 'partition_recovery': 1}",,0.8391091244242888,17,19.0,0.0,0,25.0,28,182.66178098249668
83,frozen_local_rule,88,28,,utility_restoration,0,34,31,18,0,34,,2026-08-17T03:42:43.851243+00:00,medium,31.0,True,medium,,208,15,0,0,,67,67,1.0,0.11950561605252567,47,0,fp16,880253,pooled_current_private_evidence_pre_exchange,6261,79,0.9404761904761905,0,high,65785,281,31,60,268,private_fragmented,3,7.993605777301127e-14,0.0,0.0,0.0,0.0,0.0,3.726132753208001,medium,18,-0.17979727874917192,0.08340819728453838,65785,281,16,19,0,83,0.19467370283090712,0.11790515549586915,0.13287947061268865,True,123,0,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-none-806ed450405e-fp16-frozen_local_rule,none,373.1946899507616,19,0,0,0,0,0,0,pilots_v2,0,0,2026-08-17T03:42:41.121148+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,65785,281,0,0.0,0,806ed450405e,420,{'disabled': 420},,0.8172341244242888,18,19.0,0.0,0,25.0,28,182.66178098249668
82,frozen_local_rule,87,28,,utility_restoration,5520,34,30,18,718,34,,2026-08-17T03:42:55.351651+00:00,medium,31.0,True,medium,,209,15,4921,118600,,67,67,1.0,0.05528610792436365,48,599,fp16,880253,pooled_current_private_evidence_pre_exchange,16703,81,0.9642857142857143,4519,high,282736,5701,30,60,271,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,23.63809523809524,2.2829963757991846e-05,4.221733161317986,medium,18,-0.1750170007840826,0.0756198536447712,65976,282,16,19,0,82,0.18263247892915094,0.10983653024886217,0.12688092565067086,True,122,78240,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-periodic-4caef583da51-fp16-frozen_local_rule,periodic,375.5516844323647,19,0,130056,21676,0,216760,65028,pilots_v2,261,0,2026-08-17T03:42:51.089236+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,65976,282,5419,0.4,168,4caef583da51,420,"{'initial_reference': 84, 'maximum_silence': 83, 'partition_recovery': 1, 'periodic_wait': 252}",,0.8172341244242888,17,19.0,0.0,0,25.0,27,182.66178098249668
83,frozen_local_rule,88,28,,utility_restoration,7973,36,28,19,1017,36,,2026-08-17T03:42:45.975432+00:00,medium,31.0,True,medium,,211,15,6948,171440,,67,67,1.0,0.053066622595894584,48,1025,fp16,880253,pooled_current_private_evidence_pre_exchange,21189,81,0.9642857142857143,6355,high,371556,7916,28,60,271,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,17.847619047619048,2.3025430013755768e-05,5.60891338225147,medium,19,-0.15398333554413365,0.06959328578866136,66236,283,16,18,0,83,0.1810194466074269,0.10396399052594964,0.11524619295170305,True,122,106480,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-periodic-52761a8cde7f-fp16-frozen_local_rule,periodic,365.7712591934908,20,0,183192,30532,0,305320,91596,pilots_v2,223,0,2026-08-17T03:42:41.227793+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,66236,283,7633,0.6,252,52761a8cde7f,420,"{'initial_reference': 84, 'maximum_silence': 2, 'partition_recovery': 1, 'periodic_due': 165, 'periodic_wait': 168}",,0.8391091244242888,18,19.0,0.0,0,25.0,25,177.9227050514964
83,frozen_local_rule,89,28,,utility_restoration,5564,32,31,20,724,32,,2026-08-17T03:42:49.777603+00:00,medium,31.0,True,medium,,212,15,4946,119680,,67,67,1.0,0.05472488979365618,48,618,fp16,880253,pooled_current_private_evidence_pre_exchange,16790,81,0.9642857142857143,4563,high,285456,5749,31,60,275,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,18.295238095238094,2.462034299794671e-05,3.4121327532080024,medium,20,-0.18380112613849878,0.07209813276082161,66936,286,16,19,0,83,0.1810194466074269,0.10424041786698836,0.11598325585604308,True,124,78160,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-periodic-6ad813e35c14-fp16-frozen_local_rule,periodic,373.1946899507616,19,0,131112,21852,0,218520,65556,pilots_v2,212,0,2026-08-17T03:42:45.518828+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,66936,286,5463,0.4,168,6ad813e35c14,420,"{'initial_reference': 84, 'maximum_silence': 83, 'partition_recovery': 1, 'periodic_wait': 252}",,0.8172341244242888,18,19.0,0.0,0,25.0,28,182.66178098249668
82,frozen_local_rule,88,28,,utility_restoration,9134,33,30,19,1138,33,,2026-08-17T03:43:15.670671+00:00,medium,31.0,True,medium,,209,15,7760,193440,,67,67,1.0,0.05232938800248781,48,1374,fp16,880253,pooled_current_private_evidence_pre_exchange,23158,81,0.9642857142857143,7093,high,407704,8825,30,60,270,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,17.961904761904762,2.4110846692539e-05,4.143712566031501,medium,19,-0.17223117507309305,0.06890844842521712,65984,282,16,18,0,82,0.1810194466074269,0.10267182728187915,0.11283697629514092,True,122,116960,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-predictive_uncertainty_change-71c476debc21-fp16-frozen_local_rule,predictive_uncertainty_change,368.45561401976136,20,0,205032,34172,0,341720,102516,pilots_v2,209,0,2026-08-17T03:43:10.885896+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,65984,282,8543,0.6833333333333333,287,71c476debc21,420,"{'initial_reference': 84, 'maximum_silence': 31, 'partition_recovery': 1, 'predictive_uncertainty_change': 304}",,0.8172341244242888,19,19.0,0.0,0,25.0,27,177.9227050514964
85,frozen_local_rule,91,28,,utility_restoration,10586,34,31,20,1331,34,,2026-08-17T03:43:14.356640+00:00,medium,31.0,True,medium,,214,15,8926,224080,,67,67,1.0,0.05220967317222873,48,1660,fp16,880253,pooled_current_private_evidence_pre_exchange,25801,81,0.9642857142857143,8140,high,460252,10114,31,60,274,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,16.447619047619046,2.4427209663452264e-05,3.796112157921517,medium,20,-0.1728877518279971,0.0699425089114492,67172,287,16,17,0,85,0.1810194466074269,0.10341778561488174,0.11347804380234168,True,124,132960,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-predictive_uncertainty_change-725a913ab228-fp16-frozen_local_rule,predictive_uncertainty_change,360.53349367881697,20,0,235848,39308,0,393080,117924,pilots_v2,189,0,2026-08-17T03:43:09.157359+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,67172,287,9827,0.8095238095238095,340,725a913ab228,420,"{'initial_reference': 84, 'maximum_silence': 11, 'partition_recovery': 1, 'predictive_uncertainty_change': 324}",,0.8391091244242888,19,19.0,0.0,0,25.0,28,177.9227050514964
83,frozen_local_rule,89,28,,utility_restoration,9276,33,31,19,1162,33,,2026-08-17T03:43:51.327665+00:00,medium,31.0,True,medium,,213,15,7904,195800,,67,67,1.0,0.052495920925741416,48,1372,fp16,880253,pooled_current_private_evidence_pre_exchange,23461,81,0.9642857142857143,7231,high,415100,8990,31,60,273,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,17.485714285714284,2.415564939383317e-05,3.9237125660315004,medium,19,-0.1752321598236078,0.06869151184897361,66940,286,16,18,0,83,0.1810194466074269,0.10189949533311908,0.11283697629514092,True,123,120360,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-tsallis_spectrum_change-1013b09ad56f-fp16-frozen_local_rule,tsallis_spectrum_change,368.45561401976136,20,0,208896,34816,0,348160,104448,pilots_v2,205,0,2026-08-17T03:43:46.310309+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,66940,286,8704,0.6857142857142857,288,1013b09ad56f,420,"{'initial_reference': 84, 'maximum_silence': 30, 'partition_recovery': 1, 'tsallis_spectrum_change': 305}",,0.8172341244242888,19,19.0,0.0,0,25.0,28,177.9227050514964
84,frozen_local_rule,90,28,,utility_restoration,11285,34,30,20,1435,34,,2026-08-17T03:43:48.992539+00:00,medium,31.0,True,medium,,213,15,9542,241560,,67,67,1.0,0.05132505840982438,48,1743,fp16,880253,pooled_current_private_evidence_pre_exchange,27110,81,0.9642857142857143,8709,high,487052,10790,30,60,273,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,15.323809523809524,2.4252832188143938e-05,4.016112157921518,medium,20,-0.16997980162556467,0.06875107798305459,66892,286,16,17,0,84,0.1810194466074269,0.10118001125007921,0.11267122028347144,True,123,140120,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-tsallis_spectrum_change-6f94beebed2c-fp16-frozen_local_rule,tsallis_spectrum_change,360.53349367881697,20,0,252096,42016,0,420160,126048,pilots_v2,169,0,2026-08-17T03:43:43.786251+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,66892,286,10504,0.8714285714285714,366,6f94beebed2c,420,"{'initial_reference': 84, 'maximum_silence': 9, 'partition_recovery': 1, 'tsallis_spectrum_change': 326}",,0.8391091244242888,19,19.0,0.0,0,25.0,27,177.9227050514964
82,frozen_local_rule,88,28,,utility_restoration,10945,33,30,19,1379,33,,2026-08-17T03:43:35.772313+00:00,medium,31.0,True,medium,,214,15,9271,234280,,67,67,1.0,0.05154424329806801,48,1674,fp16,880253,pooled_current_private_evidence_pre_exchange,26500,81,0.9642857142857143,8453,high,474682,10476,30,60,275,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,15.685714285714285,2.4290005796185285e-05,3.862112157921518,medium,19,-0.1754311797107065,0.06861306840826427,67122,287,16,18,0,82,0.1810194466074269,0.1020039247810936,0.11283697629514092,True,122,136560,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-v7_shannon_change-c35510bd725e-fp16-frozen_local_rule,v7_shannon_change,368.45561401976136,20,0,244536,40756,0,407560,122268,pilots_v2,178,0,2026-08-17T03:43:30.584624+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,67122,287,10189,0.8452380952380952,355,c35510bd725e,420,"{'initial_reference': 84, 'maximum_silence': 9, 'partition_recovery': 1, 'v7_shannon_change': 326}",,0.8172341244242888,19,19.0,0.0,0,25.0,27,177.9227050514964
83,frozen_local_rule,89,28,,utility_restoration,9492,33,31,19,1200,33,,2026-08-17T03:43:38.262460+00:00,medium,31.0,True,medium,,214,15,8069,201360,,67,67,1.0,0.05215954692929839,48,1423,fp16,880253,pooled_current_private_evidence_pre_exchange,23847,81,0.9642857142857143,7360,high,421706,9151,31,60,275,private_fragmented,3,7.993605777301127e-14,0.0,52.0,0.0,17.285714285714285,2.4300540525019537e-05,3.642112157921517,medium,19,-0.17839620935293346,0.06866902502424432,67146,287,16,18,0,83,0.1810194466074269,0.10260520768049493,0.11283697629514092,True,123,121400,,0,v8-pilots_v2-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880253-v7_shannon_change-c5a26765fa92-fp16-frozen_local_rule,v7_shannon_change,368.45561401976136,20,0,212736,35456,0,354560,106368,pilots_v2,203,0,2026-08-17T03:43:33.285848+00:00,7ed6438589caceadd5cafeff24d9a241e53e8392c4f78b4b03aab950fe9a8d0e,,scale_free,67146,287,8864,0.7166666666666667,301,c5a26765fa92,420,"{'initial_reference': 84, 'maximum_silence': 24, 'partition_recovery': 1, 'v7_shannon_change': 311}",,0.8172341244242888,19,19.0,0.0,0,25.0,28,177.9227050514964
