accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
81,frozen_local_rule,85,28,,utility_restoration,2573,37,34,10,147,37,,2026-08-17T03:55:10.803673+00:00,medium,31.0,True,high,,178,15,2175,61608,,66,66,1.0,0.0846124883265506,49,398,uint8_simplex,880352,pooled_current_private_evidence_pre_exchange,10993,79,0.9404761904761905,1610,high,146470,2679,34,60,268,private_fragmented,3,1.3233858453531866e-13,12.0,48.0,0.18181818181818182,10.457142857142857,0.0019986203052056047,5.80090834511425,high,10,-0.16245778613745665,0.07690580111658835,64836,278,16,13,0,81,0.1676985861347896,0.11708429202569709,0.13035179185028747,0.08075914472156948,0.14091394067878305,True,126,12342,,0,v8-pilots_v3-utility_restoration-medium-high-high-high-grid-private_fragmented-880352-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,387.582328002597,16,0,57624,9604,0,81634,14406,pilots_v3,113,0,2026-08-17T03:55:07.203867+00:00,bb75b8937e911861b9fdde855f37992ae30eee9b27fa6153660a2228cf5473cc,,grid,64836,278,2401,0.6357142857142857,267,681a73b1e0f1,420,"{'initial_reference': 84, 'matched_random_selected': 146, 'matched_random_wait': 153, 'maximum_silence': 37}",,0.8104482449709312,14,19.0,0.0,1,35.0,31,169.60217800277633
80,frozen_local_rule,84,28,,utility_restoration,0,37,33,10,0,37,,2026-08-17T03:54:49.295267+00:00,medium,31.0,True,high,,178,15,0,0,,66,66,1.0,0.1168107405404183,48,0,uint8_simplex,880352,pooled_current_private_evidence_pre_exchange,6240,79,0.9404761904761905,0,high,64608,277,33,60,267,private_fragmented,3,1.3233858453531866e-13,12.0,0.0,0.18181818181818182,0.0,0.0,6.020908345114251,high,10,-0.15902628636923333,0.08199686655000829,64608,277,16,13,0,80,0.2042493703015221,0.12146731499876232,0.13548519304606413,0.0994038035452133,0.14810647001345065,True,126,0,,0,v8-pilots_v3-utility_restoration-medium-high-high-high-grid-private_fragmented-880352-none-806ed450405e-uint8_simplex-frozen_local_rule,none,387.582328002597,16,0,0,0,0,0,0,pilots_v3,0,0,2026-08-17T03:54:46.768613+00:00,bb75b8937e911861b9fdde855f37992ae30eee9b27fa6153660a2228cf5473cc,,grid,64608,277,0,0.0,0,806ed450405e,420,{'disabled': 420},,0.8104482449709312,14,19.0,0.0,1,35.0,30,169.60217800277633
81,frozen_local_rule,85,28,,utility_restoration,2427,37,34,10,140,37,,2026-08-17T03:55:14.260666+00:00,medium,31.0,True,high,,178,15,2061,58208,,66,66,1.0,0.08564322763401738,49,366,uint8_simplex,880352,pooled_current_private_evidence_pre_exchange,10733,79,0.9404761904761905,1533,high,142444,2561,34,60,268,private_fragmented,3,1.3233858453531866e-13,12.0,48.0,0.18181818181818182,11.17142857142857,0.0019990271441534943,5.80090834511425,high,10,-0.16245778613745665,0.07665275956567372,64822,278,16,13,0,81,0.1812183570790629,0.11886245815093228,0.13513626565539635,0.08114799359984556,0.13968912377521792,True,126,11866,,0,v8-pilots_v3-utility_restoration-medium-high-high-high-grid-private_fragmented-880352-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,387.582328002597,16,0,54792,9132,0,77622,13698,pilots_v3,135,0,2026-08-17T03:55:10.785419+00:00,bb75b8937e911861b9fdde855f37992ae30eee9b27fa6153660a2228cf5473cc,,grid,64822,278,2283,0.6,252,52761a8cde7f,420,"{'initial_reference': 84, 'periodic_due': 168, 'periodic_wait': 168}",,0.8104482449709312,14,19.0,0.0,1,35.0,31,169.60217800277633
81,frozen_local_rule,85,28,,utility_restoration,2566,37,34,10,152,37,,2026-08-17T03:55:09.386207+00:00,medium,31.0,True,high,,178,15,2181,61744,,66,66,1.0,0.08533443240006067,49,385,uint8_simplex,880352,pooled_current_private_evidence_pre_exchange,10992,79,0.9404761904761905,1611,high,146593,2683,34,60,268,private_fragmented,3,1.3233858453531866e-13,12.0,48.0,0.18181818181818182,10.104761904761904,0.0020171507903768145,5.80090834511425,high,10,-0.16245778613745665,0.07813443747317715,64823,278,16,13,0,81,0.1812183570790629,0.1194013875680098,0.13357368966488062,0.08173443493661892,0.13968912377521792,True,126,12410,,0,v8-pilots_v3-utility_restoration-medium-high-high-high-grid-private_fragmented-880352-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,387.582328002597,16,0,57720,9620,0,81770,14430,pilots_v3,113,0,2026-08-17T03:55:05.833480+00:00,bb75b8937e911861b9fdde855f37992ae30eee9b27fa6153660a2228cf5473cc,,grid,64823,278,2405,0.6309523809523809,265,71c476debc21,420,"{'initial_reference': 84, 'maximum_silence': 40, 'predictive_uncertainty_change': 296}",,0.8104482449709312,14,19.0,0.0,1,35.0,31,169.60217800277633
73,frozen_local_rule,79,28,,utility_restoration,3346,32,24,17,422,32,,2026-08-17T03:55:16.302957+00:00,medium,31.0,True,medium,,37,15,2924,86734,,63,63,1.0,0.0802929691273843,18,422,uint8_simplex,880353,pooled_current_private_evidence_pre_exchange,12547,79,0.9404761904761905,2172,high,175968,3509,24,60,278,private_fragmented,3,1.0480505352461478e-13,0.0,48.0,0.0,7.9904761904761905,0.0019631094684593262,7.209048233166425,medium,17,-0.16299484507057765,0.07241966130625577,66284,283,16,12,0,73,0.1812609351083799,0.11003501992321596,0.11941096012229245,0.07635631521682006,0.13532403589282754,True,108,12682,,0,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,427.1376818922362,18,0,77424,12904,0,109684,19356,pilots_v3,66,0,2026-08-17T03:55:12.511953+00:00,a841e8ff9119c84f74139c426121c8974ef978203794a71bda531932bc708ced,,modular,66284,283,3226,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",,0.8688167333568773,14,21.0,0.0,0,23.0,22,242.05195135720575
73,frozen_local_rule,79,28,,utility_restoration,2361,32,25,16,295,32,,2026-08-17T03:55:23.323336+00:00,medium,31.0,True,medium,,37,15,2061,61302,,63,63,1.0,0.08107043170464037,18,300,uint8_simplex,880353,pooled_current_private_evidence_pre_exchange,10699,79,0.9404761904761905,1529,high,143762,2561,25,60,278,private_fragmented,3,1.0480505352461478e-13,0.0,52.0,0.0,9.60952380952381,0.001987900266193963,6.618657863475686,medium,16,-0.17046814088944776,0.07311759112756465,66310,283,16,12,0,73,0.1812609351083799,0.10916801010325076,0.1240316853516271,0.0770940114161025,0.13532403589282754,True,109,8772,,0,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-189d159ea878-uint8_simplex-frozen_local_rule,generalized_information,427.1376818922362,18,0,54672,9112,0,77452,13668,pilots_v3,111,0,2026-08-17T03:55:19.695234+00:00,a841e8ff9119c84f74139c426121c8974ef978203794a71bda531932bc708ced,,modular,66310,283,2278,0.7119047619047619,299,189d159ea878,420,"{'below_threshold': 121, 'generalized_information_on': 209, 'initial_reference': 84, 'maximum_silence': 4, 'partition_recovery': 2}",,0.8688167333568773,14,21.0,0.0,0,23.0,23,242.05195135720575
73,frozen_local_rule,79,28,,utility_restoration,2230,32,25,16,278,32,,2026-08-17T03:55:27.927566+00:00,medium,31.0,True,medium,,36,15,1947,58038,,63,63,1.0,0.08063304870048651,18,283,uint8_simplex,880353,pooled_current_private_evidence_pre_exchange,10458,79,0.9404761904761905,1446,high,139845,2440,25,60,279,private_fragmented,3,1.0480505352461478e-13,0.0,52.0,0.0,9.99047619047619,0.0019905598430618307,6.618657863475686,medium,16,-0.17046814088944776,0.07292503459172309,66541,284,16,11,0,73,0.1812609351083799,0.10803420582490152,0.12143715202738996,0.07677904164610479,0.13532403589282754,True,108,8160,,0,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,427.1376818922362,18,0,51744,8624,0,73304,12936,pilots_v3,120,0,2026-08-17T03:55:24.541196+00:00,a841e8ff9119c84f74139c426121c8974ef978203794a71bda531932bc708ced,,modular,66541,284,2156,0.6738095238095239,283,347f2bd91f38,420,"{'below_threshold': 137, 'generalized_information_on': 193, 'initial_reference': 84, 'maximum_silence': 4, 'partition_recovery': 2}",,0.8688167333568773,14,21.0,0.0,0,23.0,23,242.05195135720575
73,frozen_local_rule,79,28,,utility_restoration,2951,32,24,17,374,32,,2026-08-17T03:55:20.724757+00:00,medium,31.0,True,medium,,37,15,2577,76602,,63,63,1.0,0.07999651091743905,18,374,uint8_simplex,880353,pooled_current_private_evidence_pre_exchange,11805,79,0.9404761904761905,1908,high,162984,3127,24,60,278,private_fragmented,3,1.0480505352461478e-13,0.0,48.0,0.0,8.447619047619048,0.0019813519941081366,7.209048233166425,medium,17,-0.16299484507057765,0.0727133017037019,66288,283,16,12,0,73,0.1812609351083799,0.10995510612228597,0.12143715202738996,0.07635490631057049,0.13532403589282754,True,108,11016,,0,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-44ac3fea1aa8-uint8_simplex-frozen_local_rule,generalized_information,427.1376818922362,18,0,68256,11376,0,96696,17064,pilots_v3,79,0,2026-08-17T03:55:17.059230+00:00,a841e8ff9119c84f74139c426121c8974ef978203794a71bda531932bc708ced,,modular,66288,283,2844,0.8785714285714286,369,44ac3fea1aa8,420,"{'below_threshold': 51, 'generalized_information_on': 279, 'initial_reference': 84, 'maximum_silence': 4, 'partition_recovery': 2}",,0.8688167333568773,14,21.0,0.0,0,23.0,22,242.05195135720575
73,frozen_local_rule,79,28,,utility_restoration,2692,32,24,17,343,32,,2026-08-17T03:55:21.585222+00:00,medium,31.0,True,medium,,37,15,2363,70040,,63,63,1.0,0.08036082740780863,18,329,uint8_simplex,880353,pooled_current_private_evidence_pre_exchange,11336,79,0.9404761904761905,1753,high,154908,2883,24,60,279,private_fragmented,3,1.0480505352461478e-13,0.0,52.0,0.0,9.066666666666666,0.001953739885204732,7.209048233166425,medium,17,-0.16299484507057765,0.07313155974448585,66542,284,16,12,0,73,0.1812609351083799,0.1093129901598522,0.12143715202738996,0.07674619357614725,0.13532403589282754,True,108,10302,,0,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,generalized_information,427.1376818922362,18,0,62376,10396,0,88366,15594,pilots_v3,95,0,2026-08-17T03:55:18.011391+00:00,a841e8ff9119c84f74139c426121c8974ef978203794a71bda531932bc708ced,,modular,66542,284,2599,0.7857142857142857,330,51c1900045ef,420,"{'below_threshold': 90, 'generalized_information_on': 240, 'initial_reference': 84, 'maximum_silence': 4, 'partition_recovery': 2}",,0.8688167333568773,14,21.0,0.0,0,23.0,22,242.05195135720575
73,frozen_local_rule,79,28,,utility_restoration,2291,32,25,16,284,32,,2026-08-17T03:55:27.258219+00:00,medium,31.0,True,medium,,37,15,2000,59670,,63,63,1.0,0.08059124702311568,18,291,uint8_simplex,880353,pooled_current_private_evidence_pre_exchange,10568,79,0.9404761904761905,1485,high,141619,2498,25,60,278,private_fragmented,3,1.0480505352461478e-13,0.0,52.0,0.0,9.752380952380953,0.002001851231719647,6.618657863475686,medium,16,-0.17046814088944776,0.07293673294141478,66309,283,16,12,0,73,0.1812609351083799,0.10803420582490152,0.12143715202738996,0.07676398998226526,0.13532403589282754,True,109,8330,,0,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,427.1376818922362,18,0,53160,8860,0,75310,13290,pilots_v3,114,0,2026-08-17T03:55:23.811261+00:00,a841e8ff9119c84f74139c426121c8974ef978203794a71bda531932bc708ced,,modular,66309,283,2215,0.6928571428571428,291,e25eb5b9df1b,420,"{'below_threshold': 129, 'generalized_information_on': 201, 'initial_reference': 84, 'maximum_silence': 4, 'partition_recovery': 2}",,0.8688167333568773,14,21.0,0.0,0,23.0,23,242.05195135720575
71,frozen_local_rule,77,28,,utility_restoration,2246,32,25,14,286,32,,2026-08-17T03:55:29.660507+00:00,medium,31.0,True,medium,,37,15,1970,58140,,63,63,1.0,0.08289819965095584,18,276,uint8_simplex,880353,pooled_current_private_evidence_pre_exchange,10493,79,0.9404761904761905,1455,high,140311,2454,25,60,279,private_fragmented,3,1.0480505352461478e-13,0.0,52.0,0.0,9.80952380952381,0.001983120269694857,6.618657863475686,medium,14,-0.16829202454439574,0.072975949514774,66531,284,16,12,0,71,0.1812609351083799,0.11003501992321596,0.12109502602257607,0.07793707458286492,0.13532403589282754,True,107,8840,,0,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,427.1376818922362,18,0,52080,8680,0,73780,13020,pilots_v3,106,0,2026-08-17T03:55:26.216683+00:00,a841e8ff9119c84f74139c426121c8974ef978203794a71bda531932bc708ced,,modular,66531,284,2170,0.6642857142857143,279,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 309, 'maximum_silence': 25, 'partition_recovery': 2}",,0.8688167333568773,14,21.0,0.0,0,23.0,23,242.05195135720575
71,frozen_local_rule,77,28,,utility_restoration,2067,31,25,15,263,31,,2026-08-17T03:55:34.086576+00:00,medium,31.0,True,medium,,37,15,1836,54774,,63,63,1.0,0.08290557081789143,18,231,uint8_simplex,880353,pooled_current_private_evidence_pre_exchange,10180,79,0.9404761904761905,1372,high,135004,2298,25,60,279,private_fragmented,3,1.0480505352461478e-13,0.0,52.0,0.0,10.923809523809524,0.0019099334984247613,6.458657863475687,medium,15,-0.1703699466223178,0.07417025910648317,66528,284,16,11,0,71,0.1812609351083799,0.11049495802044233,0.12202187814535788,0.0785379149621873,0.13532403589282754,True,106,7650,,0,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,427.1376818922362,18,0,48336,8056,0,68476,12084,pilots_v3,124,0,2026-08-17T03:55:30.666224+00:00,a841e8ff9119c84f74139c426121c8974ef978203794a71bda531932bc708ced,,modular,66528,284,2014,0.5976190476190476,251,681a73b1e0f1,420,"{'initial_reference': 84, 'matched_random_selected': 123, 'matched_random_wait': 169, 'maximum_silence': 42, 'partition_recovery': 2}",,0.8688167333568773,14,21.0,0.0,0,23.0,23,242.05195135720575
72,frozen_local_rule,78,28,,utility_restoration,0,33,25,14,0,33,,2026-08-17T03:55:16.302893+00:00,medium,31.0,True,medium,,37,15,0,0,,63,63,1.0,0.11945353657858265,15,0,uint8_simplex,880353,pooled_current_private_evidence_pre_exchange,6278,79,0.9404761904761905,0,high,66323,283,25,60,278,private_fragmented,3,1.0480505352461478e-13,0.0,0.0,0.0,0.0,0.0,6.7786578634756856,medium,14,-0.16734275012939004,0.08250509137442097,66323,283,16,11,0,72,0.1812609351083799,0.1231089869198486,0.13266215127358805,0.10097931397650181,0.14900371151791234,True,107,0,,0,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-none-806ed450405e-uint8_simplex-frozen_local_rule,none,427.1376818922362,18,0,0,0,0,0,0,pilots_v3,0,0,2026-08-17T03:55:13.761549+00:00,a841e8ff9119c84f74139c426121c8974ef978203794a71bda531932bc708ced,,modular,66323,283,0,0.0,0,806ed450405e,420,{'disabled': 420},,0.8688167333568773,14,21.0,0.0,0,23.0,23,242.05195135720575
72,frozen_local_rule,78,28,,utility_restoration,2048,32,25,15,256,32,,2026-08-17T03:55:35.941692+00:00,medium,31.0,True,medium,,37,15,1826,54468,,63,63,1.0,0.08097565227714774,18,222,uint8_simplex,880353,pooled_current_private_evidence_pre_exchange,10153,79,0.9404761904761905,1358,high,134675,2288,25,60,279,private_fragmented,3,1.0480505352461478e-13,0.0,52.0,0.0,10.847619047619048,0.0019158798440751352,6.618657863475686,medium,15,-0.1693940321806721,0.07356182874075688,66539,284,16,11,0,72,0.1812609351083799,0.10995510612228597,0.11941096012229245,0.07726874050895233,0.13532403589282754,True,107,7616,,0,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,427.1376818922362,18,0,48096,8016,0,68136,12024,pilots_v3,139,0,2026-08-17T03:55:32.526132+00:00,a841e8ff9119c84f74139c426121c8974ef978203794a71bda531932bc708ced,,modular,66539,284,2004,0.6,252,52761a8cde7f,420,"{'initial_reference': 84, 'maximum_silence': 4, 'partition_recovery': 2, 'periodic_due': 162, 'periodic_wait': 168}",,0.8688167333568773,14,21.0,0.0,0,23.0,23,242.05195135720575
74,frozen_local_rule,80,28,,utility_restoration,2098,32,24,18,258,32,,2026-08-17T03:55:33.597550+00:00,medium,31.0,True,medium,,37,15,1839,55182,,63,63,1.0,0.08124907999390049,18,259,uint8_simplex,880353,pooled_current_private_evidence_pre_exchange,10216,79,0.9404761904761905,1367,high,135644,2322,24,60,278,private_fragmented,3,1.0480505352461478e-13,0.0,52.0,0.0,10.695238095238095,0.0019705287962714937,7.209048233166425,medium,18,-0.1641355172593698,0.07359575293346485,66318,283,16,12,0,74,0.1812609351083799,0.11006864969335618,0.12398119287507986,0.07742241646368267,0.13532403589282754,True,110,7344,,0,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,427.1376818922362,18,0,48936,8156,0,69326,12234,pilots_v3,126,0,2026-08-17T03:55:30.063250+00:00,a841e8ff9119c84f74139c426121c8974ef978203794a71bda531932bc708ced,,modular,66318,283,2039,0.6333333333333333,266,71c476debc21,420,"{'initial_reference': 84, 'maximum_silence': 35, 'partition_recovery': 2, 'predictive_uncertainty_change': 299}",,0.8688167333568773,14,21.0,0.0,0,23.0,22,242.05195135720575
23,frozen_local_rule,24,12,,utility_restoration,613,12,6,4,132,12,,2026-08-17T03:54:34.980860+00:00,small,16.0,True,high,,14,10,553,18802,,17,17,1.0,0.06259693059489532,2,60,uint8_simplex,880351,pooled_current_private_evidence_pre_exchange,2592,4,0.16666666666666666,387,low,26885,628,6,30,24,private_fragmented,3,1.3322676295501878e-14,0.0,18.0,0.0,4.4,0.0021752434092283065,5.8843091092394175,medium,4,-0.1611634192918237,0.05887493857261661,6451,27,8,4,0,23,0.18838792052998202,0.12615919590755698,0.14169826271112407,0.060735934583755966,0.1636201720568582,True,28,0,,0,v8-pilots_v3-utility_restoration-small-high-low-medium-scale_free-private_fragmented-880351-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,146.2834675836478,6,0,14424,2404,0,20434,3606,pilots_v3,4,0,2026-08-17T03:54:34.196588+00:00,b0b56fce423302d180ce163209c35b53a1e4b02cd0d37988eb13a4bfe9602aa7,,scale_free,6451,27,601,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",,0.9312989337620857,4,19.0,0.3333333333333333,2,21.0,5,95.43535454171776
23,frozen_local_rule,24,12,,utility_restoration,369,12,6,4,77,12,,2026-08-17T03:54:39.899714+00:00,small,16.0,True,high,,14,10,333,11322,,17,17,1.0,0.06705904378734183,2,36,uint8_simplex,880351,pooled_current_private_evidence_pre_exchange,2128,4,0.16666666666666666,232,low,18681,387,6,30,24,private_fragmented,3,1.3322676295501878e-14,0.0,18.0,0.0,5.8,0.0021454981855558116,5.8843091092394175,medium,4,-0.1611634192918237,0.060390408298147416,6441,27,8,4,0,23,0.18838792052998202,0.12160807771766045,0.14169826271112407,0.06372472604274462,0.1636201720568582,True,28,0,,0,v8-pilots_v3-utility_restoration-small-high-low-medium-scale_free-private_fragmented-880351-generalized_information-189d159ea878-uint8_simplex-frozen_local_rule,generalized_information,146.2834675836478,6,0,8640,1440,0,12240,2160,pilots_v3,10,0,2026-08-17T03:54:39.157051+00:00,b0b56fce423302d180ce163209c35b53a1e4b02cd0d37988eb13a4bfe9602aa7,,scale_free,6441,27,360,0.5916666666666667,71,189d159ea878,120,"{'below_threshold': 49, 'generalized_information_on': 46, 'initial_reference': 24, 'partition_recovery': 1}",,0.9312989337620857,4,19.0,0.3333333333333333,2,21.0,5,95.43535454171776
23,frozen_local_rule,24,12,,utility_restoration,365,12,6,4,77,12,,2026-08-17T03:54:42.472319+00:00,small,16.0,True,high,,14,10,327,11118,,17,17,1.0,0.0694688866248463,2,38,uint8_simplex,880351,pooled_current_private_evidence_pre_exchange,2118,4,0.16666666666666666,230,low,18579,384,6,30,24,private_fragmented,3,1.3322676295501878e-14,0.0,24.0,0.0,6.75,0.0021262501797527787,5.8843091092394175,medium,4,-0.1611634192918237,0.061903253137779266,6441,27,8,4,0,23,0.18838792052998202,0.12160807771766045,0.14169826271112407,0.06568606988131279,0.1636201720568582,True,28,0,,0,v8-pilots_v3-utility_restoration-small-high-low-medium-scale_free-private_fragmented-880351-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,146.2834675836478,6,0,8568,1428,0,12138,2142,pilots_v3,18,0,2026-08-17T03:54:41.728846+00:00,b0b56fce423302d180ce163209c35b53a1e4b02cd0d37988eb13a4bfe9602aa7,,scale_free,6441,27,357,0.5833333333333334,70,347f2bd91f38,120,"{'below_threshold': 50, 'generalized_information_on': 45, 'initial_reference': 24, 'partition_recovery': 1}",,0.9312989337620857,4,19.0,0.3333333333333333,2,21.0,5,95.43535454171776
23,frozen_local_rule,24,12,,utility_restoration,400,12,6,4,82,12,,2026-08-17T03:54:37.305114+00:00,small,16.0,True,high,,14,10,365,12410,,17,17,1.0,0.06559200892990906,2,35,uint8_simplex,880351,pooled_current_private_evidence_pre_exchange,2191,4,0.16666666666666666,255,low,19735,418,6,30,24,private_fragmented,3,1.3322676295501878e-14,0.0,18.0,0.0,5.575,0.00210651426785942,5.8843091092394175,medium,4,-0.1611634192918237,0.06005735127513588,6441,27,8,4,0,23,0.18838792052998202,0.12494190785463699,0.14169826271112407,0.06282468010252247,0.1680854907980197,True,28,0,,0,v8-pilots_v3-utility_restoration-small-high-low-medium-scale_free-private_fragmented-880351-generalized_information-44ac3fea1aa8-uint8_simplex-frozen_local_rule,generalized_information,146.2834675836478,6,0,9384,1564,0,13294,2346,pilots_v3,8,0,2026-08-17T03:54:36.565142+00:00,b0b56fce423302d180ce163209c35b53a1e4b02cd0d37988eb13a4bfe9602aa7,,scale_free,6441,27,391,0.6416666666666667,77,44ac3fea1aa8,120,"{'below_threshold': 43, 'generalized_information_on': 52, 'initial_reference': 24, 'partition_recovery': 1}",,0.9312989337620857,4,19.0,0.3333333333333333,2,21.0,5,95.43535454171776
23,frozen_local_rule,24,12,,utility_restoration,382,12,6,4,80,12,,2026-08-17T03:54:38.590837+00:00,small,16.0,True,high,,14,10,347,11798,,17,17,1.0,0.0654035329070643,2,35,uint8_simplex,880351,pooled_current_private_evidence_pre_exchange,2155,4,0.16666666666666666,242,low,19123,400,6,30,24,private_fragmented,3,1.3322676295501878e-14,0.0,18.0,0.0,5.775,0.0021183638162430097,5.8843091092394175,medium,4,-0.1611634192918237,0.05952474143718347,6441,27,8,4,0,23,0.18838792052998202,0.12160807771766045,0.14169826271112407,0.06246413717212388,0.1636201720568582,True,28,0,,0,v8-pilots_v3-utility_restoration-small-high-low-medium-scale_free-private_fragmented-880351-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,generalized_information,146.2834675836478,6,0,8952,1492,0,12682,2238,pilots_v3,9,0,2026-08-17T03:54:37.861269+00:00,b0b56fce423302d180ce163209c35b53a1e4b02cd0d37988eb13a4bfe9602aa7,,scale_free,6441,27,373,0.6083333333333333,73,51c1900045ef,120,"{'below_threshold': 47, 'generalized_information_on': 48, 'initial_reference': 24, 'partition_recovery': 1}",,0.9312989337620857,4,19.0,0.3333333333333333,2,21.0,5,95.43535454171776
23,frozen_local_rule,24,12,,utility_restoration,369,12,6,4,77,12,,2026-08-17T03:54:41.171911+00:00,small,16.0,True,high,,14,10,331,11254,,17,17,1.0,0.06764572648206067,2,38,uint8_simplex,880351,pooled_current_private_evidence_pre_exchange,2126,4,0.16666666666666666,232,low,18681,387,6,30,24,private_fragmented,3,1.3322676295501878e-14,0.0,24.0,0.0,6.25,0.002124442423812242,5.8843091092394175,medium,4,-0.1611634192918237,0.060696761290372825,6441,27,8,4,0,23,0.18838792052998202,0.12160807771766045,0.14169826271112407,0.06417124388621674,0.1636201720568582,True,28,0,,0,v8-pilots_v3-utility_restoration-small-high-low-medium-scale_free-private_fragmented-880351-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,146.2834675836478,6,0,8640,1440,0,12240,2160,pilots_v3,14,0,2026-08-17T03:54:40.441940+00:00,b0b56fce423302d180ce163209c35b53a1e4b02cd0d37988eb13a4bfe9602aa7,,scale_free,6441,27,360,0.5916666666666667,71,e25eb5b9df1b,120,"{'below_threshold': 49, 'generalized_information_on': 46, 'initial_reference': 24, 'partition_recovery': 1}",,0.9312989337620857,4,19.0,0.3333333333333333,2,21.0,5,95.43535454171776
